"Template_ID","Interval_Index","Left_Spike_Index","Right_Spike_Index","Start_u","End_u","ISI_u","Run_ID","State_Label","Event_Label","State_Envelope_ID","Event_ID","Pause_Subtype","Contextual_Separator_Label","Contextual_Separator_ID","Borderline_Gap_Label","Borderline_Gap_ID","Secondary_Event_Label","Secondary_Event_ID","Secondary_Event_Subtype","Secondary_Scoring_Role","Product_Level_Mapping","Generator_Provenance","Renewal_Family","Regularity_Regime","Tonic_Subtype","Burst_Role","HFS_Role","Direct_HFS_Support","HFS_Interruption_Role","HFS_Support_Contract_Version","Legacy_V2_2_Direct_HFS_Support_Audit","Composite_HFS_Regime_ID","Hard_Cut_Reason","Tonic_Intended_Stratum","Tonic_Rate_Overlap_Stratum","HFS_Rate_Overlap_Stratum","Latent_Pulse_ID","Burst_Strength_Stratum","Frozen_Burst_Target_Spikes","Burst_Quota_ID","Burst_Contrast_Target","Pulse_Refractory_Limited","Latent_Window_Truncated","Phenotype_Evidence_ID","Phenotype_Label","Phenotype_Evidence_Score","Phenotype_Candidate_Origin","Phenotype_Evaluation_Eligibility","Ambiguity_Reason","Tonic_Phenotype","Tonic_Phenotype_Evidence_Score","Tonic_Eligibility_Reason"
"TPL_005",9,9,10,3.33864227594947,3.78789434461601,0.449252068666537,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",10,10,11,3.78789434461601,4.39765332898325,0.609758984367237,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",11,11,12,4.39765332898325,4.80119772642043,0.403544397437179,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",12,12,13,4.80119772642043,4.95249842588982,0.151300699469395,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",13,13,14,4.95249842588982,5.3456026706737,0.393104244783884,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",14,14,15,5.3456026706737,5.57410156265868,0.228498891984973,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",15,15,16,5.57410156265868,5.7111131319777,0.13701156931902,"TPL_005_RUN_002","Broad_HFS","Burst","TPL_005_STATE_001","TPL_005_EVENT_001","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","regular","none","pulse_realized_support","nested_burst_event",FALSE,"nested_burst_event","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","TPL_005_PULSE_001","moderate",5,"BQ_070",3.94662274373695,FALSE,FALSE,"PHENO_0021","clear_burst_like",2.84636636914539,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_005",16,16,17,5.7111131319777,5.82498977870514,0.11387664672744,"TPL_005_RUN_002","Broad_HFS","Burst","TPL_005_STATE_001","TPL_005_EVENT_001","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","regular","none","pulse_realized_support","nested_burst_event",FALSE,"nested_burst_event","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","TPL_005_PULSE_001","moderate",5,"BQ_070",3.94662274373695,FALSE,FALSE,"PHENO_0021","clear_burst_like",2.84636636914539,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_005",17,17,18,5.82498977870514,5.89521528517702,0.0702255064718864,"TPL_005_RUN_002","Broad_HFS","Burst","TPL_005_STATE_001","TPL_005_EVENT_001","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","regular","none","pulse_realized_support","nested_burst_event",FALSE,"nested_burst_event","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","TPL_005_PULSE_001","moderate",5,"BQ_070",3.94662274373695,FALSE,FALSE,"PHENO_0021","clear_burst_like",2.84636636914539,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_005",18,18,19,5.89521528517702,5.99483747802317,0.0996221928461507,"TPL_005_RUN_002","Broad_HFS","Burst","TPL_005_STATE_001","TPL_005_EVENT_001","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","regular","none","pulse_realized_support","nested_burst_event",FALSE,"nested_burst_event","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","TPL_005_PULSE_001","moderate",5,"BQ_070",3.94662274373695,FALSE,FALSE,"PHENO_0021","clear_burst_like",2.84636636914539,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable"
"TPL_005",19,19,20,5.99483747802317,6.39418229479123,0.399344816768055,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",20,20,21,6.39418229479123,6.77666237016285,0.382480075371626,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",21,21,22,6.77666237016285,7.18412585928719,0.407463489124339,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",22,22,23,7.18412585928719,7.53456350152374,0.350437642236548,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",23,23,24,7.53456350152374,7.69370748343481,0.159143981911067,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",24,24,25,7.69370748343481,8.26755810761704,0.573850624182228,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",25,25,26,8.26755810761704,8.56545467325183,0.297896565634795,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",26,26,27,8.56545467325183,8.86373155507838,0.298276881826544,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",27,27,28,8.86373155507838,9.46089418213783,0.597162627059454,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",28,28,29,9.46089418213783,9.83826991499235,0.377375732854516,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",29,29,30,9.83826991499235,10.1711860325209,0.332916117528509,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",30,30,31,10.1711860325209,10.8964495467954,0.725263514274506,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","tolerated_short_interruption",FALSE,"tolerated_short_interruption","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",31,31,32,10.8964495467954,11.3609220603178,0.464472513522445,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",32,32,33,11.3609220603178,11.826606018276,0.46568395795817,"TPL_005_RUN_002","Broad_HFS","none","TPL_005_STATE_001","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","regular","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","boundary","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",33,33,34,11.826606018276,12.2527401740212,0.426134155745178,"TPL_005_RUN_003","none","none","none","none","none","none","none","none","none","none","none","none","none","none","background_shifted_gamma","shifted_gamma","background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",34,34,35,12.2527401740212,12.7846630904686,0.531922916447487,"TPL_005_RUN_003","none","none","none","none","none","none","none","none","none","none","none","none","none","none","background_shifted_gamma","shifted_gamma","background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",35,35,36,12.7846630904686,16.5909856902764,3.80632259980775,"TPL_005_RUN_004","none","Pause","none","TPL_005_EVENT_002","canonical","none","none","none","none","none","none","none","none","none","canonical_mechanism","explicit_gap","canonical","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",36,36,37,16.5909856902764,16.9496192835737,0.358633593297307,"TPL_005_RUN_005","none","none","none","none","none","none","none","none","none","none","none","none","none","none","background_shifted_gamma","shifted_gamma","background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",37,37,38,16.9496192835737,17.4957178468149,0.546098563241229,"TPL_005_RUN_005","none","none","none","none","none","none","none","none","none","none","none","none","none","none","background_shifted_gamma","shifted_gamma","background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",38,38,39,17.4957178468149,17.8888622958664,0.393144449051493,"TPL_005_RUN_005","none","none","none","none","none","none","none","none","none","none","none","none","none","none","background_shifted_gamma","shifted_gamma","background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",39,39,40,17.8888622958664,18.3805957206364,0.491733424770027,"TPL_005_RUN_006","Tonic","none","TPL_005_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.738100263399631,"pre_frozen_timestamp_evidence_contract_met"
"TPL_005",40,40,41,18.3805957206364,18.7773190648191,0.396723344182686,"TPL_005_RUN_006","Tonic","none","TPL_005_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.738100263399631,"pre_frozen_timestamp_evidence_contract_met"
"TPL_005",41,41,42,18.7773190648191,19.2098904421839,0.432571377364783,"TPL_005_RUN_006","Tonic","none","TPL_005_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.738100263399631,"pre_frozen_timestamp_evidence_contract_met"
"TPL_005",42,42,43,19.2098904421839,19.6569091659257,0.447018723741805,"TPL_005_RUN_006","Tonic","none","TPL_005_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.738100263399631,"pre_frozen_timestamp_evidence_contract_met"
"TPL_005",43,43,44,19.6569091659257,20.1155147427957,0.458605576869941,"TPL_005_RUN_006","Tonic","none","TPL_005_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.738100263399631,"pre_frozen_timestamp_evidence_contract_met"
"TPL_005",44,44,45,20.1155147427957,20.5633034375096,0.447788694713936,"TPL_005_RUN_006","Tonic","none","TPL_005_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.738100263399631,"pre_frozen_timestamp_evidence_contract_met"
"TPL_005",45,45,46,20.5633034375096,20.9920180048392,0.428714567329598,"TPL_005_RUN_006","Tonic","none","TPL_005_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.738100263399631,"pre_frozen_timestamp_evidence_contract_met"
"TPL_005",46,46,47,20.9920180048392,21.5312118451973,0.539193840358059,"TPL_005_RUN_006","Tonic","none","TPL_005_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.738100263399631,"pre_frozen_timestamp_evidence_contract_met"
"TPL_005",47,47,48,21.5312118451973,22.0427982772434,0.511586432046187,"TPL_005_RUN_006","Tonic","none","TPL_005_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.738100263399631,"pre_frozen_timestamp_evidence_contract_met"
"TPL_005",48,48,49,22.0427982772434,22.5885494427587,0.545751165515262,"TPL_005_RUN_006","Tonic","none","TPL_005_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.738100263399631,"pre_frozen_timestamp_evidence_contract_met"
"TPL_005",49,49,50,22.5885494427587,23.0025422509222,0.413992808163485,"TPL_005_RUN_006","Tonic","none","TPL_005_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.738100263399631,"pre_frozen_timestamp_evidence_contract_met"
"TPL_005",50,50,51,23.0025422509222,23.4138044440971,0.411262193174875,"TPL_005_RUN_006","Tonic","none","TPL_005_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.738100263399631,"pre_frozen_timestamp_evidence_contract_met"
"TPL_005",51,51,52,23.4138044440971,23.8627453355592,0.448940891462136,"TPL_005_RUN_006","Tonic","none","TPL_005_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.738100263399631,"pre_frozen_timestamp_evidence_contract_met"
"TPL_005",52,52,53,23.8627453355592,24.2661149341165,0.403369598557277,"TPL_005_RUN_006","Tonic","none","TPL_005_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.738100263399631,"pre_frozen_timestamp_evidence_contract_met"
"TPL_005",53,53,54,24.2661149341165,24.7016831655374,0.435568231420955,"TPL_005_RUN_006","Tonic","none","TPL_005_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.738100263399631,"pre_frozen_timestamp_evidence_contract_met"
"TPL_005",54,54,55,24.7016831655374,25.2973659313743,0.595682765836845,"TPL_005_RUN_006","Tonic","none","TPL_005_STATE_002","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","deep","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.738100263399631,"pre_frozen_timestamp_evidence_contract_met"
"TPL_005",55,55,56,25.2973659313743,25.8669115371878,0.569545605813564,"TPL_005_RUN_007","none","none","none","none","none","none","none","none","none","none","none","none","none","none","background_shifted_gamma","shifted_gamma","background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",56,56,57,25.8669115371878,26.64208281819,0.775171281002115,"TPL_005_RUN_008","Broad_HFS","none","TPL_005_STATE_003","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","tolerated_short_interruption",FALSE,"tolerated_short_interruption","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","deep","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",57,57,58,26.64208281819,27.2306579917559,0.5885751735659,"TPL_005_RUN_008","Broad_HFS","none","TPL_005_STATE_003","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",FALSE,"none","none","not_applicable","not_applicable","deep","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",58,58,59,27.2306579917559,27.334209521121,0.103551529365123,"TPL_005_RUN_008","Broad_HFS","none","TPL_005_STATE_003","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","deep","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",59,59,60,27.334209521121,27.5725313250168,0.238321803895841,"TPL_005_RUN_008","Broad_HFS","none","TPL_005_STATE_003","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","deep","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",60,60,61,27.5725313250168,27.9786190264912,0.406087701474413,"TPL_005_RUN_008","Broad_HFS","none","TPL_005_STATE_003","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","deep","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",61,61,62,27.9786190264912,28.4250905083389,0.446471481847706,"TPL_005_RUN_008","Broad_HFS","none","TPL_005_STATE_003","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","deep","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
"TPL_005",62,62,63,28.4250905083389,28.8446058550797,0.419515346740713,"TPL_005_RUN_008","Broad_HFS","none","TPL_005_STATE_003","none","none","none","none","none","none","none","none","none","none","none","broad_hfs_shifted_gamma","shifted_gamma","intermediate","none","none","direct",TRUE,"direct","v2.3_slow_overlap_direct_support_0.65B",TRUE,"none","none","not_applicable","not_applicable","deep","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable"
