"Phenotype_Evidence_ID","Template_ID","Candidate_Origin","Mechanism_Event_ID","State_Envelope_ID","Start_Interval_Index","End_Interval_Index","Start_u","End_u","N_ISIs","N_Spikes","Duration_u","Internal_Median_ISI_u","Flank_Median_ISI_u","Median_Contrast","Mean_Rate_Ratio","Internal_CV","Compactness","Evidence_Score","Left_Flank_N_Used","Right_Flank_N_Used","Flank_Pattern","Flank_Source_Contract","Phenotype_Label","Phenotype_Threshold_Set_ID","Phenotype_Threshold_Purpose","Phenotype_Null_Context","Phenotype_Null_Flank_Pattern","Phenotype_Null_Window_N_ISIs","Ambiguity_Reason","Mechanism_Estimand_Role","Phenotype_Estimand_Eligibility","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","Duration_s","Internal_Median_ISI_s","Flank_Median_ISI_s","Scoring_Role","Primary_Observable_Burst_Positive"
"PHENO_0023","TPL_005","injected_rate_pulse","TPL_005_EVENT_005","none",109,115,51.5807184288191,52.0506061578819,7,8,0.469887729062821,0.0643579341655487,0.334033738033126,5.19024953743679,5.59607138536393,0.275781791105976,0.220157240661789,4.75991306828209,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N07","injected_support","standalone_burst","both_sides",7,"none","injected_burst","eligible","S0009",10,1,"development",51.5807184288191,52.0506061578819,0.469887729062821,0.0643579341655487,0.334033738033126,"observable_primary_positive",TRUE
"PHENO_0024","TPL_005","injected_rate_pulse","TPL_005_EVENT_006","none",147,150,60.9074744425964,61.483233324128,4,5,0.575758881531567,0.149235105453133,0.527443457504589,3.53431222434612,4.19992053112459,0.367469370599279,0.332101116419815,2.84705690134024,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N04","injected_support","standalone_burst","left_only",4,"none","injected_burst","eligible","S0009",10,1,"development",60.9074744425964,61.483233324128,0.575758881531567,0.149235105453133,0.527443457504589,"observable_primary_positive",TRUE
"PHENO_0025","TPL_005","injected_rate_pulse","TPL_005_EVENT_007","none",152,155,62.0178884262343,62.6038763268003,4,5,0.585987900565934,0.15149510571297,0.506228359974866,3.34154927046944,6.7551393700126,0.286706540422397,0.353931202312976,2.86177435254079,0,3,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N04","injected_support","standalone_burst","right_only",4,"none","injected_burst","eligible","S0009",10,1,"development",62.0178884262343,62.6038763268003,0.585987900565934,0.15149510571297,0.506228359974866,"observable_primary_positive",TRUE
"PHENO_0105","TPL_005","null_model_burst_like_excursion","none","TPL_005_STATE_005",121,128,53.7825062070877,54.6296219212601,8,9,0.847115714172396,0.0931369107628582,0.391638860608116,4.20498014589826,3.32850169219042,0.773854339065746,0.328713065220894,4.28562894672446,0,4,"right_only","within_HFS_state_scan_window","clear_burst_like","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",8,"none","mechanism_negative_null_excursion_audit","eligible","S0009",10,1,"development",53.7825062070877,54.6296219212601,0.847115714172396,0.0931369107628582,0.391638860608116,"null_model_clear_excursion_secondary_audit",FALSE
"PHENO_0026","TPL_006","injected_rate_pulse","TPL_006_EVENT_003","none",74,76,40.3176854797519,40.728263203376,3,4,0.410577723624145,0.123583976640739,0.601203156850167,4.86473386916395,4.09516504242698,0.325747754166267,0.257944879060438,3.06000216077464,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N03","injected_support","standalone_burst","both_sides",3,"none","injected_burst","eligible","S0045",1,0.1,"holdout",4.03176854797519,4.0728263203376,0.0410577723624145,0.0123583976640739,0.0601203156850167,"observable_primary_positive",TRUE
"PHENO_0027","TPL_006","injected_rate_pulse","TPL_006_EVENT_004","none",90,94,47.1373803481184,47.7751620021166,5,6,0.637781653998274,0.118029312743615,0.465228950475662,3.94163906966263,3.81907611074034,0.41486279925455,0.26428863606103,3.36049918889478,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N05","injected_support","standalone_burst","left_only",5,"none","injected_burst","eligible","S0045",1,0.1,"holdout",4.71373803481184,4.77751620021166,0.0637781653998274,0.0118029312743615,0.0465228950475662,"observable_primary_positive",TRUE
"PHENO_0028","TPL_006","injected_rate_pulse","TPL_006_EVENT_005","none",96,103,48.2836406859553,49.0945391372763,8,9,0.810898451321091,0.0824555207756177,0.532003676428793,6.45200796046768,4.98863849342787,0.664113501918461,0.193304371405266,5.60867459629407,0,4,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N08","injected_support","standalone_burst","right_only",8,"none","injected_burst","eligible","S0045",1,0.1,"holdout",4.82836406859553,4.90945391372763,0.0810898451321091,0.00824555207756177,0.0532003676428793,"observable_primary_positive",TRUE
"PHENO_0029","TPL_006","injected_rate_pulse","TPL_006_EVENT_006","TPL_006_STATE_004",118,125,53.8839268701596,54.5948576776636,8,9,0.710930807504053,0.0758141542204123,0.255615763875848,3.37161004438174,3.5308051829435,0.600786084473142,0.417304267427684,3.69294601835927,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N08","injected_support","burst_in_hfs","both_sides",8,"none","injected_burst","eligible","S0045",1,0.1,"holdout",5.38839268701596,5.45948576776636,0.0710930807504053,0.00758141542204123,0.0255615763875848,"observable_primary_positive",TRUE
"PHENO_0030","TPL_006","injected_rate_pulse","TPL_006_EVENT_008","TPL_006_STATE_005",156,160,66.7372628779402,67.3206071714209,5,6,0.583344293480654,0.102059216300406,0.393761375606842,3.85816577748184,3.10656486045043,0.248505838500541,0.318652704218975,3.27764964232117,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N05","injected_support","burst_in_hfs","both_sides",5,"none","injected_burst","eligible","S0045",1,0.1,"holdout",6.67372628779402,6.73206071714209,0.0583344293480654,0.0102059216300406,0.0393761375606842,"observable_primary_positive",TRUE
"PHENO_0106","TPL_006","null_model_burst_like_excursion","none","TPL_006_STATE_003",60,68,35.9301912634589,37.6953682646372,9,10,1.76517700117828,0.149232609660777,0.25046766967487,1.67837090193767,1.377666080852,0.676220904457818,0.786226665803613,1.56594648013354,4,1,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",9,"none","mechanism_negative_null_excursion_audit","eligible","S0045",1,0.1,"holdout",3.59301912634589,3.76953682646372,0.176517700117828,0.0149232609660777,0.025046766967487,"null_model_no_excursion",FALSE
"PHENO_0026","TPL_006","injected_rate_pulse","TPL_006_EVENT_003","none",74,76,40.3176854797519,40.728263203376,3,4,0.410577723624145,0.123583976640739,0.601203156850167,4.86473386916395,4.09516504242698,0.325747754166267,0.257944879060438,3.06000216077464,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N03","injected_support","standalone_burst","both_sides",3,"none","injected_burst","eligible","S0035",4,0.4,"holdout",16.1270741919007,16.2913052813504,0.164231089449658,0.0494335906562954,0.240481262740067,"observable_primary_positive",TRUE
"PHENO_0027","TPL_006","injected_rate_pulse","TPL_006_EVENT_004","none",90,94,47.1373803481184,47.7751620021166,5,6,0.637781653998274,0.118029312743615,0.465228950475662,3.94163906966263,3.81907611074034,0.41486279925455,0.26428863606103,3.36049918889478,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N05","injected_support","standalone_burst","left_only",5,"none","injected_burst","eligible","S0035",4,0.4,"holdout",18.8549521392473,19.1100648008467,0.25511266159931,0.047211725097446,0.186091580190265,"observable_primary_positive",TRUE
"PHENO_0028","TPL_006","injected_rate_pulse","TPL_006_EVENT_005","none",96,103,48.2836406859553,49.0945391372763,8,9,0.810898451321091,0.0824555207756177,0.532003676428793,6.45200796046768,4.98863849342787,0.664113501918461,0.193304371405266,5.60867459629407,0,4,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N08","injected_support","standalone_burst","right_only",8,"none","injected_burst","eligible","S0035",4,0.4,"holdout",19.3134562743821,19.6378156549105,0.324359380528436,0.0329822083102471,0.212801470571517,"observable_primary_positive",TRUE
"PHENO_0029","TPL_006","injected_rate_pulse","TPL_006_EVENT_006","TPL_006_STATE_004",118,125,53.8839268701596,54.5948576776636,8,9,0.710930807504053,0.0758141542204123,0.255615763875848,3.37161004438174,3.5308051829435,0.600786084473142,0.417304267427684,3.69294601835927,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N08","injected_support","burst_in_hfs","both_sides",8,"none","injected_burst","eligible","S0035",4,0.4,"holdout",21.5535707480638,21.8379430710654,0.284372323001621,0.0303256616881649,0.102246305550339,"observable_primary_positive",TRUE
"PHENO_0030","TPL_006","injected_rate_pulse","TPL_006_EVENT_008","TPL_006_STATE_005",156,160,66.7372628779402,67.3206071714209,5,6,0.583344293480654,0.102059216300406,0.393761375606842,3.85816577748184,3.10656486045043,0.248505838500541,0.318652704218975,3.27764964232117,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N05","injected_support","burst_in_hfs","both_sides",5,"none","injected_burst","eligible","S0035",4,0.4,"holdout",26.6949051511761,26.9282428685684,0.233337717392262,0.0408236865201623,0.157504550242737,"observable_primary_positive",TRUE
"PHENO_0106","TPL_006","null_model_burst_like_excursion","none","TPL_006_STATE_003",60,68,35.9301912634589,37.6953682646372,9,10,1.76517700117828,0.149232609660777,0.25046766967487,1.67837090193767,1.377666080852,0.676220904457818,0.786226665803613,1.56594648013354,4,1,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",9,"none","mechanism_negative_null_excursion_audit","eligible","S0035",4,0.4,"holdout",14.3720765053836,15.0781473058549,0.706070800471314,0.0596930438643108,0.100187067869948,"null_model_no_excursion",FALSE
"PHENO_0026","TPL_006","injected_rate_pulse","TPL_006_EVENT_003","none",74,76,40.3176854797519,40.728263203376,3,4,0.410577723624145,0.123583976640739,0.601203156850167,4.86473386916395,4.09516504242698,0.325747754166267,0.257944879060438,3.06000216077464,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N03","injected_support","standalone_burst","both_sides",3,"none","injected_burst","eligible","S0004",10,1,"holdout",40.3176854797519,40.728263203376,0.410577723624145,0.123583976640739,0.601203156850167,"observable_primary_positive",TRUE
"PHENO_0027","TPL_006","injected_rate_pulse","TPL_006_EVENT_004","none",90,94,47.1373803481184,47.7751620021166,5,6,0.637781653998274,0.118029312743615,0.465228950475662,3.94163906966263,3.81907611074034,0.41486279925455,0.26428863606103,3.36049918889478,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N05","injected_support","standalone_burst","left_only",5,"none","injected_burst","eligible","S0004",10,1,"holdout",47.1373803481184,47.7751620021166,0.637781653998274,0.118029312743615,0.465228950475662,"observable_primary_positive",TRUE
"PHENO_0028","TPL_006","injected_rate_pulse","TPL_006_EVENT_005","none",96,103,48.2836406859553,49.0945391372763,8,9,0.810898451321091,0.0824555207756177,0.532003676428793,6.45200796046768,4.98863849342787,0.664113501918461,0.193304371405266,5.60867459629407,0,4,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N08","injected_support","standalone_burst","right_only",8,"none","injected_burst","eligible","S0004",10,1,"holdout",48.2836406859553,49.0945391372763,0.810898451321091,0.0824555207756177,0.532003676428793,"observable_primary_positive",TRUE
"PHENO_0029","TPL_006","injected_rate_pulse","TPL_006_EVENT_006","TPL_006_STATE_004",118,125,53.8839268701596,54.5948576776636,8,9,0.710930807504053,0.0758141542204123,0.255615763875848,3.37161004438174,3.5308051829435,0.600786084473142,0.417304267427684,3.69294601835927,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N08","injected_support","burst_in_hfs","both_sides",8,"none","injected_burst","eligible","S0004",10,1,"holdout",53.8839268701596,54.5948576776636,0.710930807504053,0.0758141542204123,0.255615763875848,"observable_primary_positive",TRUE
"PHENO_0030","TPL_006","injected_rate_pulse","TPL_006_EVENT_008","TPL_006_STATE_005",156,160,66.7372628779402,67.3206071714209,5,6,0.583344293480654,0.102059216300406,0.393761375606842,3.85816577748184,3.10656486045043,0.248505838500541,0.318652704218975,3.27764964232117,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N05","injected_support","burst_in_hfs","both_sides",5,"none","injected_burst","eligible","S0004",10,1,"holdout",66.7372628779402,67.3206071714209,0.583344293480654,0.102059216300406,0.393761375606842,"observable_primary_positive",TRUE
"PHENO_0106","TPL_006","null_model_burst_like_excursion","none","TPL_006_STATE_003",60,68,35.9301912634589,37.6953682646372,9,10,1.76517700117828,0.149232609660777,0.25046766967487,1.67837090193767,1.377666080852,0.676220904457818,0.786226665803613,1.56594648013354,4,1,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",9,"none","mechanism_negative_null_excursion_audit","eligible","S0004",10,1,"holdout",35.9301912634589,37.6953682646372,1.76517700117828,0.149232609660777,0.25046766967487,"null_model_no_excursion",FALSE
"PHENO_0031","TPL_007","injected_rate_pulse","TPL_007_EVENT_001","TPL_007_STATE_002",18,21,7.66968980117927,8.45922576015319,4,5,0.789535958973919,0.196799265420034,0.446118593643816,2.26687123395331,2.40319366136298,0.587329404901776,0.603571333110872,1.79726783519069,4,4,"both_sides","same_generator_run_non_event_intervals_only","ambiguous_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N04","injected_support","burst_in_hfs","both_sides",4,"score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0059",1,0.1,"holdout",0.766968980117927,0.845922576015319,0.0789535958973919,0.0196799265420034,0.0446118593643816,"ambiguous_sensitivity_only",FALSE
"PHENO_0032","TPL_007","injected_rate_pulse","TPL_007_EVENT_002","none",40,45,18.1224293106373,18.8504535566849,6,7,0.728024246047623,0.106914508863088,0.574982889809875,5.37796877078849,4.44564878862002,0.400815661370728,0.286599723162131,4.45370281695187,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N06","injected_support","standalone_burst","both_sides",6,"none","injected_burst","eligible","S0059",1,0.1,"holdout",1.81224293106373,1.88504535566849,0.0728024246047623,0.0106914508863088,0.0574982889809875,"observable_primary_positive",TRUE
"PHENO_0033","TPL_007","injected_rate_pulse","TPL_007_EVENT_005","none",101,104,50.0885869353105,50.8328477990042,4,5,0.744260863693708,0.183679979358085,0.440546211088479,2.39844436300612,2.4307806357948,0.451511581232943,0.50361848845286,1.92654264586659,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N04","injected_support","standalone_burst","left_only",4,"none","injected_burst","eligible","S0059",1,0.1,"holdout",5.00885869353105,5.08328477990042,0.0744260863693708,0.0183679979358085,0.0440546211088479,"observable_primary_positive",TRUE
"PHENO_0034","TPL_007","injected_rate_pulse","TPL_007_EVENT_006","none",106,110,51.4776319926439,52.1103044196911,5,6,0.63267242704712,0.114134050124766,0.251941779512783,2.20741995256781,2.53803715273672,0.513859981053728,0.570056185184489,1.95203491894008,0,4,"right_only","same_generator_run_non_event_intervals_only","ambiguous_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N05","injected_support","standalone_burst","right_only",5,"score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0059",1,0.1,"holdout",5.14776319926439,5.21103044196911,0.063267242704712,0.0114134050124766,0.0251941779512783,"ambiguous_sensitivity_only",FALSE
"PHENO_0035","TPL_007","injected_rate_pulse","TPL_007_EVENT_007","TPL_007_STATE_005",134,138,60.2545691456225,60.7239889355755,5,6,0.469419789953039,0.0708341861126218,0.240809486246488,3.39962240638462,2.90288232101092,0.429723882006856,0.509560968678619,2.95965035822859,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N05","injected_support","burst_in_hfs","both_sides",5,"none","injected_burst","eligible","S0059",1,0.1,"holdout",6.02545691456225,6.07239889355755,0.0469419789953039,0.00708341861126218,0.0240809486246488,"observable_primary_positive",TRUE
"PHENO_0107","TPL_007","null_model_burst_like_excursion","none","TPL_007_STATE_003",54,57,21.9343852723103,22.7936361826261,4,5,0.859250910315803,0.183987023603151,0.297025360589368,1.61438211658902,1.37733426897744,0.47341381605918,0.870670872706275,0.990600690112067,3,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",4,"none","mechanism_negative_null_excursion_audit","eligible","S0059",1,0.1,"holdout",2.19343852723103,2.27936361826261,0.0859250910315804,0.0183987023603151,0.0297025360589368,"null_model_no_excursion",FALSE
"PHENO_0031","TPL_007","injected_rate_pulse","TPL_007_EVENT_001","TPL_007_STATE_002",18,21,7.66968980117927,8.45922576015319,4,5,0.789535958973919,0.196799265420034,0.446118593643816,2.26687123395331,2.40319366136298,0.587329404901776,0.603571333110872,1.79726783519069,4,4,"both_sides","same_generator_run_non_event_intervals_only","ambiguous_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N04","injected_support","burst_in_hfs","both_sides",4,"score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0041",4,0.4,"holdout",3.06787592047171,3.38369030406128,0.315814383589568,0.0787197061680136,0.178447437457527,"ambiguous_sensitivity_only",FALSE
"PHENO_0032","TPL_007","injected_rate_pulse","TPL_007_EVENT_002","none",40,45,18.1224293106373,18.8504535566849,6,7,0.728024246047623,0.106914508863088,0.574982889809875,5.37796877078849,4.44564878862002,0.400815661370728,0.286599723162131,4.45370281695187,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N06","injected_support","standalone_burst","both_sides",6,"none","injected_burst","eligible","S0041",4,0.4,"holdout",7.24897172425491,7.54018142267396,0.291209698419049,0.0427658035452351,0.22999315592395,"observable_primary_positive",TRUE
"PHENO_0033","TPL_007","injected_rate_pulse","TPL_007_EVENT_005","none",101,104,50.0885869353105,50.8328477990042,4,5,0.744260863693708,0.183679979358085,0.440546211088479,2.39844436300612,2.4307806357948,0.451511581232943,0.50361848845286,1.92654264586659,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N04","injected_support","standalone_burst","left_only",4,"none","injected_burst","eligible","S0041",4,0.4,"holdout",20.0354347741242,20.3331391196017,0.297704345477483,0.073471991743234,0.176218484435392,"observable_primary_positive",TRUE
"PHENO_0034","TPL_007","injected_rate_pulse","TPL_007_EVENT_006","none",106,110,51.4776319926439,52.1103044196911,5,6,0.63267242704712,0.114134050124766,0.251941779512783,2.20741995256781,2.53803715273672,0.513859981053728,0.570056185184489,1.95203491894008,0,4,"right_only","same_generator_run_non_event_intervals_only","ambiguous_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N05","injected_support","standalone_burst","right_only",5,"score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0041",4,0.4,"holdout",20.5910527970576,20.8441217678764,0.253068970818848,0.0456536200499064,0.100776711805113,"ambiguous_sensitivity_only",FALSE
"PHENO_0035","TPL_007","injected_rate_pulse","TPL_007_EVENT_007","TPL_007_STATE_005",134,138,60.2545691456225,60.7239889355755,5,6,0.469419789953039,0.0708341861126218,0.240809486246488,3.39962240638462,2.90288232101092,0.429723882006856,0.509560968678619,2.95965035822859,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N05","injected_support","burst_in_hfs","both_sides",5,"none","injected_burst","eligible","S0041",4,0.4,"holdout",24.101827658249,24.2895955742302,0.187767915981216,0.0283336744450487,0.0963237944985951,"observable_primary_positive",TRUE
"PHENO_0107","TPL_007","null_model_burst_like_excursion","none","TPL_007_STATE_003",54,57,21.9343852723103,22.7936361826261,4,5,0.859250910315803,0.183987023603151,0.297025360589368,1.61438211658902,1.37733426897744,0.47341381605918,0.870670872706275,0.990600690112067,3,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",4,"none","mechanism_negative_null_excursion_audit","eligible","S0041",4,0.4,"holdout",8.77375410892411,9.11745447305043,0.343700364126321,0.0735948094412602,0.118810144235747,"null_model_no_excursion",FALSE
"PHENO_0031","TPL_007","injected_rate_pulse","TPL_007_EVENT_001","TPL_007_STATE_002",18,21,7.66968980117927,8.45922576015319,4,5,0.789535958973919,0.196799265420034,0.446118593643816,2.26687123395331,2.40319366136298,0.587329404901776,0.603571333110872,1.79726783519069,4,4,"both_sides","same_generator_run_non_event_intervals_only","ambiguous_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N04","injected_support","burst_in_hfs","both_sides",4,"score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0043",10,1,"holdout",7.66968980117927,8.45922576015319,0.789535958973919,0.196799265420034,0.446118593643816,"ambiguous_sensitivity_only",FALSE
"PHENO_0032","TPL_007","injected_rate_pulse","TPL_007_EVENT_002","none",40,45,18.1224293106373,18.8504535566849,6,7,0.728024246047623,0.106914508863088,0.574982889809875,5.37796877078849,4.44564878862002,0.400815661370728,0.286599723162131,4.45370281695187,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_BOTH_SIDES_N06","injected_support","standalone_burst","both_sides",6,"none","injected_burst","eligible","S0043",10,1,"holdout",18.1224293106373,18.8504535566849,0.728024246047623,0.106914508863088,0.574982889809875,"observable_primary_positive",TRUE
"PHENO_0033","TPL_007","injected_rate_pulse","TPL_007_EVENT_005","none",101,104,50.0885869353105,50.8328477990042,4,5,0.744260863693708,0.183679979358085,0.440546211088479,2.39844436300612,2.4307806357948,0.451511581232943,0.50361848845286,1.92654264586659,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N04","injected_support","standalone_burst","left_only",4,"none","injected_burst","eligible","S0043",10,1,"holdout",50.0885869353105,50.8328477990042,0.744260863693708,0.183679979358085,0.440546211088479,"observable_primary_positive",TRUE
"PHENO_0034","TPL_007","injected_rate_pulse","TPL_007_EVENT_006","none",106,110,51.4776319926439,52.1103044196911,5,6,0.63267242704712,0.114134050124766,0.251941779512783,2.20741995256781,2.53803715273672,0.513859981053728,0.570056185184489,1.95203491894008,0,4,"right_only","same_generator_run_non_event_intervals_only","ambiguous_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N05","injected_support","standalone_burst","right_only",5,"score_between_pre_frozen_gamma_null_guard_bands","injected_burst","exclude_primary_include_sensitivity","S0043",10,1,"holdout",51.4776319926439,52.1103044196911,0.63267242704712,0.114134050124766,0.251941779512783,"ambiguous_sensitivity_only",FALSE
"PHENO_0035","TPL_007","injected_rate_pulse","TPL_007_EVENT_007","TPL_007_STATE_005",134,138,60.2545691456225,60.7239889355755,5,6,0.469419789953039,0.0708341861126218,0.240809486246488,3.39962240638462,2.90288232101092,0.429723882006856,0.509560968678619,2.95965035822859,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N05","injected_support","burst_in_hfs","both_sides",5,"none","injected_burst","eligible","S0043",10,1,"holdout",60.2545691456225,60.7239889355755,0.469419789953039,0.0708341861126218,0.240809486246488,"observable_primary_positive",TRUE
"PHENO_0107","TPL_007","null_model_burst_like_excursion","none","TPL_007_STATE_003",54,57,21.9343852723103,22.7936361826261,4,5,0.859250910315803,0.183987023603151,0.297025360589368,1.61438211658902,1.37733426897744,0.47341381605918,0.870670872706275,0.990600690112067,3,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",4,"none","mechanism_negative_null_excursion_audit","eligible","S0043",10,1,"holdout",21.9343852723103,22.7936361826261,0.859250910315803,0.183987023603151,0.297025360589368,"null_model_no_excursion",FALSE
"PHENO_0036","TPL_008","injected_rate_pulse","TPL_008_EVENT_002","none",27,32,16.5247640845265,17.3660092686881,6,7,0.841245184161623,0.127536397139951,0.326042224380883,2.55646412861343,2.30623415290992,0.366633091679218,0.541273223917862,2.47139324474184,4,0,"left_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_LEFT_ONLY_N06","injected_support","standalone_burst","left_only",6,"none","injected_burst","eligible","S0026",1,0.1,"holdout",1.65247640845265,1.73660092686881,0.0841245184161623,0.0127536397139951,0.0326042224380883,"observable_primary_positive",TRUE
"PHENO_0037","TPL_008","injected_rate_pulse","TPL_008_EVENT_003","none",34,40,17.8520449058265,18.6193381859118,7,8,0.767293280085318,0.114383778354355,0.361722879456633,3.16236169726824,5.41378861618914,0.383588203178082,0.379020355259578,3.42998254016973,0,3,"right_only","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_STANDALONE_BURST_RIGHT_ONLY_N07","injected_support","standalone_burst","right_only",7,"none","injected_burst","eligible","S0026",1,0.1,"holdout",1.78520449058265,1.86193381859118,0.0767293280085318,0.0114383778354355,0.0361722879456633,"observable_primary_positive",TRUE
"PHENO_0038","TPL_008","injected_rate_pulse","TPL_008_EVENT_004","TPL_008_STATE_002",57,62,25.5058922389027,25.9820936891826,6,7,0.476201450279929,0.0821874035466745,0.274926548653196,3.34511782571479,3.46134535947532,0.271243128679171,0.322794763767758,3.24105358459494,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N06","injected_support","burst_in_hfs","both_sides",6,"none","injected_burst","eligible","S0026",1,0.1,"holdout",2.55058922389027,2.59820936891826,0.0476201450279929,0.00821874035466745,0.0274926548653196,"observable_primary_positive",TRUE
"PHENO_0039","TPL_008","injected_rate_pulse","TPL_008_EVENT_006","TPL_008_STATE_003",94,96,40.0137137473504,40.1150593146007,3,4,0.10134556725032,0.0384577123268057,0.141023349233891,3.66697186862036,5.4280704546776,0.300729854482512,0.280871675490374,2.64339125144597,4,4,"both_sides","same_generator_run_non_event_intervals_only","clear_burst_like","INJECTED_BURST_IN_HFS_BOTH_SIDES_N03","injected_support","burst_in_hfs","both_sides",3,"none","injected_burst","eligible","S0026",1,0.1,"holdout",4.00137137473504,4.01150593146007,0.010134556725032,0.00384577123268057,0.0141023349233891,"observable_primary_positive",TRUE
