"Template_ID","Transition_ID","Boundary_u","Left_Run_ID","Right_Run_ID","Left_Descriptor","Right_Descriptor","Direct_Target_Boundary","Transition_Type","Sample_ID","Scale_Factor","B_s","Split","Boundary_s"
"TPL_003","TPL_003_TRANS_008",36.5507865861703,"TPL_003_RUN_008","TPL_003_RUN_009","Tonic:generic_stress","Pause:canonical",TRUE,"Tonic:generic_stress -> Pause:canonical","S0040",10,1,"development",36.5507865861703
"TPL_003","TPL_003_TRANS_009",39.4159699994318,"TPL_003_RUN_009","TPL_003_RUN_010","Pause:canonical","Background",FALSE,"Pause:canonical -> Background","S0040",10,1,"development",39.4159699994318
"TPL_003","TPL_003_TRANS_010",40.3707100906012,"TPL_003_RUN_010","TPL_003_RUN_011","Background","Burst",FALSE,"Background -> Burst","S0040",10,1,"development",40.3707100906012
"TPL_003","TPL_003_TRANS_011",46.4110043524382,"TPL_003_RUN_011","TPL_003_RUN_012","Burst","Broad_HFS",TRUE,"Burst -> Broad_HFS","S0040",10,1,"development",46.4110043524382
"TPL_003","TPL_003_TRANS_012",51.718651298982,"TPL_003_RUN_012","TPL_003_RUN_013","Broad_HFS","Background",FALSE,"Broad_HFS -> Background","S0040",10,1,"development",51.718651298982
"TPL_003","TPL_003_TRANS_013",53.4151454309161,"TPL_003_RUN_013","TPL_003_RUN_014","Background","Tonic:stn_like_empirical",FALSE,"Background -> Tonic:stn_like_empirical","S0040",10,1,"development",53.4151454309161
"TPL_003","TPL_003_TRANS_014",61.8381688220783,"TPL_003_RUN_014","TPL_003_RUN_015","Tonic:stn_like_empirical","Pause:complex_multi_gap",TRUE,"Tonic:stn_like_empirical -> Pause:complex_multi_gap","S0040",10,1,"development",61.8381688220783
"TPL_003","TPL_003_TRANS_015",67.2476680411383,"TPL_003_RUN_015","TPL_003_RUN_016","Pause:complex_multi_gap","Background",FALSE,"Pause:complex_multi_gap -> Background","S0040",10,1,"development",67.2476680411383
"TPL_003","TPL_003_TRANS_016",67.9460023974566,"TPL_003_RUN_016","TPL_003_RUN_017","Background","Borderline_Gap",FALSE,"Background -> Borderline_Gap","S0040",10,1,"development",67.9460023974566
"TPL_004","TPL_004_TRANS_001",7.12657689368673,"TPL_004_RUN_001","TPL_004_RUN_002","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0011",1,0.1,"development",0.712657689368673
"TPL_004","TPL_004_TRANS_002",13.3575816384346,"TPL_004_RUN_002","TPL_004_RUN_003","Burst","Burst",TRUE,"Burst -> Burst","S0011",1,0.1,"development",1.33575816384346
"TPL_004","TPL_004_TRANS_003",21.7122370693582,"TPL_004_RUN_003","TPL_004_RUN_004","Burst","Borderline_Gap",TRUE,"Burst -> Borderline_Gap","S0011",1,0.1,"development",2.17122370693582
"TPL_004","TPL_004_TRANS_004",22.6448389862181,"TPL_004_RUN_004","TPL_004_RUN_005","Borderline_Gap","Background",FALSE,"Borderline_Gap -> Background","S0011",1,0.1,"development",2.26448389862181
"TPL_004","TPL_004_TRANS_005",23.9546660520074,"TPL_004_RUN_005","TPL_004_RUN_006","Background","Burst",FALSE,"Background -> Burst","S0011",1,0.1,"development",2.39546660520074
"TPL_004","TPL_004_TRANS_006",30.2366679777953,"TPL_004_RUN_006","TPL_004_RUN_007","Burst","Burst",TRUE,"Burst -> Burst","S0011",1,0.1,"development",3.02366679777953
"TPL_004","TPL_004_TRANS_007",34.1567887628129,"TPL_004_RUN_007","TPL_004_RUN_008","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0011",1,0.1,"development",3.41567887628129
"TPL_004","TPL_004_TRANS_008",34.6843432653093,"TPL_004_RUN_008","TPL_004_RUN_009","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0011",1,0.1,"development",3.46843432653093
"TPL_004","TPL_004_TRANS_009",38.1739523445741,"TPL_004_RUN_009","TPL_004_RUN_010","Burst","Background",FALSE,"Burst -> Background","S0011",1,0.1,"development",3.81739523445741
"TPL_004","TPL_004_TRANS_010",40.7204859619876,"TPL_004_RUN_010","TPL_004_RUN_011","Background","Tonic:stn_like_empirical",FALSE,"Background -> Tonic:stn_like_empirical","S0011",1,0.1,"development",4.07204859619876
"TPL_004","TPL_004_TRANS_011",46.6489883476452,"TPL_004_RUN_011","TPL_004_RUN_012","Tonic:stn_like_empirical","Pause:canonical",TRUE,"Tonic:stn_like_empirical -> Pause:canonical","S0011",1,0.1,"development",4.66489883476452
"TPL_004","TPL_004_TRANS_012",50.7408192590859,"TPL_004_RUN_012","TPL_004_RUN_013","Pause:canonical","Tonic:generic_stress",TRUE,"Pause:canonical -> Tonic:generic_stress","S0011",1,0.1,"development",5.0740819259086
"TPL_004","TPL_004_TRANS_013",60.534236553152,"TPL_004_RUN_013","TPL_004_RUN_014","Tonic:generic_stress","Background",FALSE,"Tonic:generic_stress -> Background","S0011",1,0.1,"development",6.0534236553152
"TPL_004","TPL_004_TRANS_014",62.0180498014404,"TPL_004_RUN_014","TPL_004_RUN_015","Background","Pause:canonical",FALSE,"Background -> Pause:canonical","S0011",1,0.1,"development",6.20180498014404
"TPL_004","TPL_004_TRANS_001",7.12657689368673,"TPL_004_RUN_001","TPL_004_RUN_002","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0014",4,0.4,"development",2.85063075747469
"TPL_004","TPL_004_TRANS_002",13.3575816384346,"TPL_004_RUN_002","TPL_004_RUN_003","Burst","Burst",TRUE,"Burst -> Burst","S0014",4,0.4,"development",5.34303265537384
"TPL_004","TPL_004_TRANS_003",21.7122370693582,"TPL_004_RUN_003","TPL_004_RUN_004","Burst","Borderline_Gap",TRUE,"Burst -> Borderline_Gap","S0014",4,0.4,"development",8.68489482774329
"TPL_004","TPL_004_TRANS_004",22.6448389862181,"TPL_004_RUN_004","TPL_004_RUN_005","Borderline_Gap","Background",FALSE,"Borderline_Gap -> Background","S0014",4,0.4,"development",9.05793559448724
"TPL_004","TPL_004_TRANS_005",23.9546660520074,"TPL_004_RUN_005","TPL_004_RUN_006","Background","Burst",FALSE,"Background -> Burst","S0014",4,0.4,"development",9.58186642080297
"TPL_004","TPL_004_TRANS_006",30.2366679777953,"TPL_004_RUN_006","TPL_004_RUN_007","Burst","Burst",TRUE,"Burst -> Burst","S0014",4,0.4,"development",12.0946671911181
"TPL_004","TPL_004_TRANS_007",34.1567887628129,"TPL_004_RUN_007","TPL_004_RUN_008","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0014",4,0.4,"development",13.6627155051252
"TPL_004","TPL_004_TRANS_008",34.6843432653093,"TPL_004_RUN_008","TPL_004_RUN_009","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0014",4,0.4,"development",13.8737373061237
"TPL_004","TPL_004_TRANS_009",38.1739523445741,"TPL_004_RUN_009","TPL_004_RUN_010","Burst","Background",FALSE,"Burst -> Background","S0014",4,0.4,"development",15.2695809378296
"TPL_004","TPL_004_TRANS_010",40.7204859619876,"TPL_004_RUN_010","TPL_004_RUN_011","Background","Tonic:stn_like_empirical",FALSE,"Background -> Tonic:stn_like_empirical","S0014",4,0.4,"development",16.2881943847951
"TPL_004","TPL_004_TRANS_011",46.6489883476452,"TPL_004_RUN_011","TPL_004_RUN_012","Tonic:stn_like_empirical","Pause:canonical",TRUE,"Tonic:stn_like_empirical -> Pause:canonical","S0014",4,0.4,"development",18.6595953390581
"TPL_004","TPL_004_TRANS_012",50.7408192590859,"TPL_004_RUN_012","TPL_004_RUN_013","Pause:canonical","Tonic:generic_stress",TRUE,"Pause:canonical -> Tonic:generic_stress","S0014",4,0.4,"development",20.2963277036344
"TPL_004","TPL_004_TRANS_013",60.534236553152,"TPL_004_RUN_013","TPL_004_RUN_014","Tonic:generic_stress","Background",FALSE,"Tonic:generic_stress -> Background","S0014",4,0.4,"development",24.2136946212608
"TPL_004","TPL_004_TRANS_014",62.0180498014404,"TPL_004_RUN_014","TPL_004_RUN_015","Background","Pause:canonical",FALSE,"Background -> Pause:canonical","S0014",4,0.4,"development",24.8072199205762
"TPL_004","TPL_004_TRANS_001",7.12657689368673,"TPL_004_RUN_001","TPL_004_RUN_002","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0055",10,1,"development",7.12657689368673
"TPL_004","TPL_004_TRANS_002",13.3575816384346,"TPL_004_RUN_002","TPL_004_RUN_003","Burst","Burst",TRUE,"Burst -> Burst","S0055",10,1,"development",13.3575816384346
"TPL_004","TPL_004_TRANS_003",21.7122370693582,"TPL_004_RUN_003","TPL_004_RUN_004","Burst","Borderline_Gap",TRUE,"Burst -> Borderline_Gap","S0055",10,1,"development",21.7122370693582
"TPL_004","TPL_004_TRANS_004",22.6448389862181,"TPL_004_RUN_004","TPL_004_RUN_005","Borderline_Gap","Background",FALSE,"Borderline_Gap -> Background","S0055",10,1,"development",22.6448389862181
"TPL_004","TPL_004_TRANS_005",23.9546660520074,"TPL_004_RUN_005","TPL_004_RUN_006","Background","Burst",FALSE,"Background -> Burst","S0055",10,1,"development",23.9546660520074
"TPL_004","TPL_004_TRANS_006",30.2366679777953,"TPL_004_RUN_006","TPL_004_RUN_007","Burst","Burst",TRUE,"Burst -> Burst","S0055",10,1,"development",30.2366679777953
"TPL_004","TPL_004_TRANS_007",34.1567887628129,"TPL_004_RUN_007","TPL_004_RUN_008","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0055",10,1,"development",34.1567887628129
"TPL_004","TPL_004_TRANS_008",34.6843432653093,"TPL_004_RUN_008","TPL_004_RUN_009","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0055",10,1,"development",34.6843432653093
"TPL_004","TPL_004_TRANS_009",38.1739523445741,"TPL_004_RUN_009","TPL_004_RUN_010","Burst","Background",FALSE,"Burst -> Background","S0055",10,1,"development",38.1739523445741
"TPL_004","TPL_004_TRANS_010",40.7204859619876,"TPL_004_RUN_010","TPL_004_RUN_011","Background","Tonic:stn_like_empirical",FALSE,"Background -> Tonic:stn_like_empirical","S0055",10,1,"development",40.7204859619876
"TPL_004","TPL_004_TRANS_011",46.6489883476452,"TPL_004_RUN_011","TPL_004_RUN_012","Tonic:stn_like_empirical","Pause:canonical",TRUE,"Tonic:stn_like_empirical -> Pause:canonical","S0055",10,1,"development",46.6489883476452
"TPL_004","TPL_004_TRANS_012",50.7408192590859,"TPL_004_RUN_012","TPL_004_RUN_013","Pause:canonical","Tonic:generic_stress",TRUE,"Pause:canonical -> Tonic:generic_stress","S0055",10,1,"development",50.7408192590859
"TPL_004","TPL_004_TRANS_013",60.534236553152,"TPL_004_RUN_013","TPL_004_RUN_014","Tonic:generic_stress","Background",FALSE,"Tonic:generic_stress -> Background","S0055",10,1,"development",60.534236553152
"TPL_004","TPL_004_TRANS_014",62.0180498014404,"TPL_004_RUN_014","TPL_004_RUN_015","Background","Pause:canonical",FALSE,"Background -> Pause:canonical","S0055",10,1,"development",62.0180498014404
"TPL_005","TPL_005_TRANS_001",0.969133212284651,"TPL_005_RUN_001","TPL_005_RUN_002","Borderline_Gap","Burst",TRUE,"Borderline_Gap -> Burst","S0028",1,0.1,"development",0.0969133212284651
"TPL_005","TPL_005_TRANS_002",11.826606018276,"TPL_005_RUN_002","TPL_005_RUN_003","Burst","Background",FALSE,"Burst -> Background","S0028",1,0.1,"development",1.1826606018276
"TPL_005","TPL_005_TRANS_003",12.7846630904686,"TPL_005_RUN_003","TPL_005_RUN_004","Background","Pause:canonical",FALSE,"Background -> Pause:canonical","S0028",1,0.1,"development",1.27846630904686
"TPL_005","TPL_005_TRANS_004",16.5909856902764,"TPL_005_RUN_004","TPL_005_RUN_005","Pause:canonical","Background",FALSE,"Pause:canonical -> Background","S0028",1,0.1,"development",1.65909856902764
"TPL_005","TPL_005_TRANS_005",17.8888622958664,"TPL_005_RUN_005","TPL_005_RUN_006","Background","Tonic:stn_like_empirical",FALSE,"Background -> Tonic:stn_like_empirical","S0028",1,0.1,"development",1.78888622958664
"TPL_005","TPL_005_TRANS_006",25.2973659313743,"TPL_005_RUN_006","TPL_005_RUN_007","Tonic:stn_like_empirical","Background",FALSE,"Tonic:stn_like_empirical -> Background","S0028",1,0.1,"development",2.52973659313743
"TPL_005","TPL_005_TRANS_007",25.8669115371878,"TPL_005_RUN_007","TPL_005_RUN_008","Background","Burst",FALSE,"Background -> Burst","S0028",1,0.1,"development",2.58669115371878
"TPL_005","TPL_005_TRANS_008",36.3113496608783,"TPL_005_RUN_008","TPL_005_RUN_009","Burst","Background",FALSE,"Burst -> Background","S0028",1,0.1,"development",3.63113496608783
"TPL_005","TPL_005_TRANS_009",37.6757028514729,"TPL_005_RUN_009","TPL_005_RUN_010","Background","Tonic:generic_stress",FALSE,"Background -> Tonic:generic_stress","S0028",1,0.1,"development",3.76757028514729
"TPL_005","TPL_005_TRANS_010",45.975114445808,"TPL_005_RUN_010","TPL_005_RUN_011","Tonic:generic_stress","Pause:canonical",TRUE,"Tonic:generic_stress -> Pause:canonical","S0028",1,0.1,"development",4.5975114445808
"TPL_005","TPL_005_TRANS_011",48.8278969198937,"TPL_005_RUN_011","TPL_005_RUN_012","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0028",1,0.1,"development",4.88278969198937
"TPL_005","TPL_005_TRANS_012",53.7825062070877,"TPL_005_RUN_012","TPL_005_RUN_013","Burst","Broad_HFS",TRUE,"Burst -> Broad_HFS","S0028",1,0.1,"development",5.37825062070877
"TPL_005","TPL_005_TRANS_013",57.5162362902023,"TPL_005_RUN_013","TPL_005_RUN_014","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0028",1,0.1,"development",5.75162362902023
"TPL_005","TPL_005_TRANS_014",61.483233324128,"TPL_005_RUN_014","TPL_005_RUN_015","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0028",1,0.1,"development",6.1483233324128
"TPL_005","TPL_005_TRANS_015",62.0178884262343,"TPL_005_RUN_015","TPL_005_RUN_016","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0028",1,0.1,"development",6.20178884262343
"TPL_005","TPL_005_TRANS_001",0.969133212284651,"TPL_005_RUN_001","TPL_005_RUN_002","Borderline_Gap","Burst",TRUE,"Borderline_Gap -> Burst","S0052",4,0.4,"development",0.38765328491386
"TPL_005","TPL_005_TRANS_002",11.826606018276,"TPL_005_RUN_002","TPL_005_RUN_003","Burst","Background",FALSE,"Burst -> Background","S0052",4,0.4,"development",4.73064240731039
"TPL_005","TPL_005_TRANS_003",12.7846630904686,"TPL_005_RUN_003","TPL_005_RUN_004","Background","Pause:canonical",FALSE,"Background -> Pause:canonical","S0052",4,0.4,"development",5.11386523618746
"TPL_005","TPL_005_TRANS_004",16.5909856902764,"TPL_005_RUN_004","TPL_005_RUN_005","Pause:canonical","Background",FALSE,"Pause:canonical -> Background","S0052",4,0.4,"development",6.63639427611056
"TPL_005","TPL_005_TRANS_005",17.8888622958664,"TPL_005_RUN_005","TPL_005_RUN_006","Background","Tonic:stn_like_empirical",FALSE,"Background -> Tonic:stn_like_empirical","S0052",4,0.4,"development",7.15554491834657
"TPL_005","TPL_005_TRANS_006",25.2973659313743,"TPL_005_RUN_006","TPL_005_RUN_007","Tonic:stn_like_empirical","Background",FALSE,"Tonic:stn_like_empirical -> Background","S0052",4,0.4,"development",10.1189463725497
"TPL_005","TPL_005_TRANS_007",25.8669115371878,"TPL_005_RUN_007","TPL_005_RUN_008","Background","Burst",FALSE,"Background -> Burst","S0052",4,0.4,"development",10.3467646148751
"TPL_005","TPL_005_TRANS_008",36.3113496608783,"TPL_005_RUN_008","TPL_005_RUN_009","Burst","Background",FALSE,"Burst -> Background","S0052",4,0.4,"development",14.5245398643513
"TPL_005","TPL_005_TRANS_009",37.6757028514729,"TPL_005_RUN_009","TPL_005_RUN_010","Background","Tonic:generic_stress",FALSE,"Background -> Tonic:generic_stress","S0052",4,0.4,"development",15.0702811405891
"TPL_005","TPL_005_TRANS_010",45.975114445808,"TPL_005_RUN_010","TPL_005_RUN_011","Tonic:generic_stress","Pause:canonical",TRUE,"Tonic:generic_stress -> Pause:canonical","S0052",4,0.4,"development",18.3900457783232
"TPL_005","TPL_005_TRANS_011",48.8278969198937,"TPL_005_RUN_011","TPL_005_RUN_012","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0052",4,0.4,"development",19.5311587679575
"TPL_005","TPL_005_TRANS_012",53.7825062070877,"TPL_005_RUN_012","TPL_005_RUN_013","Burst","Broad_HFS",TRUE,"Burst -> Broad_HFS","S0052",4,0.4,"development",21.5130024828351
"TPL_005","TPL_005_TRANS_013",57.5162362902023,"TPL_005_RUN_013","TPL_005_RUN_014","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0052",4,0.4,"development",23.0064945160809
"TPL_005","TPL_005_TRANS_014",61.483233324128,"TPL_005_RUN_014","TPL_005_RUN_015","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0052",4,0.4,"development",24.5932933296512
"TPL_005","TPL_005_TRANS_015",62.0178884262343,"TPL_005_RUN_015","TPL_005_RUN_016","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0052",4,0.4,"development",24.8071553704937
"TPL_005","TPL_005_TRANS_001",0.969133212284651,"TPL_005_RUN_001","TPL_005_RUN_002","Borderline_Gap","Burst",TRUE,"Borderline_Gap -> Burst","S0009",10,1,"development",0.969133212284651
"TPL_005","TPL_005_TRANS_002",11.826606018276,"TPL_005_RUN_002","TPL_005_RUN_003","Burst","Background",FALSE,"Burst -> Background","S0009",10,1,"development",11.826606018276
"TPL_005","TPL_005_TRANS_003",12.7846630904686,"TPL_005_RUN_003","TPL_005_RUN_004","Background","Pause:canonical",FALSE,"Background -> Pause:canonical","S0009",10,1,"development",12.7846630904686
"TPL_005","TPL_005_TRANS_004",16.5909856902764,"TPL_005_RUN_004","TPL_005_RUN_005","Pause:canonical","Background",FALSE,"Pause:canonical -> Background","S0009",10,1,"development",16.5909856902764
"TPL_005","TPL_005_TRANS_005",17.8888622958664,"TPL_005_RUN_005","TPL_005_RUN_006","Background","Tonic:stn_like_empirical",FALSE,"Background -> Tonic:stn_like_empirical","S0009",10,1,"development",17.8888622958664
"TPL_005","TPL_005_TRANS_006",25.2973659313743,"TPL_005_RUN_006","TPL_005_RUN_007","Tonic:stn_like_empirical","Background",FALSE,"Tonic:stn_like_empirical -> Background","S0009",10,1,"development",25.2973659313743
"TPL_005","TPL_005_TRANS_007",25.8669115371878,"TPL_005_RUN_007","TPL_005_RUN_008","Background","Burst",FALSE,"Background -> Burst","S0009",10,1,"development",25.8669115371878
"TPL_005","TPL_005_TRANS_008",36.3113496608783,"TPL_005_RUN_008","TPL_005_RUN_009","Burst","Background",FALSE,"Burst -> Background","S0009",10,1,"development",36.3113496608783
"TPL_005","TPL_005_TRANS_009",37.6757028514729,"TPL_005_RUN_009","TPL_005_RUN_010","Background","Tonic:generic_stress",FALSE,"Background -> Tonic:generic_stress","S0009",10,1,"development",37.6757028514729
"TPL_005","TPL_005_TRANS_010",45.975114445808,"TPL_005_RUN_010","TPL_005_RUN_011","Tonic:generic_stress","Pause:canonical",TRUE,"Tonic:generic_stress -> Pause:canonical","S0009",10,1,"development",45.975114445808
"TPL_005","TPL_005_TRANS_011",48.8278969198937,"TPL_005_RUN_011","TPL_005_RUN_012","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0009",10,1,"development",48.8278969198937
"TPL_005","TPL_005_TRANS_012",53.7825062070877,"TPL_005_RUN_012","TPL_005_RUN_013","Burst","Broad_HFS",TRUE,"Burst -> Broad_HFS","S0009",10,1,"development",53.7825062070877
"TPL_005","TPL_005_TRANS_013",57.5162362902023,"TPL_005_RUN_013","TPL_005_RUN_014","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0009",10,1,"development",57.5162362902023
"TPL_005","TPL_005_TRANS_014",61.483233324128,"TPL_005_RUN_014","TPL_005_RUN_015","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0009",10,1,"development",61.483233324128
"TPL_005","TPL_005_TRANS_015",62.0178884262343,"TPL_005_RUN_015","TPL_005_RUN_016","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0009",10,1,"development",62.0178884262343
"TPL_006","TPL_006_TRANS_001",5.5580321586223,"TPL_006_RUN_001","TPL_006_RUN_002","Tonic:generic_stress","Pause:complex_multi_gap",TRUE,"Tonic:generic_stress -> Pause:complex_multi_gap","S0045",1,0.1,"holdout",0.55580321586223
"TPL_006","TPL_006_TRANS_002",10.8665090276392,"TPL_006_RUN_002","TPL_006_RUN_003","Pause:complex_multi_gap","Background",FALSE,"Pause:complex_multi_gap -> Background","S0045",1,0.1,"holdout",1.08665090276392
"TPL_006","TPL_006_TRANS_003",14.52925267474,"TPL_006_RUN_003","TPL_006_RUN_004","Background","Tonic:stn_like_empirical",FALSE,"Background -> Tonic:stn_like_empirical","S0045",1,0.1,"holdout",1.452925267474
"TPL_006","TPL_006_TRANS_004",23.2825333217824,"TPL_006_RUN_004","TPL_006_RUN_005","Tonic:stn_like_empirical","Pause:canonical",TRUE,"Tonic:stn_like_empirical -> Pause:canonical","S0045",1,0.1,"holdout",2.32825333217824
"TPL_006","TPL_006_TRANS_005",28.1958532098415,"TPL_006_RUN_005","TPL_006_RUN_006","Pause:canonical","Borderline_Gap",TRUE,"Pause:canonical -> Borderline_Gap","S0045",1,0.1,"holdout",2.81958532098415
"TPL_006","TPL_006_TRANS_006",29.31878867607,"TPL_006_RUN_006","TPL_006_RUN_007","Borderline_Gap","Background",FALSE,"Borderline_Gap -> Background","S0045",1,0.1,"holdout",2.931878867607
"TPL_006","TPL_006_TRANS_007",29.491258670929,"TPL_006_RUN_007","TPL_006_RUN_008","Background","Broad_HFS",FALSE,"Background -> Broad_HFS","S0045",1,0.1,"holdout",2.9491258670929
"TPL_006","TPL_006_TRANS_008",37.7981029111434,"TPL_006_RUN_008","TPL_006_RUN_009","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0045",1,0.1,"holdout",3.77981029111434
"TPL_006","TPL_006_TRANS_009",44.0458391593836,"TPL_006_RUN_009","TPL_006_RUN_010","Burst","Burst",TRUE,"Burst -> Burst","S0045",1,0.1,"holdout",4.40458391593836
"TPL_006","TPL_006_TRANS_010",47.7751620021166,"TPL_006_RUN_010","TPL_006_RUN_011","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0045",1,0.1,"holdout",4.77751620021166
"TPL_006","TPL_006_TRANS_011",48.2836406859553,"TPL_006_RUN_011","TPL_006_RUN_012","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0045",1,0.1,"holdout",4.82836406859553
"TPL_006","TPL_006_TRANS_012",51.2942374260685,"TPL_006_RUN_012","TPL_006_RUN_013","Burst","Burst",TRUE,"Burst -> Burst","S0045",1,0.1,"holdout",5.12942374260685
"TPL_006","TPL_006_TRANS_013",58.0647093863361,"TPL_006_RUN_013","TPL_006_RUN_014","Burst","Pause:canonical",TRUE,"Burst -> Pause:canonical","S0045",1,0.1,"holdout",5.80647093863361
"TPL_006","TPL_006_TRANS_014",61.0622565723624,"TPL_006_RUN_014","TPL_006_RUN_015","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0045",1,0.1,"holdout",6.10622565723624
"TPL_006","TPL_006_TRANS_001",5.5580321586223,"TPL_006_RUN_001","TPL_006_RUN_002","Tonic:generic_stress","Pause:complex_multi_gap",TRUE,"Tonic:generic_stress -> Pause:complex_multi_gap","S0035",4,0.4,"holdout",2.22321286344892
"TPL_006","TPL_006_TRANS_002",10.8665090276392,"TPL_006_RUN_002","TPL_006_RUN_003","Pause:complex_multi_gap","Background",FALSE,"Pause:complex_multi_gap -> Background","S0035",4,0.4,"holdout",4.34660361105567
"TPL_006","TPL_006_TRANS_003",14.52925267474,"TPL_006_RUN_003","TPL_006_RUN_004","Background","Tonic:stn_like_empirical",FALSE,"Background -> Tonic:stn_like_empirical","S0035",4,0.4,"holdout",5.81170106989601
"TPL_006","TPL_006_TRANS_004",23.2825333217824,"TPL_006_RUN_004","TPL_006_RUN_005","Tonic:stn_like_empirical","Pause:canonical",TRUE,"Tonic:stn_like_empirical -> Pause:canonical","S0035",4,0.4,"holdout",9.31301332871297
"TPL_006","TPL_006_TRANS_005",28.1958532098415,"TPL_006_RUN_005","TPL_006_RUN_006","Pause:canonical","Borderline_Gap",TRUE,"Pause:canonical -> Borderline_Gap","S0035",4,0.4,"holdout",11.2783412839366
"TPL_006","TPL_006_TRANS_006",29.31878867607,"TPL_006_RUN_006","TPL_006_RUN_007","Borderline_Gap","Background",FALSE,"Borderline_Gap -> Background","S0035",4,0.4,"holdout",11.727515470428
"TPL_006","TPL_006_TRANS_007",29.491258670929,"TPL_006_RUN_007","TPL_006_RUN_008","Background","Broad_HFS",FALSE,"Background -> Broad_HFS","S0035",4,0.4,"holdout",11.7965034683716
"TPL_006","TPL_006_TRANS_008",37.7981029111434,"TPL_006_RUN_008","TPL_006_RUN_009","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0035",4,0.4,"holdout",15.1192411644574
"TPL_006","TPL_006_TRANS_009",44.0458391593836,"TPL_006_RUN_009","TPL_006_RUN_010","Burst","Burst",TRUE,"Burst -> Burst","S0035",4,0.4,"holdout",17.6183356637535
"TPL_006","TPL_006_TRANS_010",47.7751620021166,"TPL_006_RUN_010","TPL_006_RUN_011","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0035",4,0.4,"holdout",19.1100648008467
"TPL_006","TPL_006_TRANS_011",48.2836406859553,"TPL_006_RUN_011","TPL_006_RUN_012","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0035",4,0.4,"holdout",19.3134562743821
"TPL_006","TPL_006_TRANS_012",51.2942374260685,"TPL_006_RUN_012","TPL_006_RUN_013","Burst","Burst",TRUE,"Burst -> Burst","S0035",4,0.4,"holdout",20.5176949704274
"TPL_006","TPL_006_TRANS_013",58.0647093863361,"TPL_006_RUN_013","TPL_006_RUN_014","Burst","Pause:canonical",TRUE,"Burst -> Pause:canonical","S0035",4,0.4,"holdout",23.2258837545344
"TPL_006","TPL_006_TRANS_014",61.0622565723624,"TPL_006_RUN_014","TPL_006_RUN_015","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0035",4,0.4,"holdout",24.424902628945
"TPL_006","TPL_006_TRANS_001",5.5580321586223,"TPL_006_RUN_001","TPL_006_RUN_002","Tonic:generic_stress","Pause:complex_multi_gap",TRUE,"Tonic:generic_stress -> Pause:complex_multi_gap","S0004",10,1,"holdout",5.5580321586223
"TPL_006","TPL_006_TRANS_002",10.8665090276392,"TPL_006_RUN_002","TPL_006_RUN_003","Pause:complex_multi_gap","Background",FALSE,"Pause:complex_multi_gap -> Background","S0004",10,1,"holdout",10.8665090276392
"TPL_006","TPL_006_TRANS_003",14.52925267474,"TPL_006_RUN_003","TPL_006_RUN_004","Background","Tonic:stn_like_empirical",FALSE,"Background -> Tonic:stn_like_empirical","S0004",10,1,"holdout",14.52925267474
"TPL_006","TPL_006_TRANS_004",23.2825333217824,"TPL_006_RUN_004","TPL_006_RUN_005","Tonic:stn_like_empirical","Pause:canonical",TRUE,"Tonic:stn_like_empirical -> Pause:canonical","S0004",10,1,"holdout",23.2825333217824
"TPL_006","TPL_006_TRANS_005",28.1958532098415,"TPL_006_RUN_005","TPL_006_RUN_006","Pause:canonical","Borderline_Gap",TRUE,"Pause:canonical -> Borderline_Gap","S0004",10,1,"holdout",28.1958532098415
