"Template_ID","State_Envelope_ID","Tonic_Subtype","Tonic_Intended_Stratum","Tonic_Rate_Overlap_Stratum","Tonic_Phenotype_Evidence_Score","Tonic_Phenotype","Eligibility_Reason","N_ISIs","Duration_u","Median_ISI_u","Local_Left_Median_ISI_u","Local_Right_Median_ISI_u","Left_Log_Rate_Contrast","Right_Log_Rate_Contrast","CV","CV2","LV","Stability_Subscore","Duration_Subscore","Local_Separation_Subscore","Subtype_Band_Subscore","Detector_Output_Used","Sample_ID","Scale_Factor","B_s","Split","Duration_s","Median_ISI_s","Local_Left_Median_ISI_s","Local_Right_Median_ISI_s"
"TPL_011","TPL_011_STATE_005","generic_stress","eligible","boundary",0.774295412535156,"eligible","pre_frozen_timestamp_evidence_contract_met",14,7.67853924246761,0.549652809137719,0.727545667936963,1.51427737771088,0.280389948084718,1.01340680295717,0.187810929571191,0.210371537743388,0.0514815658902324,0.74015786107885,0.8,0.653002719732424,0.938158620785657,FALSE,"S0050",1,0.1,"holdout",0.767853924246761,0.0549652809137719,0.0727545667936963,0.151427737771088
"TPL_011","TPL_011_STATE_003","stn_like_empirical","eligible","deep",0.67330620738144,"eligible","pre_frozen_timestamp_evidence_contract_met",11,4.14681692040148,0.371483443552514,0.336297781871214,0.790746944649666,0.0995072736445438,0.755473701630199,0.167716435355759,0.206875773710329,0.0396307595656128,0.762907416980943,0.5,0.46654459416281,0.874171608782505,FALSE,"S0034",4,0.4,"holdout",1.65872676816059,0.148593377421006,0.134519112748485,0.316298777859866
"TPL_011","TPL_011_STATE_005","generic_stress","eligible","boundary",0.774295412535156,"eligible","pre_frozen_timestamp_evidence_contract_met",14,7.67853924246761,0.549652809137719,0.727545667936963,1.51427737771088,0.280389948084718,1.01340680295717,0.187810929571191,0.210371537743388,0.0514815658902324,0.74015786107885,0.8,0.653002719732424,0.938158620785657,FALSE,"S0034",4,0.4,"holdout",3.07141569698705,0.219861123655088,0.291018267174785,0.605710951084353
"TPL_011","TPL_011_STATE_003","stn_like_empirical","eligible","deep",0.67330620738144,"eligible","pre_frozen_timestamp_evidence_contract_met",11,4.14681692040148,0.371483443552514,0.336297781871214,0.790746944649666,0.0995072736445438,0.755473701630199,0.167716435355759,0.206875773710329,0.0396307595656128,0.762907416980943,0.5,0.46654459416281,0.874171608782505,FALSE,"S0046",10,1,"holdout",4.14681692040148,0.371483443552514,0.336297781871214,0.790746944649666
"TPL_011","TPL_011_STATE_005","generic_stress","eligible","boundary",0.774295412535156,"eligible","pre_frozen_timestamp_evidence_contract_met",14,7.67853924246761,0.549652809137719,0.727545667936963,1.51427737771088,0.280389948084718,1.01340680295717,0.187810929571191,0.210371537743388,0.0514815658902324,0.74015786107885,0.8,0.653002719732424,0.938158620785657,FALSE,"S0046",10,1,"holdout",7.67853924246761,0.549652809137719,0.727545667936963,1.51427737771088
"TPL_012","TPL_012_STATE_001","generic_stress","eligible","deep",0.846400653762723,"eligible","pre_frozen_timestamp_evidence_contract_met",15,6.1656131270975,0.424648950321437,,2.24961221646518,,1.66725030375171,0.230557178278955,0.245999336435462,0.0775724703895411,0.676653781758856,0.9,1,0.978695705295903,FALSE,"S0016",1,0.1,"holdout",0.61656131270975,0.0424648950321437,,0.224961221646518
"TPL_012","TPL_012_STATE_002","stn_like_empirical","eligible","core",0.846686332428459,"eligible","pre_frozen_timestamp_evidence_contract_met",14,8.42420622522338,0.610345354652533,2.24961221646518,0.380244933861602,1.30448817997703,0.473209344257326,0.0987934756078397,0.0773116994756775,0.00634187135938764,0.895780458437701,0.8,0.758220086592733,0.883650658674159,FALSE,"S0016",1,0.1,"holdout",0.842420622522338,0.0610345354652533,0.224961221646518,0.0380244933861602
"TPL_012","TPL_012_STATE_001","generic_stress","eligible","deep",0.846400653762723,"eligible","pre_frozen_timestamp_evidence_contract_met",15,6.1656131270975,0.424648950321437,,2.24961221646518,,1.66725030375171,0.230557178278955,0.245999336435462,0.0775724703895411,0.676653781758856,0.9,1,0.978695705295903,FALSE,"S0031",4,0.4,"holdout",2.466245250839,0.169859580128575,,0.89984488658607
"TPL_012","TPL_012_STATE_002","stn_like_empirical","eligible","core",0.846686332428459,"eligible","pre_frozen_timestamp_evidence_contract_met",14,8.42420622522338,0.610345354652533,2.24961221646518,0.380244933861602,1.30448817997703,0.473209344257326,0.0987934756078397,0.0773116994756775,0.00634187135938764,0.895780458437701,0.8,0.758220086592733,0.883650658674159,FALSE,"S0031",4,0.4,"holdout",3.36968249008935,0.244138141861013,0.89984488658607,0.152097973544641
"TPL_012","TPL_012_STATE_001","generic_stress","eligible","deep",0.846400653762723,"eligible","pre_frozen_timestamp_evidence_contract_met",15,6.1656131270975,0.424648950321437,,2.24961221646518,,1.66725030375171,0.230557178278955,0.245999336435462,0.0775724703895411,0.676653781758856,0.9,1,0.978695705295903,FALSE,"S0057",10,1,"holdout",6.1656131270975,0.424648950321437,,2.24961221646518
"TPL_012","TPL_012_STATE_002","stn_like_empirical","eligible","core",0.846686332428459,"eligible","pre_frozen_timestamp_evidence_contract_met",14,8.42420622522338,0.610345354652533,2.24961221646518,0.380244933861602,1.30448817997703,0.473209344257326,0.0987934756078397,0.0773116994756775,0.00634187135938764,0.895780458437701,0.8,0.758220086592733,0.883650658674159,FALSE,"S0057",10,1,"holdout",8.42420622522338,0.610345354652533,2.24961221646518,0.380244933861602
"TPL_013","TPL_013_STATE_001","generic_stress","ambiguous","core",0.557129836098758,"ambiguous","short_state",9,8.80887023264962,0.908061467433698,0.679507301135412,0.498037632952734,0.289944093323675,0.600636429373922,0.347403582787679,0.297594117028053,0.095480728880605,0.566113540523894,0.3,0.48597049589055,0.867451603555452,FALSE,"S0012",1,0.1,"holdout",0.880887023264962,0.0908061467433698,0.0679507301135412,0.0498037632952734
"TPL_013","TPL_013_STATE_004","stn_like_empirical","ambiguous","boundary",0.579218058226702,"ambiguous","borderline_continuous_evidence_score",10,4.12676141353099,0.40080697224792,0.407508476155025,0.678623554043564,0.0165817873975275,0.526586616060897,0.167046052293019,0.23969843141147,0.0547047143551199,0.735315685155136,0.4,0.296395229463602,0.729063691359637,FALSE,"S0012",1,0.1,"holdout",0.412676141353099,0.040080697224792,0.0407508476155025,0.0678623554043564
"TPL_013","TPL_013_STATE_001","generic_stress","ambiguous","core",0.557129836098758,"ambiguous","short_state",9,8.80887023264962,0.908061467433698,0.679507301135412,0.498037632952734,0.289944093323675,0.600636429373922,0.347403582787679,0.297594117028053,0.095480728880605,0.566113540523894,0.3,0.48597049589055,0.867451603555452,FALSE,"S0022",4,0.4,"holdout",3.52354809305985,0.363224586973479,0.271802920454165,0.199215053181094
"TPL_013","TPL_013_STATE_004","stn_like_empirical","ambiguous","boundary",0.579218058226702,"ambiguous","borderline_continuous_evidence_score",10,4.12676141353099,0.40080697224792,0.407508476155025,0.678623554043564,0.0165817873975275,0.526586616060897,0.167046052293019,0.23969843141147,0.0547047143551199,0.735315685155136,0.4,0.296395229463602,0.729063691359637,FALSE,"S0022",4,0.4,"holdout",1.6507045654124,0.160322788899168,0.16300339046201,0.271449421617426
"TPL_013","TPL_013_STATE_001","generic_stress","ambiguous","core",0.557129836098758,"ambiguous","short_state",9,8.80887023264962,0.908061467433698,0.679507301135412,0.498037632952734,0.289944093323675,0.600636429373922,0.347403582787679,0.297594117028053,0.095480728880605,0.566113540523894,0.3,0.48597049589055,0.867451603555452,FALSE,"S0053",10,1,"holdout",8.80887023264962,0.908061467433698,0.679507301135412,0.498037632952734
"TPL_013","TPL_013_STATE_004","stn_like_empirical","ambiguous","boundary",0.579218058226702,"ambiguous","borderline_continuous_evidence_score",10,4.12676141353099,0.40080697224792,0.407508476155025,0.678623554043564,0.0165817873975275,0.526586616060897,0.167046052293019,0.23969843141147,0.0547047143551199,0.735315685155136,0.4,0.296395229463602,0.729063691359637,FALSE,"S0053",10,1,"holdout",4.12676141353099,0.40080697224792,0.407508476155025,0.678623554043564
"TPL_014","TPL_014_STATE_003","stn_like_empirical","ambiguous","deep",0.593553101425599,"ambiguous","low_regularity_evidence",11,3.67142915738897,0.340414246980404,0.775486355621746,0.747604009856686,0.823327138696271,0.786710189738909,0.316299295423195,0.424374104798002,0.214465659846125,0.431812259531148,0.5,0.878562487007838,0.72557850105786,FALSE,"S0033",1,0.1,"holdout",0.367142915738897,0.0340414246980404,0.0775486355621746,0.0747604009856686
"TPL_014","TPL_014_STATE_004","generic_stress","ambiguous","boundary",0.648189651582398,"ambiguous","low_regularity_evidence",12,6.93875165973761,0.576270586048623,0.338944080358646,1.86154883932322,0.530742178755566,1.17258681167552,0.372710229147419,0.408166132530314,0.175264101893849,0.434973786575657,0.6,0.789614507870226,0.981386176890452,FALSE,"S0033",1,0.1,"holdout",0.693875165973761,0.0576270586048623,0.0338944080358646,0.186154883932322
"TPL_014","TPL_014_STATE_003","stn_like_empirical","ambiguous","deep",0.593553101425599,"ambiguous","low_regularity_evidence",11,3.67142915738897,0.340414246980404,0.775486355621746,0.747604009856686,0.823327138696271,0.786710189738909,0.316299295423195,0.424374104798002,0.214465659846125,0.431812259531148,0.5,0.878562487007838,0.72557850105786,FALSE,"S0051",4,0.4,"holdout",1.46857166295559,0.136165698792162,0.310194542248698,0.299041603942674
"TPL_014","TPL_014_STATE_004","generic_stress","ambiguous","boundary",0.648189651582398,"ambiguous","low_regularity_evidence",12,6.93875165973761,0.576270586048623,0.338944080358646,1.86154883932322,0.530742178755566,1.17258681167552,0.372710229147419,0.408166132530314,0.175264101893849,0.434973786575657,0.6,0.789614507870226,0.981386176890452,FALSE,"S0051",4,0.4,"holdout",2.77550066389504,0.230508234419449,0.135577632143459,0.744619535729289
"TPL_014","TPL_014_STATE_003","stn_like_empirical","ambiguous","deep",0.593553101425599,"ambiguous","low_regularity_evidence",11,3.67142915738897,0.340414246980404,0.775486355621746,0.747604009856686,0.823327138696271,0.786710189738909,0.316299295423195,0.424374104798002,0.214465659846125,0.431812259531148,0.5,0.878562487007838,0.72557850105786,FALSE,"S0019",10,1,"holdout",3.67142915738897,0.340414246980404,0.775486355621746,0.747604009856686
"TPL_014","TPL_014_STATE_004","generic_stress","ambiguous","boundary",0.648189651582398,"ambiguous","low_regularity_evidence",12,6.93875165973761,0.576270586048623,0.338944080358646,1.86154883932322,0.530742178755566,1.17258681167552,0.372710229147419,0.408166132530314,0.175264101893849,0.434973786575657,0.6,0.789614507870226,0.981386176890452,FALSE,"S0019",10,1,"holdout",6.93875165973761,0.576270586048623,0.338944080358646,1.86154883932322
"TPL_015","TPL_015_STATE_004","stn_like_empirical","ambiguous","core",0.651961557460102,"eligible","pre_frozen_timestamp_evidence_contract_met",11,6.59272974919767,0.580778019629469,0.7976940138881,0.4900858363392,0.317356464870574,0.1697880658383,0.20338214901808,0.172302852277036,0.0343592516321016,0.762926356933787,0.5,0.265824215919156,0.968130857513779,FALSE,"S0013",1,0.1,"holdout",0.659272974919767,0.0580778019629469,0.07976940138881,0.04900858363392
"TPL_015","TPL_015_STATE_005","generic_stress","ambiguous","deep",0.601726065857295,"ambiguous","low_regularity_evidence",12,5.31848339653587,0.398812173913352,0.653211938266328,1.96036638186965,0.493411073531605,1.59239610029652,0.372072488316301,0.443558570933743,0.22044554136932,0.383742594813465,0.6,0.769243732566407,0.871901407093139,FALSE,"S0013",1,0.1,"holdout",0.531848339653587,0.0398812173913352,0.0653211938266328,0.196036638186965
"TPL_015","TPL_015_STATE_004","stn_like_empirical","ambiguous","core",0.651961557460102,"eligible","pre_frozen_timestamp_evidence_contract_met",11,6.59272974919767,0.580778019629469,0.7976940138881,0.4900858363392,0.317356464870574,0.1697880658383,0.20338214901808,0.172302852277036,0.0343592516321016,0.762926356933787,0.5,0.265824215919156,0.968130857513779,FALSE,"S0038",4,0.4,"holdout",2.63709189967907,0.232311207851787,0.31907760555524,0.19603433453568
"TPL_015","TPL_015_STATE_005","generic_stress","ambiguous","deep",0.601726065857295,"ambiguous","low_regularity_evidence",12,5.31848339653587,0.398812173913352,0.653211938266328,1.96036638186965,0.493411073531605,1.59239610029652,0.372072488316301,0.443558570933743,0.22044554136932,0.383742594813465,0.6,0.769243732566407,0.871901407093139,FALSE,"S0038",4,0.4,"holdout",2.12739335861435,0.159524869565341,0.261284775306531,0.784146552747861
"TPL_015","TPL_015_STATE_004","stn_like_empirical","ambiguous","core",0.651961557460102,"eligible","pre_frozen_timestamp_evidence_contract_met",11,6.59272974919767,0.580778019629469,0.7976940138881,0.4900858363392,0.317356464870574,0.1697880658383,0.20338214901808,0.172302852277036,0.0343592516321016,0.762926356933787,0.5,0.265824215919156,0.968130857513779,FALSE,"S0018",10,1,"holdout",6.59272974919767,0.580778019629469,0.7976940138881,0.4900858363392
"TPL_015","TPL_015_STATE_005","generic_stress","ambiguous","deep",0.601726065857295,"ambiguous","low_regularity_evidence",12,5.31848339653587,0.398812173913352,0.653211938266328,1.96036638186965,0.493411073531605,1.59239610029652,0.372072488316301,0.443558570933743,0.22044554136932,0.383742594813465,0.6,0.769243732566407,0.871901407093139,FALSE,"S0018",10,1,"holdout",5.31848339653587,0.398812173913352,0.653211938266328,1.96036638186965
"TPL_016","TPL_016_STATE_002","generic_stress","ambiguous","core",0.531634289969631,"ambiguous","low_regularity_evidence",11,9.21814715773697,0.778875407226833,0.449547585700128,1.56438225758378,0.549609381768975,0.697395207757727,0.455637516778444,0.492890915574136,0.226759842635407,0.303121224544002,0.5,0.680463386864186,0.871465613895967,FALSE,"S0010",1,0.1,"holdout",0.921814715773697,0.0778875407226833,0.0449547585700128,0.156438225758378
"TPL_016","TPL_016_STATE_003","stn_like_empirical","ambiguous","boundary",0.574968112449837,"ambiguous","low_regularity_evidence;short_state",8,3.46424836931823,0.405485717811255,1.56438225758378,0.21121804687874,1.3501606497072,0.65219465433657,0.278428817018646,0.376022951619044,0.139524079517524,0.5350718095184,0.2,0.855888492401636,0.748808450810749,FALSE,"S0010",1,0.1,"holdout",0.346424836931823,0.0405485717811255,0.156438225758378,0.021121804687874
"TPL_016","TPL_016_STATE_002","generic_stress","ambiguous","core",0.531634289969631,"ambiguous","low_regularity_evidence",11,9.21814715773697,0.778875407226833,0.449547585700128,1.56438225758378,0.549609381768975,0.697395207757727,0.455637516778444,0.492890915574136,0.226759842635407,0.303121224544002,0.5,0.680463386864186,0.871465613895967,FALSE,"S0024",4,0.4,"holdout",3.68725886309479,0.311550162890733,0.179819034280051,0.625752903033514
"TPL_016","TPL_016_STATE_003","stn_like_empirical","ambiguous","boundary",0.574968112449837,"ambiguous","low_regularity_evidence;short_state",8,3.46424836931823,0.405485717811255,1.56438225758378,0.21121804687874,1.3501606497072,0.65219465433657,0.278428817018646,0.376022951619044,0.139524079517524,0.5350718095184,0.2,0.855888492401636,0.748808450810749,FALSE,"S0024",4,0.4,"holdout",1.38569934772729,0.162194287124502,0.625752903033514,0.0844872187514961
"TPL_016","TPL_016_STATE_002","generic_stress","ambiguous","core",0.531634289969631,"ambiguous","low_regularity_evidence",11,9.21814715773697,0.778875407226833,0.449547585700128,1.56438225758378,0.549609381768975,0.697395207757727,0.455637516778444,0.492890915574136,0.226759842635407,0.303121224544002,0.5,0.680463386864186,0.871465613895967,FALSE,"S0060",10,1,"holdout",9.21814715773697,0.778875407226833,0.449547585700128,1.56438225758378
"TPL_016","TPL_016_STATE_003","stn_like_empirical","ambiguous","boundary",0.574968112449837,"ambiguous","low_regularity_evidence;short_state",8,3.46424836931823,0.405485717811255,1.56438225758378,0.21121804687874,1.3501606497072,0.65219465433657,0.278428817018646,0.376022951619044,0.139524079517524,0.5350718095184,0.2,0.855888492401636,0.748808450810749,FALSE,"S0060",10,1,"holdout",3.46424836931823,0.405485717811255,1.56438225758378,0.21121804687874
"TPL_017","TPL_017_STATE_001","stn_like_empirical","ambiguous","deep",0.580352002878697,"ambiguous","borderline_continuous_evidence_score",12,5.48528480888004,0.452841867457975,,0.33887496216473,,0.289911789912561,0.282528662402592,0.311466546348766,0.0956008955392011,0.598228595432598,0.6,0.316397165034709,0.788905658493581,FALSE,"S0005",1,0.1,"holdout",0.548528480888004,0.0452841867457975,,0.033887496216473
"TPL_017","TPL_017_STATE_003","generic_stress","ambiguous","boundary",0.239773914167216,"no_evidence","low_regularity_evidence;short_state",8,4.25903590596463,0.423246426198979,0.420765132002678,0.634326382394392,0.00587978048583934,0.404609043437351,0.582374906799152,0.528776704159278,0.344032823034887,0.140659997898175,0.2,0.223994857551155,0.493554717488573,FALSE,"S0005",1,0.1,"holdout",0.425903590596463,0.0423246426198979,0.0420765132002678,0.0634326382394392
"TPL_017","TPL_017_STATE_001","stn_like_empirical","ambiguous","deep",0.580352002878697,"ambiguous","borderline_continuous_evidence_score",12,5.48528480888004,0.452841867457975,,0.33887496216473,,0.289911789912561,0.282528662402592,0.311466546348766,0.0956008955392011,0.598228595432598,0.6,0.316397165034709,0.788905658493581,FALSE,"S0042",4,0.4,"holdout",2.19411392355201,0.18113674698319,,0.135549984865892
"TPL_017","TPL_017_STATE_003","generic_stress","ambiguous","boundary",0.239773914167216,"no_evidence","low_regularity_evidence;short_state",8,4.25903590596463,0.423246426198979,0.420765132002678,0.634326382394392,0.00587978048583934,0.404609043437351,0.582374906799152,0.528776704159278,0.344032823034887,0.140659997898175,0.2,0.223994857551155,0.493554717488573,FALSE,"S0042",4,0.4,"holdout",1.70361436238585,0.169298570479592,0.168306052801071,0.253730552957757
"TPL_017","TPL_017_STATE_001","stn_like_empirical","ambiguous","deep",0.580352002878697,"ambiguous","borderline_continuous_evidence_score",12,5.48528480888004,0.452841867457975,,0.33887496216473,,0.289911789912561,0.282528662402592,0.311466546348766,0.0956008955392011,0.598228595432598,0.6,0.316397165034709,0.788905658493581,FALSE,"S0029",10,1,"holdout",5.48528480888004,0.452841867457975,,0.33887496216473
"TPL_017","TPL_017_STATE_003","generic_stress","ambiguous","boundary",0.239773914167216,"no_evidence","low_regularity_evidence;short_state",8,4.25903590596463,0.423246426198979,0.420765132002678,0.634326382394392,0.00587978048583934,0.404609043437351,0.582374906799152,0.528776704159278,0.344032823034887,0.140659997898175,0.2,0.223994857551155,0.493554717488573,FALSE,"S0029",10,1,"holdout",4.25903590596463,0.423246426198979,0.420765132002678,0.634326382394392
"TPL_018","TPL_018_STATE_002","stn_like_empirical","no_evidence","core",0.554771747402593,"ambiguous","short_state",8,4.37932822986847,0.490591679305636,0.749624523829844,0.987100326835118,0.423960274838025,0.699159511090878,0.278462052251773,0.282606066607266,0.105560197485553,0.608116192965497,0.2,0.612862133632906,0.744764217449065,FALSE,"S0023",1,0.1,"holdout",0.437932822986847,0.0490591679305636,0.0749624523829844,0.0987100326835118
"TPL_018","TPL_018_STATE_003","generic_stress","no_evidence","deep",0.411938231373667,"no_evidence","low_regularity_evidence;short_state",8,2.97703016620127,0.314700384248378,0.797643304985435,1.75790685008067,0.9300404862193,1.72025806547047,0.727814409253785,0.511564366324081,0.282066719296592,0.195387655397583,0.2,1,0.46891584607317,FALSE,"S0023",1,0.1,"holdout",0.297703016620127,0.0314700384248378,0.0797643304985435,0.175790685008067
"TPL_018","TPL_018_STATE_002","stn_like_empirical","no_evidence","core",0.554771747402593,"ambiguous","short_state",8,4.37932822986847,0.490591679305636,0.749624523829844,0.987100326835118,0.423960274838025,0.699159511090878,0.278462052251773,0.282606066607266,0.105560197485553,0.608116192965497,0.2,0.612862133632906,0.744764217449065,FALSE,"S0017",4,0.4,"holdout",1.75173129194739,0.196236671722255,0.299849809531937,0.394840130734047
"TPL_018","TPL_018_STATE_003","generic_stress","no_evidence","deep",0.411938231373667,"no_evidence","low_regularity_evidence;short_state",8,2.97703016620127,0.314700384248378,0.797643304985435,1.75790685008067,0.9300404862193,1.72025806547047,0.727814409253785,0.511564366324081,0.282066719296592,0.195387655397583,0.2,1,0.46891584607317,FALSE,"S0017",4,0.4,"holdout",1.19081206648051,0.125880153699351,0.319057321994174,0.703162740032266
"TPL_018","TPL_018_STATE_002","stn_like_empirical","no_evidence","core",0.554771747402593,"ambiguous","short_state",8,4.37932822986847,0.490591679305636,0.749624523829844,0.987100326835118,0.423960274838025,0.699159511090878,0.278462052251773,0.282606066607266,0.105560197485553,0.608116192965497,0.2,0.612862133632906,0.744764217449065,FALSE,"S0032",10,1,"holdout",4.37932822986847,0.490591679305636,0.749624523829844,0.987100326835118
"TPL_018","TPL_018_STATE_003","generic_stress","no_evidence","deep",0.411938231373667,"no_evidence","low_regularity_evidence;short_state",8,2.97703016620127,0.314700384248378,0.797643304985435,1.75790685008067,0.9300404862193,1.72025806547047,0.727814409253785,0.511564366324081,0.282066719296592,0.195387655397583,0.2,1,0.46891584607317,FALSE,"S0032",10,1,"holdout",2.97703016620127,0.314700384248378,0.797643304985435,1.75790685008067
"TPL_019","TPL_019_STATE_003","generic_stress","no_evidence","core",0.663332710858384,"eligible","pre_frozen_timestamp_evidence_contract_met",9,7.40932083453519,0.824441774897402,0.346852325527285,2.23062892245052,0.865807406310039,0.995332331871562,0.290545219894877,0.364412467429477,0.133683749504839,0.538008799883912,0.3,0.972452343012977,0.968193611511121,FALSE,"S0047",1,0.1,"holdout",0.740932083453519,0.0824441774897402,0.0346852325527285,0.223062892245052
"TPL_019","TPL_019_STATE_004","stn_like_empirical","no_evidence","boundary",0.701274225169917,"eligible","pre_frozen_timestamp_evidence_contract_met",10,5.23107878407796,0.511520484680764,2.23062892245052,0.12911463004341,1.47265121985495,1.37668701806784,0.232206895333521,0.317331936032402,0.0963050049363773,0.62519718141864,0.4,1,0.855976763012304,FALSE,"S0047",1,0.1,"holdout",0.523107878407796,0.0511520484680764,0.223062892245052,0.012911463004341
"TPL_019","TPL_019_STATE_003","generic_stress","no_evidence","core",0.663332710858384,"eligible","pre_frozen_timestamp_evidence_contract_met",9,7.40932083453519,0.824441774897402,0.346852325527285,2.23062892245052,0.865807406310039,0.995332331871562,0.290545219894877,0.364412467429477,0.133683749504839,0.538008799883912,0.3,0.972452343012977,0.968193611511121,FALSE,"S0037",4,0.4,"holdout",2.96372833381407,0.329776709958961,0.138740930210914,0.892251568980209
"TPL_019","TPL_019_STATE_004","stn_like_empirical","no_evidence","boundary",0.701274225169917,"eligible","pre_frozen_timestamp_evidence_contract_met",10,5.23107878407796,0.511520484680764,2.23062892245052,0.12911463004341,1.47265121985495,1.37668701806784,0.232206895333521,0.317331936032402,0.0963050049363773,0.62519718141864,0.4,1,0.855976763012304,FALSE,"S0037",4,0.4,"holdout",2.09243151363118,0.204608193872306,0.892251568980209,0.0516458520173641
"TPL_019","TPL_019_STATE_003","generic_stress","no_evidence","core",0.663332710858384,"eligible","pre_frozen_timestamp_evidence_contract_met",9,7.40932083453519,0.824441774897402,0.346852325527285,2.23062892245052,0.865807406310039,0.995332331871562,0.290545219894877,0.364412467429477,0.133683749504839,0.538008799883912,0.3,0.972452343012977,0.968193611511121,FALSE,"S0025",10,1,"holdout",7.40932083453519,0.824441774897402,0.346852325527285,2.23062892245052
"TPL_019","TPL_019_STATE_004","stn_like_empirical","no_evidence","boundary",0.701274225169917,"eligible","pre_frozen_timestamp_evidence_contract_met",10,5.23107878407796,0.511520484680764,2.23062892245052,0.12911463004341,1.47265121985495,1.37668701806784,0.232206895333521,0.317331936032402,0.0963050049363773,0.62519718141864,0.4,1,0.855976763012304,FALSE,"S0025",10,1,"holdout",5.23107878407796,0.511520484680764,2.23062892245052,0.12911463004341
"TPL_020","TPL_020_STATE_001","generic_stress","no_evidence","boundary",0.420463206275222,"no_evidence","short_state;outside_subtype_rate_band",8,7.3031253362662,0.898251982281424,0.987282685367511,2.10919394399971,0.094505774289542,0.853610503604097,0.241695131190212,0.363521825855771,0.118441837720968,0.579361958544032,0.2,0.517366510929554,0.226225603358489,FALSE,"S0021",1,0.1,"holdout",0.73031253362662,0.0898251982281424,0.0987282685367511,0.210919394399971
"TPL_020","TPL_020_STATE_003","stn_like_empirical","no_evidence","deep",0.59651741339209,"ambiguous","short_state",9,3.5183859581098,0.367602863955663,0.812300098756557,0.479440704818403,0.792866670225531,0.265617044827795,0.264308092510374,0.287975035748728,0.0915152809720249,0.624344674737957,0.3,0.577591630163242,0.856306087321292,FALSE,"S0021",1,0.1,"holdout",0.35183859581098,0.0367602863955663,0.0812300098756557,0.0479440704818403
"TPL_020","TPL_020_STATE_001","generic_stress","no_evidence","boundary",0.420463206275222,"no_evidence","short_state;outside_subtype_rate_band",8,7.3031253362662,0.898251982281424,0.987282685367511,2.10919394399971,0.094505774289542,0.853610503604097,0.241695131190212,0.363521825855771,0.118441837720968,0.579361958544032,0.2,0.517366510929554,0.226225603358489,FALSE,"S0020",4,0.4,"holdout",2.92125013450648,0.35930079291257,0.394913074147005,0.843677577599883
"TPL_020","TPL_020_STATE_003","stn_like_empirical","no_evidence","deep",0.59651741339209,"ambiguous","short_state",9,3.5183859581098,0.367602863955663,0.812300098756557,0.479440704818403,0.792866670225531,0.265617044827795,0.264308092510374,0.287975035748728,0.0915152809720249,0.624344674737957,0.3,0.577591630163242,0.856306087321292,FALSE,"S0020",4,0.4,"holdout",1.40735438324392,0.147041145582265,0.324920039502623,0.191776281927361
"TPL_020","TPL_020_STATE_001","generic_stress","no_evidence","boundary",0.420463206275222,"no_evidence","short_state;outside_subtype_rate_band",8,7.3031253362662,0.898251982281424,0.987282685367511,2.10919394399971,0.094505774289542,0.853610503604097,0.241695131190212,0.363521825855771,0.118441837720968,0.579361958544032,0.2,0.517366510929554,0.226225603358489,FALSE,"S0003",10,1,"holdout",7.3031253362662,0.898251982281424,0.987282685367511,2.10919394399971
"TPL_020","TPL_020_STATE_003","stn_like_empirical","no_evidence","deep",0.59651741339209,"ambiguous","short_state",9,3.5183859581098,0.367602863955663,0.812300098756557,0.479440704818403,0.792866670225531,0.265617044827795,0.264308092510374,0.287975035748728,0.0915152809720249,0.624344674737957,0.3,0.577591630163242,0.856306087321292,FALSE,"S0003",10,1,"holdout",3.5183859581098,0.367602863955663,0.812300098756557,0.479440704818403
