"Template_ID","Run_ID","Run_Ordinal","Start_u","End_u","Source_Type","Primary_Descriptor","State_Label","Event_Label","Pause_Subtype","Contextual_Separator_Label","Borderline_Gap_Label","Secondary_Event_Label","Secondary_Event_Subtype","Secondary_Scoring_Role","Product_Level_Mapping","Renewal_Family","Regularity_Regime","Tonic_Subtype","Tonic_Rate_Overlap_Stratum","HFS_Rate_Overlap_Stratum","HFS_Support_Contract_Version","Burst_Strength_Stratum","Burst_Quota_ID","Burst_Contrast_Target","Component_Type","Component_Slot","RNG_Seed","RNG_Stream_Registry","Local_ISI_SHA256","Mean_ISI_Parameter_u","Gamma_Shape","Refractory_u","N_ISIs","Duration_u","Observed_Mean_ISI_u","CV","CV2","LV","Generation_Attempts","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","Duration_s","Mean_ISI_Parameter_s","Refractory_s","Observed_Mean_ISI_s"
"TPL_003","TPL_003_RUN_002",2,6.94657580329266,11.1081357124557,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_composite_hfs_connector",552212353,"point_process=552212353","19c9705bff05a174bab3a572f366b619bba13a0b25cc0ca1210794211a6df7c3",4.16155990916304,,,1,4.16155990916304,4.16155990916304,0,0,0,1,"S0058",1,0.1,"development",0.694657580329266,1.11081357124557,0.416155990916304,0.416155990916304,,0.416155990916304
"TPL_003","TPL_003_RUN_003",3,11.1081357124557,22.0892248882414,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","regular","none","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","strong","BQ_066",4.37931964697782,"hfs_with_nested_burst","BQ_066",787752475,"hfs=1033193807;nested_burst=1383983802;hfs_total=974587343;point_process=787752475","2c7ac6eb1c331c0b2ff3c148437cfc6cfc4d1685ad3e5a3b89d4f6b9df0f469e",0.437399316867813,11.245795651339,0.02,28,10.9810891757856,0.392181756278059,0.456274210585051,0.380192453955345,0.163720205714525,1,"S0058",1,0.1,"development",1.11081357124557,2.20892248882414,1.09810891757856,0.0437399316867813,0.002,0.0392181756278059
"TPL_003","TPL_003_RUN_004",4,22.0892248882414,23.3598443031121,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_composite_hfs_pause_hfs_macro",169426260,"point_process=169426260","ca543bbbcff791ae2aca4540e334929f4aafe842786a97c560b4c0d96574d41c",0.680580982542597,2.74838532984722,0.02,2,1.27061941487073,0.635309707435363,0.454204774323808,0.64234255194334,0.309452965527812,1,"S0058",1,0.1,"development",2.20892248882414,2.33598443031121,0.127061941487073,0.0680580982542597,0.002,0.0635309707435363
"TPL_003","TPL_003_RUN_005",5,23.3598443031121,26.740273832582,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","strong","BQ_009",5.05530832556542,"burst","BQ_009",412821064,"hfs=443537057;nested_burst=56954369;point_process=412821064","3d4415e24d3253fc24e946de28d45413846fe64db057f11bcf76eaca0c588088",0.524117858475074,4.38674603551626,0.02,14,3.38042952946993,0.241459252104995,0.926761502545325,0.349627376475722,0.155545260125873,2,"S0058",1,0.1,"development",2.33598443031121,2.6740273832582,0.338042952946993,0.0524117858475074,0.002,0.0241459252104995
"TPL_003","TPL_003_RUN_006",6,26.740273832582,27.3552488342377,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","none","Contextual_Separator","contextual_interburst_gap_separator","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","contextual_separator","none","not_applicable","not_applicable","not_applicable","none","none",,"contextual_separator","separator_1",259151870,"point_process=259151870","e658401b56ed0a6694df9d9c86be2d7c9ab6e3cbdf79c04154851de7a006165b",0.614975001655649,,,1,0.614975001655649,0.614975001655649,0,0,0,1,"S0058",1,0.1,"development",2.6740273832582,2.73552488342377,0.0614975001655649,0.0614975001655649,,0.0614975001655649
"TPL_003","TPL_003_RUN_007",7,27.3552488342377,31.0069631999951,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","weak","BQ_007",2.49414611514658,"burst","BQ_007",288073460,"hfs=1261178474;nested_burst=1870626324;point_process=288073460","27b73a73e647c62644367bd062133503cb41b8be836280be2324ad76067487d2",0.602887300320435,1.90099224373698,0.02,11,3.65171436575748,0.33197403325068,0.770810610844654,0.904647073830122,0.762348334720531,18,"S0058",1,0.1,"development",2.73552488342377,3.10069631999951,0.365171436575748,0.0602887300320435,0.002,0.033197403325068
"TPL_003","TPL_003_RUN_008",8,31.0069631999951,36.5507865861703,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","generic_stress","generic_stress","deep","not_applicable","not_applicable","none","none",,"tonic","tonic_generic_stress",979411608,"point_process=979411608","0601a5fcdaa922abb36cde22bacf51491d486e3450d67d0c23e367ca106c48a4",0.428497224799357,14.0334607986733,0.02,13,5.54382338617514,0.426447952782703,0.210370804312222,0.243527311885684,0.0745120039835185,1,"S0058",1,0.1,"development",3.10069631999951,3.65507865861703,0.554382338617514,0.0428497224799357,0.002,0.0426447952782703
"TPL_003","TPL_003_RUN_009",9,36.5507865861703,39.4159699994318,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_after_tonic",1752437814,"point_process=1752437814","9a3529e17b2fe40c7e1062518922bdfa324c7ee8dfe2247b9e5ea2c3b4595e39",2.86518341326155,,,1,2.86518341326155,2.86518341326155,0,0,0,1,"S0058",1,0.1,"development",3.65507865861703,3.94159699994318,0.286518341326155,0.286518341326155,,0.286518341326155
"TPL_003","TPL_003_RUN_010",10,39.4159699994318,40.3707100906012,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_tonic_canonical_pause_macro",334518915,"point_process=334518915","cf57e4dea4c049025a3b8adf3784d6040c6f77df956cbe3375a68fa63b6dd542",0.581081968860235,3.07663219107781,0.02,2,0.95474009116932,0.47737004558466,0.572158349881297,0.809154098227141,0.491047766008333,1,"S0058",1,0.1,"development",3.94159699994318,4.03707100906012,0.095474009116932,0.0581081968860235,0.002,0.047737004558466
"TPL_003","TPL_003_RUN_011",11,40.3707100906012,46.4110043524382,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","moderate","BQ_008",3.43109659431502,"burst","BQ_008",1556464536,"hfs=950402072;nested_burst=1574814947;point_process=1556464536","83a256fd0be2c78cac3cceb39f3c0715da58246ebb2a4f3636b6f43dd73c68a3",0.584509618300945,3.45078587755561,0.02,16,6.04029426183706,0.377518391364816,0.816562181607134,0.690548769633011,0.567296271104433,21,"S0058",1,0.1,"development",4.03707100906012,4.64110043524382,0.604029426183706,0.0584509618300945,0.002,0.0377518391364816
"TPL_003","TPL_003_RUN_012",12,46.4110043524382,51.718651298982,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","none","none","none","none","none","shifted_gamma","intermediate","none","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","none",,"hfs","plain_hfs_intermediate",476034482,"point_process=476034482","f3ae770a60630393d6f514000539bc0119725379dea50da7382179cfc344ff94",0.207748133763671,3.94790999777615,0.02,25,5.30764694654383,0.212305877861753,0.460565291666003,0.527103731551622,0.30289864599843,2,"S0058",1,0.1,"development",4.64110043524382,5.1718651298982,0.530764694654383,0.0207748133763671,0.002,0.0212305877861753
"TPL_003","TPL_003_RUN_013",13,51.718651298982,53.4151454309161,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_direct_burst_hfs_macro",886619078,"point_process=886619078","d4ffd7e6bdcdf50310ae32a2ea55e974ebdc024d49df4fb40405bb62f1765375",0.584583727887366,2.91534049389884,0.02,3,1.6964941319341,0.565498043978035,0.44132855405419,0.662008549835683,0.344718344299705,1,"S0058",1,0.1,"development",5.1718651298982,5.34151454309162,0.16964941319341,0.0584583727887366,0.002,0.0565498043978035
"TPL_003","TPL_003_RUN_014",14,53.4151454309161,61.8381688220783,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","core","not_applicable","not_applicable","none","none",,"tonic","tonic_stn_like_empirical",850890452,"point_process=850890452","69193ef49eb0b30b2ff54c185b9dc0e1ff61a9e6d962743b772f6b45afa95186",0.638537079719827,48.7706405669451,0.02,13,8.42302339116217,0.647924876243244,0.103348918161962,0.137294660697815,0.0206619338912644,1,"S0058",1,0.1,"development",5.34151454309162,6.18381688220783,0.842302339116217,0.0638537079719827,0.002,0.0647924876243244
"TPL_003","TPL_003_RUN_015",15,61.8381688220783,67.2476680411383,"complex_multi_gap_mechanism","Pause:complex_multi_gap","none","Pause","complex_multi_gap","none","none","none","none","none","none","explicit_gap","complex_multi_gap","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","complex_multi_gap_after_tonic",698388062,"point_process=698388062","54f4e0749e6342013268b438ff24ddbad50c2a8ea70e1e6d2a4a5ac2ced04975",2.70474960952997,,,2,5.40949921905994,2.70474960952997,0.10689913374891,0.151178204753644,0.0171411371944011,1,"S0058",1,0.1,"development",6.18381688220783,6.72476680411383,0.540949921905994,0.270474960952997,,0.270474960952997
"TPL_003","TPL_003_RUN_016",16,67.2476680411383,67.9460023974566,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_tonic_complex_pause_macro",139124714,"point_process=139124714","e9ad7dbca77a95519d915d602948ad8c8187943dd0cf602ce4f38cd0e1a4798c",0.784240085002966,4.70161796209868,0.02,1,0.698334356318352,0.698334356318352,0,0,0,1,"S0058",1,0.1,"development",6.72476680411383,6.79460023974566,0.0698334356318352,0.0784240085002966,0.002,0.0698334356318352
"TPL_003","TPL_003_RUN_017",17,67.9460023974566,69.057993639592,"borderline_gap_mechanism","Borderline_Gap","none","none","none","none","Borderline_Gap","Borderline_Gap","tonic_tail_overlap_gap","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","borderline_gap","none","not_applicable","not_applicable","not_applicable","none","none",,"borderline_gap","borderline_gap_1",1639384339,"point_process=1639384339","e7fc22522763e97011005d11cb7ef3722f09b3672118d11b73659cddccac7dbc",1.11199124213541,,,1,1.11199124213541,1.11199124213541,0,0,0,1,"S0058",1,0.1,"development",6.79460023974566,6.9057993639592,0.111199124213541,0.111199124213541,,0.111199124213541
"TPL_003","TPL_003_RUN_001",1,0,6.94657580329266,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","irregular","none","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","moderate","BQ_065",3.93286679382436,"hfs_with_nested_burst","BQ_065",1536902375,"hfs=801422931;nested_burst=1595552752;hfs_total=1410748138;point_process=1536902375","a03daf12e02153ee5067a394a0bb8eb1dbf29440cc75d06fbe548b4627c15a1a",0.275124340225011,1.26357237040065,0.02,29,6.94657580329266,0.239537096665264,0.754517475965236,0.830026835083592,0.626468881033943,7,"S0049",4,0.4,"development",0,2.77863032131707,2.77863032131707,0.110049736090004,0.008,0.0958148386661057
"TPL_003","TPL_003_RUN_002",2,6.94657580329266,11.1081357124557,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_composite_hfs_connector",552212353,"point_process=552212353","19c9705bff05a174bab3a572f366b619bba13a0b25cc0ca1210794211a6df7c3",4.16155990916304,,,1,4.16155990916304,4.16155990916304,0,0,0,1,"S0049",4,0.4,"development",2.77863032131707,4.44325428498228,1.66462396366522,1.66462396366522,,1.66462396366522
"TPL_003","TPL_003_RUN_003",3,11.1081357124557,22.0892248882414,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","regular","none","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","strong","BQ_066",4.37931964697782,"hfs_with_nested_burst","BQ_066",787752475,"hfs=1033193807;nested_burst=1383983802;hfs_total=974587343;point_process=787752475","2c7ac6eb1c331c0b2ff3c148437cfc6cfc4d1685ad3e5a3b89d4f6b9df0f469e",0.437399316867813,11.245795651339,0.02,28,10.9810891757856,0.392181756278059,0.456274210585051,0.380192453955345,0.163720205714525,1,"S0049",4,0.4,"development",4.44325428498228,8.83568995529654,4.39243567031426,0.174959726747125,0.008,0.156872702511224
"TPL_003","TPL_003_RUN_004",4,22.0892248882414,23.3598443031121,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_composite_hfs_pause_hfs_macro",169426260,"point_process=169426260","ca543bbbcff791ae2aca4540e334929f4aafe842786a97c560b4c0d96574d41c",0.680580982542597,2.74838532984722,0.02,2,1.27061941487073,0.635309707435363,0.454204774323808,0.64234255194334,0.309452965527812,1,"S0049",4,0.4,"development",8.83568995529654,9.34393772124483,0.508247765948291,0.272232393017039,0.008,0.254123882974145
"TPL_003","TPL_003_RUN_005",5,23.3598443031121,26.740273832582,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","strong","BQ_009",5.05530832556542,"burst","BQ_009",412821064,"hfs=443537057;nested_burst=56954369;point_process=412821064","3d4415e24d3253fc24e946de28d45413846fe64db057f11bcf76eaca0c588088",0.524117858475074,4.38674603551626,0.02,14,3.38042952946993,0.241459252104995,0.926761502545325,0.349627376475722,0.155545260125873,2,"S0049",4,0.4,"development",9.34393772124483,10.6961095330328,1.35217181178797,0.20964714339003,0.008,0.0965837008419981
"TPL_003","TPL_003_RUN_006",6,26.740273832582,27.3552488342377,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","none","Contextual_Separator","contextual_interburst_gap_separator","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","contextual_separator","none","not_applicable","not_applicable","not_applicable","none","none",,"contextual_separator","separator_1",259151870,"point_process=259151870","e658401b56ed0a6694df9d9c86be2d7c9ab6e3cbdf79c04154851de7a006165b",0.614975001655649,,,1,0.614975001655649,0.614975001655649,0,0,0,1,"S0049",4,0.4,"development",10.6961095330328,10.9420995336951,0.24599000066226,0.24599000066226,,0.24599000066226
"TPL_003","TPL_003_RUN_007",7,27.3552488342377,31.0069631999951,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","weak","BQ_007",2.49414611514658,"burst","BQ_007",288073460,"hfs=1261178474;nested_burst=1870626324;point_process=288073460","27b73a73e647c62644367bd062133503cb41b8be836280be2324ad76067487d2",0.602887300320435,1.90099224373698,0.02,11,3.65171436575748,0.33197403325068,0.770810610844654,0.904647073830122,0.762348334720531,18,"S0049",4,0.4,"development",10.9420995336951,12.4027852799981,1.46068574630299,0.241154920128174,0.008,0.132789613300272
"TPL_003","TPL_003_RUN_008",8,31.0069631999951,36.5507865861703,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","generic_stress","generic_stress","deep","not_applicable","not_applicable","none","none",,"tonic","tonic_generic_stress",979411608,"point_process=979411608","0601a5fcdaa922abb36cde22bacf51491d486e3450d67d0c23e367ca106c48a4",0.428497224799357,14.0334607986733,0.02,13,5.54382338617514,0.426447952782703,0.210370804312222,0.243527311885684,0.0745120039835185,1,"S0049",4,0.4,"development",12.4027852799981,14.6203146344681,2.21752935447006,0.171398889919743,0.008,0.170579181113081
"TPL_003","TPL_003_RUN_009",9,36.5507865861703,39.4159699994318,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_after_tonic",1752437814,"point_process=1752437814","9a3529e17b2fe40c7e1062518922bdfa324c7ee8dfe2247b9e5ea2c3b4595e39",2.86518341326155,,,1,2.86518341326155,2.86518341326155,0,0,0,1,"S0049",4,0.4,"development",14.6203146344681,15.7663879997727,1.14607336530462,1.14607336530462,,1.14607336530462
"TPL_003","TPL_003_RUN_010",10,39.4159699994318,40.3707100906012,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_tonic_canonical_pause_macro",334518915,"point_process=334518915","cf57e4dea4c049025a3b8adf3784d6040c6f77df956cbe3375a68fa63b6dd542",0.581081968860235,3.07663219107781,0.02,2,0.95474009116932,0.47737004558466,0.572158349881297,0.809154098227141,0.491047766008333,1,"S0049",4,0.4,"development",15.7663879997727,16.1482840362405,0.381896036467728,0.232432787544094,0.008,0.190948018233864
"TPL_003","TPL_003_RUN_011",11,40.3707100906012,46.4110043524382,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","moderate","BQ_008",3.43109659431502,"burst","BQ_008",1556464536,"hfs=950402072;nested_burst=1574814947;point_process=1556464536","83a256fd0be2c78cac3cceb39f3c0715da58246ebb2a4f3636b6f43dd73c68a3",0.584509618300945,3.45078587755561,0.02,16,6.04029426183706,0.377518391364816,0.816562181607134,0.690548769633011,0.567296271104433,21,"S0049",4,0.4,"development",16.1482840362405,18.5644017409753,2.41611770473482,0.233803847320378,0.008,0.151007356545927
"TPL_003","TPL_003_RUN_012",12,46.4110043524382,51.718651298982,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","none","none","none","none","none","shifted_gamma","intermediate","none","not_applicable","core","v2.3_slow_overlap_direct_support_0.65B","none","none",,"hfs","plain_hfs_intermediate",476034482,"point_process=476034482","f3ae770a60630393d6f514000539bc0119725379dea50da7382179cfc344ff94",0.207748133763671,3.94790999777615,0.02,25,5.30764694654383,0.212305877861753,0.460565291666003,0.527103731551622,0.30289864599843,2,"S0049",4,0.4,"development",18.5644017409753,20.6874605195928,2.12305877861753,0.0830992535054684,0.008,0.0849223511447014
"TPL_003","TPL_003_RUN_013",13,51.718651298982,53.4151454309161,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_direct_burst_hfs_macro",886619078,"point_process=886619078","d4ffd7e6bdcdf50310ae32a2ea55e974ebdc024d49df4fb40405bb62f1765375",0.584583727887366,2.91534049389884,0.02,3,1.6964941319341,0.565498043978035,0.44132855405419,0.662008549835683,0.344718344299705,1,"S0049",4,0.4,"development",20.6874605195928,21.3660581723665,0.678597652773642,0.233833491154946,0.008,0.226199217591214
"TPL_003","TPL_003_RUN_014",14,53.4151454309161,61.8381688220783,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","core","not_applicable","not_applicable","none","none",,"tonic","tonic_stn_like_empirical",850890452,"point_process=850890452","69193ef49eb0b30b2ff54c185b9dc0e1ff61a9e6d962743b772f6b45afa95186",0.638537079719827,48.7706405669451,0.02,13,8.42302339116217,0.647924876243244,0.103348918161962,0.137294660697815,0.0206619338912644,1,"S0049",4,0.4,"development",21.3660581723665,24.7352675288313,3.36920935646487,0.255414831887931,0.008,0.259169950497298
"TPL_003","TPL_003_RUN_015",15,61.8381688220783,67.2476680411383,"complex_multi_gap_mechanism","Pause:complex_multi_gap","none","Pause","complex_multi_gap","none","none","none","none","none","none","explicit_gap","complex_multi_gap","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","complex_multi_gap_after_tonic",698388062,"point_process=698388062","54f4e0749e6342013268b438ff24ddbad50c2a8ea70e1e6d2a4a5ac2ced04975",2.70474960952997,,,2,5.40949921905994,2.70474960952997,0.10689913374891,0.151178204753644,0.0171411371944011,1,"S0049",4,0.4,"development",24.7352675288313,26.8990672164553,2.16379968762398,1.08189984381199,,1.08189984381199
"TPL_003","TPL_003_RUN_016",16,67.2476680411383,67.9460023974566,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_tonic_complex_pause_macro",139124714,"point_process=139124714","e9ad7dbca77a95519d915d602948ad8c8187943dd0cf602ce4f38cd0e1a4798c",0.784240085002966,4.70161796209868,0.02,1,0.698334356318352,0.698334356318352,0,0,0,1,"S0049",4,0.4,"development",26.8990672164553,27.1784009589826,0.279333742527341,0.313696034001187,0.008,0.279333742527341
"TPL_003","TPL_003_RUN_017",17,67.9460023974566,69.057993639592,"borderline_gap_mechanism","Borderline_Gap","none","none","none","none","Borderline_Gap","Borderline_Gap","tonic_tail_overlap_gap","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","borderline_gap","none","not_applicable","not_applicable","not_applicable","none","none",,"borderline_gap","borderline_gap_1",1639384339,"point_process=1639384339","e7fc22522763e97011005d11cb7ef3722f09b3672118d11b73659cddccac7dbc",1.11199124213541,,,1,1.11199124213541,1.11199124213541,0,0,0,1,"S0049",4,0.4,"development",27.1784009589826,27.6231974558368,0.444796496854164,0.444796496854164,,0.444796496854164
"TPL_003","TPL_003_RUN_001",1,0,6.94657580329266,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","irregular","none","not_applicable","boundary","v2.3_slow_overlap_direct_support_0.65B","moderate","BQ_065",3.93286679382436,"hfs_with_nested_burst","BQ_065",1536902375,"hfs=801422931;nested_burst=1595552752;hfs_total=1410748138;point_process=1536902375","a03daf12e02153ee5067a394a0bb8eb1dbf29440cc75d06fbe548b4627c15a1a",0.275124340225011,1.26357237040065,0.02,29,6.94657580329266,0.239537096665264,0.754517475965236,0.830026835083592,0.626468881033943,7,"S0040",10,1,"development",0,6.94657580329266,6.94657580329266,0.275124340225011,0.02,0.239537096665264
"TPL_003","TPL_003_RUN_002",2,6.94657580329266,11.1081357124557,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_composite_hfs_connector",552212353,"point_process=552212353","19c9705bff05a174bab3a572f366b619bba13a0b25cc0ca1210794211a6df7c3",4.16155990916304,,,1,4.16155990916304,4.16155990916304,0,0,0,1,"S0040",10,1,"development",6.94657580329266,11.1081357124557,4.16155990916304,4.16155990916304,,4.16155990916304
"TPL_003","TPL_003_RUN_003",3,11.1081357124557,22.0892248882414,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","none","none","none","none","none","shifted_gamma","regular","none","not_applicable","deep","v2.3_slow_overlap_direct_support_0.65B","strong","BQ_066",4.37931964697782,"hfs_with_nested_burst","BQ_066",787752475,"hfs=1033193807;nested_burst=1383983802;hfs_total=974587343;point_process=787752475","2c7ac6eb1c331c0b2ff3c148437cfc6cfc4d1685ad3e5a3b89d4f6b9df0f469e",0.437399316867813,11.245795651339,0.02,28,10.9810891757856,0.392181756278059,0.456274210585051,0.380192453955345,0.163720205714525,1,"S0040",10,1,"development",11.1081357124557,22.0892248882414,10.9810891757856,0.437399316867813,0.02,0.392181756278059
"TPL_003","TPL_003_RUN_004",4,22.0892248882414,23.3598443031121,"background_shifted_gamma","Background","none","none","none","none","none","none","none","none","none","shifted_gamma","background","none","not_applicable","not_applicable","not_applicable","none","none",,"background","after_composite_hfs_pause_hfs_macro",169426260,"point_process=169426260","ca543bbbcff791ae2aca4540e334929f4aafe842786a97c560b4c0d96574d41c",0.680580982542597,2.74838532984722,0.02,2,1.27061941487073,0.635309707435363,0.454204774323808,0.64234255194334,0.309452965527812,1,"S0040",10,1,"development",22.0892248882414,23.3598443031121,1.27061941487073,0.680580982542597,0.02,0.635309707435363
"TPL_003","TPL_003_RUN_005",5,23.3598443031121,26.740273832582,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","strong","BQ_009",5.05530832556542,"burst","BQ_009",412821064,"hfs=443537057;nested_burst=56954369;point_process=412821064","3d4415e24d3253fc24e946de28d45413846fe64db057f11bcf76eaca0c588088",0.524117858475074,4.38674603551626,0.02,14,3.38042952946993,0.241459252104995,0.926761502545325,0.349627376475722,0.155545260125873,2,"S0040",10,1,"development",23.3598443031121,26.740273832582,3.38042952946993,0.524117858475074,0.02,0.241459252104995
"TPL_003","TPL_003_RUN_006",6,26.740273832582,27.3552488342377,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","none","Contextual_Separator","contextual_interburst_gap_separator","secondary_target_excluded_from_primary_pause","Pause","explicit_gap","contextual_separator","none","not_applicable","not_applicable","not_applicable","none","none",,"contextual_separator","separator_1",259151870,"point_process=259151870","e658401b56ed0a6694df9d9c86be2d7c9ab6e3cbdf79c04154851de7a006165b",0.614975001655649,,,1,0.614975001655649,0.614975001655649,0,0,0,1,"S0040",10,1,"development",26.740273832582,27.3552488342377,0.614975001655649,0.614975001655649,,0.614975001655649
"TPL_003","TPL_003_RUN_007",7,27.3552488342377,31.0069631999951,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","none","none","none","none","none","shifted_gamma","standalone_background","none","not_applicable","not_applicable","not_applicable","weak","BQ_007",2.49414611514658,"burst","BQ_007",288073460,"hfs=1261178474;nested_burst=1870626324;point_process=288073460","27b73a73e647c62644367bd062133503cb41b8be836280be2324ad76067487d2",0.602887300320435,1.90099224373698,0.02,11,3.65171436575748,0.33197403325068,0.770810610844654,0.904647073830122,0.762348334720531,18,"S0040",10,1,"development",27.3552488342377,31.0069631999951,3.65171436575748,0.602887300320435,0.02,0.33197403325068
"TPL_003","TPL_003_RUN_008",8,31.0069631999951,36.5507865861703,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","none","none","none","none","none","shifted_gamma","generic_stress","generic_stress","deep","not_applicable","not_applicable","none","none",,"tonic","tonic_generic_stress",979411608,"point_process=979411608","0601a5fcdaa922abb36cde22bacf51491d486e3450d67d0c23e367ca106c48a4",0.428497224799357,14.0334607986733,0.02,13,5.54382338617514,0.426447952782703,0.210370804312222,0.243527311885684,0.0745120039835185,1,"S0040",10,1,"development",31.0069631999951,36.5507865861703,5.54382338617514,0.428497224799357,0.02,0.426447952782703
"TPL_003","TPL_003_RUN_009",9,36.5507865861703,39.4159699994318,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","none","none","none","none","none","explicit_gap","canonical","none","not_applicable","not_applicable","not_applicable","none","none",,"pause","canonical_after_tonic",1752437814,"point_process=1752437814","9a3529e17b2fe40c7e1062518922bdfa324c7ee8dfe2247b9e5ea2c3b4595e39",2.86518341326155,,,1,2.86518341326155,2.86518341326155,0,0,0,1,"S0040",10,1,"development",36.5507865861703,39.4159699994318,2.86518341326155,2.86518341326155,,2.86518341326155
