"Sample_ID","Template_ID","Scale_Factor","B_s","Interval_Index","Start_s","End_s","ISI_s","Burst_Strict_Mechanism_Positive","Burst_Observable_Clear_Positive","Burst_Ambiguous_Mask","Burst_Ambiguous_As_Positive","Burst_Null_Model_Clear_Excursion","Burst_Null_Model_Ambiguous_Excursion","Tonic_Strict_Mechanism_Positive","Tonic_Observable_Eligible_Positive","Tonic_Ambiguous_Mask","Tonic_Ambiguous_As_Positive","Broad_HFS_Strict_Positive","Broad_HFS_Direct_Support_v2_3","Broad_HFS_Legacy_v2_2_Direct_Support_Audit","Pause_Primary_Strict_Positive","Secondary_Pause_Semantic_Mask"
"S0049","TPL_003",4,0.4,137,19.971329428667,20.084859452333,0.113530023665963,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0049","TPL_003",4,0.4,138,20.084859452333,20.1457331001702,0.0608736478372834,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0049","TPL_003",4,0.4,139,20.1457331001702,20.2590828333142,0.113349733143919,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0049","TPL_003",4,0.4,140,20.2590828333142,20.4407526810992,0.181669847785054,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0049","TPL_003",4,0.4,141,20.4407526810992,20.5403907021964,0.0996380210971564,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0049","TPL_003",4,0.4,142,20.5403907021964,20.5940354901054,0.0536447879089971,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0049","TPL_003",4,0.4,143,20.5940354901054,20.6874605195928,0.0934250294874582,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0049","TPL_003",4,0.4,144,20.6874605195928,20.830435487606,0.142974968013208,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0049","TPL_003",4,0.4,145,20.830435487606,21.1673189478159,0.336883460209913,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0049","TPL_003",4,0.4,146,21.1673189478159,21.3660581723665,0.19873922455052,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0049","TPL_003",4,0.4,147,21.3660581723665,21.6058885060357,0.239830333669277,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0049","TPL_003",4,0.4,148,21.6058885060357,21.8406871056455,0.234798599609742,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0049","TPL_003",4,0.4,149,21.8406871056455,22.0921282072196,0.251441101574169,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0049","TPL_003",4,0.4,150,22.0921282072196,22.3840836734426,0.291955466222984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0049","TPL_003",4,0.4,151,22.3840836734426,22.6380943384625,0.254010665019866,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0049","TPL_003",4,0.4,152,22.6380943384625,22.9223012842918,0.284206945829339,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0049","TPL_003",4,0.4,153,22.9223012842918,23.2155753232363,0.29327403894446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0049","TPL_003",4,0.4,154,23.2155753232363,23.4421761535463,0.226600830310039,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0049","TPL_003",4,0.4,155,23.4421761535463,23.7214780962772,0.279301942730831,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0049","TPL_003",4,0.4,156,23.7214780962772,23.9279582060129,0.206480109735726,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0049","TPL_003",4,0.4,157,23.9279582060129,24.1950051451518,0.267046939138906,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0049","TPL_003",4,0.4,158,24.1950051451518,24.4736632590656,0.278658113913832,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0049","TPL_003",4,0.4,159,24.4736632590656,24.7352675288313,0.261604269765695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0049","TPL_003",4,0.4,160,24.7352675288313,25.8989472106987,1.16367968186736,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"S0049","TPL_003",4,0.4,161,25.8989472106987,26.8990672164553,1.00012000575662,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"S0049","TPL_003",4,0.4,162,26.8990672164553,27.1784009589826,0.279333742527341,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0049","TPL_003",4,0.4,163,27.1784009589826,27.6231974558368,0.444796496854164,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"S0040","TPL_003",10,1,1,0,0.148699013640571,0.148699013640571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,2,0.148699013640571,0.48278796435282,0.334088950712249,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,3,0.48278796435282,0.69772489017631,0.21493692582349,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,4,0.69772489017631,0.827012026593083,0.129287136416772,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,5,0.827012026593083,0.909425371206401,0.0824133446133181,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,6,0.909425371206401,1.08676910248291,0.177343731276514,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,7,1.08676910248291,1.35880610603898,0.272037003556062,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,8,1.35880610603898,1.63473407643959,0.275927970400617,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,9,1.63473407643959,1.72590285924896,0.0911687828093677,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,10,1.72590285924896,2.26826759901409,0.542364739765131,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,11,2.26826759901409,2.37271626274076,0.104448663726668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,12,2.37271626274076,2.65123120233607,0.278514939595305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,13,2.65123120233607,2.75772728476868,0.106496082432613,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,14,2.75772728476868,3.17918965019636,0.421462365427682,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,15,3.17918965019636,3.32782595521548,0.148636305019116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,16,3.32782595521548,3.39124077621033,0.0634148209948537,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,17,3.39124077621033,3.41794321000943,0.0267024337991004,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,18,3.41794321000943,3.48641015853187,0.0684669485224396,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,19,3.48641015853187,3.82822119288943,0.341811034357565,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,20,3.82822119288943,3.91261650566375,0.0843953127743129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,21,3.91261650566375,4.1356601817975,0.223043676133753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,22,4.1356601817975,4.31707567993798,0.181415498140484,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,23,4.31707567993798,4.93230723390448,0.615231553966495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,24,4.93230723390448,5.18315158788948,0.250844353985001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,25,5.18315158788948,5.40446722740162,0.221315639512144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,26,5.40446722740162,5.87130950750531,0.466842280103689,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,27,5.87130950750531,6.08080040024608,0.209490892740771,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,28,6.08080040024608,6.1612096735878,0.0804092733417203,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,29,6.1612096735878,6.94657580329266,0.785366129704857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,30,6.94657580329266,11.1081357124557,4.16155990916304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"S0040","TPL_003",10,1,31,11.1081357124557,11.7211945050487,0.613058792592954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,32,11.7211945050487,12.1383652144077,0.417170709359037,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,33,12.1383652144077,12.5759427330896,0.437577518681871,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,34,12.5759427330896,12.9535539132283,0.377611180138776,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,35,12.9535539132283,13.2393772163457,0.285823303117381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,36,13.2393772163457,13.6657968619113,0.426419645565602,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,37,13.6657968619113,14.2395830068627,0.5737861449514,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,38,14.2395830068627,14.5748322361811,0.335249229318408,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,39,14.5748322361811,14.8469659551213,0.272133718940209,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,40,14.8469659551213,14.9273525866057,0.0803866314843988,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,41,14.9273525866057,14.9872883195106,0.05993573290481,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,42,14.9872883195106,15.1216452711003,0.134356951589724,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,43,15.1216452711003,15.2199422399339,0.0982969688335791,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,44,15.2199422399339,15.34968307274,0.129740832806124,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,45,15.34968307274,15.8415899231121,0.491906850372148,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,46,15.8415899231121,16.4203979917754,0.5788080686633,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,47,16.4203979917754,16.7998423118332,0.379444320057763,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,48,16.7998423118332,17.2216660522227,0.421823740389542,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,49,17.2216660522227,17.5352097148235,0.313543662600747,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,50,17.5352097148235,17.9314004842327,0.396190769409261,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,51,17.9314004842327,18.5735306656687,0.642130181435977,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,52,18.5735306656687,19.026697138899,0.453166473230317,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,53,19.026697138899,19.5966088386396,0.569911699740548,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,54,19.5966088386396,20.0542449678502,0.457636129210659,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,55,20.0542449678502,20.3020477160738,0.247802748223599,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
"S0040","TPL_003",10,1,56,20.3020477160738,20.8167395884008,0.514691872327004,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,57,20.8167395884008,21.3776104119704,0.560870823569571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,58,21.3776104119704,22.0892248882414,0.71161447627094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,59,22.0892248882414,22.5204913663025,0.431266478061159,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,60,22.5204913663025,23.3598443031121,0.839352936809567,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,61,23.3598443031121,24.2622299840087,0.902385680896604,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,62,24.2622299840087,24.5164548871283,0.254224903119635,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,63,24.5164548871283,24.9238252923838,0.407370405255495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,64,24.9238252923838,25.3513021699542,0.427476877570402,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,65,25.3513021699542,25.6554334425957,0.304131272641492,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,66,25.6554334425957,25.8891126778028,0.233679235207068,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,67,25.8891126778028,25.9921557726492,0.103043094846447,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,68,25.9921557726492,26.1037365352046,0.111580762555346,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,69,26.1037365352046,26.1954026809333,0.0916661457287518,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,70,26.1954026809333,26.3101846030746,0.114781922141254,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,71,26.3101846030746,26.3989169699538,0.0887323668792135,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,72,26.3989169699538,26.5237231970203,0.124806227066465,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,73,26.5237231970203,26.6538280602445,0.130104863224228,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,74,26.6538280602445,26.740273832582,0.0864457723375325,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,75,26.740273832582,27.3552488342377,0.614975001655649,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"S0040","TPL_003",10,1,76,27.3552488342377,27.4659168905074,0.110668056269747,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,77,27.4659168905074,27.7472574392222,0.281340548714747,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,78,27.7472574392222,27.898277168357,0.151019729134883,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,79,27.898277168357,27.9272591634927,0.0289819951357053,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,80,27.9272591634927,28.1481677894287,0.220908625935914,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,81,28.1481677894287,28.6436439362748,0.495476146846153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,82,28.6436439362748,29.2553641741523,0.611720237877449,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,83,29.2553641741523,29.6750973734769,0.419733199324613,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,84,29.6750973734769,30.5572688567592,0.882171483282314,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,85,30.5572688567592,30.6637817708458,0.106512914086645,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,86,30.6637817708458,31.0069631999951,0.34318142914931,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,87,31.0069631999951,31.5409434866448,0.533980286649699,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,88,31.5409434866448,31.8525586029698,0.311615116324955,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,89,31.8525586029698,32.3305786446959,0.478020041726136,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"S0040","TPL_003",10,1,90,32.3305786446959,32.6987584871865,0.368179842490543,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
