"Phenotype_Evidence_ID","Template_ID","Candidate_Origin","Mechanism_Event_ID","State_Envelope_ID","Start_Interval_Index","End_Interval_Index","Start_u","End_u","N_ISIs","N_Spikes","Duration_u","Internal_Median_ISI_u","Flank_Median_ISI_u","Median_Contrast","Mean_Rate_Ratio","Internal_CV","Compactness","Evidence_Score","Left_Flank_N_Used","Right_Flank_N_Used","Flank_Pattern","Flank_Source_Contract","Phenotype_Label","Phenotype_Threshold_Set_ID","Phenotype_Threshold_Purpose","Phenotype_Null_Context","Phenotype_Null_Flank_Pattern","Phenotype_Null_Window_N_ISIs","Ambiguity_Reason","Mechanism_Estimand_Role","Phenotype_Estimand_Eligibility","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","Duration_s","Internal_Median_ISI_s","Flank_Median_ISI_s","Scoring_Role","Primary_Observable_Burst_Positive"
"PHENO_0115","TPL_015","null_model_burst_like_excursion","none","TPL_015_STATE_002",60,64,15.6750956861303,16.4834452811169,5,6,0.808349594986601,0.103763600700006,0.228895927497773,2.2059366285827,1.4628497250695,0.809921297969685,0.702797693595899,1.78317455553216,4,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",5,"none","mechanism_negative_null_excursion_audit","eligible","S0018",10,1,"holdout",15.6750956861303,16.4834452811169,0.808349594986601,0.103763600700006,0.228895927497773,"null_model_no_excursion",FALSE
"PHENO_0116","TPL_016","null_model_burst_like_excursion","none","TPL_016_STATE_001",37,45,13.0474519516866,14.6905152695379,9,10,1.64306331785131,0.0745965514687943,0.363172395976522,4.86848773603759,1.86075255005104,1.12385426238783,0.57724817790777,4.79120991160664,4,2,"both_sides","within_HFS_state_scan_window","clear_burst_like","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",9,"none","mechanism_negative_null_excursion_audit","eligible","S0010",1,0.1,"holdout",1.30474519516866,1.46905152695379,0.164306331785131,0.00745965514687943,0.0363172395976522,"null_model_clear_excursion_secondary_audit",FALSE
"PHENO_0116","TPL_016","null_model_burst_like_excursion","none","TPL_016_STATE_001",37,45,13.0474519516866,14.6905152695379,9,10,1.64306331785131,0.0745965514687943,0.363172395976522,4.86848773603759,1.86075255005104,1.12385426238783,0.57724817790777,4.79120991160664,4,2,"both_sides","within_HFS_state_scan_window","clear_burst_like","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",9,"none","mechanism_negative_null_excursion_audit","eligible","S0024",4,0.4,"holdout",5.21898078067462,5.87620610781515,0.657225327140525,0.0298386205875177,0.145268958390609,"null_model_clear_excursion_secondary_audit",FALSE
"PHENO_0116","TPL_016","null_model_burst_like_excursion","none","TPL_016_STATE_001",37,45,13.0474519516866,14.6905152695379,9,10,1.64306331785131,0.0745965514687943,0.363172395976522,4.86848773603759,1.86075255005104,1.12385426238783,0.57724817790777,4.79120991160664,4,2,"both_sides","within_HFS_state_scan_window","clear_burst_like","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",9,"none","mechanism_negative_null_excursion_audit","eligible","S0060",10,1,"holdout",13.0474519516866,14.6905152695379,1.64306331785131,0.0745965514687943,0.363172395976522,"null_model_clear_excursion_secondary_audit",FALSE
"PHENO_0117","TPL_017","null_model_burst_like_excursion","none","TPL_017_STATE_004",110,117,44.5973505044689,46.3695795580535,8,9,1.77222905358459,0.223291453774384,0.345382814292659,1.54678026612535,1.66901132570235,0.257152891907995,0.764402664481747,1.33603324828802,1,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",8,"none","mechanism_negative_null_excursion_audit","eligible","S0005",1,0.1,"holdout",4.45973505044689,4.63695795580535,0.177222905358459,0.0223291453774384,0.0345382814292659,"null_model_no_excursion",FALSE
"PHENO_0117","TPL_017","null_model_burst_like_excursion","none","TPL_017_STATE_004",110,117,44.5973505044689,46.3695795580535,8,9,1.77222905358459,0.223291453774384,0.345382814292659,1.54678026612535,1.66901132570235,0.257152891907995,0.764402664481747,1.33603324828802,1,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",8,"none","mechanism_negative_null_excursion_audit","eligible","S0042",4,0.4,"holdout",17.8389402017876,18.5478318232214,0.708891621433836,0.0893165815097537,0.138153125717064,"null_model_no_excursion",FALSE
"PHENO_0117","TPL_017","null_model_burst_like_excursion","none","TPL_017_STATE_004",110,117,44.5973505044689,46.3695795580535,8,9,1.77222905358459,0.223291453774384,0.345382814292659,1.54678026612535,1.66901132570235,0.257152891907995,0.764402664481747,1.33603324828802,1,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",8,"none","mechanism_negative_null_excursion_audit","eligible","S0029",10,1,"holdout",44.5973505044689,46.3695795580535,1.77222905358459,0.223291453774384,0.345382814292659,"null_model_no_excursion",FALSE
"PHENO_0118","TPL_018","null_model_burst_like_excursion","none","TPL_018_STATE_001",1,3,0,0.417760037921384,3,4,0.417760037921384,0.0831062668519862,0.33666999697774,4.05107833296561,2.59140591522333,0.743064637912532,0.507575220647772,2.58685348381852,0,4,"right_only","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",3,"none","mechanism_negative_null_excursion_audit","eligible","S0023",1,0.1,"holdout",0,0.0417760037921384,0.0417760037921384,0.00831062668519862,0.033666999697774,"null_model_no_excursion",FALSE
"PHENO_0118","TPL_018","null_model_burst_like_excursion","none","TPL_018_STATE_001",1,3,0,0.417760037921384,3,4,0.417760037921384,0.0831062668519862,0.33666999697774,4.05107833296561,2.59140591522333,0.743064637912532,0.507575220647772,2.58685348381852,0,4,"right_only","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",3,"none","mechanism_negative_null_excursion_audit","eligible","S0017",4,0.4,"holdout",0,0.167104015168554,0.167104015168554,0.0332425067407945,0.134667998791096,"null_model_no_excursion",FALSE
"PHENO_0118","TPL_018","null_model_burst_like_excursion","none","TPL_018_STATE_001",1,3,0,0.417760037921384,3,4,0.417760037921384,0.0831062668519862,0.33666999697774,4.05107833296561,2.59140591522333,0.743064637912532,0.507575220647772,2.58685348381852,0,4,"right_only","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",3,"none","mechanism_negative_null_excursion_audit","eligible","S0032",10,1,"holdout",0,0.417760037921384,0.417760037921384,0.0831062668519862,0.33666999697774,"null_model_no_excursion",FALSE
"PHENO_0119","TPL_019","null_model_burst_like_excursion","none","TPL_019_STATE_001",28,32,10.550093476354,11.526329083011,5,6,0.976235606657031,0.115304867157845,0.45959046692416,3.98587222077112,2.45271391017138,0.740649853640416,0.72398337373753,3.24217057673224,4,2,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",5,"none","mechanism_negative_null_excursion_audit","eligible","S0047",1,0.1,"holdout",1.0550093476354,1.1526329083011,0.0976235606657031,0.0115304867157845,0.045959046692416,"null_model_no_excursion",FALSE
"PHENO_0119","TPL_019","null_model_burst_like_excursion","none","TPL_019_STATE_001",28,32,10.550093476354,11.526329083011,5,6,0.976235606657031,0.115304867157845,0.45959046692416,3.98587222077112,2.45271391017138,0.740649853640416,0.72398337373753,3.24217057673224,4,2,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",5,"none","mechanism_negative_null_excursion_audit","eligible","S0037",4,0.4,"holdout",4.22003739054161,4.61053163320442,0.390494242662812,0.0461219468631381,0.183836186769664,"null_model_no_excursion",FALSE
"PHENO_0119","TPL_019","null_model_burst_like_excursion","none","TPL_019_STATE_001",28,32,10.550093476354,11.526329083011,5,6,0.976235606657031,0.115304867157845,0.45959046692416,3.98587222077112,2.45271391017138,0.740649853640416,0.72398337373753,3.24217057673224,4,2,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",5,"none","mechanism_negative_null_excursion_audit","eligible","S0025",10,1,"holdout",10.550093476354,11.526329083011,0.976235606657031,0.115304867157845,0.45959046692416,"null_model_no_excursion",FALSE
"PHENO_0120","TPL_020","null_model_burst_like_excursion","none","TPL_020_STATE_002",46,54,25.4827250673269,27.1851219148983,9,10,1.70239684757133,0.195976554501647,0.467667452141615,2.38634388348574,2.31095135626978,0.215251826837231,0.430237754505482,2.79717695431465,3,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",9,"none","mechanism_negative_null_excursion_audit","eligible","S0021",1,0.1,"holdout",2.54827250673269,2.71851219148983,0.170239684757133,0.0195976554501647,0.0467667452141615,"null_model_no_excursion",FALSE
"PHENO_0120","TPL_020","null_model_burst_like_excursion","none","TPL_020_STATE_002",46,54,25.4827250673269,27.1851219148983,9,10,1.70239684757133,0.195976554501647,0.467667452141615,2.38634388348574,2.31095135626978,0.215251826837231,0.430237754505482,2.79717695431465,3,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",9,"none","mechanism_negative_null_excursion_audit","eligible","S0020",4,0.4,"holdout",10.1930900269308,10.8740487659593,0.680958739028534,0.0783906218006589,0.187066980856646,"null_model_no_excursion",FALSE
"PHENO_0120","TPL_020","null_model_burst_like_excursion","none","TPL_020_STATE_002",46,54,25.4827250673269,27.1851219148983,9,10,1.70239684757133,0.195976554501647,0.467667452141615,2.38634388348574,2.31095135626978,0.215251826837231,0.430237754505482,2.79717695431465,3,4,"both_sides","within_HFS_state_scan_window","no_burst_evidence","NULL_SCAN_BROAD_HFS","null_scan","broad_hfs","scan_both_sides",9,"none","mechanism_negative_null_excursion_audit","eligible","S0003",10,1,"holdout",25.4827250673269,27.1851219148983,1.70239684757133,0.195976554501647,0.467667452141615,"null_model_no_excursion",FALSE
