"Template_ID","Interval_Index","Left_Spike_Index","Right_Spike_Index","Start_u","End_u","ISI_u","Run_ID","State_Label","Event_Label","State_Envelope_ID","Event_ID","Pause_Subtype","Contextual_Separator_Label","Contextual_Separator_ID","Borderline_Gap_Label","Borderline_Gap_ID","Secondary_Event_Label","Secondary_Event_ID","Secondary_Event_Subtype","Secondary_Scoring_Role","Product_Level_Mapping","Generator_Provenance","Renewal_Family","Regularity_Regime","Tonic_Subtype","Burst_Role","HFS_Role","Direct_HFS_Support","HFS_Interruption_Role","HFS_Support_Contract_Version","Legacy_V2_2_Direct_HFS_Support_Audit","Composite_HFS_Regime_ID","Hard_Cut_Reason","Tonic_Intended_Stratum","Tonic_Rate_Overlap_Stratum","HFS_Rate_Overlap_Stratum","Latent_Pulse_ID","Burst_Strength_Stratum","Frozen_Burst_Target_Spikes","Burst_Quota_ID","Burst_Contrast_Target","Pulse_Refractory_Limited","Latent_Window_Truncated","Phenotype_Evidence_ID","Phenotype_Label","Phenotype_Evidence_Score","Phenotype_Candidate_Origin","Phenotype_Evaluation_Eligibility","Ambiguity_Reason","Tonic_Phenotype","Tonic_Phenotype_Evidence_Score","Tonic_Eligibility_Reason","Sample_ID","Scale_Factor","B_s","Split","Start_s","End_s","ISI_s"
"TPL_004",105,105,106,33.5314290574599,33.6757111421429,0.14428208468297,"TPL_004_RUN_007","none","Burst","none","TPL_004_EVENT_004","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_004_PULSE_004","weak",7,"BQ_010",2.66218503937125,FALSE,TRUE,"PHENO_0019","clear_burst_like",3.33709558499918,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",13.412571622984,13.4702844568572,0.057712833873188
"TPL_004",106,106,107,33.6757111421429,33.8197616577357,0.14405051559287,"TPL_004_RUN_007","none","Burst","none","TPL_004_EVENT_004","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_004_PULSE_004","weak",7,"BQ_010",2.66218503937125,FALSE,TRUE,"PHENO_0019","clear_burst_like",3.33709558499918,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",13.4702844568572,13.5279046630943,0.0576202062371481
"TPL_004",107,107,108,33.8197616577357,34.0636047732845,0.243843115548784,"TPL_004_RUN_007","none","Burst","none","TPL_004_EVENT_004","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_004_PULSE_004","weak",7,"BQ_010",2.66218503937125,FALSE,TRUE,"PHENO_0019","clear_burst_like",3.33709558499918,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",13.5279046630943,13.6254419093138,0.0975372462195136
"TPL_004",108,108,109,34.0636047732845,34.1567887628129,0.0931839895283542,"TPL_004_RUN_007","none","Burst","none","TPL_004_EVENT_004","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_004_PULSE_004","weak",7,"BQ_010",2.66218503937125,FALSE,TRUE,"PHENO_0019","clear_burst_like",3.33709558499918,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",13.6254419093138,13.6627155051252,0.0372735958113417
"TPL_004",109,109,110,34.1567887628129,34.6843432653093,0.527554502496441,"TPL_004_RUN_008","none","none","none","none","none","Contextual_Separator","TPL_004_SEPARATOR_001","none","none","Contextual_Separator","TPL_004_SEPARATOR_001","contextual_interburst_gap_separator","secondary_target_excluded_from_primary_pause","Pause","contextual_gap_mechanism","explicit_gap","contextual_separator","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",13.6627155051252,13.8737373061237,0.211021800998576
"TPL_004",110,110,111,34.6843432653093,34.7284748320152,0.0441315667058788,"TPL_004_RUN_009","none","Burst","none","TPL_004_EVENT_005","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_004_PULSE_005","moderate",9,"BQ_011",3.92454853467643,FALSE,TRUE,"PHENO_0020","clear_burst_like",4.52353063719555,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",13.8737373061237,13.8913899328061,0.0176526266823515
"TPL_004",111,111,112,34.7284748320152,34.7620992994185,0.033624467403313,"TPL_004_RUN_009","none","Burst","none","TPL_004_EVENT_005","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_004_PULSE_005","moderate",9,"BQ_011",3.92454853467643,FALSE,TRUE,"PHENO_0020","clear_burst_like",4.52353063719555,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",13.8913899328061,13.9048397197674,0.0134497869613252
"TPL_004",112,112,113,34.7620992994185,34.9939973467863,0.23189804736775,"TPL_004_RUN_009","none","Burst","none","TPL_004_EVENT_005","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_004_PULSE_005","moderate",9,"BQ_011",3.92454853467643,FALSE,TRUE,"PHENO_0020","clear_burst_like",4.52353063719555,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",13.9048397197674,13.9975989387145,0.0927592189471
"TPL_004",113,113,114,34.9939973467863,35.2166177929048,0.222620446118493,"TPL_004_RUN_009","none","Burst","none","TPL_004_EVENT_005","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_004_PULSE_005","moderate",9,"BQ_011",3.92454853467643,FALSE,TRUE,"PHENO_0020","clear_burst_like",4.52353063719555,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",13.9975989387145,14.0866471171619,0.0890481784473972
"TPL_004",114,114,115,35.2166177929048,35.3140091918771,0.0973913989723423,"TPL_004_RUN_009","none","Burst","none","TPL_004_EVENT_005","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_004_PULSE_005","moderate",9,"BQ_011",3.92454853467643,FALSE,TRUE,"PHENO_0020","clear_burst_like",4.52353063719555,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",14.0866471171619,14.1256036767508,0.0389565595889369
"TPL_004",115,115,116,35.3140091918771,35.3942968729497,0.0802876810725706,"TPL_004_RUN_009","none","Burst","none","TPL_004_EVENT_005","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_004_PULSE_005","moderate",9,"BQ_011",3.92454853467643,FALSE,TRUE,"PHENO_0020","clear_burst_like",4.52353063719555,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",14.1256036767508,14.1577187491799,0.0321150724290282
"TPL_004",116,116,117,35.3942968729497,35.4571648444407,0.0628679714910687,"TPL_004_RUN_009","none","Burst","none","TPL_004_EVENT_005","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_004_PULSE_005","moderate",9,"BQ_011",3.92454853467643,FALSE,TRUE,"PHENO_0020","clear_burst_like",4.52353063719555,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",14.1577187491799,14.1828659377763,0.0251471885964275
"TPL_004",117,117,118,35.4571648444407,35.5041674814939,0.0470026370531205,"TPL_004_RUN_009","none","Burst","none","TPL_004_EVENT_005","none","none","none","none","none","none","none","none","none","none","injected_rate_pulse","shifted_gamma","standalone_background","none","pulse_realized_support","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","TPL_004_PULSE_005","moderate",9,"BQ_011",3.92454853467643,FALSE,TRUE,"PHENO_0020","clear_burst_like",4.52353063719555,"injected_rate_pulse","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",14.1828659377763,14.2016669925975,0.0188010548212482
"TPL_004",118,118,119,35.5041674814939,35.7255324029476,0.221364921453789,"TPL_004_RUN_009","none","none","none","none","none","none","none","none","none","none","none","none","none","none","standalone_background_shifted_gamma","shifted_gamma","standalone_background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",14.2016669925975,14.2902129611791,0.0885459685815155
"TPL_004",119,119,120,35.7255324029476,36.093259136047,0.367726733099369,"TPL_004_RUN_009","none","none","none","none","none","none","none","none","none","none","none","none","none","none","standalone_background_shifted_gamma","shifted_gamma","standalone_background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",14.2902129611791,14.4373036544188,0.147090693239748
"TPL_004",120,120,121,36.093259136047,36.3803469957761,0.287087859729051,"TPL_004_RUN_009","none","none","none","none","none","none","none","none","none","none","none","none","none","none","standalone_background_shifted_gamma","shifted_gamma","standalone_background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",14.4373036544188,14.5521387983104,0.11483514389162
"TPL_004",121,121,122,36.3803469957761,36.8702104644434,0.489863468667336,"TPL_004_RUN_009","none","none","none","none","none","none","none","none","none","none","none","none","none","none","standalone_background_shifted_gamma","shifted_gamma","standalone_background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",14.5521387983104,14.7480841857774,0.195945387466934
"TPL_004",122,122,123,36.8702104644434,37.0214843336452,0.151273869201762,"TPL_004_RUN_009","none","none","none","none","none","none","none","none","none","none","none","none","none","none","standalone_background_shifted_gamma","shifted_gamma","standalone_background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",14.7480841857774,14.8085937334581,0.0605095476807048
"TPL_004",123,123,124,37.0214843336452,37.5092600992607,0.487775765615482,"TPL_004_RUN_009","none","none","none","none","none","none","none","none","none","none","none","none","none","none","standalone_background_shifted_gamma","shifted_gamma","standalone_background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",14.8085937334581,15.0037040397043,0.195110306246193
"TPL_004",124,124,125,37.5092600992607,38.1739523445741,0.664692245313422,"TPL_004_RUN_009","none","none","none","none","none","none","none","none","none","none","none","none","none","none","standalone_background_shifted_gamma","shifted_gamma","standalone_background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",15.0037040397043,15.2695809378296,0.265876898125369
"TPL_004",125,125,126,38.1739523445741,39.1170091389447,0.943056794370658,"TPL_004_RUN_010","none","none","none","none","none","none","none","none","none","none","none","none","none","none","background_shifted_gamma","shifted_gamma","background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",15.2695809378296,15.6468036555779,0.377222717748263
"TPL_004",126,126,127,39.1170091389447,39.4982225868517,0.381213447907021,"TPL_004_RUN_010","none","none","none","none","none","none","none","none","none","none","none","none","none","none","background_shifted_gamma","shifted_gamma","background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",15.6468036555779,15.7992890347407,0.152485379162809
"TPL_004",127,127,128,39.4982225868517,40.7204859619876,1.22226337513588,"TPL_004_RUN_010","none","none","none","none","none","none","none","none","none","none","none","none","none","none","background_shifted_gamma","shifted_gamma","background","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",15.7992890347407,16.2881943847951,0.488905350054354
"TPL_004",128,128,129,40.7204859619876,41.10905374163,0.388567779642333,"TPL_004_RUN_011","Tonic","none","TPL_004_STATE_004","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","boundary","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.724134306209743,"pre_frozen_timestamp_evidence_contract_met","S0014",4,0.4,"development",16.2881943847951,16.443621496652,0.155427111856933
"TPL_004",129,129,130,41.10905374163,41.4663533687817,0.357299627151723,"TPL_004_RUN_011","Tonic","none","TPL_004_STATE_004","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","boundary","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.724134306209743,"pre_frozen_timestamp_evidence_contract_met","S0014",4,0.4,"development",16.443621496652,16.5865413475127,0.142919850860689
"TPL_004",130,130,131,41.4663533687817,41.9711741700417,0.504820801259964,"TPL_004_RUN_011","Tonic","none","TPL_004_STATE_004","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","boundary","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.724134306209743,"pre_frozen_timestamp_evidence_contract_met","S0014",4,0.4,"development",16.5865413475127,16.7884696680167,0.201928320503986
"TPL_004",131,131,132,41.9711741700417,42.4290985092094,0.457924339167719,"TPL_004_RUN_011","Tonic","none","TPL_004_STATE_004","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","boundary","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.724134306209743,"pre_frozen_timestamp_evidence_contract_met","S0014",4,0.4,"development",16.7884696680167,16.9716394036837,0.183169735667087
"TPL_004",132,132,133,42.4290985092094,42.7774771434602,0.348378634250865,"TPL_004_RUN_011","Tonic","none","TPL_004_STATE_004","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","boundary","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.724134306209743,"pre_frozen_timestamp_evidence_contract_met","S0014",4,0.4,"development",16.9716394036837,17.1109908573841,0.139351453700346
"TPL_004",133,133,134,42.7774771434602,43.3687167638318,0.591239620371575,"TPL_004_RUN_011","Tonic","none","TPL_004_STATE_004","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","boundary","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.724134306209743,"pre_frozen_timestamp_evidence_contract_met","S0014",4,0.4,"development",17.1109908573841,17.3474867055327,0.23649584814863
"TPL_004",134,134,135,43.3687167638318,43.9594796777343,0.590762913902462,"TPL_004_RUN_011","Tonic","none","TPL_004_STATE_004","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","boundary","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.724134306209743,"pre_frozen_timestamp_evidence_contract_met","S0014",4,0.4,"development",17.3474867055327,17.5837918710937,0.236305165560985
"TPL_004",135,135,136,43.9594796777343,44.5303623231266,0.57088264539228,"TPL_004_RUN_011","Tonic","none","TPL_004_STATE_004","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","boundary","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.724134306209743,"pre_frozen_timestamp_evidence_contract_met","S0014",4,0.4,"development",17.5837918710937,17.8121449292506,0.228353058156912
"TPL_004",136,136,137,44.5303623231266,45.0850216376744,0.554659314547879,"TPL_004_RUN_011","Tonic","none","TPL_004_STATE_004","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","boundary","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.724134306209743,"pre_frozen_timestamp_evidence_contract_met","S0014",4,0.4,"development",17.8121449292506,18.0340086550698,0.221863725819152
"TPL_004",137,137,138,45.0850216376744,45.515031752098,0.430010114423528,"TPL_004_RUN_011","Tonic","none","TPL_004_STATE_004","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","boundary","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.724134306209743,"pre_frozen_timestamp_evidence_contract_met","S0014",4,0.4,"development",18.0340086550698,18.2060127008392,0.172004045769411
"TPL_004",138,138,139,45.515031752098,46.2003243498076,0.685292597709677,"TPL_004_RUN_011","Tonic","none","TPL_004_STATE_004","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","boundary","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.724134306209743,"pre_frozen_timestamp_evidence_contract_met","S0014",4,0.4,"development",18.2060127008392,18.4801297399231,0.274117039083871
"TPL_004",139,139,140,46.2003243498076,46.6489883476452,0.448663997837532,"TPL_004_RUN_011","Tonic","none","TPL_004_STATE_004","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_stn_like_empirical","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","boundary","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","eligible",0.724134306209743,"pre_frozen_timestamp_evidence_contract_met","S0014",4,0.4,"development",18.4801297399231,18.6595953390581,0.179465599135013
"TPL_004",140,140,141,46.6489883476452,50.7408192590859,4.09183091144078,"TPL_004_RUN_012","none","Pause","none","TPL_004_EVENT_006","canonical","none","none","none","none","none","none","none","none","none","canonical_mechanism","explicit_gap","canonical","none","none","none",FALSE,"none","not_applicable",FALSE,"none","none","not_applicable","not_applicable","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","not_applicable",,"not_applicable","S0014",4,0.4,"development",18.6595953390581,20.2963277036344,1.63673236457631
"TPL_004",141,141,142,50.7408192590859,51.6341737530139,0.89335449392797,"TPL_004_RUN_013","Tonic","none","TPL_004_STATE_005","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","core","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.647833965669094,"borderline_continuous_evidence_score","S0014",4,0.4,"development",20.2963277036344,20.6536695012056,0.357341797571188
"TPL_004",142,142,143,51.6341737530139,52.3661906044128,0.732016851398869,"TPL_004_RUN_013","Tonic","none","TPL_004_STATE_005","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","core","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.647833965669094,"borderline_continuous_evidence_score","S0014",4,0.4,"development",20.6536695012056,20.9464762417651,0.292806740559548
"TPL_004",143,143,144,52.3661906044128,53.3641604863874,0.997969881974653,"TPL_004_RUN_013","Tonic","none","TPL_004_STATE_005","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","core","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.647833965669094,"borderline_continuous_evidence_score","S0014",4,0.4,"development",20.9464762417651,21.345664194555,0.399187952789861
"TPL_004",144,144,145,53.3641604863874,54.2191746250018,0.855014138614347,"TPL_004_RUN_013","Tonic","none","TPL_004_STATE_005","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","core","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.647833965669094,"borderline_continuous_evidence_score","S0014",4,0.4,"development",21.345664194555,21.6876698500007,0.342005655445739
"TPL_004",145,145,146,54.2191746250018,54.873285188715,0.654110563713211,"TPL_004_RUN_013","Tonic","none","TPL_004_STATE_005","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","core","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.647833965669094,"borderline_continuous_evidence_score","S0014",4,0.4,"development",21.6876698500007,21.949314075486,0.261644225485284
"TPL_004",146,146,147,54.873285188715,55.6128011581848,0.739515969469753,"TPL_004_RUN_013","Tonic","none","TPL_004_STATE_005","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","core","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.647833965669094,"borderline_continuous_evidence_score","S0014",4,0.4,"development",21.949314075486,22.2451204632739,0.295806387787901
"TPL_004",147,147,148,55.6128011581848,56.4760178423947,0.863216684209911,"TPL_004_RUN_013","Tonic","none","TPL_004_STATE_005","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","core","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.647833965669094,"borderline_continuous_evidence_score","S0014",4,0.4,"development",22.2451204632739,22.5904071369579,0.345286673683964
"TPL_004",148,148,149,56.4760178423947,57.2461939745617,0.770176132167067,"TPL_004_RUN_013","Tonic","none","TPL_004_STATE_005","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","core","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.647833965669094,"borderline_continuous_evidence_score","S0014",4,0.4,"development",22.5904071369579,22.8984775898247,0.308070452866827
"TPL_004",149,149,150,57.2461939745617,58.3418849339304,1.0956909593687,"TPL_004_RUN_013","Tonic","none","TPL_004_STATE_005","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","core","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.647833965669094,"borderline_continuous_evidence_score","S0014",4,0.4,"development",22.8984775898247,23.3367539735722,0.438276383747481
"TPL_004",150,150,151,58.3418849339304,59.585713006352,1.24382807242159,"TPL_004_RUN_013","Tonic","none","TPL_004_STATE_005","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","core","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.647833965669094,"borderline_continuous_evidence_score","S0014",4,0.4,"development",23.3367539735722,23.8342852025408,0.497531228968636
"TPL_004",151,151,152,59.585713006352,60.534236553152,0.948523546799931,"TPL_004_RUN_013","Tonic","none","TPL_004_STATE_005","none","none","none","none","none","none","none","none","none","none","none","tonic_shifted_gamma_generic_stress","shifted_gamma","generic_stress","generic_stress","none","none",FALSE,"none","not_applicable",FALSE,"none","none","eligible","core","not_applicable","none","none",,"none",,FALSE,FALSE,"none","no_burst_evidence",,"none","eligible","none","ambiguous",0.647833965669094,"borderline_continuous_evidence_score","S0014",4,0.4,"development",23.8342852025408,24.2136946212608,0.379409418719973
