"Template_ID","Event_ID","Run_ID","State_Envelope_ID","Event_Label","Pause_Subtype","Event_Context","Latent_Pulse_ID","Latent_Start_u","Latent_End_u","Latent_Duration_u","Realized_Start_u","Realized_End_u","Realized_Duration_u","Realized_Left_Spike_Index","Realized_Right_Spike_Index","N_Realized_Spikes","N_Realized_ISIs","Rate_Multiplier","Target_Mean_ISI_Contrast","Pulse_Refractory_Limited","Latent_Window_Truncated","Pulse_Strength_Stratum","Frozen_Target_Spikes","Burst_Quota_ID","Is_Four_Spike_Boundary","Observed_Left_Context_ISIs","Observed_Right_Context_ISIs","Composite_HFS_Regime_ID","Boundary_Definition","Phenotype_Evidence_ID","Phenotype_Label","Phenotype_Evidence_Score","Phenotype_Evaluation_Eligibility","Sample_ID","Scale_Factor","B_s","Split","Latent_Start_s","Latent_End_s","Latent_Duration_s","Realized_Start_s","Realized_End_s","Realized_Duration_s"
"TPL_005","TPL_005_EVENT_006","TPL_005_RUN_014","none","Burst","none","standalone_burst","TPL_005_PULSE_004",60.7115369847806,61.483233324128,0.771696339347365,60.9074744425964,61.483233324128,0.57575888153157,147,151,5,4,4.18472767672285,3.80455390829593,FALSE,TRUE,"moderate",5,"BQ_014",FALSE,7,0,"none","first_to_last_pulse_exposed_spike","PHENO_0024","clear_burst_like",2.84705690134024,"eligible","S0009",10,1,"development",60.7115369847806,61.483233324128,0.771696339347365,60.9074744425964,61.483233324128,0.57575888153157
"TPL_005","TPL_005_EVENT_007","TPL_005_RUN_016","none","Burst","none","standalone_burst","TPL_005_PULSE_005",62.0178884262343,62.6889391920488,0.671050765814442,62.0178884262343,62.6038763268003,0.585987900565932,152,156,5,4,6.07110252091072,5.39731012401171,FALSE,TRUE,"strong",5,"BQ_015",FALSE,0,3,"none","first_to_last_pulse_exposed_spike","PHENO_0025","clear_burst_like",2.86177435254079,"eligible","S0009",10,1,"development",62.0178884262343,62.6889391920488,0.671050765814442,62.0178884262343,62.6038763268003,0.585987900565932
"TPL_006","TPL_006_EVENT_001","TPL_006_RUN_002","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,5.5580321586223,10.8665090276392,5.30847686901689,13,16,4,3,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0045",1,0.1,"holdout",,,,0.55580321586223,1.08665090276392,0.530847686901689
"TPL_006","TPL_006_EVENT_002","TPL_006_RUN_005","none","Pause","canonical","canonical","none",,,,23.2825333217824,28.1958532098415,4.91331988805905,35,36,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0045",1,0.1,"holdout",,,,2.32825333217824,2.81958532098415,0.491331988805905
"TPL_006","TPL_006_EVENT_003","TPL_006_RUN_009","none","Burst","none","standalone_burst","TPL_006_PULSE_001",40.0566935315736,40.8391986534188,0.782505121845176,40.3176854797519,40.728263203376,0.410577723624144,74,77,4,3,3.94173840517584,3.62770071066916,FALSE,FALSE,"moderate",4,"BQ_017",TRUE,4,7,"none","first_to_last_pulse_exposed_spike","PHENO_0026","clear_burst_like",3.06000216077464,"eligible","S0045",1,0.1,"holdout",4.00566935315736,4.08391986534188,0.0782505121845176,4.03176854797519,4.0728263203376,0.0410577723624144
"TPL_006","TPL_006_EVENT_004","TPL_006_RUN_010","none","Burst","none","standalone_burst","TPL_006_PULSE_002",47.0586346584439,47.7751620021166,0.716527343672702,47.1373803481184,47.7751620021166,0.637781653998275,90,95,6,5,5.75879072490171,5.02150268270634,FALSE,TRUE,"strong",6,"BQ_018",FALSE,6,0,"none","first_to_last_pulse_exposed_spike","PHENO_0027","clear_burst_like",3.36049918889478,"eligible","S0045",1,0.1,"holdout",4.70586346584439,4.77751620021166,0.0716527343672702,4.71373803481184,4.77751620021166,0.0637781653998275
"TPL_006","TPL_006_EVENT_005","TPL_006_RUN_012","none","Burst","none","standalone_burst","TPL_006_PULSE_003",48.2836406859553,49.1807970753547,0.897156389399449,48.2836406859553,49.0945391372763,0.810898451321094,96,104,9,8,2.78198156804863,2.60012543592602,FALSE,TRUE,"weak",9,"BQ_016",FALSE,0,5,"none","first_to_last_pulse_exposed_spike","PHENO_0028","clear_burst_like",5.60867459629407,"eligible","S0045",1,0.1,"holdout",4.82836406859553,4.91807970753547,0.0897156389399449,4.82836406859553,4.90945391372763,0.0810898451321094
"TPL_006","TPL_006_EVENT_006","TPL_006_RUN_013","TPL_006_STATE_004","Burst","none","burst_in_hfs","TPL_006_PULSE_004",53.8475819399144,54.6037103230418,0.756128383127432,53.8839268701596,54.5948576776636,0.710930807504049,118,126,9,8,3.53099963486102,2.95774052087218,FALSE,FALSE,"weak",9,"BQ_071",FALSE,9,15,"none","first_to_last_pulse_exposed_spike","PHENO_0029","clear_burst_like",3.69294601835927,"eligible","S0045",1,0.1,"holdout",5.38475819399144,5.46037103230418,0.0756128383127432,5.38839268701596,5.45948576776636,0.0710930807504049
"TPL_006","TPL_006_EVENT_007","TPL_006_RUN_014","none","Pause","canonical","canonical","none",,,,58.0647093863361,61.0622565723624,2.99754718602635,141,142,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"TPL_006_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0045",1,0.1,"holdout",,,,5.80647093863361,6.10622565723624,0.299754718602635
"TPL_006","TPL_006_EVENT_008","TPL_006_RUN_015","TPL_006_STATE_005","Burst","none","burst_in_hfs","TPL_006_PULSE_005",66.7287294965354,67.3406578349767,0.611928338441331,66.7372628779402,67.3206071714209,0.583344293480664,156,161,6,5,5.07731191672932,4.23515867057722,FALSE,FALSE,"strong",6,"BQ_072",FALSE,14,13,"none","first_to_last_pulse_exposed_spike","PHENO_0030","clear_burst_like",3.27764964232117,"eligible","S0045",1,0.1,"holdout",6.67287294965354,6.73406578349767,0.0611928338441331,6.67372628779402,6.73206071714209,0.0583344293480664
"TPL_006","TPL_006_EVENT_001","TPL_006_RUN_002","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,5.5580321586223,10.8665090276392,5.30847686901689,13,16,4,3,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0035",4,0.4,"holdout",,,,2.22321286344892,4.34660361105567,2.12339074760675
"TPL_006","TPL_006_EVENT_002","TPL_006_RUN_005","none","Pause","canonical","canonical","none",,,,23.2825333217824,28.1958532098415,4.91331988805905,35,36,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0035",4,0.4,"holdout",,,,9.31301332871297,11.2783412839366,1.96532795522362
"TPL_006","TPL_006_EVENT_003","TPL_006_RUN_009","none","Burst","none","standalone_burst","TPL_006_PULSE_001",40.0566935315736,40.8391986534188,0.782505121845176,40.3176854797519,40.728263203376,0.410577723624144,74,77,4,3,3.94173840517584,3.62770071066916,FALSE,FALSE,"moderate",4,"BQ_017",TRUE,4,7,"none","first_to_last_pulse_exposed_spike","PHENO_0026","clear_burst_like",3.06000216077464,"eligible","S0035",4,0.4,"holdout",16.0226774126294,16.3356794613675,0.31300204873807,16.1270741919007,16.2913052813504,0.164231089449657
"TPL_006","TPL_006_EVENT_004","TPL_006_RUN_010","none","Burst","none","standalone_burst","TPL_006_PULSE_002",47.0586346584439,47.7751620021166,0.716527343672702,47.1373803481184,47.7751620021166,0.637781653998275,90,95,6,5,5.75879072490171,5.02150268270634,FALSE,TRUE,"strong",6,"BQ_018",FALSE,6,0,"none","first_to_last_pulse_exposed_spike","PHENO_0027","clear_burst_like",3.36049918889478,"eligible","S0035",4,0.4,"holdout",18.8234538633776,19.1100648008467,0.286610937469081,18.8549521392473,19.1100648008467,0.25511266159931
"TPL_006","TPL_006_EVENT_005","TPL_006_RUN_012","none","Burst","none","standalone_burst","TPL_006_PULSE_003",48.2836406859553,49.1807970753547,0.897156389399449,48.2836406859553,49.0945391372763,0.810898451321094,96,104,9,8,2.78198156804863,2.60012543592602,FALSE,TRUE,"weak",9,"BQ_016",FALSE,0,5,"none","first_to_last_pulse_exposed_spike","PHENO_0028","clear_burst_like",5.60867459629407,"eligible","S0035",4,0.4,"holdout",19.3134562743821,19.6723188301419,0.358862555759779,19.3134562743821,19.6378156549105,0.324359380528438
"TPL_006","TPL_006_EVENT_006","TPL_006_RUN_013","TPL_006_STATE_004","Burst","none","burst_in_hfs","TPL_006_PULSE_004",53.8475819399144,54.6037103230418,0.756128383127432,53.8839268701596,54.5948576776636,0.710930807504049,118,126,9,8,3.53099963486102,2.95774052087218,FALSE,FALSE,"weak",9,"BQ_071",FALSE,9,15,"none","first_to_last_pulse_exposed_spike","PHENO_0029","clear_burst_like",3.69294601835927,"eligible","S0035",4,0.4,"holdout",21.5390327759658,21.8414841292167,0.302451353250973,21.5535707480638,21.8379430710654,0.28437232300162
"TPL_006","TPL_006_EVENT_007","TPL_006_RUN_014","none","Pause","canonical","canonical","none",,,,58.0647093863361,61.0622565723624,2.99754718602635,141,142,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"TPL_006_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0035",4,0.4,"holdout",,,,23.2258837545344,24.424902628945,1.19901887441054
"TPL_006","TPL_006_EVENT_008","TPL_006_RUN_015","TPL_006_STATE_005","Burst","none","burst_in_hfs","TPL_006_PULSE_005",66.7287294965354,67.3406578349767,0.611928338441331,66.7372628779402,67.3206071714209,0.583344293480664,156,161,6,5,5.07731191672932,4.23515867057722,FALSE,FALSE,"strong",6,"BQ_072",FALSE,14,13,"none","first_to_last_pulse_exposed_spike","PHENO_0030","clear_burst_like",3.27764964232117,"eligible","S0035",4,0.4,"holdout",26.6914917986142,26.9362631339907,0.244771335376532,26.6949051511761,26.9282428685684,0.233337717392266
"TPL_006","TPL_006_EVENT_001","TPL_006_RUN_002","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,5.5580321586223,10.8665090276392,5.30847686901689,13,16,4,3,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0004",10,1,"holdout",,,,5.5580321586223,10.8665090276392,5.30847686901689
"TPL_006","TPL_006_EVENT_002","TPL_006_RUN_005","none","Pause","canonical","canonical","none",,,,23.2825333217824,28.1958532098415,4.91331988805905,35,36,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0004",10,1,"holdout",,,,23.2825333217824,28.1958532098415,4.91331988805905
"TPL_006","TPL_006_EVENT_003","TPL_006_RUN_009","none","Burst","none","standalone_burst","TPL_006_PULSE_001",40.0566935315736,40.8391986534188,0.782505121845176,40.3176854797519,40.728263203376,0.410577723624144,74,77,4,3,3.94173840517584,3.62770071066916,FALSE,FALSE,"moderate",4,"BQ_017",TRUE,4,7,"none","first_to_last_pulse_exposed_spike","PHENO_0026","clear_burst_like",3.06000216077464,"eligible","S0004",10,1,"holdout",40.0566935315736,40.8391986534188,0.782505121845176,40.3176854797519,40.728263203376,0.410577723624144
"TPL_006","TPL_006_EVENT_004","TPL_006_RUN_010","none","Burst","none","standalone_burst","TPL_006_PULSE_002",47.0586346584439,47.7751620021166,0.716527343672702,47.1373803481184,47.7751620021166,0.637781653998275,90,95,6,5,5.75879072490171,5.02150268270634,FALSE,TRUE,"strong",6,"BQ_018",FALSE,6,0,"none","first_to_last_pulse_exposed_spike","PHENO_0027","clear_burst_like",3.36049918889478,"eligible","S0004",10,1,"holdout",47.0586346584439,47.7751620021166,0.716527343672702,47.1373803481184,47.7751620021166,0.637781653998275
"TPL_006","TPL_006_EVENT_005","TPL_006_RUN_012","none","Burst","none","standalone_burst","TPL_006_PULSE_003",48.2836406859553,49.1807970753547,0.897156389399449,48.2836406859553,49.0945391372763,0.810898451321094,96,104,9,8,2.78198156804863,2.60012543592602,FALSE,TRUE,"weak",9,"BQ_016",FALSE,0,5,"none","first_to_last_pulse_exposed_spike","PHENO_0028","clear_burst_like",5.60867459629407,"eligible","S0004",10,1,"holdout",48.2836406859553,49.1807970753547,0.897156389399449,48.2836406859553,49.0945391372763,0.810898451321094
"TPL_006","TPL_006_EVENT_006","TPL_006_RUN_013","TPL_006_STATE_004","Burst","none","burst_in_hfs","TPL_006_PULSE_004",53.8475819399144,54.6037103230418,0.756128383127432,53.8839268701596,54.5948576776636,0.710930807504049,118,126,9,8,3.53099963486102,2.95774052087218,FALSE,FALSE,"weak",9,"BQ_071",FALSE,9,15,"none","first_to_last_pulse_exposed_spike","PHENO_0029","clear_burst_like",3.69294601835927,"eligible","S0004",10,1,"holdout",53.8475819399144,54.6037103230418,0.756128383127432,53.8839268701596,54.5948576776636,0.710930807504049
"TPL_006","TPL_006_EVENT_007","TPL_006_RUN_014","none","Pause","canonical","canonical","none",,,,58.0647093863361,61.0622565723624,2.99754718602635,141,142,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"TPL_006_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0004",10,1,"holdout",,,,58.0647093863361,61.0622565723624,2.99754718602635
"TPL_006","TPL_006_EVENT_008","TPL_006_RUN_015","TPL_006_STATE_005","Burst","none","burst_in_hfs","TPL_006_PULSE_005",66.7287294965354,67.3406578349767,0.611928338441331,66.7372628779402,67.3206071714209,0.583344293480664,156,161,6,5,5.07731191672932,4.23515867057722,FALSE,FALSE,"strong",6,"BQ_072",FALSE,14,13,"none","first_to_last_pulse_exposed_spike","PHENO_0030","clear_burst_like",3.27764964232117,"eligible","S0004",10,1,"holdout",66.7287294965354,67.3406578349767,0.611928338441331,66.7372628779402,67.3206071714209,0.583344293480664
"TPL_007","TPL_007_EVENT_001","TPL_007_RUN_002","TPL_007_STATE_002","Burst","none","burst_in_hfs","TPL_007_PULSE_001",7.59544444261028,8.46023769071348,0.864793248103203,7.66968980117927,8.45922576015319,0.789535958973918,18,22,5,4,2.41490116388716,2.2388546474278,FALSE,FALSE,"weak",5,"BQ_073",FALSE,6,11,"none","first_to_last_pulse_exposed_spike","PHENO_0031","ambiguous_burst_like",1.79726783519069,"exclude_primary_include_sensitivity","S0059",1,0.1,"holdout",0.759544444261028,0.846023769071348,0.0864793248103203,0.766968980117927,0.845922576015319,0.0789535958973918
"TPL_007","TPL_007_EVENT_002","TPL_007_RUN_004","none","Burst","none","standalone_burst","TPL_007_PULSE_002",18.1103283209646,18.8763869420548,0.766058621090206,18.1224293106373,18.8504535566849,0.728024246047625,40,46,7,6,6.20593478313017,5.34931773145217,FALSE,FALSE,"strong",7,"BQ_021",FALSE,5,5,"none","first_to_last_pulse_exposed_spike","PHENO_0032","clear_burst_like",4.45370281695187,"eligible","S0059",1,0.1,"holdout",1.81103283209646,1.88763869420548,0.0766058621090206,1.81224293106373,1.88504535566849,0.0728024246047625
"TPL_007","TPL_007_EVENT_003","TPL_007_RUN_007","none","Pause","canonical","canonical","none",,,,37.4832283609329,41.0329856156619,3.54975725472904,88,89,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0059",1,0.1,"holdout",,,,3.74832283609329,4.10329856156619,0.354975725472904
"TPL_007","TPL_007_EVENT_004","TPL_007_RUN_009","none","Pause","canonical","canonical","none",,,,42.2697699920487,45.1958035959144,2.92603360386565,91,92,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0059",1,0.1,"holdout",,,,4.22697699920487,4.51958035959144,0.292603360386565
"TPL_007","TPL_007_EVENT_005","TPL_007_RUN_013","none","Burst","none","standalone_burst","TPL_007_PULSE_003",50.0527472977298,50.8328477990042,0.780100501274426,50.0885869353105,50.8328477990042,0.744260863693704,101,105,5,4,2.8449486259813,2.69299954846501,FALSE,TRUE,"weak",5,"BQ_019",FALSE,6,0,"none","first_to_last_pulse_exposed_spike","PHENO_0033","clear_burst_like",1.92654264586659,"eligible","S0059",1,0.1,"holdout",5.00527472977298,5.08328477990042,0.0780100501274426,5.00885869353105,5.08328477990042,0.0744260863693704
"TPL_007","TPL_007_EVENT_006","TPL_007_RUN_015","none","Burst","none","standalone_burst","TPL_007_PULSE_004",51.4776319926439,52.2107562006144,0.733124207970477,51.4776319926439,52.1103044196911,0.632672427047119,106,111,6,5,4.11059203002712,3.67473973636515,FALSE,TRUE,"moderate",6,"BQ_020",FALSE,0,6,"none","first_to_last_pulse_exposed_spike","PHENO_0034","ambiguous_burst_like",1.95203491894008,"exclude_primary_include_sensitivity","S0059",1,0.1,"holdout",5.14776319926439,5.22107562006144,0.0733124207970477,5.14776319926439,5.21103044196911,0.0632672427047119
"TPL_007","TPL_007_EVENT_007","TPL_007_RUN_017","TPL_007_STATE_005","Burst","none","burst_in_hfs","TPL_007_PULSE_005",60.2444154737803,60.7450437302782,0.50062825649799,60.2545691456225,60.7239889355755,0.469419789953037,134,139,6,5,4.04190111067091,3.42329043452628,FALSE,FALSE,"moderate",6,"BQ_074",FALSE,15,14,"none","first_to_last_pulse_exposed_spike","PHENO_0035","clear_burst_like",2.95965035822859,"eligible","S0059",1,0.1,"holdout",6.02444154737803,6.07450437302782,0.050062825649799,6.02545691456225,6.07239889355755,0.0469419789953037
"TPL_007","TPL_007_EVENT_001","TPL_007_RUN_002","TPL_007_STATE_002","Burst","none","burst_in_hfs","TPL_007_PULSE_001",7.59544444261028,8.46023769071348,0.864793248103203,7.66968980117927,8.45922576015319,0.789535958973918,18,22,5,4,2.41490116388716,2.2388546474278,FALSE,FALSE,"weak",5,"BQ_073",FALSE,6,11,"none","first_to_last_pulse_exposed_spike","PHENO_0031","ambiguous_burst_like",1.79726783519069,"exclude_primary_include_sensitivity","S0041",4,0.4,"holdout",3.03817777704411,3.38409507628539,0.345917299241281,3.06787592047171,3.38369030406128,0.315814383589567
"TPL_007","TPL_007_EVENT_002","TPL_007_RUN_004","none","Burst","none","standalone_burst","TPL_007_PULSE_002",18.1103283209646,18.8763869420548,0.766058621090206,18.1224293106373,18.8504535566849,0.728024246047625,40,46,7,6,6.20593478313017,5.34931773145217,FALSE,FALSE,"strong",7,"BQ_021",FALSE,5,5,"none","first_to_last_pulse_exposed_spike","PHENO_0032","clear_burst_like",4.45370281695187,"eligible","S0041",4,0.4,"holdout",7.24413132838585,7.55055477682193,0.306423448436082,7.24897172425491,7.54018142267396,0.29120969841905
"TPL_007","TPL_007_EVENT_003","TPL_007_RUN_007","none","Pause","canonical","canonical","none",,,,37.4832283609329,41.0329856156619,3.54975725472904,88,89,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0041",4,0.4,"holdout",,,,14.9932913443731,16.4131942462648,1.41990290189162
"TPL_007","TPL_007_EVENT_004","TPL_007_RUN_009","none","Pause","canonical","canonical","none",,,,42.2697699920487,45.1958035959144,2.92603360386565,91,92,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0041",4,0.4,"holdout",,,,16.9079079968195,18.0783214383657,1.17041344154626
"TPL_007","TPL_007_EVENT_005","TPL_007_RUN_013","none","Burst","none","standalone_burst","TPL_007_PULSE_003",50.0527472977298,50.8328477990042,0.780100501274426,50.0885869353105,50.8328477990042,0.744260863693704,101,105,5,4,2.8449486259813,2.69299954846501,FALSE,TRUE,"weak",5,"BQ_019",FALSE,6,0,"none","first_to_last_pulse_exposed_spike","PHENO_0033","clear_burst_like",1.92654264586659,"eligible","S0041",4,0.4,"holdout",20.0210989190919,20.3331391196017,0.31204020050977,20.0354347741242,20.3331391196017,0.297704345477482
"TPL_007","TPL_007_EVENT_006","TPL_007_RUN_015","none","Burst","none","standalone_burst","TPL_007_PULSE_004",51.4776319926439,52.2107562006144,0.733124207970477,51.4776319926439,52.1103044196911,0.632672427047119,106,111,6,5,4.11059203002712,3.67473973636515,FALSE,TRUE,"moderate",6,"BQ_020",FALSE,0,6,"none","first_to_last_pulse_exposed_spike","PHENO_0034","ambiguous_burst_like",1.95203491894008,"exclude_primary_include_sensitivity","S0041",4,0.4,"holdout",20.5910527970576,20.8843024802458,0.293249683188191,20.5910527970576,20.8441217678764,0.253068970818848
"TPL_007","TPL_007_EVENT_007","TPL_007_RUN_017","TPL_007_STATE_005","Burst","none","burst_in_hfs","TPL_007_PULSE_005",60.2444154737803,60.7450437302782,0.50062825649799,60.2545691456225,60.7239889355755,0.469419789953037,134,139,6,5,4.04190111067091,3.42329043452628,FALSE,FALSE,"moderate",6,"BQ_074",FALSE,15,14,"none","first_to_last_pulse_exposed_spike","PHENO_0035","clear_burst_like",2.95965035822859,"eligible","S0041",4,0.4,"holdout",24.0977661895121,24.2980174921113,0.200251302599196,24.101827658249,24.2895955742302,0.187767915981215
"TPL_007","TPL_007_EVENT_001","TPL_007_RUN_002","TPL_007_STATE_002","Burst","none","burst_in_hfs","TPL_007_PULSE_001",7.59544444261028,8.46023769071348,0.864793248103203,7.66968980117927,8.45922576015319,0.789535958973918,18,22,5,4,2.41490116388716,2.2388546474278,FALSE,FALSE,"weak",5,"BQ_073",FALSE,6,11,"none","first_to_last_pulse_exposed_spike","PHENO_0031","ambiguous_burst_like",1.79726783519069,"exclude_primary_include_sensitivity","S0043",10,1,"holdout",7.59544444261028,8.46023769071348,0.864793248103203,7.66968980117927,8.45922576015319,0.789535958973918
"TPL_007","TPL_007_EVENT_002","TPL_007_RUN_004","none","Burst","none","standalone_burst","TPL_007_PULSE_002",18.1103283209646,18.8763869420548,0.766058621090206,18.1224293106373,18.8504535566849,0.728024246047625,40,46,7,6,6.20593478313017,5.34931773145217,FALSE,FALSE,"strong",7,"BQ_021",FALSE,5,5,"none","first_to_last_pulse_exposed_spike","PHENO_0032","clear_burst_like",4.45370281695187,"eligible","S0043",10,1,"holdout",18.1103283209646,18.8763869420548,0.766058621090206,18.1224293106373,18.8504535566849,0.728024246047625
"TPL_007","TPL_007_EVENT_003","TPL_007_RUN_007","none","Pause","canonical","canonical","none",,,,37.4832283609329,41.0329856156619,3.54975725472904,88,89,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0043",10,1,"holdout",,,,37.4832283609329,41.0329856156619,3.54975725472904
"TPL_007","TPL_007_EVENT_004","TPL_007_RUN_009","none","Pause","canonical","canonical","none",,,,42.2697699920487,45.1958035959144,2.92603360386565,91,92,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0043",10,1,"holdout",,,,42.2697699920487,45.1958035959144,2.92603360386565
"TPL_007","TPL_007_EVENT_005","TPL_007_RUN_013","none","Burst","none","standalone_burst","TPL_007_PULSE_003",50.0527472977298,50.8328477990042,0.780100501274426,50.0885869353105,50.8328477990042,0.744260863693704,101,105,5,4,2.8449486259813,2.69299954846501,FALSE,TRUE,"weak",5,"BQ_019",FALSE,6,0,"none","first_to_last_pulse_exposed_spike","PHENO_0033","clear_burst_like",1.92654264586659,"eligible","S0043",10,1,"holdout",50.0527472977298,50.8328477990042,0.780100501274426,50.0885869353105,50.8328477990042,0.744260863693704
"TPL_007","TPL_007_EVENT_006","TPL_007_RUN_015","none","Burst","none","standalone_burst","TPL_007_PULSE_004",51.4776319926439,52.2107562006144,0.733124207970477,51.4776319926439,52.1103044196911,0.632672427047119,106,111,6,5,4.11059203002712,3.67473973636515,FALSE,TRUE,"moderate",6,"BQ_020",FALSE,0,6,"none","first_to_last_pulse_exposed_spike","PHENO_0034","ambiguous_burst_like",1.95203491894008,"exclude_primary_include_sensitivity","S0043",10,1,"holdout",51.4776319926439,52.2107562006144,0.733124207970477,51.4776319926439,52.1103044196911,0.632672427047119
"TPL_007","TPL_007_EVENT_007","TPL_007_RUN_017","TPL_007_STATE_005","Burst","none","burst_in_hfs","TPL_007_PULSE_005",60.2444154737803,60.7450437302782,0.50062825649799,60.2545691456225,60.7239889355755,0.469419789953037,134,139,6,5,4.04190111067091,3.42329043452628,FALSE,FALSE,"moderate",6,"BQ_074",FALSE,15,14,"none","first_to_last_pulse_exposed_spike","PHENO_0035","clear_burst_like",2.95965035822859,"eligible","S0043",10,1,"holdout",60.2444154737803,60.7450437302782,0.50062825649799,60.2545691456225,60.7239889355755,0.469419789953037
"TPL_008","TPL_008_EVENT_001","TPL_008_RUN_002","none","Pause","canonical","canonical","none",,,,5.86464570698215,10.7043284435093,4.83968273652717,14,15,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0026",1,0.1,"holdout",,,,0.586464570698215,1.07043284435093,0.483968273652717
"TPL_008","TPL_008_EVENT_002","TPL_008_RUN_005","none","Burst","none","standalone_burst","TPL_008_PULSE_001",16.4843773801952,17.3660092686881,0.881631888492947,16.5247640845265,17.3660092686881,0.841245184161622,27,33,7,6,3.5834849985869,3.25807621562853,FALSE,TRUE,"moderate",7,"BQ_023",FALSE,8,0,"none","first_to_last_pulse_exposed_spike","PHENO_0036","clear_burst_like",2.47139324474184,"eligible","S0026",1,0.1,"holdout",1.64843773801952,1.73660092686881,0.0881631888492947,1.65247640845265,1.73660092686881,0.0841245184161622
"TPL_008","TPL_008_EVENT_003","TPL_008_RUN_007","none","Burst","none","standalone_burst","TPL_008_PULSE_002",17.8520449058265,18.7149790229027,0.862934117076129,17.8520449058265,18.6193381859118,0.767293280085319,34,41,8,7,4.81586369207393,4.28254042402841,FALSE,TRUE,"strong",8,"BQ_024",FALSE,0,3,"none","first_to_last_pulse_exposed_spike","PHENO_0037","clear_burst_like",3.42998254016973,"eligible","S0026",1,0.1,"holdout",1.78520449058265,1.87149790229027,0.0862934117076129,1.78520449058265,1.86193381859118,0.0767293280085319
"TPL_008","TPL_008_EVENT_004","TPL_008_RUN_009","TPL_008_STATE_002","Burst","none","burst_in_hfs","TPL_008_PULSE_003",25.4730537993128,26.0594703685966,0.586416569283823,25.5058922389027,25.9820936891826,0.47620145027993,57,63,7,6,5.88827155722567,4.69734985125251,FALSE,FALSE,"strong",7,"BQ_075",FALSE,12,16,"none","first_to_last_pulse_exposed_spike","PHENO_0038","clear_burst_like",3.24105358459494,"eligible","S0026",1,0.1,"holdout",2.54730537993128,2.60594703685966,0.0586416569283824,2.55058922389027,2.59820936891826,0.047620145027993
"TPL_008","TPL_008_EVENT_005","TPL_008_RUN_010","none","Pause","canonical","canonical","none",,,,31.8905655876459,36.6662322449223,4.77566665727645,79,80,2,1,,,FALSE,FALSE,"none",,"none",FALSE,0,0,"TPL_008_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0026",1,0.1,"holdout",,,,3.18905655876459,3.66662322449223,0.477566665727645
"TPL_008","TPL_008_EVENT_006","TPL_008_RUN_011","TPL_008_STATE_003","Burst","none","burst_in_hfs","TPL_008_PULSE_004",40.0025803919303,40.1808212866272,0.178240894696856,40.0137137473504,40.1150593146007,0.10134556725032,94,97,4,3,5.88829286307615,3.94795938907191,FALSE,FALSE,"moderate",4,"BQ_076",TRUE,14,15,"none","first_to_last_pulse_exposed_spike","PHENO_0039","clear_burst_like",2.64339125144597,"eligible","S0026",1,0.1,"holdout",4.00025803919303,4.01808212866272,0.0178240894696856,4.00137137473504,4.01150593146007,0.010134556725032
