"Template_ID","Transition_ID","Boundary_u","Left_Run_ID","Right_Run_ID","Left_Descriptor","Right_Descriptor","Direct_Target_Boundary","Transition_Type","Sample_ID","Scale_Factor","B_s","Split","Boundary_s"
"TPL_004","TPL_004_TRANS_004",15.283865708653,"TPL_004_RUN_004","TPL_004_RUN_005","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0014",4,0.4,"development",6.11354628346122
"TPL_004","TPL_004_TRANS_005",23.338562647794,"TPL_004_RUN_005","TPL_004_RUN_006","Burst","Background",FALSE,"Burst -> Background","S0014",4,0.4,"development",9.33542505911761
"TPL_004","TPL_004_TRANS_006",24.8397156610165,"TPL_004_RUN_006","TPL_004_RUN_007","Background","Burst",FALSE,"Background -> Burst","S0014",4,0.4,"development",9.93588626440662
"TPL_004","TPL_004_TRANS_007",25.6417785721609,"TPL_004_RUN_007","TPL_004_RUN_008","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0014",4,0.4,"development",10.2567114288643
"TPL_004","TPL_004_TRANS_008",26.1615497471542,"TPL_004_RUN_008","TPL_004_RUN_009","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0014",4,0.4,"development",10.4646198988617
"TPL_004","TPL_004_TRANS_009",26.9786898147968,"TPL_004_RUN_009","TPL_004_RUN_010","Burst","Tonic:generic_stress",TRUE,"Burst -> Tonic:generic_stress","S0014",4,0.4,"development",10.7914759259187
"TPL_004","TPL_004_TRANS_010",37.8543939744818,"TPL_004_RUN_010","TPL_004_RUN_011","Tonic:generic_stress","Background",FALSE,"Tonic:generic_stress -> Background","S0014",4,0.4,"development",15.1417575897927
"TPL_004","TPL_004_TRANS_011",38.1331452203039,"TPL_004_RUN_011","TPL_004_RUN_012","Background","Tonic:stn_like_empirical",FALSE,"Background -> Tonic:stn_like_empirical","S0014",4,0.4,"development",15.2532580881215
"TPL_004","TPL_004_TRANS_012",44.4831906735202,"TPL_004_RUN_012","TPL_004_RUN_013","Tonic:stn_like_empirical","Pause:canonical",TRUE,"Tonic:stn_like_empirical -> Pause:canonical","S0014",4,0.4,"development",17.7932762694081
"TPL_004","TPL_004_TRANS_001",6.62192629420036,"TPL_004_RUN_001","TPL_004_RUN_002","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0055",10,1,"development",6.62192629420036
"TPL_004","TPL_004_TRANS_002",6.98518688720264,"TPL_004_RUN_002","TPL_004_RUN_003","Burst","Burst",TRUE,"Burst -> Burst","S0055",10,1,"development",6.98518688720264
"TPL_004","TPL_004_TRANS_003",12.1743442402968,"TPL_004_RUN_003","TPL_004_RUN_004","Burst","Pause:canonical",TRUE,"Burst -> Pause:canonical","S0055",10,1,"development",12.1743442402968
"TPL_004","TPL_004_TRANS_004",15.283865708653,"TPL_004_RUN_004","TPL_004_RUN_005","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0055",10,1,"development",15.283865708653
"TPL_004","TPL_004_TRANS_005",23.338562647794,"TPL_004_RUN_005","TPL_004_RUN_006","Burst","Background",FALSE,"Burst -> Background","S0055",10,1,"development",23.338562647794
"TPL_004","TPL_004_TRANS_006",24.8397156610165,"TPL_004_RUN_006","TPL_004_RUN_007","Background","Burst",FALSE,"Background -> Burst","S0055",10,1,"development",24.8397156610165
"TPL_004","TPL_004_TRANS_007",25.6417785721609,"TPL_004_RUN_007","TPL_004_RUN_008","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0055",10,1,"development",25.6417785721609
"TPL_004","TPL_004_TRANS_008",26.1615497471542,"TPL_004_RUN_008","TPL_004_RUN_009","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0055",10,1,"development",26.1615497471542
"TPL_004","TPL_004_TRANS_009",26.9786898147968,"TPL_004_RUN_009","TPL_004_RUN_010","Burst","Tonic:generic_stress",TRUE,"Burst -> Tonic:generic_stress","S0055",10,1,"development",26.9786898147968
"TPL_004","TPL_004_TRANS_010",37.8543939744818,"TPL_004_RUN_010","TPL_004_RUN_011","Tonic:generic_stress","Background",FALSE,"Tonic:generic_stress -> Background","S0055",10,1,"development",37.8543939744818
"TPL_004","TPL_004_TRANS_011",38.1331452203039,"TPL_004_RUN_011","TPL_004_RUN_012","Background","Tonic:stn_like_empirical",FALSE,"Background -> Tonic:stn_like_empirical","S0055",10,1,"development",38.1331452203039
"TPL_004","TPL_004_TRANS_012",44.4831906735202,"TPL_004_RUN_012","TPL_004_RUN_013","Tonic:stn_like_empirical","Pause:canonical",TRUE,"Tonic:stn_like_empirical -> Pause:canonical","S0055",10,1,"development",44.4831906735202
"TPL_005","TPL_005_TRANS_001",8.27039491984443,"TPL_005_RUN_001","TPL_005_RUN_002","Burst","Pause:canonical",TRUE,"Burst -> Pause:canonical","S0028",1,0.1,"development",0.827039491984443
"TPL_005","TPL_005_TRANS_002",13.012704919031,"TPL_005_RUN_002","TPL_005_RUN_003","Pause:canonical","Tonic:stn_like_empirical",TRUE,"Pause:canonical -> Tonic:stn_like_empirical","S0028",1,0.1,"development",1.3012704919031
"TPL_005","TPL_005_TRANS_003",20.1192166680439,"TPL_005_RUN_003","TPL_005_RUN_004","Tonic:stn_like_empirical","Background",FALSE,"Tonic:stn_like_empirical -> Background","S0028",1,0.1,"development",2.01192166680439
"TPL_005","TPL_005_TRANS_004",21.5312702062118,"TPL_005_RUN_004","TPL_005_RUN_005","Background","Burst",FALSE,"Background -> Burst","S0028",1,0.1,"development",2.15312702062118
"TPL_005","TPL_005_TRANS_005",26.2236820108426,"TPL_005_RUN_005","TPL_005_RUN_006","Burst","Tonic:generic_stress",TRUE,"Burst -> Tonic:generic_stress","S0028",1,0.1,"development",2.62236820108426
"TPL_005","TPL_005_TRANS_006",39.6014610352917,"TPL_005_RUN_006","TPL_005_RUN_007","Tonic:generic_stress","Pause:canonical",TRUE,"Tonic:generic_stress -> Pause:canonical","S0028",1,0.1,"development",3.96014610352917
"TPL_005","TPL_005_TRANS_007",44.1995469529638,"TPL_005_RUN_007","TPL_005_RUN_008","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0028",1,0.1,"development",4.41995469529639
"TPL_005","TPL_005_TRANS_008",44.8920035915922,"TPL_005_RUN_008","TPL_005_RUN_009","Burst","Broad_HFS",TRUE,"Burst -> Broad_HFS","S0028",1,0.1,"development",4.48920035915922
"TPL_005","TPL_005_TRANS_009",48.7079845931595,"TPL_005_RUN_009","TPL_005_RUN_010","Broad_HFS","Background",FALSE,"Broad_HFS -> Background","S0028",1,0.1,"development",4.87079845931595
"TPL_005","TPL_005_TRANS_010",50.4665535425115,"TPL_005_RUN_010","TPL_005_RUN_011","Background","Burst",FALSE,"Background -> Burst","S0028",1,0.1,"development",5.04665535425115
"TPL_005","TPL_005_TRANS_011",51.2886562711455,"TPL_005_RUN_011","TPL_005_RUN_012","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0028",1,0.1,"development",5.12886562711455
"TPL_005","TPL_005_TRANS_012",51.7460409886565,"TPL_005_RUN_012","TPL_005_RUN_013","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0028",1,0.1,"development",5.17460409886565
"TPL_005","TPL_005_TRANS_001",8.27039491984443,"TPL_005_RUN_001","TPL_005_RUN_002","Burst","Pause:canonical",TRUE,"Burst -> Pause:canonical","S0052",4,0.4,"development",3.30815796793777
"TPL_005","TPL_005_TRANS_002",13.012704919031,"TPL_005_RUN_002","TPL_005_RUN_003","Pause:canonical","Tonic:stn_like_empirical",TRUE,"Pause:canonical -> Tonic:stn_like_empirical","S0052",4,0.4,"development",5.20508196761239
"TPL_005","TPL_005_TRANS_003",20.1192166680439,"TPL_005_RUN_003","TPL_005_RUN_004","Tonic:stn_like_empirical","Background",FALSE,"Tonic:stn_like_empirical -> Background","S0052",4,0.4,"development",8.04768666721755
"TPL_005","TPL_005_TRANS_004",21.5312702062118,"TPL_005_RUN_004","TPL_005_RUN_005","Background","Burst",FALSE,"Background -> Burst","S0052",4,0.4,"development",8.61250808248473
"TPL_005","TPL_005_TRANS_005",26.2236820108426,"TPL_005_RUN_005","TPL_005_RUN_006","Burst","Tonic:generic_stress",TRUE,"Burst -> Tonic:generic_stress","S0052",4,0.4,"development",10.489472804337
"TPL_005","TPL_005_TRANS_006",39.6014610352917,"TPL_005_RUN_006","TPL_005_RUN_007","Tonic:generic_stress","Pause:canonical",TRUE,"Tonic:generic_stress -> Pause:canonical","S0052",4,0.4,"development",15.8405844141167
"TPL_005","TPL_005_TRANS_007",44.1995469529638,"TPL_005_RUN_007","TPL_005_RUN_008","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0052",4,0.4,"development",17.6798187811855
"TPL_005","TPL_005_TRANS_008",44.8920035915922,"TPL_005_RUN_008","TPL_005_RUN_009","Burst","Broad_HFS",TRUE,"Burst -> Broad_HFS","S0052",4,0.4,"development",17.9568014366369
"TPL_005","TPL_005_TRANS_009",48.7079845931595,"TPL_005_RUN_009","TPL_005_RUN_010","Broad_HFS","Background",FALSE,"Broad_HFS -> Background","S0052",4,0.4,"development",19.4831938372638
"TPL_005","TPL_005_TRANS_010",50.4665535425115,"TPL_005_RUN_010","TPL_005_RUN_011","Background","Burst",FALSE,"Background -> Burst","S0052",4,0.4,"development",20.1866214170046
"TPL_005","TPL_005_TRANS_011",51.2886562711455,"TPL_005_RUN_011","TPL_005_RUN_012","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0052",4,0.4,"development",20.5154625084582
"TPL_005","TPL_005_TRANS_012",51.7460409886565,"TPL_005_RUN_012","TPL_005_RUN_013","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0052",4,0.4,"development",20.6984163954626
"TPL_005","TPL_005_TRANS_001",8.27039491984443,"TPL_005_RUN_001","TPL_005_RUN_002","Burst","Pause:canonical",TRUE,"Burst -> Pause:canonical","S0009",10,1,"development",8.27039491984443
"TPL_005","TPL_005_TRANS_002",13.012704919031,"TPL_005_RUN_002","TPL_005_RUN_003","Pause:canonical","Tonic:stn_like_empirical",TRUE,"Pause:canonical -> Tonic:stn_like_empirical","S0009",10,1,"development",13.012704919031
"TPL_005","TPL_005_TRANS_003",20.1192166680439,"TPL_005_RUN_003","TPL_005_RUN_004","Tonic:stn_like_empirical","Background",FALSE,"Tonic:stn_like_empirical -> Background","S0009",10,1,"development",20.1192166680439
"TPL_005","TPL_005_TRANS_004",21.5312702062118,"TPL_005_RUN_004","TPL_005_RUN_005","Background","Burst",FALSE,"Background -> Burst","S0009",10,1,"development",21.5312702062118
"TPL_005","TPL_005_TRANS_005",26.2236820108426,"TPL_005_RUN_005","TPL_005_RUN_006","Burst","Tonic:generic_stress",TRUE,"Burst -> Tonic:generic_stress","S0009",10,1,"development",26.2236820108426
"TPL_005","TPL_005_TRANS_006",39.6014610352917,"TPL_005_RUN_006","TPL_005_RUN_007","Tonic:generic_stress","Pause:canonical",TRUE,"Tonic:generic_stress -> Pause:canonical","S0009",10,1,"development",39.6014610352917
"TPL_005","TPL_005_TRANS_007",44.1995469529638,"TPL_005_RUN_007","TPL_005_RUN_008","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0009",10,1,"development",44.1995469529638
"TPL_005","TPL_005_TRANS_008",44.8920035915922,"TPL_005_RUN_008","TPL_005_RUN_009","Burst","Broad_HFS",TRUE,"Burst -> Broad_HFS","S0009",10,1,"development",44.8920035915922
"TPL_005","TPL_005_TRANS_009",48.7079845931595,"TPL_005_RUN_009","TPL_005_RUN_010","Broad_HFS","Background",FALSE,"Broad_HFS -> Background","S0009",10,1,"development",48.7079845931595
"TPL_005","TPL_005_TRANS_010",50.4665535425115,"TPL_005_RUN_010","TPL_005_RUN_011","Background","Burst",FALSE,"Background -> Burst","S0009",10,1,"development",50.4665535425115
"TPL_005","TPL_005_TRANS_011",51.2886562711455,"TPL_005_RUN_011","TPL_005_RUN_012","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0009",10,1,"development",51.2886562711455
"TPL_005","TPL_005_TRANS_012",51.7460409886565,"TPL_005_RUN_012","TPL_005_RUN_013","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0009",10,1,"development",51.7460409886565
"TPL_006","TPL_006_TRANS_001",10.1609027138614,"TPL_006_RUN_001","TPL_006_RUN_002","Tonic:generic_stress","Pause:complex_multi_gap",TRUE,"Tonic:generic_stress -> Pause:complex_multi_gap","S0045",1,0.1,"holdout",1.01609027138614
"TPL_006","TPL_006_TRANS_002",14.7105238663667,"TPL_006_RUN_002","TPL_006_RUN_003","Pause:complex_multi_gap","Background",FALSE,"Pause:complex_multi_gap -> Background","S0045",1,0.1,"holdout",1.47105238663667
"TPL_006","TPL_006_TRANS_003",16.5182538495004,"TPL_006_RUN_003","TPL_006_RUN_004","Background","Burst",FALSE,"Background -> Burst","S0045",1,0.1,"holdout",1.65182538495004
"TPL_006","TPL_006_TRANS_004",22.0617875073584,"TPL_006_RUN_004","TPL_006_RUN_005","Burst","Pause:canonical",TRUE,"Burst -> Pause:canonical","S0045",1,0.1,"holdout",2.20617875073584
"TPL_006","TPL_006_TRANS_005",26.490966838227,"TPL_006_RUN_005","TPL_006_RUN_006","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0045",1,0.1,"holdout",2.6490966838227
"TPL_006","TPL_006_TRANS_006",35.1196330799596,"TPL_006_RUN_006","TPL_006_RUN_007","Burst","Background",FALSE,"Burst -> Background","S0045",1,0.1,"holdout",3.51196330799596
"TPL_006","TPL_006_TRANS_007",36.1043225170845,"TPL_006_RUN_007","TPL_006_RUN_008","Background","Broad_HFS",FALSE,"Background -> Broad_HFS","S0045",1,0.1,"holdout",3.61043225170845
"TPL_006","TPL_006_TRANS_008",44.2850632930887,"TPL_006_RUN_008","TPL_006_RUN_009","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0045",1,0.1,"holdout",4.42850632930887
"TPL_006","TPL_006_TRANS_009",44.7361382344434,"TPL_006_RUN_009","TPL_006_RUN_010","Burst","Burst",TRUE,"Burst -> Burst","S0045",1,0.1,"holdout",4.47361382344434
"TPL_006","TPL_006_TRANS_010",45.4090477490908,"TPL_006_RUN_010","TPL_006_RUN_011","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0045",1,0.1,"holdout",4.54090477490908
"TPL_006","TPL_006_TRANS_011",45.9175264329294,"TPL_006_RUN_011","TPL_006_RUN_012","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0045",1,0.1,"holdout",4.59175264329294
"TPL_006","TPL_006_TRANS_012",46.7042392636379,"TPL_006_RUN_012","TPL_006_RUN_013","Burst","Tonic:stn_like_empirical",TRUE,"Burst -> Tonic:stn_like_empirical","S0045",1,0.1,"holdout",4.6704239263638
"TPL_006","TPL_006_TRANS_013",52.7639212755619,"TPL_006_RUN_013","TPL_006_RUN_014","Tonic:stn_like_empirical","Pause:canonical",TRUE,"Tonic:stn_like_empirical -> Pause:canonical","S0045",1,0.1,"holdout",5.27639212755619
"TPL_006","TPL_006_TRANS_001",10.1609027138614,"TPL_006_RUN_001","TPL_006_RUN_002","Tonic:generic_stress","Pause:complex_multi_gap",TRUE,"Tonic:generic_stress -> Pause:complex_multi_gap","S0035",4,0.4,"holdout",4.06436108554456
"TPL_006","TPL_006_TRANS_002",14.7105238663667,"TPL_006_RUN_002","TPL_006_RUN_003","Pause:complex_multi_gap","Background",FALSE,"Pause:complex_multi_gap -> Background","S0035",4,0.4,"holdout",5.88420954654667
"TPL_006","TPL_006_TRANS_003",16.5182538495004,"TPL_006_RUN_003","TPL_006_RUN_004","Background","Burst",FALSE,"Background -> Burst","S0035",4,0.4,"holdout",6.60730153980017
"TPL_006","TPL_006_TRANS_004",22.0617875073584,"TPL_006_RUN_004","TPL_006_RUN_005","Burst","Pause:canonical",TRUE,"Burst -> Pause:canonical","S0035",4,0.4,"holdout",8.82471500294335
"TPL_006","TPL_006_TRANS_005",26.490966838227,"TPL_006_RUN_005","TPL_006_RUN_006","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0035",4,0.4,"holdout",10.5963867352908
"TPL_006","TPL_006_TRANS_006",35.1196330799596,"TPL_006_RUN_006","TPL_006_RUN_007","Burst","Background",FALSE,"Burst -> Background","S0035",4,0.4,"holdout",14.0478532319838
"TPL_006","TPL_006_TRANS_007",36.1043225170845,"TPL_006_RUN_007","TPL_006_RUN_008","Background","Broad_HFS",FALSE,"Background -> Broad_HFS","S0035",4,0.4,"holdout",14.4417290068338
"TPL_006","TPL_006_TRANS_008",44.2850632930887,"TPL_006_RUN_008","TPL_006_RUN_009","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0035",4,0.4,"holdout",17.7140253172355
"TPL_006","TPL_006_TRANS_009",44.7361382344434,"TPL_006_RUN_009","TPL_006_RUN_010","Burst","Burst",TRUE,"Burst -> Burst","S0035",4,0.4,"holdout",17.8944552937774
"TPL_006","TPL_006_TRANS_010",45.4090477490908,"TPL_006_RUN_010","TPL_006_RUN_011","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0035",4,0.4,"holdout",18.1636190996363
"TPL_006","TPL_006_TRANS_011",45.9175264329294,"TPL_006_RUN_011","TPL_006_RUN_012","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0035",4,0.4,"holdout",18.3670105731718
"TPL_006","TPL_006_TRANS_012",46.7042392636379,"TPL_006_RUN_012","TPL_006_RUN_013","Burst","Tonic:stn_like_empirical",TRUE,"Burst -> Tonic:stn_like_empirical","S0035",4,0.4,"holdout",18.6816957054552
"TPL_006","TPL_006_TRANS_013",52.7639212755619,"TPL_006_RUN_013","TPL_006_RUN_014","Tonic:stn_like_empirical","Pause:canonical",TRUE,"Tonic:stn_like_empirical -> Pause:canonical","S0035",4,0.4,"holdout",21.1055685102248
"TPL_006","TPL_006_TRANS_001",10.1609027138614,"TPL_006_RUN_001","TPL_006_RUN_002","Tonic:generic_stress","Pause:complex_multi_gap",TRUE,"Tonic:generic_stress -> Pause:complex_multi_gap","S0004",10,1,"holdout",10.1609027138614
"TPL_006","TPL_006_TRANS_002",14.7105238663667,"TPL_006_RUN_002","TPL_006_RUN_003","Pause:complex_multi_gap","Background",FALSE,"Pause:complex_multi_gap -> Background","S0004",10,1,"holdout",14.7105238663667
"TPL_006","TPL_006_TRANS_003",16.5182538495004,"TPL_006_RUN_003","TPL_006_RUN_004","Background","Burst",FALSE,"Background -> Burst","S0004",10,1,"holdout",16.5182538495004
"TPL_006","TPL_006_TRANS_004",22.0617875073584,"TPL_006_RUN_004","TPL_006_RUN_005","Burst","Pause:canonical",TRUE,"Burst -> Pause:canonical","S0004",10,1,"holdout",22.0617875073584
"TPL_006","TPL_006_TRANS_005",26.490966838227,"TPL_006_RUN_005","TPL_006_RUN_006","Pause:canonical","Burst",TRUE,"Pause:canonical -> Burst","S0004",10,1,"holdout",26.490966838227
"TPL_006","TPL_006_TRANS_006",35.1196330799596,"TPL_006_RUN_006","TPL_006_RUN_007","Burst","Background",FALSE,"Burst -> Background","S0004",10,1,"holdout",35.1196330799596
"TPL_006","TPL_006_TRANS_007",36.1043225170845,"TPL_006_RUN_007","TPL_006_RUN_008","Background","Broad_HFS",FALSE,"Background -> Broad_HFS","S0004",10,1,"holdout",36.1043225170845
"TPL_006","TPL_006_TRANS_008",44.2850632930887,"TPL_006_RUN_008","TPL_006_RUN_009","Broad_HFS","Burst",TRUE,"Broad_HFS -> Burst","S0004",10,1,"holdout",44.2850632930887
"TPL_006","TPL_006_TRANS_009",44.7361382344434,"TPL_006_RUN_009","TPL_006_RUN_010","Burst","Burst",TRUE,"Burst -> Burst","S0004",10,1,"holdout",44.7361382344434
"TPL_006","TPL_006_TRANS_010",45.4090477490908,"TPL_006_RUN_010","TPL_006_RUN_011","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0004",10,1,"holdout",45.4090477490908
"TPL_006","TPL_006_TRANS_011",45.9175264329294,"TPL_006_RUN_011","TPL_006_RUN_012","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0004",10,1,"holdout",45.9175264329294
"TPL_006","TPL_006_TRANS_012",46.7042392636379,"TPL_006_RUN_012","TPL_006_RUN_013","Burst","Tonic:stn_like_empirical",TRUE,"Burst -> Tonic:stn_like_empirical","S0004",10,1,"holdout",46.7042392636379
"TPL_006","TPL_006_TRANS_013",52.7639212755619,"TPL_006_RUN_013","TPL_006_RUN_014","Tonic:stn_like_empirical","Pause:canonical",TRUE,"Tonic:stn_like_empirical -> Pause:canonical","S0004",10,1,"holdout",52.7639212755619
"TPL_007","TPL_007_TRANS_001",4.53572489287477,"TPL_007_RUN_001","TPL_007_RUN_002","Tonic:stn_like_empirical","Background",FALSE,"Tonic:stn_like_empirical -> Background","S0059",1,0.1,"holdout",0.453572489287477
"TPL_007","TPL_007_TRANS_002",6.64044016374894,"TPL_007_RUN_002","TPL_007_RUN_003","Background","Burst",FALSE,"Background -> Burst","S0059",1,0.1,"holdout",0.664044016374894
"TPL_007","TPL_007_TRANS_003",15.4765839401092,"TPL_007_RUN_003","TPL_007_RUN_004","Burst","Burst",TRUE,"Burst -> Burst","S0059",1,0.1,"holdout",1.54765839401092
"TPL_007","TPL_007_TRANS_004",15.9316007080004,"TPL_007_RUN_004","TPL_007_RUN_005","Burst","Broad_HFS",TRUE,"Burst -> Broad_HFS","S0059",1,0.1,"holdout",1.59316007080004
"TPL_007","TPL_007_TRANS_005",22.3410929997413,"TPL_007_RUN_005","TPL_007_RUN_006","Broad_HFS","Background",FALSE,"Broad_HFS -> Background","S0059",1,0.1,"holdout",2.23410929997413
"TPL_007","TPL_007_TRANS_006",24.218980309145,"TPL_007_RUN_006","TPL_007_RUN_007","Background","Pause:canonical",FALSE,"Background -> Pause:canonical","S0059",1,0.1,"holdout",2.4218980309145
"TPL_007","TPL_007_TRANS_007",27.1815373525596,"TPL_007_RUN_007","TPL_007_RUN_008","Pause:canonical","Background",FALSE,"Pause:canonical -> Background","S0059",1,0.1,"holdout",2.71815373525596
"TPL_007","TPL_007_TRANS_008",28.0637850327036,"TPL_007_RUN_008","TPL_007_RUN_009","Background","Burst",FALSE,"Background -> Burst","S0059",1,0.1,"holdout",2.80637850327036
"TPL_007","TPL_007_TRANS_009",28.5489295781626,"TPL_007_RUN_009","TPL_007_RUN_010","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0059",1,0.1,"holdout",2.85489295781626
"TPL_007","TPL_007_TRANS_010",29.0524196501857,"TPL_007_RUN_010","TPL_007_RUN_011","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0059",1,0.1,"holdout",2.90524196501857
"TPL_007","TPL_007_TRANS_011",29.5335449231488,"TPL_007_RUN_011","TPL_007_RUN_012","Burst","Burst",TRUE,"Burst -> Burst","S0059",1,0.1,"holdout",2.95335449231488
"TPL_007","TPL_007_TRANS_012",35.9751321044519,"TPL_007_RUN_012","TPL_007_RUN_013","Burst","Tonic:generic_stress",TRUE,"Burst -> Tonic:generic_stress","S0059",1,0.1,"holdout",3.59751321044519
"TPL_007","TPL_007_TRANS_013",47.6383758100413,"TPL_007_RUN_013","TPL_007_RUN_014","Tonic:generic_stress","Pause:canonical",TRUE,"Tonic:generic_stress -> Pause:canonical","S0059",1,0.1,"holdout",4.76383758100413
"TPL_007","TPL_007_TRANS_001",4.53572489287477,"TPL_007_RUN_001","TPL_007_RUN_002","Tonic:stn_like_empirical","Background",FALSE,"Tonic:stn_like_empirical -> Background","S0041",4,0.4,"holdout",1.81428995714991
"TPL_007","TPL_007_TRANS_002",6.64044016374894,"TPL_007_RUN_002","TPL_007_RUN_003","Background","Burst",FALSE,"Background -> Burst","S0041",4,0.4,"holdout",2.65617606549958
"TPL_007","TPL_007_TRANS_003",15.4765839401092,"TPL_007_RUN_003","TPL_007_RUN_004","Burst","Burst",TRUE,"Burst -> Burst","S0041",4,0.4,"holdout",6.19063357604367
"TPL_007","TPL_007_TRANS_004",15.9316007080004,"TPL_007_RUN_004","TPL_007_RUN_005","Burst","Broad_HFS",TRUE,"Burst -> Broad_HFS","S0041",4,0.4,"holdout",6.37264028320016
"TPL_007","TPL_007_TRANS_005",22.3410929997413,"TPL_007_RUN_005","TPL_007_RUN_006","Broad_HFS","Background",FALSE,"Broad_HFS -> Background","S0041",4,0.4,"holdout",8.93643719989652
"TPL_007","TPL_007_TRANS_006",24.218980309145,"TPL_007_RUN_006","TPL_007_RUN_007","Background","Pause:canonical",FALSE,"Background -> Pause:canonical","S0041",4,0.4,"holdout",9.68759212365801
"TPL_007","TPL_007_TRANS_007",27.1815373525596,"TPL_007_RUN_007","TPL_007_RUN_008","Pause:canonical","Background",FALSE,"Pause:canonical -> Background","S0041",4,0.4,"holdout",10.8726149410238
"TPL_007","TPL_007_TRANS_008",28.0637850327036,"TPL_007_RUN_008","TPL_007_RUN_009","Background","Burst",FALSE,"Background -> Burst","S0041",4,0.4,"holdout",11.2255140130814
"TPL_007","TPL_007_TRANS_009",28.5489295781626,"TPL_007_RUN_009","TPL_007_RUN_010","Burst","Contextual_Separator",TRUE,"Burst -> Contextual_Separator","S0041",4,0.4,"holdout",11.419571831265
"TPL_007","TPL_007_TRANS_010",29.0524196501857,"TPL_007_RUN_010","TPL_007_RUN_011","Contextual_Separator","Burst",TRUE,"Contextual_Separator -> Burst","S0041",4,0.4,"holdout",11.6209678600743
"TPL_007","TPL_007_TRANS_011",29.5335449231488,"TPL_007_RUN_011","TPL_007_RUN_012","Burst","Burst",TRUE,"Burst -> Burst","S0041",4,0.4,"holdout",11.8134179692595
"TPL_007","TPL_007_TRANS_012",35.9751321044519,"TPL_007_RUN_012","TPL_007_RUN_013","Burst","Tonic:generic_stress",TRUE,"Burst -> Tonic:generic_stress","S0041",4,0.4,"holdout",14.3900528417808
"TPL_007","TPL_007_TRANS_013",47.6383758100413,"TPL_007_RUN_013","TPL_007_RUN_014","Tonic:generic_stress","Pause:canonical",TRUE,"Tonic:generic_stress -> Pause:canonical","S0041",4,0.4,"holdout",19.0553503240165
"TPL_007","TPL_007_TRANS_001",4.53572489287477,"TPL_007_RUN_001","TPL_007_RUN_002","Tonic:stn_like_empirical","Background",FALSE,"Tonic:stn_like_empirical -> Background","S0043",10,1,"holdout",4.53572489287477
"TPL_007","TPL_007_TRANS_002",6.64044016374894,"TPL_007_RUN_002","TPL_007_RUN_003","Background","Burst",FALSE,"Background -> Burst","S0043",10,1,"holdout",6.64044016374894
"TPL_007","TPL_007_TRANS_003",15.4765839401092,"TPL_007_RUN_003","TPL_007_RUN_004","Burst","Burst",TRUE,"Burst -> Burst","S0043",10,1,"holdout",15.4765839401092
"TPL_007","TPL_007_TRANS_004",15.9316007080004,"TPL_007_RUN_004","TPL_007_RUN_005","Burst","Broad_HFS",TRUE,"Burst -> Broad_HFS","S0043",10,1,"holdout",15.9316007080004
"TPL_007","TPL_007_TRANS_005",22.3410929997413,"TPL_007_RUN_005","TPL_007_RUN_006","Broad_HFS","Background",FALSE,"Broad_HFS -> Background","S0043",10,1,"holdout",22.3410929997413
"TPL_007","TPL_007_TRANS_006",24.218980309145,"TPL_007_RUN_006","TPL_007_RUN_007","Background","Pause:canonical",FALSE,"Background -> Pause:canonical","S0043",10,1,"holdout",24.218980309145
"TPL_007","TPL_007_TRANS_007",27.1815373525596,"TPL_007_RUN_007","TPL_007_RUN_008","Pause:canonical","Background",FALSE,"Pause:canonical -> Background","S0043",10,1,"holdout",27.1815373525596
