"Template_ID","Event_ID","Run_ID","State_Envelope_ID","Event_Label","Pause_Subtype","Event_Context","Latent_Pulse_ID","Latent_Start_u","Latent_End_u","Latent_Duration_u","Realized_Start_u","Realized_End_u","Realized_Duration_u","Realized_Left_Spike_Index","Realized_Right_Spike_Index","N_Realized_Spikes","N_Realized_ISIs","Rate_Multiplier","Pulse_Strength_Stratum","Frozen_Target_Spikes","Burst_Quota_ID","Is_Four_Spike_Boundary","Composite_HFS_Regime_ID","Boundary_Definition","Phenotype_Evidence_ID","Phenotype_Label","Phenotype_Evidence_Score","Phenotype_Evaluation_Eligibility","Sample_ID","Scale_Factor","B_s","Split","Latent_Start_s","Latent_End_s","Latent_Duration_s","Realized_Start_s","Realized_End_s","Realized_Duration_s"
"TPL_005","TPL_005_EVENT_005","TPL_005_RUN_008","none","Burst","none","standalone_burst","TPL_005_PULSE_003",44.177743987679,44.9008734140547,0.723129426375714,44.1995469529638,44.8920035915922,0.692456638628329,104,108,5,4,5.18102117907256,"weak",5,"BQ_013",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0023","no_burst_evidence",2.58870860110313,"eligible","S0009",10,1,"development",44.177743987679,44.9008734140547,0.723129426375714,44.1995469529638,44.8920035915922,0.692456638628329
"TPL_005","TPL_005_EVENT_006","TPL_005_RUN_011","none","Burst","none","standalone_burst","TPL_005_PULSE_004",50.4484450008609,51.3484450008609,0.899999999999999,50.4665535425115,51.2886562711455,0.822102728634071,131,136,6,5,6.3355306298472,"moderate",6,"BQ_014",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0024","no_burst_evidence",0.0538426451389691,"eligible","S0009",10,1,"development",50.4484450008609,51.3484450008609,0.899999999999999,50.4665535425115,51.2886562711455,0.822102728634071
"TPL_005","TPL_005_EVENT_007","TPL_005_RUN_013","none","Burst","none","standalone_burst","TPL_005_PULSE_005",51.6995752438934,52.2998006742639,0.600225430370514,51.7460409886565,52.2608676450793,0.514826656422741,137,143,7,6,10.9134329641238,"strong",7,"BQ_015",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0025","no_burst_evidence",1.84717548487605,"eligible","S0009",10,1,"development",51.6995752438934,52.2998006742639,0.600225430370514,51.7460409886565,52.2608676450793,0.514826656422741
"TPL_006","TPL_006_EVENT_001","TPL_006_RUN_002","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,10.1609027138614,14.7105238663667,4.54962115250528,13,15,3,2,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0045",1,0.1,"holdout",,,,1.01609027138614,1.47105238663667,0.454962115250528
"TPL_006","TPL_006_EVENT_002","TPL_006_RUN_004","TPL_006_STATE_002","Burst","none","burst_in_hfs","TPL_006_PULSE_001",19.3350661440085,19.6867018618605,0.351635717851984,19.3500618314957,19.65964933091,0.309587499414313,33,38,6,5,5.41192052059341,"weak",6,"BQ_071",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0026","no_burst_evidence",2.66264274779779,"eligible","S0045",1,0.1,"holdout",1.93350661440085,1.96867018618605,0.0351635717851984,1.93500618314957,1.965964933091,0.0309587499414313
"TPL_006","TPL_006_EVENT_003","TPL_006_RUN_005","none","Pause","canonical","canonical","none",,,,22.0617875073584,26.490966838227,4.42917933086865,52,53,2,1,,"none",,"none",FALSE,"TPL_006_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0045",1,0.1,"holdout",,,,2.20617875073584,2.6490966838227,0.442917933086865
"TPL_006","TPL_006_EVENT_004","TPL_006_RUN_006","TPL_006_STATE_003","Burst","none","burst_in_hfs","TPL_006_PULSE_002",31.0415736102481,31.4835302509426,0.441956640694482,31.0482317028796,31.4553392519102,0.407107549030627,67,73,7,6,8.04482197389007,"strong",7,"BQ_072",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0027","no_burst_evidence",3.02268761820902,"eligible","S0045",1,0.1,"holdout",3.10415736102481,3.14835302509426,0.0441956640694482,3.10482317028796,3.14553392519102,0.0407107549030627
"TPL_006","TPL_006_EVENT_005","TPL_006_RUN_009","none","Burst","none","standalone_burst","TPL_006_PULSE_003",44.2758026005835,44.8263485577225,0.550545957139008,44.2850632930887,44.7361382344434,0.451074941354705,117,120,4,3,7.69871465873439,"moderate",4,"BQ_017",TRUE,"none","first_to_last_pulse_exposed_spike","PHENO_0028","no_burst_evidence",-0.658280728363593,"eligible","S0045",1,0.1,"holdout",4.42758026005835,4.48263485577225,0.0550545957139008,4.42850632930887,4.47361382344434,0.0451074941354705
"TPL_006","TPL_006_EVENT_006","TPL_006_RUN_010","none","Burst","none","standalone_burst","TPL_006_PULSE_004",44.6642375155084,45.4103208946494,0.74608337914102,44.7361382344434,45.4090477490908,0.672909514647358,120,128,9,8,9.84562417212874,"strong",9,"BQ_018",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0029","no_burst_evidence",1.48737265247619,"eligible","S0045",1,0.1,"holdout",4.46642375155084,4.54103208946494,0.074608337914102,4.47361382344434,4.54090477490908,0.0672909514647358
"TPL_006","TPL_006_EVENT_007","TPL_006_RUN_012","none","Burst","none","standalone_burst","TPL_006_PULSE_005",45.8871180184622,46.7871180184622,0.899999999999999,45.9175264329294,46.7042392636379,0.786712830708524,129,136,8,7,4.89228174183518,"weak",8,"BQ_016",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0030","ambiguous_burst_like",3.9357378641469,"exclude_primary_include_sensitivity","S0045",1,0.1,"holdout",4.58871180184622,4.67871180184622,0.0899999999999999,4.59175264329294,4.6704239263638,0.0786712830708524
"TPL_006","TPL_006_EVENT_008","TPL_006_RUN_014","none","Pause","canonical","canonical","none",,,,52.7639212755619,57.7310688490181,4.96714757345617,147,148,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0045",1,0.1,"holdout",,,,5.27639212755619,5.77310688490181,0.496714757345617
"TPL_006","TPL_006_EVENT_001","TPL_006_RUN_002","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,10.1609027138614,14.7105238663667,4.54962115250528,13,15,3,2,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0035",4,0.4,"holdout",,,,4.06436108554456,5.88420954654667,1.81984846100211
"TPL_006","TPL_006_EVENT_002","TPL_006_RUN_004","TPL_006_STATE_002","Burst","none","burst_in_hfs","TPL_006_PULSE_001",19.3350661440085,19.6867018618605,0.351635717851984,19.3500618314957,19.65964933091,0.309587499414313,33,38,6,5,5.41192052059341,"weak",6,"BQ_071",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0026","no_burst_evidence",2.66264274779779,"eligible","S0035",4,0.4,"holdout",7.73402645760342,7.87468074474421,0.140654287140794,7.74002473259828,7.86385973236401,0.123834999765725
"TPL_006","TPL_006_EVENT_003","TPL_006_RUN_005","none","Pause","canonical","canonical","none",,,,22.0617875073584,26.490966838227,4.42917933086865,52,53,2,1,,"none",,"none",FALSE,"TPL_006_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0035",4,0.4,"holdout",,,,8.82471500294335,10.5963867352908,1.77167173234746
"TPL_006","TPL_006_EVENT_004","TPL_006_RUN_006","TPL_006_STATE_003","Burst","none","burst_in_hfs","TPL_006_PULSE_002",31.0415736102481,31.4835302509426,0.441956640694482,31.0482317028796,31.4553392519102,0.407107549030627,67,73,7,6,8.04482197389007,"strong",7,"BQ_072",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0027","no_burst_evidence",3.02268761820902,"eligible","S0035",4,0.4,"holdout",12.4166294440992,12.593412100377,0.176782656277793,12.4192926811518,12.5821357007641,0.162843019612251
"TPL_006","TPL_006_EVENT_005","TPL_006_RUN_009","none","Burst","none","standalone_burst","TPL_006_PULSE_003",44.2758026005835,44.8263485577225,0.550545957139008,44.2850632930887,44.7361382344434,0.451074941354705,117,120,4,3,7.69871465873439,"moderate",4,"BQ_017",TRUE,"none","first_to_last_pulse_exposed_spike","PHENO_0028","no_burst_evidence",-0.658280728363593,"eligible","S0035",4,0.4,"holdout",17.7103210402334,17.930539423089,0.220218382855603,17.7140253172355,17.8944552937774,0.180429976541882
"TPL_006","TPL_006_EVENT_006","TPL_006_RUN_010","none","Burst","none","standalone_burst","TPL_006_PULSE_004",44.6642375155084,45.4103208946494,0.74608337914102,44.7361382344434,45.4090477490908,0.672909514647358,120,128,9,8,9.84562417212874,"strong",9,"BQ_018",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0029","no_burst_evidence",1.48737265247619,"eligible","S0035",4,0.4,"holdout",17.8656950062034,18.1641283578598,0.298433351656408,17.8944552937774,18.1636190996363,0.269163805858943
"TPL_006","TPL_006_EVENT_007","TPL_006_RUN_012","none","Burst","none","standalone_burst","TPL_006_PULSE_005",45.8871180184622,46.7871180184622,0.899999999999999,45.9175264329294,46.7042392636379,0.786712830708524,129,136,8,7,4.89228174183518,"weak",8,"BQ_016",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0030","ambiguous_burst_like",3.9357378641469,"exclude_primary_include_sensitivity","S0035",4,0.4,"holdout",18.3548472073849,18.7148472073849,0.359999999999999,18.3670105731718,18.6816957054552,0.31468513228341
"TPL_006","TPL_006_EVENT_008","TPL_006_RUN_014","none","Pause","canonical","canonical","none",,,,52.7639212755619,57.7310688490181,4.96714757345617,147,148,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0035",4,0.4,"holdout",,,,21.1055685102248,23.0924275396072,1.98685902938247
"TPL_006","TPL_006_EVENT_001","TPL_006_RUN_002","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,10.1609027138614,14.7105238663667,4.54962115250528,13,15,3,2,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0004",10,1,"holdout",,,,10.1609027138614,14.7105238663667,4.54962115250528
"TPL_006","TPL_006_EVENT_002","TPL_006_RUN_004","TPL_006_STATE_002","Burst","none","burst_in_hfs","TPL_006_PULSE_001",19.3350661440085,19.6867018618605,0.351635717851984,19.3500618314957,19.65964933091,0.309587499414313,33,38,6,5,5.41192052059341,"weak",6,"BQ_071",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0026","no_burst_evidence",2.66264274779779,"eligible","S0004",10,1,"holdout",19.3350661440085,19.6867018618605,0.351635717851984,19.3500618314957,19.65964933091,0.309587499414313
"TPL_006","TPL_006_EVENT_003","TPL_006_RUN_005","none","Pause","canonical","canonical","none",,,,22.0617875073584,26.490966838227,4.42917933086865,52,53,2,1,,"none",,"none",FALSE,"TPL_006_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0004",10,1,"holdout",,,,22.0617875073584,26.490966838227,4.42917933086865
"TPL_006","TPL_006_EVENT_004","TPL_006_RUN_006","TPL_006_STATE_003","Burst","none","burst_in_hfs","TPL_006_PULSE_002",31.0415736102481,31.4835302509426,0.441956640694482,31.0482317028796,31.4553392519102,0.407107549030627,67,73,7,6,8.04482197389007,"strong",7,"BQ_072",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0027","no_burst_evidence",3.02268761820902,"eligible","S0004",10,1,"holdout",31.0415736102481,31.4835302509426,0.441956640694482,31.0482317028796,31.4553392519102,0.407107549030627
"TPL_006","TPL_006_EVENT_005","TPL_006_RUN_009","none","Burst","none","standalone_burst","TPL_006_PULSE_003",44.2758026005835,44.8263485577225,0.550545957139008,44.2850632930887,44.7361382344434,0.451074941354705,117,120,4,3,7.69871465873439,"moderate",4,"BQ_017",TRUE,"none","first_to_last_pulse_exposed_spike","PHENO_0028","no_burst_evidence",-0.658280728363593,"eligible","S0004",10,1,"holdout",44.2758026005835,44.8263485577225,0.550545957139008,44.2850632930887,44.7361382344434,0.451074941354705
"TPL_006","TPL_006_EVENT_006","TPL_006_RUN_010","none","Burst","none","standalone_burst","TPL_006_PULSE_004",44.6642375155084,45.4103208946494,0.74608337914102,44.7361382344434,45.4090477490908,0.672909514647358,120,128,9,8,9.84562417212874,"strong",9,"BQ_018",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0029","no_burst_evidence",1.48737265247619,"eligible","S0004",10,1,"holdout",44.6642375155084,45.4103208946494,0.74608337914102,44.7361382344434,45.4090477490908,0.672909514647358
"TPL_006","TPL_006_EVENT_007","TPL_006_RUN_012","none","Burst","none","standalone_burst","TPL_006_PULSE_005",45.8871180184622,46.7871180184622,0.899999999999999,45.9175264329294,46.7042392636379,0.786712830708524,129,136,8,7,4.89228174183518,"weak",8,"BQ_016",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0030","ambiguous_burst_like",3.9357378641469,"exclude_primary_include_sensitivity","S0004",10,1,"holdout",45.8871180184622,46.7871180184622,0.899999999999999,45.9175264329294,46.7042392636379,0.786712830708524
"TPL_006","TPL_006_EVENT_008","TPL_006_RUN_014","none","Pause","canonical","canonical","none",,,,52.7639212755619,57.7310688490181,4.96714757345617,147,148,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0004",10,1,"holdout",,,,52.7639212755619,57.7310688490181,4.96714757345617
"TPL_007","TPL_007_EVENT_001","TPL_007_RUN_003","TPL_007_STATE_002","Burst","none","burst_in_hfs","TPL_007_PULSE_001",9.72288497337618,10.3772116190982,0.654326645721982,9.79717306181026,10.3405375799923,0.543364518182079,27,34,8,7,4.02220136520918,"weak",8,"BQ_073",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0031","clear_burst_like",4.96495883755593,"eligible","S0059",1,0.1,"holdout",0.972288497337618,1.03772116190982,0.0654326645721982,0.979717306181026,1.03405375799923,0.0543364518182079
"TPL_007","TPL_007_EVENT_002","TPL_007_RUN_004","none","Burst","none","standalone_burst","TPL_007_PULSE_002",15.4187855504494,15.9649160716679,0.54613052121848,15.4765839401092,15.9316007080004,0.455016767891227,49,55,7,6,11.7020845618099,"strong",7,"BQ_021",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0032","ambiguous_burst_like",3.54065392319532,"exclude_primary_include_sensitivity","S0059",1,0.1,"holdout",1.54187855504494,1.59649160716679,0.054613052121848,1.54765839401092,1.59316007080004,0.0455016767891227
"TPL_007","TPL_007_EVENT_003","TPL_007_RUN_007","none","Pause","canonical","canonical","none",,,,24.218980309145,27.1815373525596,2.96255704341456,89,90,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0059",1,0.1,"holdout",,,,2.4218980309145,2.71815373525596,0.296255704341456
"TPL_007","TPL_007_EVENT_004","TPL_007_RUN_009","none","Burst","none","standalone_burst","TPL_007_PULSE_003",28.0486104602502,28.6573679185608,0.608757458310624,28.0637850327036,28.5489295781626,0.485144545459026,92,96,5,4,5.28048919781577,"weak",5,"BQ_019",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0033","no_burst_evidence",2.67314458969713,"eligible","S0059",1,0.1,"holdout",2.80486104602502,2.86573679185608,0.0608757458310624,2.80637850327036,2.85489295781626,0.0485144545459026
"TPL_007","TPL_007_EVENT_005","TPL_007_RUN_011","none","Burst","none","standalone_burst","TPL_007_PULSE_004",29.0352714967857,29.6105897123688,0.575318215583067,29.0524196501857,29.5335449231488,0.481125272963105,97,102,6,5,6.9752323855646,"moderate",6,"BQ_020",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0034","no_burst_evidence",2.2275108214674,"eligible","S0059",1,0.1,"holdout",2.90352714967857,2.96105897123688,0.0575318215583067,2.90524196501857,2.95335449231488,0.0481125272963105
"TPL_007","TPL_007_EVENT_006","TPL_007_RUN_012","TPL_007_STATE_004","Burst","none","burst_in_hfs","TPL_007_PULSE_005",32.1924652121529,32.686313506552,0.493848294399058,32.2149488243097,32.6687044896764,0.453755665366693,112,120,9,8,5.52500732603949,"moderate",9,"BQ_074",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0035","clear_burst_like",4.35011835277739,"eligible","S0059",1,0.1,"holdout",3.21924652121529,3.2686313506552,0.0493848294399058,3.22149488243097,3.26687044896764,0.0453755665366693
"TPL_007","TPL_007_EVENT_007","TPL_007_RUN_014","none","Pause","canonical","canonical","none",,,,47.6383758100413,52.4580185519729,4.8196427419316,148,149,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0059",1,0.1,"holdout",,,,4.76383758100413,5.24580185519729,0.48196427419316
"TPL_007","TPL_007_EVENT_001","TPL_007_RUN_003","TPL_007_STATE_002","Burst","none","burst_in_hfs","TPL_007_PULSE_001",9.72288497337618,10.3772116190982,0.654326645721982,9.79717306181026,10.3405375799923,0.543364518182079,27,34,8,7,4.02220136520918,"weak",8,"BQ_073",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0031","clear_burst_like",4.96495883755593,"eligible","S0041",4,0.4,"holdout",3.88915398935047,4.15088464763926,0.261730658288793,3.9188692247241,4.13621503199694,0.217345807272832
"TPL_007","TPL_007_EVENT_002","TPL_007_RUN_004","none","Burst","none","standalone_burst","TPL_007_PULSE_002",15.4187855504494,15.9649160716679,0.54613052121848,15.4765839401092,15.9316007080004,0.455016767891227,49,55,7,6,11.7020845618099,"strong",7,"BQ_021",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0032","ambiguous_burst_like",3.54065392319532,"exclude_primary_include_sensitivity","S0041",4,0.4,"holdout",6.16751422017975,6.38596642866714,0.218452208487392,6.19063357604367,6.37264028320016,0.182006707156491
"TPL_007","TPL_007_EVENT_003","TPL_007_RUN_007","none","Pause","canonical","canonical","none",,,,24.218980309145,27.1815373525596,2.96255704341456,89,90,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0041",4,0.4,"holdout",,,,9.68759212365801,10.8726149410238,1.18502281736583
"TPL_007","TPL_007_EVENT_004","TPL_007_RUN_009","none","Burst","none","standalone_burst","TPL_007_PULSE_003",28.0486104602502,28.6573679185608,0.608757458310624,28.0637850327036,28.5489295781626,0.485144545459026,92,96,5,4,5.28048919781577,"weak",5,"BQ_019",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0033","no_burst_evidence",2.67314458969713,"eligible","S0041",4,0.4,"holdout",11.2194441841001,11.4629471674243,0.24350298332425,11.2255140130814,11.419571831265,0.19405781818361
"TPL_007","TPL_007_EVENT_005","TPL_007_RUN_011","none","Burst","none","standalone_burst","TPL_007_PULSE_004",29.0352714967857,29.6105897123688,0.575318215583067,29.0524196501857,29.5335449231488,0.481125272963105,97,102,6,5,6.9752323855646,"moderate",6,"BQ_020",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0034","no_burst_evidence",2.2275108214674,"eligible","S0041",4,0.4,"holdout",11.6141085987143,11.8442358849475,0.230127286233227,11.6209678600743,11.8134179692595,0.192450109185242
"TPL_007","TPL_007_EVENT_006","TPL_007_RUN_012","TPL_007_STATE_004","Burst","none","burst_in_hfs","TPL_007_PULSE_005",32.1924652121529,32.686313506552,0.493848294399058,32.2149488243097,32.6687044896764,0.453755665366693,112,120,9,8,5.52500732603949,"moderate",9,"BQ_074",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0035","clear_burst_like",4.35011835277739,"eligible","S0041",4,0.4,"holdout",12.8769860848612,13.0745254026208,0.197539317759623,12.8859795297239,13.0674817958706,0.181502266146677
"TPL_007","TPL_007_EVENT_007","TPL_007_RUN_014","none","Pause","canonical","canonical","none",,,,47.6383758100413,52.4580185519729,4.8196427419316,148,149,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0041",4,0.4,"holdout",,,,19.0553503240165,20.9832074207892,1.92785709677264
"TPL_007","TPL_007_EVENT_001","TPL_007_RUN_003","TPL_007_STATE_002","Burst","none","burst_in_hfs","TPL_007_PULSE_001",9.72288497337618,10.3772116190982,0.654326645721982,9.79717306181026,10.3405375799923,0.543364518182079,27,34,8,7,4.02220136520918,"weak",8,"BQ_073",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0031","clear_burst_like",4.96495883755593,"eligible","S0043",10,1,"holdout",9.72288497337618,10.3772116190982,0.654326645721982,9.79717306181026,10.3405375799923,0.543364518182079
"TPL_007","TPL_007_EVENT_002","TPL_007_RUN_004","none","Burst","none","standalone_burst","TPL_007_PULSE_002",15.4187855504494,15.9649160716679,0.54613052121848,15.4765839401092,15.9316007080004,0.455016767891227,49,55,7,6,11.7020845618099,"strong",7,"BQ_021",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0032","ambiguous_burst_like",3.54065392319532,"exclude_primary_include_sensitivity","S0043",10,1,"holdout",15.4187855504494,15.9649160716679,0.54613052121848,15.4765839401092,15.9316007080004,0.455016767891227
"TPL_007","TPL_007_EVENT_003","TPL_007_RUN_007","none","Pause","canonical","canonical","none",,,,24.218980309145,27.1815373525596,2.96255704341456,89,90,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0043",10,1,"holdout",,,,24.218980309145,27.1815373525596,2.96255704341456
"TPL_007","TPL_007_EVENT_004","TPL_007_RUN_009","none","Burst","none","standalone_burst","TPL_007_PULSE_003",28.0486104602502,28.6573679185608,0.608757458310624,28.0637850327036,28.5489295781626,0.485144545459026,92,96,5,4,5.28048919781577,"weak",5,"BQ_019",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0033","no_burst_evidence",2.67314458969713,"eligible","S0043",10,1,"holdout",28.0486104602502,28.6573679185608,0.608757458310624,28.0637850327036,28.5489295781626,0.485144545459026
"TPL_007","TPL_007_EVENT_005","TPL_007_RUN_011","none","Burst","none","standalone_burst","TPL_007_PULSE_004",29.0352714967857,29.6105897123688,0.575318215583067,29.0524196501857,29.5335449231488,0.481125272963105,97,102,6,5,6.9752323855646,"moderate",6,"BQ_020",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0034","no_burst_evidence",2.2275108214674,"eligible","S0043",10,1,"holdout",29.0352714967857,29.6105897123688,0.575318215583067,29.0524196501857,29.5335449231488,0.481125272963105
"TPL_007","TPL_007_EVENT_006","TPL_007_RUN_012","TPL_007_STATE_004","Burst","none","burst_in_hfs","TPL_007_PULSE_005",32.1924652121529,32.686313506552,0.493848294399058,32.2149488243097,32.6687044896764,0.453755665366693,112,120,9,8,5.52500732603949,"moderate",9,"BQ_074",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0035","clear_burst_like",4.35011835277739,"eligible","S0043",10,1,"holdout",32.1924652121529,32.686313506552,0.493848294399058,32.2149488243097,32.6687044896764,0.453755665366693
"TPL_007","TPL_007_EVENT_007","TPL_007_RUN_014","none","Pause","canonical","canonical","none",,,,47.6383758100413,52.4580185519729,4.8196427419316,148,149,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0043",10,1,"holdout",,,,47.6383758100413,52.4580185519729,4.8196427419316
"TPL_008","TPL_008_EVENT_001","TPL_008_RUN_002","none","Pause","canonical","canonical","none",,,,5.63749460111961,8.89773013330654,3.26023553218693,14,15,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0026",1,0.1,"holdout",,,,0.563749460111961,0.889773013330654,0.326023553218693
"TPL_008","TPL_008_EVENT_002","TPL_008_RUN_004","none","Burst","none","standalone_burst","TPL_008_PULSE_001",15.1703994695251,16.0703994695251,0.899999999999999,15.2075470364964,16.0193517976682,0.811804761171807,47,54,8,7,4.37182421982288,"weak",8,"BQ_022",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0036","no_burst_evidence",1.29442795599871,"eligible","S0026",1,0.1,"holdout",1.51703994695251,1.60703994695251,0.0899999999999999,1.52075470364964,1.60193517976682,0.0811804761171807
"TPL_008","TPL_008_EVENT_003","TPL_008_RUN_006","none","Burst","none","standalone_burst","TPL_008_PULSE_002",16.9897182539384,17.8897182539384,0.899999999999999,17.0013270931298,17.790707050278,0.789379957148135,55,63,9,8,5.68259882985149,"moderate",9,"BQ_023",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0037","no_burst_evidence",1.28687327997117,"eligible","S0026",1,0.1,"holdout",1.69897182539384,1.78897182539384,0.0899999999999999,1.70013270931298,1.7790707050278,0.0789379957148135
"TPL_008","TPL_008_EVENT_004","TPL_008_RUN_008","none","Burst","none","standalone_burst","TPL_008_PULSE_003",18.1886007152407,18.7147654760689,0.526164760828234,18.2767426874164,18.6738787557891,0.397136068372756,64,68,5,4,8.08587645925581,"strong",5,"BQ_024",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0038","ambiguous_burst_like",3.95243227090006,"exclude_primary_include_sensitivity","S0026",1,0.1,"holdout",1.81886007152407,1.87147654760689,0.0526164760828234,1.82767426874164,1.86738787557891,0.0397136068372756
"TPL_008","TPL_008_EVENT_005","TPL_008_RUN_010","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,31.3138282502582,36.8301289214333,5.51630067117512,82,84,3,2,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0026",1,0.1,"holdout",,,,3.13138282502582,3.68301289214333,0.551630067117512
"TPL_008","TPL_008_EVENT_006","TPL_008_RUN_012","TPL_008_STATE_004","Burst","none","burst_in_hfs","TPL_008_PULSE_004",41.2755454172624,41.5131006389573,0.237555221694912,41.2997593289651,41.5060509556803,0.206291626715242,98,102,5,4,8.8732983386144,"strong",5,"BQ_075",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0039","ambiguous_burst_like",3.6409726849298,"exclude_primary_include_sensitivity","S0026",1,0.1,"holdout",4.12755454172624,4.15131006389573,0.0237555221694912,4.12997593289651,4.15060509556803,0.0206291626715242
"TPL_008","TPL_008_EVENT_007","TPL_008_RUN_013","none","Pause","canonical","canonical","none",,,,45.0639052499068,49.0593287570384,3.99542350713163,119,120,2,1,,"none",,"none",FALSE,"TPL_008_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0026",1,0.1,"holdout",,,,4.50639052499068,4.90593287570384,0.399542350713163
"TPL_008","TPL_008_EVENT_008","TPL_008_RUN_014","TPL_008_STATE_005","Burst","none","burst_in_hfs","TPL_008_PULSE_005",50.9395330979349,51.1359623968046,0.196429298869688,50.9410898432491,51.1077211193539,0.166631276104795,128,131,4,3,6.33444461924955,"moderate",4,"BQ_076",TRUE,"none","first_to_last_pulse_exposed_spike","PHENO_0040","no_burst_evidence",3.11688949703355,"eligible","S0026",1,0.1,"holdout",5.09395330979349,5.11359623968046,0.0196429298869688,5.09410898432491,5.11077211193539,0.0166631276104795
"TPL_008","TPL_008_EVENT_001","TPL_008_RUN_002","none","Pause","canonical","canonical","none",,,,5.63749460111961,8.89773013330654,3.26023553218693,14,15,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable","S0001",4,0.4,"holdout",,,,2.25499784044784,3.55909205332261,1.30409421287477
