"Template_ID","Run_ID","Component_Type","Component_Slot","RNG_Seed","RNG_Stream_Registry","Local_ISI_SHA256","N_ISIs","Duration_u"
"TPL_009","TPL_009_RUN_004","pause","canonical_1",376964599,"point_process=376964599","508a5503fdaada7afc09dd11905c0055a0b569eaf0833757e8875c7348a4bb91",1,3.54858319875784
"TPL_009","TPL_009_RUN_005","background","background_02",2097263143,"point_process=2097263143","15035695493fc34aff3aad8e513f1f6cae8b788c24bef4b27db4efb978da1414",1,0.931230032429788
"TPL_009","TPL_009_RUN_006","burst","BQ_026",299109964,"burst=371430042;hfs=913418902;hfs_shape=1563401624;hfs_total=1237440501;nested_burst=888918800;nested_duration=369361131;nested_position=335045302;point_process=299109964","d9eee4d3d3d53bc555bb2816a93b9db4a6e63acbf9a50b43842e49ed8d760733",6,0.437739333190338
"TPL_009","TPL_009_RUN_007","hfs","intermediate_1",1673729510,"point_process=1673729510","6dabf5ae512c82e481e09531ad201ef5b06b392e580fc5af17239d7ecffd3fbf",32,5.75518031935699
"TPL_009","TPL_009_RUN_008","burst","BQ_027",464521333,"burst=258760365;hfs=1271635993;hfs_shape=1921917705;hfs_total=1518690294;nested_burst=496901030;nested_duration=1656641448;nested_position=583932949;point_process=464521333","29fc4b0e866e2b18de74301317217f7df8b8bc8f0c5048c4c42b09cc5759fdae",7,0.685445282039901
"TPL_009","TPL_009_RUN_009","contextual_separator","separator_1",197471079,"point_process=197471079","c536deb0636081a215fe25a7ac44442229cfaacb1165cbec4584c4f3bc34db3b",1,0.624385334561637
"TPL_009","TPL_009_RUN_010","burst","BQ_025",447169920,"burst=139667059;hfs=1879150774;hfs_shape=600724957;hfs_total=1937502429;nested_burst=171926561;nested_duration=1031741968;nested_position=1874807393;point_process=447169920","710c6ea16ff2b1cfdbda4aceb002da7f345b6cdc2e374af6ac72bf1b029d225c",5,0.778551978480132
"TPL_009","TPL_009_RUN_011","pause","canonical_2",93000553,"point_process=93000553","61a3fe6a085f22d5c4b9314075f757b49625646066a9e1528665eceeebbfbf3b",1,4.77595193414018
"TPL_009","TPL_009_RUN_012","tonic","stn_like_empirical_2",2118472628,"point_process=2118472628","0092713217ee06bfc37487e8e8a576bfbb9140b32943f88d959a5781659463a2",16,7.1517673844905
"TPL_009","TPL_009_RUN_013","hfs_with_nested_burst","BQ_077",2076151437,"hfs_with_nested_burst=1324217596;hfs=1590623871;hfs_shape=1961401121;hfs_total=1499222838;nested_burst=1068438712;nested_duration=839287576;nested_position=1790338830;point_process=2076151437","c5940ea30c193511bfed24b09a194460326a25fd80786ccbc12e506de48010ae",26,4.61831150652019
"TPL_010","TPL_010_RUN_001","tonic","stn_like_empirical_1",472245404,"point_process=472245404","cd10d990c042aed3f79da1e397d988dee987dac3e2030f8b92216d910cbc48a0",16,7.1913304642795
"TPL_010","TPL_010_RUN_002","pause","canonical_1",395832800,"point_process=395832800","71807751418aa0a43a26524c6ed856670e8d24c46fe327b7b20bc8f5cb68e563",1,3.27002085582353
"TPL_010","TPL_010_RUN_003","background","background_01",1300732986,"point_process=1300732986","ac7324e6e11b9de34bfa43eb3a720d68fe52214c2716e07d20ac3aa30bebaabe",3,3.23168135072916
"TPL_010","TPL_010_RUN_004","burst","BQ_028",1929058163,"burst=873852954;hfs=706727556;hfs_shape=1773537698;hfs_total=1783962516;nested_burst=1827378595;nested_duration=1133359435;nested_position=1405352760;point_process=1929058163","0cd9d112855716939cad456f0b4826b529120e4ba2f939152e959027e159be92",3,0.364035632747179
"TPL_010","TPL_010_RUN_005","contextual_separator","separator_1",1821354914,"point_process=1821354914","73a73b2cabe888a87d9aea9ea0fe36e6523012819eea8485a00c49d952134f51",1,0.491630352489869
"TPL_010","TPL_010_RUN_006","burst","BQ_029",395537575,"burst=750416518;hfs=861184593;hfs_shape=726065819;hfs_total=654339772;nested_burst=242152452;nested_duration=425390024;nested_position=222516905;point_process=395537575","823cc3ae90e6777cb3e26120b87139caad52651160e72a7ca8285f569efb23e5",8,0.587051825745735
"TPL_010","TPL_010_RUN_007","background","background_02",1437728591,"point_process=1437728591","6daed796c11a4c552a94817d11f1f934e6118df5315afa893eb14f6b2398b60b",2,1.43184583750188
"TPL_010","TPL_010_RUN_008","tonic","generic_stress_2",2051921663,"point_process=2051921663","391bfe51555896b687dcac312ca4262c67fc4e1840ae98cd81098a1a53596171",13,13.556176403286
"TPL_010","TPL_010_RUN_009","pause","complex_multi_gap_2",1537047796,"point_process=1537047796","e4e45909396fcd1cab8786cc456bb49cae99c83cf371bca8ab57154b59aab596",3,6.84704848267138
"TPL_010","TPL_010_RUN_010","background","background_03",576822989,"point_process=576822989","fe6192ba5cdb2a31f3aef9447ce5374e5d93ba8af37bafb46e1aafbe88e50449",1,0.252852779857739
"TPL_010","TPL_010_RUN_011","hfs","regular_1",1611622494,"point_process=1611622494","a4e9c3e0ca30bffb3f621b018b5108a5a253022c2c02c427b895de391867fdcb",33,7.73513404810934
"TPL_010","TPL_010_RUN_012","burst","BQ_030",1721742352,"burst=264630614;hfs=1055339807;hfs_shape=2034991302;hfs_total=2074841473;nested_burst=1786369939;nested_duration=647352264;nested_position=1660226545;point_process=1721742352","c631ffa456d8024b1a9aaca5b73f2d03eb7dfd715667b460f9e59931e21d4a4a",4,0.390767876313037
"TPL_010","TPL_010_RUN_013","hfs_with_nested_burst","BQ_079",2055723087,"hfs_with_nested_burst=646377289;hfs=744029734;hfs_shape=440753249;hfs_total=1344912945;nested_burst=2051341212;nested_duration=1038490936;nested_position=584581115;point_process=2055723087","ba9f093793d7cff0ce1b3193810570b17233c281e2dbb445df0bfb67be035c2d",34,7.22082262251217
"TPL_010","TPL_010_RUN_014","pause","canonical_3",1518135887,"point_process=1518135887","441a7be75dd98a8866af72940024cce832c0b39827a057150e9ddff2e0f0b60b",1,3.59522678656504
"TPL_010","TPL_010_RUN_015","hfs_with_nested_burst","BQ_080",1808068833,"hfs_with_nested_burst=652415501;hfs=1307556740;hfs_shape=436406153;hfs_total=462468032;nested_burst=603748530;nested_duration=25369761;nested_position=118314130;point_process=1808068833","f1c17cac89321a68025b17fdd741807f6003a8474b9c0cd91b579dcc2a1f492d",33,6.36800949759294
"TPL_011","TPL_011_RUN_001","pause","canonical_1",591287660,"point_process=591287660","f891758cea2cd59b26eb92c508fbd7cc287df7a8b541c2eb0df2fac8718a2f31",1,4.22007746221498
"TPL_011","TPL_011_RUN_002","hfs_with_nested_burst","BQ_081",344646287,"hfs_with_nested_burst=721026085;hfs=1288001675;hfs_shape=1158657711;hfs_total=1893275099;nested_burst=1193826464;nested_duration=713725651;nested_position=1577027919;point_process=344646287","7454aa230daffab075692466979d80d50255d077e26f74c30749b25724da57e7",34,5.4269593863849
"TPL_011","TPL_011_RUN_003","background","background_01",885987130,"point_process=885987130","2206d4488069a0724f4306dce08f5cc3778d0787c24523ed9314a2db2617f986",2,1.27739804101415
"TPL_011","TPL_011_RUN_004","hfs_with_nested_burst","BQ_082",379921074,"hfs_with_nested_burst=1573899381;hfs=1971998255;hfs_shape=874847408;hfs_total=996635946;nested_burst=1653443151;nested_duration=963327490;nested_position=2104870440;point_process=379921074","ba0a22fc2ba3df42e1955d9b5fad3ee2a7af3fd1e4aae5d7573c5466e726f9f1",31,6.48727308694005
"TPL_011","TPL_011_RUN_005","tonic","generic_stress_1",221796690,"point_process=221796690","00f45f6c48ec81dc7f1c5f68d025d83309e04660f2f931e2c9c18c7b85b0bf9b",17,17.1857496381429
"TPL_011","TPL_011_RUN_006","pause","canonical_2",1286614383,"point_process=1286614383","fc5783c96baeaf427a1351eb762bfbd665d37869ba5a75d90e17e736cacf8bf4",1,3.08540526018478
"TPL_011","TPL_011_RUN_007","background","background_02",1592121600,"point_process=1592121600","d551c82ae1f860e5a3e4747bae1e9ef1136672146067078de42bad5ad6b4deec",1,0.639084165215068
"TPL_011","TPL_011_RUN_008","burst","BQ_031",1631450229,"burst=840346521;hfs=795244060;hfs_shape=2023830890;hfs_total=886765568;nested_burst=447354462;nested_duration=403880737;nested_position=2107287551;point_process=1631450229","504c9a56f22809550ac1b583edcbbcc4a1195ccdd2dcfda24644c787f595b84c",5,0.729193263978427
"TPL_011","TPL_011_RUN_009","hfs","irregular_1",1567744962,"point_process=1567744962","cb388a9f883080d32a38c1df652829c1a820d2923554765196b5c58fd775dca4",24,3.96615556872521
"TPL_011","TPL_011_RUN_010","tonic","stn_like_empirical_2",1196112886,"point_process=1196112886","1676db5948483e0f81508f21520a76625bf0ba03f83322e397fd3722e297a15b",16,7.01391463501995
"TPL_011","TPL_011_RUN_011","burst","BQ_032",1522219055,"burst=290613759;hfs=1707367278;hfs_shape=1929016416;hfs_total=1767178577;nested_burst=1995301410;nested_duration=400193504;nested_position=1406442771;point_process=1522219055","54ea9f3b3ce4e779db470f9c6f8360c487ff5ff623c3b76325a2edc8265d6967",6,0.532604973584495
"TPL_011","TPL_011_RUN_012","contextual_separator","separator_1",1370268244,"point_process=1370268244","7ccc21d3aee399d250ad9137810c6cc9c879dc26ace56f4fd80e6aa492ebf62c",1,0.516672271443531
"TPL_011","TPL_011_RUN_013","burst","BQ_033",956622354,"burst=1622394497;hfs=1189939725;hfs_shape=2132496342;hfs_total=91070657;nested_burst=1493107291;nested_duration=713277021;nested_position=1116251031;point_process=956622354","9444616cba9b05b8dfc4389d1c7f49e5d3dca6645e06e56aec6cb5fada72ce31",7,0.496679356178271
"TPL_012","TPL_012_RUN_001","tonic","generic_stress_1",2027550797,"point_process=2027550797","1d8bdcd9dc52b74f4e5a6560933d33ecaa2dd34e14d96587b85dd8e070bb8b74",14,12.2075830892282
"TPL_012","TPL_012_RUN_002","pause","complex_multi_gap_1",1215633983,"point_process=1215633983","821a763869cc09c69d5e1f096866ae00e66485c054e1f01ca76a6a3212ccf4df",2,5.63092446886003
"TPL_012","TPL_012_RUN_003","tonic","stn_like_empirical_2",1440115355,"point_process=1440115355","64ed867bf2e89a0b7e30268fe7d20acef593e7a752be209ba21b8f43c0dcb280",15,5.92026316832632
"TPL_012","TPL_012_RUN_004","pause","canonical_2",1133427293,"point_process=1133427293","4575d9bae5411264ea4270e6c44ef2ecf8ebc38f4f77145d846574b03344669f",1,3.58787332046777
"TPL_012","TPL_012_RUN_005","hfs","regular_1",2127087451,"point_process=2127087451","45eb625e31ee9afdd747f16fd6bfa4bcdc62673001da0124a7ff641ccc81b94b",28,6.30309647317324
"TPL_012","TPL_012_RUN_006","burst","BQ_035",257840219,"burst=1306751652;hfs=134875651;hfs_shape=1715383022;hfs_total=1409264198;nested_burst=1509519878;nested_duration=1727934708;nested_position=1285001741;point_process=257840219","8cb45a86a2a0138227f9a78d779b561464ed860b52666d00fa467224eb40793a",4,0.408480225865838
"TPL_012","TPL_012_RUN_007","background","background_01",988068402,"point_process=988068402","2f70ca36bcf400b8ca98b0f8b62c458c7dd897684ee3dba1b8d6dfa9a1c847ae",3,1.10415881473233
"TPL_012","TPL_012_RUN_008","hfs_with_nested_burst","BQ_083",185872391,"hfs_with_nested_burst=1080134456;hfs=1566999134;hfs_shape=1988379031;hfs_total=650779478;nested_burst=1380156010;nested_duration=1455590096;nested_position=1471394228;point_process=185872391","63b1c68a4fd1b4ad505547b562e4a2d3e441ae143a989bb192519a2d2c83c18c",31,6.19460908420779
"TPL_012","TPL_012_RUN_009","pause","canonical_3",6815330,"point_process=6815330","938b2ea5430812fbfe2e5fd7adcc6f00ff8b5bf5e9916b78b21af42151824d7b",1,2.88078300366178
"TPL_012","TPL_012_RUN_010","hfs_with_nested_burst","BQ_084",1566736883,"hfs_with_nested_burst=1246273114;hfs=849328743;hfs_shape=991910878;hfs_total=577495857;nested_burst=117097013;nested_duration=1654624765;nested_position=2092525642;point_process=1566736883","96b47ac756cb8739d491aa692213509a14514a4cd2ed021938eae490bea0c2bb",34,6.54091147758494
"TPL_012","TPL_012_RUN_011","background","background_02",1509685962,"point_process=1509685962","a39d8665df927f04e476bfbffc94f4b38e04e58505898138c14818e1cbd3b171",2,1.52462993006125
"TPL_012","TPL_012_RUN_012","burst","BQ_036",509376214,"burst=1053636397;hfs=398390965;hfs_shape=658564756;hfs_total=321069899;nested_burst=1298943287;nested_duration=1878614061;nested_position=34446335;point_process=509376214","80ff95682438a22992fe21fbafaca9bed469ed49fb8828ec2bbe5f8d291152dc",5,0.34369486071203
"TPL_012","TPL_012_RUN_013","contextual_separator","separator_1",568883771,"point_process=568883771","f5876693cad04b0cf5854bdb04348a0150775e4cf656f6b8a51a04d6eaa6deae",1,0.485955063579604
"TPL_012","TPL_012_RUN_014","burst","BQ_034",2147325239,"burst=443459894;hfs=1409037695;hfs_shape=1198561583;hfs_total=201883207;nested_burst=2098107300;nested_duration=766726602;nested_position=1960440342;point_process=2147325239","470c7f8ca67ea13b51cb3bf01fdb471741195f4214740464a9455b1d82b66332",8,0.771153250843222
"TPL_013","TPL_013_RUN_001","burst","BQ_037",236234662,"burst=1622406948;hfs=1714390761;hfs_shape=2053704105;hfs_total=1894418810;nested_burst=1999703588;nested_duration=1174700689;nested_position=1683114776;point_process=236234662","a188520a5ddd32c700221abde68a257646ba90a0971d77bb1b31c50074c37a3e",6,0.689316184315184
"TPL_013","TPL_013_RUN_002","contextual_separator","separator_1",1314430666,"point_process=1314430666","f83fc3d0ed3cd5ee191ba2781ae8798786f8a697a338523f8a320a0f116c0a26",1,0.587570899538696
"TPL_013","TPL_013_RUN_003","burst","BQ_038",643286779,"burst=2105701223;hfs=1385585613;hfs_shape=1504372635;hfs_total=1017286780;nested_burst=843616316;nested_duration=585180126;nested_position=1594033143;point_process=643286779","473b061e200dc133593c7f3c0aba42a575a8c3f7d058465f8dbb15929c35b9b9",7,0.689279759342946
"TPL_013","TPL_013_RUN_004","tonic","generic_stress_1",2136338344,"point_process=2136338344","62036a6963411fe6919b89c0323cbd7b85cf44ba2b6e7df83a5a22aac1338fe8",12,10.7436564266116
"TPL_013","TPL_013_RUN_005","pause","canonical_1",1816515801,"point_process=1816515801","9dc6bcce4ab9a41edf115868d17a5579ed86edb417328685472d4a980c3beb3e",1,3.62728613601066
"TPL_013","TPL_013_RUN_006","hfs_with_nested_burst","BQ_086",846086147,"hfs_with_nested_burst=1719349725;hfs=1913055751;hfs_shape=2000529456;hfs_total=380144575;nested_burst=931364139;nested_duration=1888327705;nested_position=2136965434;point_process=846086147","a655dc8fbbd914c8eb6e4c157599393a1c5ac859a813260849cc19123ab4730d",33,6.20086087134052
"TPL_013","TPL_013_RUN_007","background","background_01",2017352642,"point_process=2017352642","076ed152d20ab97db02afe9c6d2534a7143ea23e7b0be7e87b9b29730d621dda",2,1.86721272056989
"TPL_013","TPL_013_RUN_008","burst","BQ_039",1630531273,"burst=120475233;hfs=1953578086;hfs_shape=722276966;hfs_total=719973090;nested_burst=1006105724;nested_duration=1159254268;nested_position=657201547;point_process=1630531273","66590ef93798779a0b2b9d2d21b25d8d2a90c0000466813465318f52a06a41a9",8,0.827144941798536
"TPL_013","TPL_013_RUN_009","hfs","intermediate_1",83216250,"point_process=83216250","6dca127de68e28fc35035c8c1f94c01ac8aefed6c64c875e085521d9bfb1f282",24,6.07720558481605
"TPL_013","TPL_013_RUN_010","tonic","stn_like_empirical_2",1117040144,"point_process=1117040144","be893409726f714c15125cd0ef1d7328309add821533dcc5e258f0f96edd53de",8,2.45686448256659
"TPL_013","TPL_013_RUN_011","background","background_02",1805667343,"point_process=1805667343","ad8cec3083ab13a2ce9c61015baf40f839681e4652eed06b738fffc238fc573d",3,2.70014486945217
"TPL_013","TPL_013_RUN_012","pause","canonical_2",159557135,"point_process=159557135","33628a1cc9f1518e3ec52166f592a2e93d219dc405f12f4db36bf68d021a52dd",1,3.06233679065481
"TPL_013","TPL_013_RUN_013","hfs_with_nested_burst","BQ_085",100353066,"hfs_with_nested_burst=608667197;hfs=1961153410;hfs_shape=711232391;hfs_total=1832533451;nested_burst=243284434;nested_duration=1215778079;nested_position=1330089246;point_process=100353066","84c55df3f4812d530211a4eec25d9da0b61dd36d22e55a6c999361470aebf5d3",33,9.24102173057305
"TPL_014","TPL_014_RUN_001","hfs_with_nested_burst","BQ_087",698522750,"hfs_with_nested_burst=15666442;hfs=701907106;hfs_shape=733362008;hfs_total=701572753;nested_burst=441442251;nested_duration=1587187622;nested_position=946355780;point_process=698522750","ae899cf6e4de170f9b8fa3085982d8d72fdb356e9c026c8de6a72c68201bfab9",34,7.51965237711059
"TPL_014","TPL_014_RUN_002","pause","canonical_1",724884420,"point_process=724884420","889463092fae1b79b410f7a316e765d64d640d3dbc8e8ef489a8f8f6e9b2f3ec",1,2.85333052361384
"TPL_014","TPL_014_RUN_003","hfs_with_nested_burst","BQ_088",535433256,"hfs_with_nested_burst=1193655545;hfs=1455876116;hfs_shape=514436563;hfs_total=1446999243;nested_burst=893376246;nested_duration=1382970550;nested_position=362654086;point_process=535433256","3430570148afb0643ebbca0a76514eda6e16469402559e2862b5141ad1ba1bb2",31,5.71420142724066
"TPL_014","TPL_014_RUN_004","background","background_01",1144135671,"point_process=1144135671","588b4911734f3a6869447539b69778c5477ed051c0a24afe72a25148e6373ea7",2,0.904435513871214
"TPL_014","TPL_014_RUN_005","tonic","generic_stress_1",307972554,"point_process=307972554","e77628a2e27f609ad8dc68f05f36077bc4dbd8208dc818957fcd0a40bfbdd9b8",10,7.25396183277154
"TPL_014","TPL_014_RUN_006","pause","complex_multi_gap_2",582531202,"point_process=582531202","722bc317c38e6e307c9a02502098c10345fccd815b5ee759e9e0f8df25e8fdbd",3,6.29703445322812
"TPL_014","TPL_014_RUN_007","tonic","stn_like_empirical_2",1036533114,"point_process=1036533114","f3fb0dc3b5b2d0edd6492c80c448ba7766199106bd27eedffaa8435ba39f7027",10,2.9330534907452
"TPL_014","TPL_014_RUN_008","pause","canonical_3",1144876270,"point_process=1144876270","b73b5b922c0ee5cecd53260706fcf4632de105312764df0a1e26e7f6796277c5",1,4.5848353207577
"TPL_014","TPL_014_RUN_009","background","background_02",2033360196,"point_process=2033360196","902d1bf40cdfbae1037ee4c7f48528d1e86d99805a243074ab25345b990126bb",3,3.07454978406687
"TPL_014","TPL_014_RUN_010","hfs","irregular_1",1782112176,"point_process=1782112176","f5546553109b099a381f30edd1111dbff40a6a4127dcc8319f5ed5ca87cc984a",21,5.32530752318566
"TPL_014","TPL_014_RUN_011","burst","BQ_040",1074392033,"burst=1971613340;hfs=1328258615;hfs_shape=466147284;hfs_total=447911957;nested_burst=117443151;nested_duration=339338342;nested_position=1654042128;point_process=1074392033","5bfeab27ab67010c91281cf96ff47f6e7ee15c4c6baabea293fd4a5b93c86d2c",4,0.61015221727391
"TPL_014","TPL_014_RUN_012","background","background_03",1997464730,"point_process=1997464730","84364309f9b464970b43fc993409915f7602cfb07cbf250ead8981d6cd33c94d",1,0.647230705302984
"TPL_014","TPL_014_RUN_013","burst","BQ_041",2067601129,"burst=333466107;hfs=1416021743;hfs_shape=1833541930;hfs_total=1184723096;nested_burst=1992619386;nested_duration=1595528282;nested_position=1199857974;point_process=2067601129","705625285b9c4de68095169caf96baa7506f034ccc161658bcfa53737ed26b8d",5,0.543985274690914
"TPL_014","TPL_014_RUN_014","contextual_separator","separator_1",55683587,"point_process=55683587","70fbe03da4847425eca287780160c6153aeb4ba83ac5e1f4874879b6585f657d",1,0.580913129867986
"TPL_014","TPL_014_RUN_015","burst","BQ_042",545937308,"burst=81016014;hfs=1436733772;hfs_shape=1460056050;hfs_total=1146721688;nested_burst=1669264234;nested_duration=1417554360;nested_position=2025368283;point_process=545937308","ef56f8cff7e26056d7416fa91b399e56181cae7ad42d3a54530e05e344475b06",3,0.255605449347268
"TPL_015","TPL_015_RUN_001","hfs_with_nested_burst","BQ_089",799417571,"hfs_with_nested_burst=565969749;hfs=875161935;hfs_shape=1258989196;hfs_total=9152674;nested_burst=1432150895;nested_duration=1288750331;nested_position=1398797992;point_process=799417571","2e0c62e611e8ae02f24e08026b7412480d7a332e350a3136d22bbd390160d070",34,5.51595379608031
"TPL_015","TPL_015_RUN_002","background","background_01",436960067,"point_process=436960067","8a7bcbbd7e371314f73b247b33a99cea816d3e32e7c9214922b7d2a24cbbec45",3,0.887701568905282
"TPL_015","TPL_015_RUN_003","burst","BQ_044",1523968850,"burst=772729320;hfs=1361753501;hfs_shape=927373196;hfs_total=1599421913;nested_burst=779453879;nested_duration=748065035;nested_position=139360889;point_process=1523968850","b521f047c5edca380c21ae358c7f69a134cad2c34f80f89ed91776f9216cfa34",7,0.830119689041588
"TPL_015","TPL_015_RUN_004","hfs","intermediate_1",989384404,"point_process=989384404","dd1302e7f4b20206a5e5b1930eec23b1b82f055cc81c2f7ae2a834d94a0358e0",30,6.75247600649944
"TPL_015","TPL_015_RUN_005","background","background_02",1129024362,"point_process=1129024362","beee6f4bc0106066b65508b17f7201fa10558c13447d15fe219f412c6ca8cc8c",3,2.16831272869803
"TPL_015","TPL_015_RUN_006","hfs_with_nested_burst","BQ_090",402754589,"hfs_with_nested_burst=1560896;hfs=2035156446;hfs_shape=2091941011;hfs_total=450895;nested_burst=162523858;nested_duration=93539782;nested_position=237381426;point_process=402754589","6d0d70de4958bc231cfe607101dfdb9124c1cd5491c0d7abe0a3e13d214699a5",33,6.37007301474573
"TPL_015","TPL_015_RUN_007","pause","canonical_1",749050151,"point_process=749050151","47e10460180854aa202291b9636f25d43159dc6e1c8152b6558e63e595df720f",1,4.23762199189514
"TPL_015","TPL_015_RUN_008","background","background_03",2089708492,"point_process=2089708492","ccb66b3de54da9da9cd58986bf8aa60b7edd1519b9841eb6317c08a378b751ce",2,1.06801377251278
"TPL_015","TPL_015_RUN_009","tonic","generic_stress_1",588703944,"point_process=588703944","8e9b31dc934282c57f682e8b8026142e714cc9dcc0023e24919a5c4463054bf5",8,4.59600516784915
"TPL_015","TPL_015_RUN_010","pause","canonical_2",1276545654,"point_process=1276545654","4c8fc729bdd90eca30d4096f5dc10e9da670a48cec24950508af3221fb73475c",1,4.35778586911038
"TPL_015","TPL_015_RUN_011","background","background_04",1733570817,"point_process=1733570817","32479fec79ded3912c54127975ac1338b40c7bce0cb93c10624ec2dee44a5c07",2,1.20780711846781
"TPL_015","TPL_015_RUN_012","burst","BQ_045",2026064478,"burst=441018129;hfs=125425556;hfs_shape=667359819;hfs_total=473810729;nested_burst=545035034;nested_duration=1051768089;nested_position=1409918369;point_process=2026064478","3b1f8562320e8cf21d94044df3970fde20ddc65c8b35f26e6ee81357a3a8a114",8,0.500521901275276
"TPL_015","TPL_015_RUN_013","contextual_separator","separator_1",1674260240,"point_process=1674260240","afee0fa9ed394aaa9b751440689abcc47f9063e78824b450a0cc1b2649a89448",1,0.576813411246985
"TPL_015","TPL_015_RUN_014","burst","BQ_043",326940857,"burst=438705476;hfs=1702448859;hfs_shape=1122389279;hfs_total=91945741;nested_burst=1301179105;nested_duration=1260661190;nested_position=123024555;point_process=326940857","18d018d974b3506b1f45bacf3161bfef5713e4a1f3232700005a012fd7c31983",6,0.719036049921949
"TPL_015","TPL_015_RUN_015","background","background_05",1706169069,"point_process=1706169069","2e466ac6dd33c432177dbe7c4662b9bd9c3d371788f8c696420c88996e053c17",2,1.35501680126048
"TPL_015","TPL_015_RUN_016","tonic","stn_like_empirical_2",1323412250,"point_process=1323412250","208a2fdc949bd2d089d2dd0ae58ea878cec0a7d461d91aa129f152b24f778f93",8,2.45688699749248
"TPL_016","TPL_016_RUN_001","burst","BQ_046",1547630690,"burst=26700092;hfs=1501304487;hfs_shape=116283060;hfs_total=2002240824;nested_burst=2110285959;nested_duration=521953250;nested_position=704376287;point_process=1547630690","89a5f85d8f38735e7b9cb48efec57c65f355a5f8c5a611afeda2a3424a35f9f0",4,0.449402560370917
"TPL_016","TPL_016_RUN_002","contextual_separator","separator_1",602338983,"point_process=602338983","74923befb4c70f7b6bd6953302099aacf9a22dea8d4af7cd80fd15ca96e96257",1,0.542341842595488
"TPL_016","TPL_016_RUN_003","burst","BQ_047",1221362904,"burst=474911024;hfs=520244275;hfs_shape=376375424;hfs_total=1012079557;nested_burst=1972386655;nested_duration=2123605695;nested_position=517281327;point_process=1221362904","49ca5bc74c650f284ff07b3e06ec5b915932aa0bb77acebd4910fc8305bd1379",5,0.673790743818778
"TPL_016","TPL_016_RUN_004","hfs","irregular_1",401374836,"point_process=401374836","ffd5f9d144ac11eafdcb7a4662aee9936d8fe8e23a2eb4e6a10df21b17d8386e",21,3.71662784718701
"TPL_016","TPL_016_RUN_005","burst","BQ_048",873694719,"burst=1727658259;hfs=1288406681;hfs_shape=1559697287;hfs_total=16652897;nested_burst=716186438;nested_duration=1606179542;nested_position=1012744314;point_process=873694719","4d9ba12a71868b6d5089fc5daf1ef76e5cc05e9420d82f47d8477d1d448b51e2",6,0.362289152096265
"TPL_016","TPL_016_RUN_006","background","background_01",216046339,"point_process=216046339","5010f8d7923b66c1071b42ee1cc30134dd612b3200d8bc59c2b418a96f56402f",2,1.07066215837148
"TPL_016","TPL_016_RUN_007","tonic","stn_like_empirical_1",1770607672,"point_process=1770607672","11e19baae59f863cc23311a2f8404f00913117ce99ac6326a2909c7b87b803dd",8,2.64044264607798
"TPL_016","TPL_016_RUN_008","pause","canonical_1",848666093,"point_process=848666093","f3a1d659d63b89b62b27e2a3d2e4d9eed6c7fecb39e7c2ce1dabccf8b3079e0e",1,4.4198206178844
"TPL_016","TPL_016_RUN_009","background","background_02",1164432398,"point_process=1164432398","96c4ed2e5ff68ec8c69d852ff477d53c5d907cf2e4e8a42df897399a45418d80",2,1.06557593319571
"TPL_016","TPL_016_RUN_010","hfs_with_nested_burst","BQ_091",969254449,"hfs_with_nested_burst=1674703971;hfs=1835977723;hfs_shape=351746369;hfs_total=1612140963;nested_burst=998119743;nested_duration=6767658;nested_position=868304998;point_process=969254449","0955bb7720b8e0dc90e7e47fbc79998dd3606ddedcb13861044adf766689c087",32,8.60580301785337
"TPL_016","TPL_016_RUN_011","pause","canonical_2",640915784,"point_process=640915784","2fa4927ca6e16172cd5305cd11bbac2a4b7844b79a3d2b267a9e8ddb914846ef",1,4.82573688565753
"TPL_016","TPL_016_RUN_012","hfs_with_nested_burst","BQ_092",230950389,"hfs_with_nested_burst=250029093;hfs=1742753073;hfs_shape=1677001325;hfs_total=1443811357;nested_burst=307130246;nested_duration=1262749060;nested_position=1141375978;point_process=230950389","3a40eec2e9a65d371f232dc65a19bc8062910a4850fd20f1340078d9e8656fff",34,7.5520519536064
"TPL_016","TPL_016_RUN_013","tonic","generic_stress_2",345940,"point_process=345940","4b09f79e703ca4175f80e5a9f05775618ff4ff389d26dab58b05d5703c62e275",11,8.6586701218986
"TPL_016","TPL_016_RUN_014","pause","complex_multi_gap_3",1101906452,"point_process=1101906452","34554129bd0653f248a4dde83699a22cddf79a9b76eabb9d0850629fce8ccae8",2,5.8223387490958
"TPL_017","TPL_017_RUN_001","tonic","stn_like_empirical_1",552126673,"point_process=552126673","deb88d44af21322bff6fd93c78ea5cb6b9be74c29232771a45daab5f3be63f57",8,2.60040453604072
"TPL_017","TPL_017_RUN_002","burst","BQ_050",651510795,"burst=755242547;hfs=548141537;hfs_shape=1001465628;hfs_total=92851287;nested_burst=506907285;nested_duration=529038271;nested_position=1775270041;point_process=651510795","5f773fc886d5e65e002a1e29c2acf72ef12385a8e0610d09b7f6603ea7640116",8,0.748446204685323
"TPL_017","TPL_017_RUN_003","contextual_separator","separator_1",133394082,"point_process=133394082","4ee3df9054a4ccbb974ab66ab9c302ecaba111c3b09be13a0a4d5fd1aec5cf44",1,0.582595357112586
