"file","context","test","nb","failed","skipped","error","warning","user","system","real","passed"
"test_state_trajectory.R","state_trajectory","multi-train state trajectory builds pattern-axis and PCA features",15,0,FALSE,FALSE,0,0.0860000000000127,0.00500000000000078,0.0899999999999181,15
"test_state_trajectory.R","state_trajectory","state trajectory supports linear and nonlinear embeddings",16,0,FALSE,FALSE,0,2.73700000000008,0.0419999999999998,2.77999999999997,16
"test_state_trajectory.R","state_trajectory","state trajectory respects selected trains and empty selections",3,0,FALSE,FALSE,0,0.00600000000008549,0,0.00600000000008549,3
"test_state_trajectory.R","state_trajectory","raw timestamp trajectories auto-start at selected train timestamps",4,0,FALSE,FALSE,0,0.00799999999981083,0.000999999999999446,0.0099999999999909,4
"test_state_trajectory.R","state_trajectory","dominant state uses occupancy, not incompatible firing-rate units",3,0,FALSE,FALSE,0,0.0109999999999673,0.00100000000000033,0.0119999999999436,3
"test_state_trajectory.R","state_trajectory","HF tonic is grouped into tonic-family while HF spiking remains independent",3,0,FALSE,FALSE,0,0.00900000000001455,0.00100000000000033,0.0099999999999909,3
"test_state_trajectory.R","state_trajectory","state-pair analysis reports joint states, enrichment, and transitions",22,0,FALSE,FALSE,0,0.211999999999989,0.00599999999999934,0.218000000000075,22
"test_task_events.R","task_events","raw CSV Event columns are extracted as task events, not spike trains",7,0,FALSE,FALSE,0,0.0659999999998035,0.00300000000000011,0.0690000000001874,7
"test_task_events.R","task_events","datasets with valid task events default to the raw-timestamp view",5,0,FALSE,FALSE,0,0.00400000000013279,0,0.00499999999988177,5
"test_task_events.R","task_events","task events annotate neural manifold bins and can feed sliceTCA tensor trials",7,0,FALSE,FALSE,0,0.100999999999885,0.00300000000000011,0.103000000000065,7
"test_tf_burst_structure_union.R","tf_burst_structure_union","structure-first observations are exhaustive before deterministic cap",23,0,FALSE,FALSE,0,1.13000000000011,0.00599999999999934,1.13699999999994,23
"test_tf_burst_structure_union.R","tf_burst_structure_union","union preserves two-route provenance and caps observed inputs only",23,0,FALSE,FALSE,0,1.0619999999999,0.00800000000000001,1.06899999999996,23
"test_tf_burst_structure_union.R","tf_burst_structure_union","union strict-anchor rank exactly mirrors the scientific helper",6,0,FALSE,FALSE,0,0.00700000000006185,0,0.0080000000000382,6
"test_tf_burst_structure_union.R","tf_burst_structure_union","structure applicability distinguishes disabled, exhausted-zero and short",24,0,FALSE,FALSE,0,0.775000000000091,0.00700000000000056,0.782000000000153,24
"test_tf_burst_structure_union.R","tf_burst_structure_union","structure-first remains a native root outside the seed band",6,0,FALSE,FALSE,0,0.288000000000011,0.00300000000000011,0.29099999999994,6
"test_tf_burst_structure_union.R","tf_burst_structure_union","union never upgrades an unobserved threshold universe",5,0,FALSE,FALSE,0,0.511999999999944,0.00399999999999956,0.517000000000053,5
"test_tf_burst_structure_union.R","tf_burst_structure_union","structure and union observation payload tampering fails atomically",8,0,FALSE,FALSE,0,0.781000000000176,0.00700000000000056,0.795000000000073,8
"test_tf_burst_structure_union.R","tf_burst_structure_union","collector-off cannot enter structure or union observation helpers",3,0,FALSE,FALSE,0,0.111999999999853,0.00199999999999978,0.114000000000033,3
"test_threshold_first_candidate_lineage_active_entry.R","threshold_first_candidate_lineage_active_entry","direct observation buffers are immutable, typed, and run-local",13,0,FALSE,FALSE,0,0.330000000000155,0.00200000000000067,0.33199999999988,13
"test_threshold_first_candidate_lineage_active_entry.R","threshold_first_candidate_lineage_active_entry","entry hook rejects live attributes and cross-pipeline semantics",4,0,FALSE,FALSE,0,0.00599999999985812,0.000999999999999446,0.00700000000006185,4
"test_threshold_first_candidate_lineage_active_entry.R","threshold_first_candidate_lineage_active_entry","direct observation storage is hash-replayed and tamper-evident",1,0,FALSE,FALSE,0,0.00400000000013279,0,0.00500000000010914,1
"test_threshold_first_candidate_lineage_active_entry.R","threshold_first_candidate_lineage_active_entry","partial observation buffers cannot self-assert direct complete",1,0,FALSE,FALSE,0,0.00399999999990541,0,0.00399999999990541,1
"test_threshold_first_candidate_lineage_active_entry.R","threshold_first_candidate_lineage_active_entry","mixed train instrumentation coverage fails closed",2,0,FALSE,FALSE,0,0.0260000000000673,0.00100000000000033,0.0270000000000437,2
"test_threshold_first_candidate_lineage_active_entry.R","threshold_first_candidate_lineage_active_entry","hf-protected entry capture is byte-neutral and directly observed",41,0,FALSE,FALSE,0,48.8679999999999,0.159,49.0239999999999,41
"test_threshold_first_candidate_lineage_active_entry.R","threshold_first_candidate_lineage_active_entry","complete-universe release fails before mutation when roots are missing",2,0,FALSE,FALSE,0,0.0270000000000437,0,0.02800000000002,2
"test_threshold_first_candidate_lineage_active_entry.R","threshold_first_candidate_lineage_active_entry","uninstrumented alternate pipelines remain honestly unavailable",4,0,FALSE,FALSE,0,0.58199999999988,0.00700000000000056,0.589000000000169,4
"test_threshold_first_candidate_lineage_active_entry.R","threshold_first_candidate_lineage_active_entry","entry observation capture preserves RNG and options",3,0,FALSE,FALSE,0,0.00400000000013279,0.000999999999999446,0.00399999999990541,3
"test_threshold_first_candidate_lineage_collector.R","threshold_first_candidate_lineage_collector","audit level is runtime-only and dormant run config fails closed",11,0,FALSE,FALSE,0,0.00499999999988177,0,0.00600000000008549,11
"test_threshold_first_candidate_lineage_collector.R","threshold_first_candidate_lineage_collector","collector lifecycle is run-local, train-local, and deep-copied",17,0,FALSE,FALSE,0,0.0190000000000055,0.00199999999999978,0.0199999999999818,17
"test_threshold_first_candidate_lineage_collector.R","threshold_first_candidate_lineage_collector","off is a true no-op and unavailable finalization is fail-closed",20,0,FALSE,FALSE,0,0.144000000000005,0.00400000000000045,0.147999999999911,20
"test_threshold_first_candidate_lineage_collector.R","threshold_first_candidate_lineage_collector","collector lifecycle preserves RNG and process options",3,0,FALSE,FALSE,0,0.125999999999976,0.000999999999999446,0.126999999999953,3
"test_threshold_first_candidate_lineage_collector.R","threshold_first_candidate_lineage_collector","collector does not create an RNG seed when none exists",1,0,FALSE,FALSE,0,0.125999999999976,0.00100000000000033,0.127999999999929,1
"test_threshold_first_candidate_lineage_plumbing.R","threshold_first_candidate_lineage_plumbing","live audit levels are additive and orthogonal to legacy diagnostics",97,0,FALSE,FALSE,0,206.357,0.979,208.218,97
"test_threshold_first_candidate_lineage_plumbing.R","threshold_first_candidate_lineage_plumbing","major public wrappers expose and forward audit_level",8,0,FALSE,FALSE,0,0.0750000000000455,0.00300000000000011,0.0800000000001546,8
"test_threshold_first_candidate_lineage_plumbing.R","threshold_first_candidate_lineage_plumbing","ledger-only candidate APIs do not accept a lossy audit request",1,0,FALSE,FALSE,0,0.000999999999976353,0.00100000000000033,0.00199999999995271,1
"test_threshold_first_candidate_lineage_plumbing.R","threshold_first_candidate_lineage_plumbing","single-train APIs reject dormant threshold-first run config",8,0,FALSE,FALSE,0,0.0500000000001819,0.00199999999999978,0.0529999999998836,8
"test_threshold_first_candidate_lineage_plumbing.R","threshold_first_candidate_lineage_plumbing","a bare train list may contain a train named candidate_lineage_audit",2,0,FALSE,FALSE,0,1.27699999999982,0.0250000000000004,1.3090000000002,2
"test_threshold_first_candidate_lineage_plumbing.R","threshold_first_candidate_lineage_plumbing","detector reruns strip stale top-level lineage audit",3,0,FALSE,FALSE,0,2.82799999999997,0.0369999999999999,2.91699999999992,3
"test_threshold_first_candidate_lineage_plumbing.R","threshold_first_candidate_lineage_plumbing","invalid requests and dormant run config fail closed before RNG use",13,0,FALSE,FALSE,0,0.0509999999999309,0.00300000000000011,0.0550000000000637,13
"test_threshold_first_tonic_state.R","threshold_first_tonic_state","Tonic-State observer separates frequency and regularity evidence",16,0,FALSE,FALSE,0,1.55500000000006,0.0190000000000001,1.577,16
"test_threshold_first_tonic_state.R","threshold_first_tonic_state","sparse Tonic evidence produces an explicit abstention",3,0,FALSE,FALSE,0,1.02099999999996,0.0110000000000001,1.03399999999988,3
"test_threshold_first_tonic_state.R","threshold_first_tonic_state","Pause-created Tonic children run the complete generator again",10,0,FALSE,FALSE,0,0.335000000000036,0.00600000000000023,0.344000000000051,10
"test_threshold_first_tonic_state.R","threshold_first_tonic_state","Tonic-State hook payloads fail closed on mutation",6,0,FALSE,FALSE,0,1.73700000000008,0.0229999999999997,1.77400000000011,6
"test_threshold_first_tonic_state.R","threshold_first_tonic_state","collector-off path never enters the Tonic-State observer",1,0,FALSE,FALSE,0,0.152999999999793,0.00499999999999989,0.157999999999902,1
"test_tonic_mm_relaxation_contract.R","tonic_mm_relaxation_contract","Tonic MM relaxation is conditional and bounded",10,0,FALSE,FALSE,0,0.0080000000000382,0.00199999999999978,0.0109999999999673,10
"test_tonic_mm_relaxation_contract.R","tonic_mm_relaxation_contract","default MM relaxation preserves the historical 1.40 behavior",7,0,FALSE,FALSE,0,0.0630000000001019,0.00400000000000045,0.0679999999999836,7
"test_tonic_mm_relaxation_contract.R","tonic_mm_relaxation_contract","calibration episode and group evidence can freeze 1.50",12,0,FALSE,FALSE,0,0.0299999999999727,0.00299999999999923,0.0330000000001291,12
"test_tonic_mm_relaxation_contract.R","tonic_mm_relaxation_contract","canonical MM relaxation values own legacy and shadow mirrors",10,0,FALSE,FALSE,0,0.0180000000000291,0.00100000000000033,0.0199999999999818,10
"test_tonic_mm_relaxation_contract.R","tonic_mm_relaxation_contract","Tonic MM relation contract rejects incoherent ceilings",1,0,FALSE,FALSE,0,0.00900000000001455,0.00199999999999978,0.0109999999999673,1
"test_tonic_mm_relaxation_contract.R","tonic_mm_relaxation_contract","MM relaxation above 1.40 fails closed without valid evidence",12,0,FALSE,FALSE,0,0.675999999999931,0.016,0.708000000000084,12
"test_tonic_mm_relaxation_contract.R","tonic_mm_relaxation_contract","MM strong-regularity guards cannot be loosened at runtime",6,0,FALSE,FALSE,0,0.69600000000014,0.0120000000000005,0.713999999999942,6
"test_tonic_mm_relaxation_contract.R","tonic_mm_relaxation_contract","MM and LV parameter units remain dimensionless ratios",2,0,FALSE,FALSE,0,0.420999999999822,0.00399999999999956,0.428000000000111,2
"test_ui_batch_export_localization.R","ui_batch_export_localization","batch export failures localize stable codes before raw technical details",15,0,FALSE,FALSE,0,21.3050000000001,0.293,21.8150000000001,15
"test_ui_batch_export_localization.R","ui_batch_export_localization","batch ZIP verifier reasons are secondary technical details",14,0,FALSE,FALSE,0,2.57399999999984,0.032,2.62300000000005,14
"test_ui_export_integrity_helpers.R","ui_export_integrity_helpers","detector-output identity is fixed-schema, deterministic, and tamper-sensitive",16,0,FALSE,FALSE,0,0.223000000000184,0.00600000000000023,0.229000000000042,16
"test_ui_export_integrity_helpers.R","ui_export_integrity_helpers","detector-output identity binds the explicit train scope",4,0,FALSE,FALSE,0,0.0909999999998945,0.00300000000000011,0.0940000000000509,4
"test_ui_export_integrity_helpers.R","ui_export_integrity_helpers","validation artifacts are included only when their identity is current",20,0,FALSE,FALSE,0,0.241999999999962,0.00699999999999967,0.248999999999796,20
"test_ui_export_integrity_helpers.R","ui_export_integrity_helpers","batch export plan fails closed per dataset and never shares parameters",15,0,FALSE,FALSE,0,0.861000000000104,0.0190000000000001,0.880000000000109,15
"test_ui_export_integrity_helpers.R","ui_export_integrity_helpers","safe directory and temporary workspace helpers prevent collisions",9,0,FALSE,FALSE,0,0.0170000000000528,0.00300000000000011,0.0209999999999582,9
"test_ui_export_integrity_helpers.R","ui_export_integrity_helpers","ZIP validation rejects impostors and verifies required sentinels",10,0,FALSE,FALSE,0,0.0399999999999636,0.00499999999999989,0.0510000000001583,10
"test_ui_orientation_integration.R","ui_orientation_integration","Orientation state fixtures distinguish no-run, full, partial, and stale",8,0,FALSE,FALSE,0,0.153999999999996,0.00499999999999989,0.157999999999902,8
"test_ui_orientation_integration.R","ui_orientation_integration","Orientation live session links navigation, scope, events, and export status",51,0,FALSE,FALSE,0,29.5649999999998,0.381,29.951,51
"test_ui_run_state_phase0.R","ui_run_state_phase0","UI run state returns a stable status contract",5,0,FALSE,FALSE,0,0.0650000000000546,0.00300000000000011,0.0679999999999836,5
"test_ui_run_state_phase0.R","ui_run_state_phase0","UI run state distinguishes current whole and partial scopes",10,0,FALSE,FALSE,0,0.146999999999935,0.00499999999999989,0.15300000000002,10
"test_ui_run_state_phase0.R","ui_run_state_phase0","formal exports require a current full run with matching provenance",11,0,FALSE,FALSE,0,0.276000000000067,0.00999999999999979,0.286000000000058,11
"test_ui_run_state_phase0.R","ui_run_state_phase0","UI run state distinguishes parameter, data, and dataset changes",10,0,FALSE,FALSE,0,0.106999999999971,0.00500000000000078,0.111999999999853,10
"test_ui_run_state_phase0.R","ui_run_state_phase0","UI run state fails soft when provenance cannot be verified",3,0,FALSE,FALSE,0,0.0670000000000073,0.00199999999999978,0.0690000000001874,3
"test_ui_run_state_phase0.R","ui_run_state_phase0","a detector result with zero selected trains is unverifiable",4,0,FALSE,FALSE,0,0.105000000000018,0.00300000000000011,0.106999999999971,4
"test_ui_run_state_phase0.R","ui_run_state_phase0","dataset identity separates spike data from MANUAL and Review truth",6,0,FALSE,FALSE,0,0.00700000000006185,0.000999999999999446,0.0080000000000382,6
"test_ui_run_state_phase0.R","ui_run_state_phase0","validation state detects MANUAL and Review truth changes",3,0,FALSE,FALSE,0,0.153999999999996,0.00400000000000045,0.158999999999878,3
"test_ui_run_state_phase0.R","ui_run_state_phase0","validation state tracks external truth, source run, and scope",7,0,FALSE,FALSE,0,0.117999999999938,0.00399999999999956,0.122000000000071,7
"test_ui_run_state_phase0.R","ui_run_state_phase0","shadow-independent validation is current without a main detector run",7,0,FALSE,FALSE,0,0.08400000000006,0.00400000000000045,0.0869999999999891,7
"test_ui_run_state_phase0.R","ui_run_state_phase0","partial validation identity is scoped to actually scored trains",4,0,FALSE,FALSE,0,0.0960000000000036,0.00300000000000011,0.0979999999999563,4
"test_ui_run_state_phase0.R","ui_run_state_phase0","combined UI state model is side-effect free",3,0,FALSE,FALSE,0,0.0730000000000928,0.00199999999999978,0.0750000000000455,3
"test_validation_consistency.R","validation_consistency","consistency check returns a table",2,0,FALSE,FALSE,0,3.00200000000018,0.032,3.07899999999995,2
"test_validation_consistency.R","validation_consistency","scientific validation handles no manual labels",2,0,FALSE,FALSE,0,3.02199999999993,0.0229999999999997,3.09000000000015,2
"test_validation_consistency.R","validation_consistency","metric mode keeps possible_burst strict and merges candidate family",2,0,FALSE,FALSE,0,0.00199999999995271,0,0.00199999999995271,2
"test_validation_consistency.R","validation_consistency","lightweight validation uses AUTO predictions, not MANUAL-first final events",10,0,FALSE,FALSE,0,3.72000000000003,0.0380000000000003,3.80199999999991,10
