"file","context","test","nb","failed","skipped","error","warning","user","system","real","passed"
"test_schema_yaml_config.R","schema_yaml_config","contract-driven UI exposes editable runtime parameters",40,0,FALSE,FALSE,0,2.69499999999999,0.0210000000000001,2.71600000000001,40
"test_schema_yaml_config.R","schema_yaml_config","basic contract metadata is biology-oriented and workflow ordered",10,0,FALSE,FALSE,0,0.865000000000009,0.0069999999999999,0.871000000000038,10
"test_schema_yaml_config.R","schema_yaml_config","contract-driven inputs write back to nested params",2,0,FALSE,FALSE,0,0.49799999999999,0.002,0.5,2
"test_schema_yaml_config.R","schema_yaml_config","parameter YAML import and export round-trip through contract",7,0,FALSE,FALSE,0,7.769,0.032,7.80200000000002,7
"test_schema_yaml_config.R","schema_yaml_config","retired neural-network parameters are scrubbed from legacy inputs",8,0,FALSE,FALSE,0,3.16399999999999,0.0169999999999999,3.18199999999996,8
"test_schema_yaml_config.R","schema_yaml_config","partial parameter YAML overlays defaults and reports validation errors",3,0,FALSE,FALSE,0,5.27600000000001,0.032,5.30900000000003,3
"test_schema_yaml_config.R","schema_yaml_config","partial YAML preserves explicit canonical and legacy alias overrides",10,0,FALSE,FALSE,0,7.58500000000004,0.038,7.63900000000001,10
"test_schema_yaml_config.R","schema_yaml_config","parameter YAML rejects invalid numeric, integer, and logical values before silent coercion",4,0,FALSE,FALSE,0,5.27199999999999,0.026,5.30000000000001,4
"test_schema_yaml_config.R","schema_yaml_config","validation issues and parameter reports carry UI metadata",5,0,FALSE,FALSE,0,1.89400000000001,0.00800000000000001,1.90199999999999,5
"test_schema_yaml_config.R","schema_yaml_config","parameter change preview lists UI-visible changes with impact metadata",6,0,FALSE,FALSE,0,1.98399999999998,0.0089999999999999,1.99200000000002,6
"test_slow_isi_structural_burst.R","slow_isi_structural_burst","slow trains use structural low-tail burst thresholds when all ISIs exceed classical burst bands",5,0,FALSE,FALSE,0,4.738,0.036,4.81600000000003,5
"test_state_space_pca.R","state_space_pca","ISI state-space features support label-free PCA trajectories",9,0,FALSE,FALSE,0,0.0200000000000387,0.00199999999999978,0.0219999999999914,9
"test_state_space_pca.R","state_space_pca","logISI phase portrait builds adjacent-ISI state pairs",5,0,FALSE,FALSE,0,0.0129999999999768,0.00200000000000022,0.0149999999999864,5
"test_state_space_pca.R","state_space_pca","ISI state-space Isomap returns a bounded nonlinear embedding",10,0,FALSE,FALSE,0,0.168000000000006,0.004,0.170999999999992,10
"test_state_space_pca.R","state_space_pca","state-space labels keep AUTO, MANUAL, and final choices explicit",3,0,FALSE,FALSE,0,0.00499999999999545,0,0.00499999999999545,3
"test_support_threshold_parameter_import.R","support_threshold_parameter_import","Mean-ISI support thresholds import into the Burst parameter store",19,0,FALSE,FALSE,0,0.021000000000015,0.00199999999999978,0.0240000000000009,19
"test_support_threshold_parameter_import.R","support_threshold_parameter_import","LogISI import records method evidence and supports evidence-only mode",9,0,FALSE,FALSE,0,0.0489999999999782,0.00200000000000022,0.0500000000000114,9
"test_support_threshold_parameter_import.R","support_threshold_parameter_import","support import rejects unresolved or malformed threshold evidence",2,0,FALSE,FALSE,0,0.0100000000000477,0.00099999999999989,0.0110000000000241,2
"test_support_threshold_parameter_import.R","support_threshold_parameter_import","support import controls are wired in both UI and server",4,0,FALSE,FALSE,0,0.497000000000014,0.00300000000000011,0.5,4
"test_tf_burst_pause_ownership.R","tf_burst_pause_ownership","ownership success is a support-only one-pass merge",21,0,FALSE,FALSE,0,0.158000000000015,0.004,0.161999999999978,21
"test_tf_burst_pause_ownership.R","tf_burst_pause_ownership","no witness, ordinary gap and canonical boundary reject explicitly",17,0,FALSE,FALSE,0,0.319999999999993,0.004,0.324000000000012,17
"test_tf_burst_pause_ownership.R","tf_burst_pause_ownership","one-pass scheduling advances after failure and never re-feeds a merge",10,0,FALSE,FALSE,0,0.0780000000000314,0.00200000000000022,0.0799999999999841,10
"test_tf_burst_pause_ownership.R","tf_burst_pause_ownership","gap length and bridge-count caps remain distinct evidence",6,0,FALSE,FALSE,0,0.0539999999999736,0.00199999999999978,0.0559999999999832,6
"test_tf_burst_pause_ownership.R","tf_burst_pause_ownership","empty, no-eligible and single-atom paths are typed",20,0,FALSE,FALSE,0,0.0949999999999704,0.004,0.100000000000023,20
"test_tf_burst_pause_ownership.R","tf_burst_pause_ownership","live ownership observation is byte, RNG and options neutral",17,0,FALSE,FALSE,0,31.409,0.0630000000000002,31.473,17
"test_tf_burst_pause_ownership.R","tf_burst_pause_ownership","collector-off never enters ownership observation",2,0,FALSE,FALSE,0,0.302999999999997,0.004,0.307999999999993,2
"test_tf_burst_pause_ownership.R","tf_burst_pause_ownership","wrong train and every ownership hook mutation fail",8,0,FALSE,FALSE,0,33.032,0.0609999999999999,33.093,8
"test_tf_burst_pause_ownership.R","tf_burst_pause_ownership","a fully rehashed ownership attack cannot escape upstream closure",4,0,FALSE,FALSE,0,30.165,0.0379999999999998,30.202,4
"test_threshold_first_broad_hfs_state.R","threshold_first_broad_hfs_state","Broad-HFS observer separates direct support and one connector",20,0,FALSE,FALSE,0,1.71199999999999,0.0089999999999999,1.72199999999998,20
"test_threshold_first_broad_hfs_state.R","threshold_first_broad_hfs_state","Broad-HFS observer preserves a post-ownership Pause in the parent envelope",10,0,FALSE,FALSE,0,2.101,0.00599999999999978,2.10599999999999,10
"test_threshold_first_broad_hfs_state.R","threshold_first_broad_hfs_state","Broad-HFS subtype requests use the same parent generator",4,0,FALSE,FALSE,0,1.59199999999998,0.00500000000000034,1.59699999999998,4
"test_threshold_first_broad_hfs_state.R","threshold_first_broad_hfs_state","Broad-HFS hook payloads fail closed on mutation",6,0,FALSE,FALSE,0,1.90100000000001,0.00499999999999989,1.90499999999997,6
"test_threshold_first_broad_hfs_state.R","threshold_first_broad_hfs_state","collector-off path never enters the Broad-HFS observer",1,0,FALSE,FALSE,0,0.183999999999969,0.00499999999999989,0.188999999999965,1
"test_threshold_first_candidate_lineage_burst_stage4.R","threshold_first_candidate_lineage_burst_stage4","Stage-4 records only visited attempts and emitted candidates",25,0,FALSE,FALSE,0,0.871000000000038,0.00600000000000023,0.879000000000019,25
"test_threshold_first_candidate_lineage_burst_stage4.R","threshold_first_candidate_lineage_burst_stage4","Stage-4 shared K is reported as ordered early stop",16,0,FALSE,FALSE,0,0.361999999999966,0.004,0.365000000000009,16
"test_threshold_first_candidate_lineage_burst_stage4.R","threshold_first_candidate_lineage_burst_stage4","Stage-4 distinguishes rejected, empty and short searches",13,0,FALSE,FALSE,0,0.552999999999997,0.00700000000000012,0.560999999999979,13
"test_threshold_first_candidate_lineage_burst_stage4.R","threshold_first_candidate_lineage_burst_stage4","Stage-4 source, candidate, receipt and union tampering fail",10,0,FALSE,FALSE,0,1.44099999999997,0.00599999999999978,1.447,10
"test_threshold_first_candidate_lineage_burst_stage4.R","threshold_first_candidate_lineage_burst_stage4","connector keeps an independent duplicate domain and episode root",6,0,FALSE,FALSE,0,0.35899999999998,0.00300000000000011,0.361999999999966,6
"test_threshold_first_candidate_lineage_burst_stage4.R","threshold_first_candidate_lineage_burst_stage4","an appended scientific reject remains a Stage-4 candidate",4,0,FALSE,FALSE,0,0.812000000000012,0.004,0.814999999999998,4
"test_threshold_first_candidate_lineage_burst_stage4.R","threshold_first_candidate_lineage_burst_stage4","collector-off never enters Stage-4 observation helpers",3,0,FALSE,FALSE,0,0.114000000000033,0.00199999999999978,0.117000000000019,3
"test_threshold_first_candidate_lineage_pause_contextual.R","threshold_first_candidate_lineage_pause_contextual","generic Pause downgrade is append-only and ownership-specific",11,0,FALSE,FALSE,0,0.0539999999999736,0.00199999999999978,0.05499999999995,11
"test_threshold_first_candidate_lineage_pause_contextual.R","threshold_first_candidate_lineage_pause_contextual","unselected and non-Burst support cannot downgrade generic Pause",3,0,FALSE,FALSE,0,0.0629999999999882,0.00200000000000022,0.0640000000000214,3
"test_threshold_first_candidate_lineage_pause_contextual.R","threshold_first_candidate_lineage_pause_contextual","interburst proposal uses a strict local non-bridge threshold",9,0,FALSE,FALSE,0,0.0990000000000464,0.00199999999999978,0.100999999999999,9
"test_threshold_first_candidate_lineage_pause_contextual.R","threshold_first_candidate_lineage_pause_contextual","interburst gap cap, tie-first and invalid support are deterministic",4,0,FALSE,FALSE,0,0.150999999999954,0.004,0.154999999999973,4
"test_threshold_first_candidate_lineage_pause_contextual.R","threshold_first_candidate_lineage_pause_contextual","generic-first same geometry is not deduplicated or capped",5,0,FALSE,FALSE,0,0.0540000000000305,0.00200000000000022,0.05600000000004,5
"test_threshold_first_candidate_lineage_pause_contextual.R","threshold_first_candidate_lineage_pause_contextual","same-geometry count records unique routes rather than proposal rows",3,0,FALSE,FALSE,0,0.105999999999995,0.00099999999999989,0.108000000000004,3
"test_threshold_first_candidate_lineage_pause_contextual.R","threshold_first_candidate_lineage_pause_contextual","contextual replay closes independently checked routes and receipt",40,0,FALSE,FALSE,0,0.12700000000001,0.004,0.132000000000005,40
"test_threshold_first_candidate_lineage_pause_contextual.R","threshold_first_candidate_lineage_pause_contextual","pair audit leaves scientifically unvisited stages typed NA",18,0,FALSE,FALSE,0,0.206000000000017,0.00700000000000012,0.212999999999965,18
"test_threshold_first_candidate_lineage_pause_contextual.R","threshold_first_candidate_lineage_pause_contextual","contextual gating yields typed zero without scanning proposals",33,0,FALSE,FALSE,0,0.113999999999976,0.004,0.117999999999995,33
"test_threshold_first_candidate_lineage_pause_contextual.R","threshold_first_candidate_lineage_pause_contextual","contextual two-phase lock rejects missing and changed capture atomically",4,0,FALSE,FALSE,0,0.0600000000000023,0.00199999999999978,0.0620000000000118,4
"test_threshold_first_candidate_lineage_pause_contextual.R","threshold_first_candidate_lineage_pause_contextual","every contextual hook rejects semantic mutation without partial capture",10,0,FALSE,FALSE,0,0.560000000000002,0.00300000000000011,0.562999999999988,10
"test_threshold_first_candidate_lineage_pause_contextual.R","threshold_first_candidate_lineage_pause_contextual","collector-off cannot enter contextual Pause observers",4,0,FALSE,FALSE,0,0.334000000000003,0.00499999999999989,0.340000000000032,4
"test_threshold_first_candidate_lineage_pause_contextual.R","threshold_first_candidate_lineage_pause_contextual","active collector full is byte-neutral for success and zero-output",16,0,FALSE,FALSE,0,3.00400000000002,0.0150000000000001,3.01799999999997,16
"test_threshold_first_candidate_lineage_pause_contextual.R","threshold_first_candidate_lineage_pause_contextual","active path records no generic downgrade after canonical hard cut",5,0,FALSE,FALSE,0,28.046,0.0329999999999999,28.079,5
"test_threshold_first_candidate_lineage_pause_contextual.R","threshold_first_candidate_lineage_pause_contextual","stored raw and ownership mutations invalidate contextual receipt",7,0,FALSE,FALSE,0,2.87,0.004,2.87400000000002,7
"test_threshold_first_candidate_lineage_pause_contextual.R","threshold_first_candidate_lineage_pause_contextual","fresh wrong-pattern cross-root attack fails before contextual bind",2,0,FALSE,FALSE,0,0.169999999999959,0.00199999999999978,0.172000000000025,2
"test_threshold_first_candidate_lineage_pause_contextual.R","threshold_first_candidate_lineage_pause_contextual","alternate Burst route is typed unavailable without candidate detail",13,0,FALSE,FALSE,0,0.0630000000001019,0.00200000000000022,0.0660000000000309,13
"test_threshold_first_candidate_lineage_pause_contextual.R","threshold_first_candidate_lineage_pause_contextual","interburst construction IDs count qualifying attempts, not successes",11,0,FALSE,FALSE,0,0.100000000000023,0.00199999999999978,0.101999999999975,11
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","orthogonal run config is explicit and fails closed",7,0,FALSE,FALSE,0,0.0119999999999436,0.00099999999999989,0.0130000000000337,7
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","legacy migration is explicit, idempotent, and rejects unknown modes",12,0,FALSE,FALSE,0,0.0190000000000055,0.00099999999999989,0.0220000000000482,12
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","legacy migration rejects duplicate and partial-match keys",10,0,FALSE,FALSE,0,0.00499999999999545,0,0.00599999999997181,10
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","all public enumerations reject abbreviations",12,0,FALSE,FALSE,0,0.208999999999946,0.00200000000000022,0.209999999999923,12
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","normalized view is rebuilt from a strict label-free allowlist",7,0,FALSE,FALSE,0,0.0380000000000109,0.00099999999999989,0.039000000000101,7
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","duplicates and nonfinite rows remain auditable",12,0,FALSE,FALSE,0,0.0330000000000155,0.00199999999999978,0.0349999999999682,12
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","time input and materialized table columns are plain real vectors",3,0,FALSE,FALSE,0,0.00900000000001455,0,0.00900000000001455,3
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","raw hard boundaries project only to the sorted acquisition-block start",4,0,FALSE,FALSE,0,0.00799999999992451,0.00100000000000033,0.00900000000001455,4
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","nonfinite timestamps hard-cut both sides and segment re-entry fails closed",5,0,FALSE,FALSE,0,0.0199999999999818,0.00099999999999989,0.0209999999999582,5
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","raw acquisition causes exactly determine normalized hard boundaries",2,0,FALSE,FALSE,0,0.0119999999999436,0.00099999999999989,0.0120000000000573,2
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","raw-row permutation changes audit mapping but not scientific input",3,0,FALSE,FALSE,0,0.0430000000000064,0.00099999999999989,0.0439999999999827,3
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","train-view validation closes metadata, mappings, coordinates, and masks",8,0,FALSE,FALSE,0,0.0190000000000055,0.00100000000000033,0.0190000000000055,8
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","label-free projection requires frozen acquisition/QC provenance",2,0,FALSE,FALSE,0,0.00700000000006185,0.00099999999999989,0.00700000000006185,2
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","segments, hard boundaries, and QC masks cannot become Pause support",8,0,FALSE,FALSE,0,0.0159999999999627,0.00199999999999978,0.0180000000000291,8
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","the QC floor is one explicit unclassed double",6,0,FALSE,FALSE,0,0.0190000000000055,0,0.0199999999999818,6
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","seconds and milliseconds have the same scientific view and hash",3,0,FALSE,FALSE,0,0.0449999999999591,0.00200000000000022,0.0459999999999354,3
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","scientific hash includes science and excludes audit materialization",7,0,FALSE,FALSE,0,0.13900000000001,0.00099999999999989,0.141000000000076,7
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","canonical train-view and scientific hashes match the Phase 0 golden fixture",2,0,FALSE,FALSE,0,0.0349999999999682,0.00099999999999989,0.0359999999999445,2
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","numeric primitives have frozen inclusive-tail semantics",30,0,FALSE,FALSE,0,0.0359999999999445,0.00100000000000033,0.0370000000000346,30
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","block identifiers are mechanically derived and cannot be renamed or merged",3,0,FALSE,FALSE,0,0.00900000000001455,0.00099999999999989,0.0099999999999909,3
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","ISI closure uses one explicit absolute tolerance at large scales",1,0,FALSE,FALSE,0,0.00599999999997181,0,0.00599999999997181,1
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","local references and BH families never cross analysis blocks",9,0,FALSE,FALSE,0,0.0170000000000528,0.00099999999999989,0.0180000000000291,9
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","scientific parameter hashing canonicalizes the caller payload",6,0,FALSE,FALSE,0,0.00900000000001455,0.00099999999999989,0.0099999999999909,6
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","provider absence is not silently reinterpreted as negative evidence",9,0,FALSE,FALSE,0,0.00699999999994816,0,0.0080000000000382,9
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","provider identity proves information access and group separation",5,0,FALSE,FALSE,0,0.0320000000000391,0.00100000000000033,0.0320000000000391,5
"test_threshold_first_phase0_contracts.R","threshold_first_phase0_contracts","Phase 0 contracts remain dormant and preserve frozen legacy identities",24,0,FALSE,FALSE,0,0.0860000000000127,0.00199999999999978,0.0889999999999418,24
"test_tonic_hfs_edge_resolution.R","tonic_hfs_edge_resolution","edge Tonic transitions require a fully re-passed HFS residual",15,0,FALSE,FALSE,0,0.0170000000000528,0.00200000000000022,0.0199999999999818,15
"test_tonic_hfs_edge_resolution.R","tonic_hfs_edge_resolution","an interior Tonic proposal cannot split Broad HFS",4,0,FALSE,FALSE,0,0.00499999999999545,0.00099999999999989,0.00599999999997181,4
"test_tonic_hfs_edge_resolution.R","tonic_hfs_edge_resolution","a failed HFS residual restores the historical HFS veto",4,0,FALSE,FALSE,0,0.0040000000000191,0.00099999999999989,0.00499999999999545,4
"test_tonic_hfs_edge_resolution.R","tonic_hfs_edge_resolution","edge resolution is invariant to candidate row order",1,0,FALSE,FALSE,0,0.0080000000000382,0,0.00900000000001455,1
"test_train_pipeline_registry.R","train_pipeline_registry","train pipeline registry exposes stable semantic pipelines",5,0,FALSE,FALSE,0,0.0860000000000127,0.00299999999999967,0.0890000000000555,5
"test_train_pipeline_registry.R","train_pipeline_registry","train dispatcher preserves the default detector path",3,0,FALSE,FALSE,0,0.230999999999995,0.00500000000000034,0.236999999999966,3
"test_train_pipeline_registry.R","train_pipeline_registry","train dispatcher honors explicit pipeline selection and rejects unknown names",2,0,FALSE,FALSE,0,0.235000000000014,0.00599999999999978,0.240999999999985,2
"test_ui_dynamic_status_localization.R","ui_dynamic_status_localization","dynamic status outputs select only the current language",14,0,FALSE,FALSE,0,30.073,0.207,30.508,14
"test_ui_dynamic_status_localization.R","ui_dynamic_status_localization","unknown manual and rollback failures label raw condition details",11,0,FALSE,FALSE,0,24.769,0.279,25.386,11
"test_ui_dynamic_status_localization.R","ui_dynamic_status_localization","Legacy rebuild and revert confirmations are fully localized",9,0,FALSE,FALSE,0,31.524,0.447,32.489,9
"test_ui_dynamic_status_localization.R","ui_dynamic_status_localization","Legacy controls and selectors follow same-session language changes",24,0,FALSE,FALSE,0,62.8670000000001,0.762,64.874,24
"test_ui_dynamic_status_localization.R","ui_dynamic_status_localization","parameter-sensitivity Plotly copy follows language without mutating results",15,0,FALSE,FALSE,0,43.9109999999999,0.506,45.198,15
"test_ui_orientation_export_progress.R","ui_orientation_export_progress","formal export progress records an immutable scoped identity",21,0,FALSE,FALSE,0,0.0380000000000109,0.00399999999999956,0.0430000000000064,21
"test_ui_orientation_export_progress.R","ui_orientation_export_progress","superseded and terminal formal exports cannot overwrite current state",11,0,FALSE,FALSE,0,0.0249999999999773,0.00300000000000011,0.0289999999999964,11
"test_ui_orientation_export_progress.R","ui_orientation_export_progress","formal export completion verifies bytes and avoids a browser-save claim",15,0,FALSE,FALSE,0,0.0220000000000482,0.00400000000000045,0.0260000000000673,15
"test_ui_orientation_export_progress.R","ui_orientation_export_progress","labeled CSV handler reaches generated and error terminal states",11,0,FALSE,FALSE,0,0.349000000000046,0.00999999999999979,0.366999999999962,11
"test_ui_orientation_export_progress.R","ui_orientation_export_progress","both formal handlers expose real phased progress without changing contracts",13,0,FALSE,FALSE,0,0.0169999999999391,0.00199999999999978,0.0190000000000055,13
"test_ui_raster_overview_reactivity.R","ui_raster_overview_reactivity","global raster overview depends directly on the time-window slider",6,0,FALSE,FALSE,0,0.0550000000000637,0.00300000000000011,0.0589999999999691,6
"test_ui_transaction_safety_phase0.R","ui_transaction_safety_phase0","transaction action metadata uses a stable schema and supported IDs",21,0,FALSE,FALSE,0,0.0319999999999254,0.00300000000000011,0.0359999999999445,21
"test_ui_transaction_safety_phase0.R","ui_transaction_safety_phase0","cancelled destructive actions are exact no-ops",5,0,FALSE,FALSE,0,0.0259999999999536,0.00199999999999978,0.0289999999999964,5
"test_ui_transaction_safety_phase0.R","ui_transaction_safety_phase0","failed destructive actions roll back atomically and do not enter undo history",5,0,FALSE,FALSE,0,0.0230000000000246,0.00100000000000033,0.0249999999999773,5
"test_ui_transaction_safety_phase0.R","ui_transaction_safety_phase0","an unfinalized production-style push can be aborted atomically",4,0,FALSE,FALSE,0,0.0299999999999727,0.00100000000000033,0.0340000000001055,4
"test_ui_transaction_safety_phase0.R","ui_transaction_safety_phase0","failed pushes preserve history evicted only after successful finalize",5,0,FALSE,FALSE,0,0.0230000000000246,0.000999999999999446,0.0249999999999773,5
"test_ui_transaction_safety_phase0.R","ui_transaction_safety_phase0","undo is LIFO and restores complete datasets plus derived session results",9,0,FALSE,FALSE,0,0.0240000000000009,0.00300000000000011,0.02699999999993,9
"test_ui_transaction_safety_phase0.R","ui_transaction_safety_phase0","bounded undo history retains only the newest complete transactions",5,0,FALSE,FALSE,0,0.0130000000000337,0.00100000000000033,0.0139999999998963,5
"test_ui_transaction_safety_phase0.R","ui_transaction_safety_phase0","compressed undo history also obeys its cumulative byte budget",3,0,FALSE,FALSE,0,0.00900000000001455,0.000999999999999446,0.00900000000001455,3
"test_ui_transaction_safety_phase0.R","ui_transaction_safety_phase0","push peek pop and restore never share mutable references",6,0,FALSE,FALSE,0,0.00699999999994816,0.00100000000000033,0.00799999999992451,6
"test_ui_transaction_safety_phase0.R","ui_transaction_safety_phase0","all required destructive action families restore complete derived state",6,0,FALSE,FALSE,0,0.0439999999999827,0.00199999999999978,0.0460000000000491,6
"test_ui_transaction_safety_phase0.R","ui_transaction_safety_phase0","transaction snapshots work with Shiny reactiveValues",2,0,FALSE,FALSE,0,0.0210000000000719,0.00100000000000033,0.0220000000000482,2
"test_ui_transaction_safety_phase0.R","ui_transaction_safety_phase0","reactiveValues LIFO undo treats absent and NULL optional state equally",5,0,FALSE,FALSE,0,0.0309999999999491,0.000999999999999446,0.0330000000000155,5
"test_ui_transaction_safety_phase0.R","ui_transaction_safety_phase0","undo refuses to erase later untracked scientific results",3,0,FALSE,FALSE,0,0.0150000000001,0.00100000000000033,0.0159999999999627,3
"test_ui_transaction_safety_phase0.R","ui_transaction_safety_phase0","tampered snapshots fail closed without consuming history",3,0,FALSE,FALSE,0,0.00699999999994816,0.00100000000000033,0.00700000000006185,3
