"Template_ID","Run_ID","Run_Ordinal","Start_u","End_u","Source_Type","Primary_Descriptor","State_Label","Event_Label","Pause_Subtype","Contextual_Separator_Label","Renewal_Family","Regularity_Regime","Tonic_Subtype","Burst_Strength_Stratum","Burst_Quota_ID","Component_Type","Component_Slot","RNG_Seed","RNG_Stream_Registry","Local_ISI_SHA256","Mean_ISI_Parameter_u","Gamma_Shape","Refractory_u","N_ISIs","Duration_u","Observed_Mean_ISI_u","CV","CV2","LV","Generation_Attempts"
"TPL_005","TPL_005_RUN_002",2,8.27039491984443,13.012704919031,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_1",587275924,"point_process=587275924","e8ce7462e6104a23657861af8ea2324ed093dd31685cf782723cd2f1afa08369",4.74230999918655,,,1,4.74230999918655,4.74230999918655,0,0,0,1
"TPL_005","TPL_005_RUN_003",3,13.012704919031,20.1192166680439,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none","tonic","stn_like_empirical_1",1830255722,"point_process=1830255722","b4c083deca60f811c0b6897a6f1f3eb771fd7c913b64544204234331ff357655",0.423789571970701,28.527313657105,0.02,17,7.1065117490129,0.418030102883112,0.161587073355723,0.171315777771708,0.0326301415618384,1
"TPL_005","TPL_005_RUN_004",4,20.1192166680439,21.5312702062118,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_01",179841750,"point_process=179841750","80aaa954787db9cb23617be7f8adbe16ea47706c229bcf962edc8f8d77ff945b",0.557681709132157,2.86378791928291,0.02,3,1.41205353816795,0.470684512722649,0.666310427846392,0.944850829520192,0.732870187493981,1
"TPL_005","TPL_005_RUN_005",5,21.5312702062118,26.2236820108426,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","intermediate","none","strong","BQ_069","hfs_with_nested_burst","BQ_069",519690389,"hfs_with_nested_burst=1816996191;hfs=284551090;hfs_shape=1514365175;hfs_total=1110017018;nested_burst=1724233641;nested_duration=222919050;nested_position=571030419;point_process=519690389","c2f0097b16012f04b4b06355dc9c9e0a71cb11d65a6e555fe30c442655031bb2",0.180210168296471,4.24431370515376,0.02,32,4.69241180463079,0.146637868894712,0.438318740255164,0.417811657768465,0.199853697205035,12
"TPL_005","TPL_005_RUN_006",6,26.2236820108426,39.6014610352917,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","shifted_gamma","generic_stress","generic_stress","none","none","tonic","generic_stress_2",384557350,"point_process=384557350","ef7a914098fa1262d03ba9369ddf8ea822a1691a3de5b3f257d414b9714b8eb4",0.931895986467134,21.1444977493957,0.02,15,13.3777790244491,0.891851934963273,0.18906614459253,0.200435058938591,0.0450949611007751,1
"TPL_005","TPL_005_RUN_007",7,39.6014610352917,44.1995469529638,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_2",1480153147,"point_process=1480153147","d625c2bc9de042417740bac948c1274816fbbd08ebdafec6d4fa5833fa7c714a",4.59808591767214,,,1,4.59808591767214,4.59808591767214,0,0,0,1
"TPL_005","TPL_005_RUN_008",8,44.1995469529638,44.8920035915922,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","weak","BQ_013","burst","BQ_013",478897772,"burst=1518404702;hfs=1340189994;hfs_shape=856577884;hfs_total=1291306290;nested_burst=770167114;nested_duration=398175455;nested_position=2133660274;point_process=478897772","814afba02d6bdbcc713eca3fa4d542ea6830b5013ca8167632ded14e411fb8a9",0.683225898724049,3.43926096335053,0.02,4,0.69245663862833,0.173114159657082,0.647423008176899,0.584918625537739,0.317245303395228,3
"TPL_005","TPL_005_RUN_009",9,44.8920035915922,48.7079845931595,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","shifted_gamma","irregular","none","none","none","hfs","irregular_1",1111514782,"point_process=1111514782","b4afc2b0e99f127947c5f179444de89fac627c1eec54b53d6e1dabd9eb70e4f6",0.191800692267716,1.37340104968753,0.02,21,3.81598100156736,0.181713381027017,0.715024414231937,0.834384892212706,0.788782089433001,14
"TPL_005","TPL_005_RUN_010",10,48.7079845931595,50.4665535425115,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_02",1244046503,"point_process=1244046503","970ed0590577963e36480c8de7979c6e004ad30c837ccd4c17c0bcf9b4ff938b",0.759210434695706,5.46775792073458,0.02,2,1.75856894935191,0.879284474675956,0.421763251717535,0.596463310689516,0.266826360749023,1
"TPL_005","TPL_005_RUN_011",11,50.4665535425115,51.2886562711455,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","moderate","BQ_014","burst","BQ_014",542993143,"burst=2051192863;hfs=2131549373;hfs_shape=1137554444;hfs_total=777120357;nested_burst=744639028;nested_duration=636365189;nested_position=37129128;point_process=542993143","fd0e0b43fd7c535a30c92702ff643ff954b1a950532336842fab0389bc13c528",0.805454160599038,4.53276855349541,0.02,5,0.822102728634075,0.164420545726815,0.601720707959884,0.747416566028741,0.546117525793639,1
"TPL_005","TPL_005_RUN_012",12,51.2886562711455,51.7460409886565,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","explicit_gap","contextual_separator","none","none","none","contextual_separator","separator_1",402403232,"point_process=402403232","4f4a5c5e272b2d289c4757bb7954b81b6bd54e1c794859a44970eb70202f1fb8",0.457384717511013,,,1,0.457384717511013,0.457384717511013,0,0,0,1
"TPL_005","TPL_005_RUN_013",13,51.7460409886565,52.2608676450793,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","strong","BQ_015","burst","BQ_015",1991168663,"burst=813128025;hfs=1453273954;hfs_shape=696867517;hfs_total=1854036904;nested_burst=3562469;nested_duration=843301840;nested_position=2040986992;point_process=1991168663","093dd910cbc0d286f91c45ff8339961cffe6da242660e8ab23099df61ff3990e",0.781395702750888,3.50292386189103,0.02,6,0.514826656422744,0.085804442737124,0.175052414568281,0.230395407608253,0.0617208518759019,6
"TPL_006","TPL_006_RUN_001",1,0,10.1609027138614,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","shifted_gamma","generic_stress","generic_stress","none","none","tonic","generic_stress_1",1997916022,"point_process=1997916022","fee85fca23da738adc34ae695eda2a79fba2ceb33358c85a0dc75f8918a8a8c7",0.862538532866165,26.2641016901471,0.02,12,10.1609027138614,0.846741892821784,0.211168662277351,0.172973016234811,0.0403415635996816,1
"TPL_006","TPL_006_RUN_002",2,10.1609027138614,14.7105238663667,"complex_multi_gap_mechanism","Pause:complex_multi_gap","none","Pause","complex_multi_gap","none","explicit_gap","complex_multi_gap","none","none","none","pause","complex_multi_gap_1",764173897,"point_process=764173897","01ac5942958dd8d5a13c310eaff7a947ae18f80a94c39939f6ac55998e13f480",2.27481057625264,,,2,4.54962115250528,2.27481057625264,0.320491460209157,0.453243369652548,0.154072164100497,2
"TPL_006","TPL_006_RUN_003",3,14.7105238663667,16.5182538495004,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_01",999153822,"point_process=999153822","03f6efefd86926fcd30e9e6454ccd684c2622ddf587328679a8c32cf650dbd23",0.567791910737287,4.89373233960941,0.02,3,1.80772998313373,0.602576661044575,0.569397032871915,1.10466931798737,0.921542953183961,1
"TPL_006","TPL_006_RUN_004",4,16.5182538495004,22.0617875073584,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","irregular","none","weak","BQ_071","hfs_with_nested_burst","BQ_071",1280243793,"hfs_with_nested_burst=2024607488;hfs=1197789220;hfs_shape=701713644;hfs_total=1153315270;nested_burst=1020137944;nested_duration=1732317299;nested_position=95907903;point_process=1280243793","8b03f899d1e8f622667c28cd8d144d97c54cdc3cee1b60babc0153be630ca930",0.201017327066511,1.48720289440826,0.02,34,5.54353365785796,0.163045107584058,0.757931998394246,0.752925559090173,0.600413581036206,157
"TPL_006","TPL_006_RUN_005",5,22.0617875073584,26.490966838227,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_2",1542591620,"point_process=1542591620","4f20a9bbcf111c2011bd497a39b06f4e74e9e758d09b527a8fd31f4507e52c9a",4.42917933086865,,,1,4.42917933086865,4.42917933086865,0,0,0,1
"TPL_006","TPL_006_RUN_006",6,26.490966838227,35.1196330799596,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","regular","none","strong","BQ_072","hfs_with_nested_burst","BQ_072",863017593,"hfs_with_nested_burst=42742364;hfs=1373219232;hfs_shape=1690929854;hfs_total=143363400;nested_burst=1022044777;nested_duration=722478842;nested_position=957868278;point_process=863017593","699343256101f412b12155d6af4c79554fdbef809425d011b57d50854f0430a0",0.297733808304183,6.08716610865667,0.02,34,8.62866624173257,0.253784301227429,0.537607860052071,0.365666024715011,0.156047188695182,10
"TPL_006","TPL_006_RUN_007",7,35.1196330799596,36.1043225170845,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_02",1510486215,"point_process=1510486215","9f2f51a564f5a83d8abfdd8511be330ed2089660a6b30c37ac6636db8af7e7ee",0.727419821266085,4.135953383171,0.02,1,0.984689437124947,0.984689437124947,0,0,0,1
"TPL_006","TPL_006_RUN_008",8,36.1043225170845,44.2850632930887,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","shifted_gamma","intermediate","none","none","none","hfs","intermediate_1",1389127303,"point_process=1389127303","13c2f6c6754e958e5b1984a85968a3f05ae4563d6afabbff8443907a52e6e8f3",0.290601500542834,4.46764557654969,0.02,29,8.18074077600421,0.282094509517387,0.358957157093343,0.368839829645446,0.188569108838086,3
"TPL_006","TPL_006_RUN_009",9,44.2850632930887,44.7361382344434,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","moderate","BQ_017","burst","BQ_017",2094449451,"burst=1413620294;hfs=63226249;hfs_shape=426858626;hfs_total=15950173;nested_burst=640721103;nested_duration=1351734356;nested_position=678318457;point_process=2094449451","48de24ecc86d1609153b45fdca64cbb738ade9fc239b8ccb9bfd39ae2f079ab1",0.839612140681129,4.9000808686018,0.02,3,0.451074941354708,0.150358313784903,0.31889167308097,0.607305689917288,0.276737566983353,1
"TPL_006","TPL_006_RUN_010",10,44.7361382344434,45.4090477490908,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","strong","BQ_018","burst","BQ_018",1204900538,"burst=981906006;hfs=1115748143;hfs_shape=1324359041;hfs_total=834320553;nested_burst=220270523;nested_duration=24654246;nested_position=580438852;point_process=1204900538","ab3c6fa0c614c3e9d17cd04c2c421108f1d7fc51057363c8e3369c4f1c07cdff",0.790721644856967,3.48507018014789,0.02,8,0.672909514647361,0.0841136893309202,0.349328518929246,0.420035115766453,0.16061983697504,3
"TPL_006","TPL_006_RUN_011",11,45.4090477490908,45.9175264329294,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","explicit_gap","contextual_separator","none","none","none","contextual_separator","separator_1",968410946,"point_process=968410946","4e820e172e66c5b45ed5645c1074a81af412a7da603ec3a6495ac09c15f3c9e5",0.508478683838621,,,1,0.508478683838621,0.508478683838621,0,0,0,1
"TPL_006","TPL_006_RUN_012",12,45.9175264329294,46.7042392636379,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","weak","BQ_016","burst","BQ_016",283150991,"burst=1323178464;hfs=1854794158;hfs_shape=681222339;hfs_total=1740118892;nested_burst=1448503302;nested_duration=1023861721;nested_position=649506302;point_process=283150991","bc20cd3a41a514487fd44cb9df1659228ec5d24b341ecbad482a5df5c64d01d5",0.563485367456451,2.65070507898927,0.02,7,0.786712830708524,0.112387547244075,0.326182073087802,0.541015296452047,0.268871854074015,5
"TPL_006","TPL_006_RUN_013",13,46.7042392636379,52.7639212755619,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none","tonic","stn_like_empirical_2",975589101,"point_process=975589101","935e09229ec1084596355f61ece4f1747c03bec5142692e432aaacb5dbcf8ac5",0.528682711394504,48.619833253324,0.02,11,6.05968201192396,0.550880182902178,0.148972977642964,0.199231022972147,0.0400236977975531,1
"TPL_006","TPL_006_RUN_014",14,52.7639212755619,57.7310688490181,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_3",2109708933,"point_process=2109708933","3e524f405c92a5ec60cbfc3665589173280454de3e1e84769223e184be9c3102",4.96714757345617,,,1,4.96714757345617,4.96714757345617,0,0,0,1
"TPL_007","TPL_007_RUN_001",1,0,4.53572489287477,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none","tonic","stn_like_empirical_1",551668447,"point_process=551668447","590a9a4bf148b78b1df5ef268fcf09478370291cacc3d7d77859af0f4370d4d7",0.368130105128512,67.2582645621151,0.02,12,4.53572489287477,0.377977074406231,0.102547205999503,0.123530747207673,0.015649445786138,1
"TPL_007","TPL_007_RUN_002",2,4.53572489287477,6.64044016374894,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_01",328848859,"point_process=328848859","882267b38075e9b07f4c307a7098521f9f128a780c085048460cd647e14312d6",0.621267273509875,2.75304579909425,0.02,2,2.10471527087417,1.05235763543708,0.701852169315501,0.992568856626959,0.738894701359312,1
"TPL_007","TPL_007_RUN_003",3,6.64044016374894,15.4765839401092,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","intermediate","none","weak","BQ_073","hfs_with_nested_burst","BQ_073",963576826,"hfs_with_nested_burst=671167420;hfs=973677831;hfs_shape=281536144;hfs_total=679342781;nested_burst=1579467430;nested_duration=233109870;nested_position=222263837;point_process=963576826","3812f8fa4f09fac4f5ab97836aa5ad85e0556eb5f9cff1fb31187d022121f401",0.288179781073704,3.10531514817849,0.02,34,8.83614377636024,0.259886581657654,0.604671677123828,0.579528037710677,0.335090051232879,26
"TPL_007","TPL_007_RUN_004",4,15.4765839401092,15.9316007080004,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","strong","BQ_021","burst","BQ_021",1494865830,"burst=1479248391;hfs=843090476;hfs_shape=697067994;hfs_total=744559189;nested_burst=1817203700;nested_duration=899172514;nested_position=77103781;point_process=1494865830","51f28edda4b0987bde037d26f488127e033fb1effd233ffd99287917434a9609",0.647540139325429,4.18046828433871,0.02,6,0.455016767891227,0.0758361279818712,0.405092648537561,0.757658326539604,0.437771131108488,7
"TPL_007","TPL_007_RUN_005",5,15.9316007080004,22.3410929997413,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","shifted_gamma","regular","none","none","none","hfs","regular_1",1589509574,"point_process=1589509574","ef76e6eb2ca5c58ad6fee89cd9b34114c7c9502e98b4da950123c9fed4409113",0.198178572813049,11.7162573183887,0.02,32,6.40949229174091,0.200296634116903,0.241118469573829,0.227248881383085,0.0636562643458066,1
"TPL_007","TPL_007_RUN_006",6,22.3410929997413,24.218980309145,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_02",26703378,"point_process=26703378","16c6d1b0e3d339773efea11fde6a7f3ad62633281eda2b5b67c3dda602c28268",0.652236761595123,2.34154417226091,0.02,2,1.87788730940371,0.938943654701857,1.00726816268374,1.42449229661397,1.5218837273344,1
"TPL_007","TPL_007_RUN_007",7,24.218980309145,27.1815373525596,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_1",2035094493,"point_process=2035094493","d595b2adbbfac7e15b2b1a7cc1a166b95b47dd411458e8a04e21127e6cb70d61",2.96255704341456,,,1,2.96255704341456,2.96255704341456,0,0,0,1
"TPL_007","TPL_007_RUN_008",8,27.1815373525596,28.0637850327036,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_03",311934540,"point_process=311934540","a4d8cc73d05bcd3e8479d98c5495d273e7320dec3c228cb25ba7ebcec8664e37",0.593913661560509,2.84911869966891,0.02,2,0.882247680143968,0.441123840071984,0.495219795530793,0.700346551195278,0.36786396882834,1
"TPL_007","TPL_007_RUN_009",9,28.0637850327036,28.5489295781626,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","weak","BQ_019","burst","BQ_019",888615986,"burst=915844629;hfs=1631207641;hfs_shape=363969979;hfs_total=1540731212;nested_burst=1196429790;nested_duration=883244431;nested_position=361565790;point_process=888615986","623d541d3b7078681523219cc9ba2895936943e33c988518a6cb786a3ef487cd",0.508431919582654,2.24274700209498,0.02,4,0.485144545459024,0.121286136364756,0.552728488899387,0.902105421385017,0.626738754445443,9
"TPL_007","TPL_007_RUN_010",10,28.5489295781626,29.0524196501857,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","explicit_gap","contextual_separator","none","none","none","contextual_separator","separator_1",631643271,"point_process=631643271","9b60ca1d7b705ee6354237b39aba1f41b01cb6da36ab79079ab7f8d953354f3b",0.503490072023124,,,1,0.503490072023124,0.503490072023124,0,0,0,1
"TPL_007","TPL_007_RUN_011",11,29.0524196501857,29.5335449231488,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","moderate","BQ_020","burst","BQ_020",1872540926,"burst=1828897718;hfs=425386522;hfs_shape=563957632;hfs_total=375162288;nested_burst=1019978259;nested_duration=180998634;nested_position=833074073;point_process=1872540926","4b6a979cd0542863feac0e53f1906160c3ba007c91cceab1dca6f4c93b8e973b",0.60616169210989,1.80431069806218,0.02,5,0.481125272963104,0.0962250545926207,0.377947991812248,0.536948703085477,0.318954243865186,2
"TPL_007","TPL_007_RUN_012",12,29.5335449231488,35.9751321044519,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","irregular","none","moderate","BQ_074","hfs_with_nested_burst","BQ_074",1708937661,"hfs_with_nested_burst=1630095263;hfs=1048010274;hfs_shape=1961467838;hfs_total=1980993989;nested_burst=1287983298;nested_duration=1887435976;nested_position=1222607793;point_process=1708937661","e9e5858b7d875963fb1ee988d58df1ebc3c2aeae717eda5ace1f7f79a84b003e",0.235700743910857,1.65572959631681,0.02,31,6.44158718130309,0.207793134880745,0.60054267340434,0.472863138866253,0.302964989400141,858
"TPL_007","TPL_007_RUN_013",13,35.9751321044519,47.6383758100413,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","shifted_gamma","generic_stress","generic_stress","none","none","tonic","generic_stress_2",28437912,"point_process=28437912","57fb1c73b76ef334cbc5d92bc8618a73cb6e2accb6f08cc578c49bc65fb309e9",0.755694733478595,18.6876875320449,0.02,15,11.6632437055894,0.777549580372627,0.17422562240998,0.200913549802709,0.0480726716339451,1
"TPL_007","TPL_007_RUN_014",14,47.6383758100413,52.4580185519729,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_2",1870619954,"point_process=1870619954","febe3e724bf133e0cdab1a277f8310a42b4b1db25618a7f8eabb073c45fa9cd5",4.8196427419316,,,1,4.8196427419316,4.8196427419316,0,0,0,1
"TPL_008","TPL_008_RUN_001",1,0,5.63749460111961,"tonic_shifted_gamma_stn_like_empirical","Tonic:stn_like_empirical","Tonic","none","none","none","shifted_gamma","stn_like_empirical","stn_like_empirical","none","none","tonic","stn_like_empirical_1",2114160000,"point_process=2114160000","5bfe66b84ee2ee922efe3ca5fef9949fec234343c6ec1fc95e287debfaef58ed",0.397852885304019,39.4207626534626,0.02,13,5.63749460111961,0.433653430855355,0.14539828322387,0.198678739326296,0.0368948791880199,1
"TPL_008","TPL_008_RUN_002",2,5.63749460111961,8.89773013330654,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_1",910386623,"point_process=910386623","e65fa7441ced0d9ad4342812e10123803882145d87735f8edc3ea2fd555f22c0",3.26023553218693,,,1,3.26023553218693,3.26023553218693,0,0,0,1
"TPL_008","TPL_008_RUN_003",3,8.89773013330654,15.2075470364964,"broad_hfs_shifted_gamma","Broad_HFS","Broad_HFS","none","none","none","shifted_gamma","regular","none","none","none","hfs","regular_1",1396359642,"point_process=1396359642","cbd3c61c5893126d61c9c06d2e78bdfb16e98f91a2d03229a64d56a55e329042",0.184031777167693,7.04395239008591,0.02,32,6.30981690318988,0.197181778224684,0.377418256189042,0.498182039804081,0.256390361682851,2
"TPL_008","TPL_008_RUN_004",4,15.2075470364964,16.0193517976682,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","weak","BQ_022","burst","BQ_022",1266092700,"burst=496145617;hfs=1894184899;hfs_shape=287652932;hfs_total=1792589873;nested_burst=292092853;nested_duration=185809794;nested_position=1931748872;point_process=1266092700","5a1e685ca44faabcc7b060dd8d2329826f81b6903ddc04e8a46a5ff96e73b2d7",0.532344655226916,3.95799054205418,0.02,7,0.811804761171806,0.115972108738829,0.204445214899688,0.239659914410878,0.0546150350580267,16
"TPL_008","TPL_008_RUN_005",5,16.0193517976682,17.0013270931298,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_01",151821245,"point_process=151821245","b64f3a12943426f386809e1e27896b08c269aef6a0a80471ffb00427b4266140",0.702406375098508,4.31434781022836,0.02,1,0.981975295461599,0.981975295461599,0,0,0,1
"TPL_008","TPL_008_RUN_006",6,17.0013270931298,17.790707050278,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","moderate","BQ_023","burst","BQ_023",1107476770,"burst=1031603349;hfs=999071100;hfs_shape=1501377344;hfs_total=1179500549;nested_burst=1991106921;nested_duration=435962833;nested_position=1122000340;point_process=1107476770","fcd2e3e62e82b4ef27a26fcb1dd984a97d71116501953a65f0767899b60d6fef",0.794028725509997,3.65085614025593,0.02,8,0.789379957148135,0.0986724946435169,0.440895993517525,0.492613377076674,0.252354566224214,2
"TPL_008","TPL_008_RUN_007",7,17.790707050278,18.2767426874164,"contextual_gap_mechanism","Contextual_Separator","none","none","none","Contextual_Separator","explicit_gap","contextual_separator","none","none","none","contextual_separator","separator_1",1854308016,"point_process=1854308016","470d9262a0730589ee5d6f2431e17f6d62fc2ccb29fbc4de62e9f3478a193c93",0.486035637138411,,,1,0.486035637138411,0.486035637138411,0,0,0,1
"TPL_008","TPL_008_RUN_008",8,18.2767426874164,18.6738787557891,"standalone_background_shifted_gamma","Burst","none","Burst","none","none","shifted_gamma","standalone_background","none","strong","BQ_024","burst","BQ_024",480687341,"burst=1050295130;hfs=1670171073;hfs_shape=742874131;hfs_total=1864173020;nested_burst=1518008645;nested_duration=376192901;nested_position=344835737;point_process=480687341","80693d24e476fb7c77938daeb4c0df2394558f4b5af13541c5c6fdc74f36718b",0.759045392205007,4.98389815539122,0.02,4,0.397136068372756,0.0992840170931891,0.284443824306455,0.49132028401997,0.217556047456357,3
"TPL_008","TPL_008_RUN_009",9,18.6738787557891,31.3138282502582,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","shifted_gamma","generic_stress","generic_stress","none","none","tonic","generic_stress_2",1408000253,"point_process=1408000253","f16b5562a877481211b8d6be8519a9024ebd5ba528a526404ab81db5fea9b2c4",0.883927973965183,29.6764672296122,0.02,14,12.6399494944691,0.90285353531922,0.171361713721002,0.237673950526818,0.0581478265208073,1
"TPL_008","TPL_008_RUN_010",10,31.3138282502582,36.8301289214333,"complex_multi_gap_mechanism","Pause:complex_multi_gap","none","Pause","complex_multi_gap","none","explicit_gap","complex_multi_gap","none","none","none","pause","complex_multi_gap_2",1674833381,"point_process=1674833381","cdd0ecd179b4c027ba6dad4c418eb7e660015695fdcf3673772c408585beead0",2.75815033558756,,,2,5.51630067117512,2.75815033558756,0.206701884832805,0.292320608898634,0.0640885037901511,1
"TPL_008","TPL_008_RUN_011",11,36.8301289214333,37.9498893318267,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_02",36728499,"point_process=36728499","b895c65f23a526f0ba0fb20e06878c8c0952ad08c329690513ec9d5bca3b3a7d",0.791296072548721,5.25486673228443,0.02,1,1.11976041039337,1.11976041039337,0,0,0,1
"TPL_008","TPL_008_RUN_012",12,37.9498893318267,45.0639052499068,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","intermediate","none","strong","BQ_075","hfs_with_nested_burst","BQ_075",1310544601,"hfs_with_nested_burst=597470449;hfs=2128921464;hfs_shape=2088948010;hfs_total=1296116654;nested_burst=425698236;nested_duration=1507298691;nested_position=323274869;point_process=1310544601","25c14a0f23dc0a267a0a4aa0ee48a7389cf49f42a0b733498bc58635e2992982",0.212579293558374,3.38331242552958,0.02,34,7.11401591808008,0.209235762296473,0.523714025585398,0.530201074988968,0.287403937272156,3
"TPL_008","TPL_008_RUN_013",13,45.0639052499068,49.0593287570384,"canonical_mechanism","Pause:canonical","none","Pause","canonical","none","explicit_gap","canonical","none","none","none","pause","canonical_3",612909246,"point_process=612909246","e8fc616ab3f4feb6f1c82f1b5b3a322a8a3d03ed054674fd4b5c870cbd594314",3.99542350713164,,,1,3.99542350713164,3.99542350713164,0,0,0,1
"TPL_008","TPL_008_RUN_014",14,49.0593287570384,54.7855123012692,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","irregular","none","moderate","BQ_076","hfs_with_nested_burst","BQ_076",1448687887,"hfs_with_nested_burst=374500185;hfs=855110069;hfs_shape=1496549020;hfs_total=452303623;nested_burst=1010782440;nested_duration=510433747;nested_position=1815698976;point_process=1448687887","ef66bfc48a6dbf41f6197d08eb6093f3be245e786b33f6d0eb4f42d6023f4c3b",0.234900193954818,1.41992771008518,0.02,31,5.72618354423079,0.184715598200993,0.769026369421264,0.864415116905185,0.752336542212534,6
"TPL_009","TPL_009_RUN_001",1,0,7.40365910051747,"broad_hfs_shifted_gamma","Burst","Broad_HFS","Burst","none","none","shifted_gamma","irregular","none","strong","BQ_078","hfs_with_nested_burst","BQ_078",362970168,"hfs_with_nested_burst=80599631;hfs=1471479788;hfs_shape=102837361;hfs_total=833314151;nested_burst=72807461;nested_duration=269875830;nested_position=612714704;point_process=362970168","c3ac811e7a7ddca48484266012db93ba2f9f015da474921831ae3d07c154e574",0.243914369447157,1.31552657943685,0.02,34,7.40365910051747,0.217754679426985,0.764993082400904,0.685132121082003,0.466792183700007,36
"TPL_009","TPL_009_RUN_002",2,7.40365910051747,8.24084353281848,"background_shifted_gamma","Background","none","none","none","none","shifted_gamma","background","none","none","none","background","background_01",1223009402,"point_process=1223009402","ebd3705417b9ae295e6595e61d3179b1174c82640aaa17273267d1e79a6af9f1",0.640210258727893,5.19561177655123,0.02,1,0.837184432301007,0.837184432301007,0,0,0,1
"TPL_009","TPL_009_RUN_003",3,8.24084353281848,20.0602108986421,"tonic_shifted_gamma_generic_stress","Tonic:generic_stress","Tonic","none","none","none","shifted_gamma","generic_stress","generic_stress","none","none","tonic","generic_stress_1",49443221,"point_process=49443221","5cc53230e805ae169be5aa1d4adb867cbf799b923af75a0d595db5d2f7c6a9cf",0.751180659630336,25.5351883275434,0.02,15,11.8193673658236,0.78795782438824,0.207819893810753,0.325507877765643,0.108330431694795,1
