"Template_ID","Event_ID","Run_ID","State_Envelope_ID","Event_Label","Pause_Subtype","Event_Context","Latent_Pulse_ID","Latent_Start_u","Latent_End_u","Latent_Duration_u","Realized_Start_u","Realized_End_u","Realized_Duration_u","Realized_Left_Spike_Index","Realized_Right_Spike_Index","N_Realized_Spikes","N_Realized_ISIs","Rate_Multiplier","Pulse_Strength_Stratum","Frozen_Target_Spikes","Burst_Quota_ID","Is_Four_Spike_Boundary","Composite_HFS_Regime_ID","Boundary_Definition","Phenotype_Evidence_ID","Phenotype_Label","Phenotype_Evidence_Score","Phenotype_Evaluation_Eligibility"
"TPL_010","TPL_010_EVENT_008","TPL_010_RUN_015","TPL_010_STATE_005","Burst","none","burst_in_hfs","TPL_010_PULSE_005",57.8290256534845,58.3038468158013,0.474821162316815,57.8734314880973,58.2066994843765,0.333267996279211,133,141,9,8,5.40041908959392,"weak",9,"BQ_080",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0050","clear_burst_like",5.38806719367663,"eligible"
"TPL_011","TPL_011_EVENT_001","TPL_011_RUN_001","none","Pause","canonical","canonical","none",,,,0,4.22007746221498,4.22007746221498,1,2,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_011","TPL_011_EVENT_002","TPL_011_RUN_002","TPL_011_STATE_001","Burst","none","burst_in_hfs","TPL_011_PULSE_001",6.6107030159238,6.85694072142713,0.246237705503334,6.61811803003852,6.8340631730981,0.215945143059583,15,19,5,4,7.3410812667571,"moderate",5,"BQ_081",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0051","no_burst_evidence",2.02425450246946,"eligible"
"TPL_011","TPL_011_EVENT_003","TPL_011_RUN_004","TPL_011_STATE_002","Burst","none","burst_in_hfs","TPL_011_PULSE_002",13.8788815925432,14.243287474734,0.364405882190798,13.9172185873412,14.2390752711315,0.321856683790287,51,56,6,5,5.16952896257862,"weak",6,"BQ_082",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0052","no_burst_evidence",2.94965309900902,"eligible"
"TPL_011","TPL_011_EVENT_004","TPL_011_RUN_006","none","Pause","canonical","canonical","none",,,,34.5974576146969,37.6828628748817,3.08540526018478,86,87,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_011","TPL_011_EVENT_005","TPL_011_RUN_008","none","Burst","none","standalone_burst","TPL_011_PULSE_003",38.2491443079737,39.1491443079737,0.899999999999999,38.3219470400968,39.0511403040752,0.729193263978424,88,93,6,5,4.20837444986682,"weak",6,"BQ_031",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0053","ambiguous_burst_like",3.45308169070666,"exclude_primary_include_sensitivity"
"TPL_011","TPL_011_EVENT_006","TPL_011_RUN_011","none","Burst","none","standalone_burst","TPL_011_PULSE_004",49.9167837260263,50.6254058779814,0.708622151955097,50.0312105078204,50.5638154814049,0.532604973584498,133,139,7,6,6.21765029395465,"moderate",7,"BQ_032",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0054","ambiguous_burst_like",3.86635591761555,"exclude_primary_include_sensitivity"
"TPL_011","TPL_011_EVENT_007","TPL_011_RUN_013","none","Burst","none","standalone_burst","TPL_011_PULSE_005",51.0408643844565,51.6506818538206,0.60981746936411,51.0804877528484,51.5771671090267,0.496679356178269,140,147,8,7,9.80405865609646,"strong",8,"BQ_033",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0055","no_burst_evidence",1.14651720017005,"eligible"
"TPL_012","TPL_012_EVENT_001","TPL_012_RUN_002","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,12.2075830892282,17.8385075580883,5.63092446886003,15,17,3,2,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_012","TPL_012_EVENT_002","TPL_012_RUN_004","none","Pause","canonical","canonical","none",,,,23.7587707264146,27.3466440468824,3.58787332046777,32,33,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_012","TPL_012_EVENT_003","TPL_012_RUN_006","none","Burst","none","standalone_burst","TPL_012_PULSE_001",33.5787947285693,34.1136403869635,0.534845658394183,33.6497405200556,34.0582207459214,0.408480225865837,61,65,5,4,7.73170317593031,"moderate",5,"BQ_035",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0056","no_burst_evidence",2.09297776849544,"eligible"
"TPL_012","TPL_012_EVENT_004","TPL_012_RUN_008","TPL_012_STATE_004","Burst","none","burst_in_hfs","TPL_012_PULSE_002",38.4527991712984,38.8122976239598,0.359498452661363,38.5013126467634,38.7750836682564,0.273771021492976,83,89,7,6,5.85635628155433,"moderate",7,"BQ_083",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0057","clear_burst_like",4.3681034318721,"eligible"
"TPL_012","TPL_012_EVENT_005","TPL_012_RUN_009","none","Pause","canonical","canonical","none",,,,41.3569886448616,44.2377716485233,2.88078300366178,99,100,2,1,,"none",,"none",FALSE,"TPL_012_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_012","TPL_012_EVENT_006","TPL_012_RUN_010","TPL_012_STATE_005","Burst","none","burst_in_hfs","TPL_012_PULSE_003",47.4722910518106,47.6196500328921,0.14735898108151,47.4821296652172,47.6112360087785,0.129106343561354,114,117,4,3,10.6432973714545,"strong",4,"BQ_084",TRUE,"none","first_to_last_pulse_exposed_spike","PHENO_0058","no_burst_evidence",2.55867891584979,"eligible"
"TPL_012","TPL_012_EVENT_007","TPL_012_RUN_012","none","Burst","none","standalone_burst","TPL_012_PULSE_004",52.2893043046349,52.6576559313201,0.368351626685232,52.3033130561695,52.6470079168816,0.343694860712027,136,141,6,5,9.03589855693281,"strong",6,"BQ_036",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0059","no_burst_evidence",2.2725386776323,"eligible"
"TPL_012","TPL_012_EVENT_008","TPL_012_RUN_014","none","Burst","none","standalone_burst","TPL_012_PULSE_005",53.07506051209,53.97506051209,0.900000000000006,53.1329629804612,53.9041162313044,0.77115325084322,142,150,9,8,4.73792529571801,"weak",9,"BQ_034",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0060","no_burst_evidence",-0.689628519455498,"eligible"
"TPL_013","TPL_013_EVENT_001","TPL_013_RUN_001","none","Burst","none","standalone_burst","TPL_013_PULSE_001",-0.063248600563811,0.836751399436189,0.9,0,0.689316184315184,0.689316184315184,1,7,7,6,5.20830588357057,"weak",7,"BQ_037",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0061","no_burst_evidence",-0.740422248452139,"eligible"
"TPL_013","TPL_013_EVENT_002","TPL_013_RUN_003","none","Burst","none","standalone_burst","TPL_013_PULSE_002",1.16475998829901,2.06475998829901,0.9,1.27688708385388,1.96616684319683,0.689279759342946,8,15,8,7,7.00369359413162,"moderate",8,"BQ_038",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0062","clear_burst_like",5.64506110228926,"eligible"
"TPL_013","TPL_013_EVENT_003","TPL_013_RUN_005","none","Pause","canonical","canonical","none",,,,12.7098232698084,16.3371094058191,3.62728613601066,27,28,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_013","TPL_013_EVENT_004","TPL_013_RUN_006","TPL_013_STATE_002","Burst","none","burst_in_hfs","TPL_013_PULSE_003",19.1409212586989,19.4605551778067,0.31963391910784,19.1593788904612,19.4538841402722,0.294505249811053,39,47,9,8,8.14175082556903,"strong",9,"BQ_086",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0063","clear_burst_like",4.74111717291984,"eligible"
"TPL_013","TPL_013_EVENT_005","TPL_013_RUN_008","none","Burst","none","standalone_burst","TPL_013_PULSE_004",24.3853215326555,25.2853215326556,0.900000000000002,24.4051829977295,25.232327939528,0.827144941798537,63,71,9,8,8.11011462286115,"strong",9,"BQ_039",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0064","no_burst_evidence",3.1594926376015,"eligible"
"TPL_013","TPL_013_EVENT_006","TPL_013_RUN_012","none","Pause","canonical","canonical","none",,,,36.4665428763628,39.5288796670176,3.06233679065481,106,107,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_013","TPL_013_EVENT_007","TPL_013_RUN_013","TPL_013_STATE_005","Burst","none","burst_in_hfs","TPL_013_PULSE_005",42.2245249302026,42.7945404833181,0.570015553115539,42.2313691838419,42.7167088088649,0.485339625023002,114,121,8,7,6.10818199359346,"moderate",8,"BQ_085",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0065","clear_burst_like",4.70949484218721,"eligible"
"TPL_014","TPL_014_EVENT_001","TPL_014_RUN_001","TPL_014_STATE_001","Burst","none","burst_in_hfs","TPL_014_PULSE_001",2.09876119032042,2.3000309826598,0.201269792339374,2.11262182864008,2.29280022179008,0.180178393149995,10,14,5,4,9.90855574607849,"strong",5,"BQ_087",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0066","ambiguous_burst_like",3.7094903944125,"exclude_primary_include_sensitivity"
"TPL_014","TPL_014_EVENT_002","TPL_014_RUN_002","none","Pause","canonical","canonical","none",,,,7.51965237711059,10.3729829007244,2.85333052361384,35,36,2,1,,"none",,"none",FALSE,"TPL_014_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_014","TPL_014_EVENT_003","TPL_014_RUN_003","TPL_014_STATE_002","Burst","none","burst_in_hfs","TPL_014_PULSE_002",13.6997113215309,14.0670738081039,0.367362486572983,13.7150179815916,14.017575712616,0.302557731024457,52,57,6,5,4.55774078820832,"weak",6,"BQ_088",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0067","no_burst_evidence",2.21379097160519,"eligible"
"TPL_014","TPL_014_EVENT_004","TPL_014_RUN_006","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,24.2455816746078,30.542616127836,6.29703445322812,79,82,4,3,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_014","TPL_014_EVENT_005","TPL_014_RUN_008","none","Pause","canonical","canonical","none",,,,33.4756696185812,38.0605049393389,4.5848353207577,92,93,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_014","TPL_014_EVENT_006","TPL_014_RUN_011","none","Burst","none","standalone_burst","TPL_014_PULSE_003",46.3267482824163,47.1235257974055,0.796777514989159,46.4603622465914,47.0705144638653,0.610152217273914,117,121,5,4,4.14197379804682,"weak",5,"BQ_040",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0068","no_burst_evidence",1.2881532486549,"eligible"
"TPL_014","TPL_014_EVENT_007","TPL_014_RUN_013","none","Burst","none","standalone_burst","TPL_014_PULSE_004",47.6322687122063,48.3836084414167,0.75133972921045,47.7177451691683,48.2617304438592,0.543985274690911,122,127,6,5,7.3256564886542,"moderate",6,"BQ_041",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0069","no_burst_evidence",0.853948970850937,"eligible"
"TPL_014","TPL_014_EVENT_008","TPL_014_RUN_015","none","Burst","none","standalone_burst","TPL_014_PULSE_005",48.822570646503,49.1045685315529,0.28199788504994,48.8426435737272,49.0982490230745,0.255605449347271,128,131,4,3,10.9777714358643,"strong",4,"BQ_042",TRUE,"none","first_to_last_pulse_exposed_spike","PHENO_0070","no_burst_evidence",0.844445704875592,"eligible"
"TPL_015","TPL_015_EVENT_001","TPL_015_RUN_001","TPL_015_STATE_001","Burst","none","burst_in_hfs","TPL_015_PULSE_001",1.26831893424899,1.58720864779876,0.318889713549775,1.33504514785735,1.58115479062918,0.246109642771827,9,15,7,6,6.34181336278562,"moderate",7,"BQ_089",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0071","ambiguous_burst_like",3.51303839813339,"exclude_primary_include_sensitivity"
"TPL_015","TPL_015_EVENT_002","TPL_015_RUN_003","none","Burst","none","standalone_burst","TPL_015_PULSE_002",6.38321815772556,7.28321815772556,0.9,6.40365536498559,7.23377505402718,0.830119689041588,38,45,8,7,6.7974491197383,"moderate",8,"BQ_044",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0072","no_burst_evidence",2.10461674871225,"eligible"
"TPL_015","TPL_015_EVENT_003","TPL_015_RUN_006","TPL_015_STATE_003","Burst","none","burst_in_hfs","TPL_015_PULSE_003",17.4931377661939,18.076421221708,0.583283455514177,17.5623086531861,18.0649034159375,0.502594762751432,85,92,8,7,4.17441704915836,"weak",8,"BQ_090",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0073","no_burst_evidence",2.86976954131418,"eligible"
"TPL_015","TPL_015_EVENT_004","TPL_015_RUN_007","none","Pause","canonical","canonical","none",,,,22.5246368039704,26.7622587958655,4.23762199189514,111,112,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_015","TPL_015_EVENT_005","TPL_015_RUN_010","none","Pause","canonical","canonical","none",,,,32.4262777362275,36.7840636053378,4.35778586911037,122,123,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_015","TPL_015_EVENT_006","TPL_015_RUN_012","none","Burst","none","standalone_burst","TPL_015_PULSE_004",37.9516977204467,38.5878493152478,0.636151594801092,37.9918707238056,38.4923926250809,0.500521901275278,125,133,9,8,10.823342056945,"strong",9,"BQ_045",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0074","clear_burst_like",6.2341634237912,"eligible"
"TPL_015","TPL_015_EVENT_007","TPL_015_RUN_014","none","Burst","none","standalone_burst","TPL_015_PULSE_005",39.0689257617622,39.9689257617622,0.899999999999999,39.0692060363279,39.7882420862499,0.719036049921947,134,140,7,6,4.35126875690185,"weak",7,"BQ_043",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0075","no_burst_evidence",2.95119231185262,"eligible"
"TPL_016","TPL_016_EVENT_001","TPL_016_RUN_001","none","Burst","none","standalone_burst","TPL_016_PULSE_001",-0.0180703461177388,0.557168749167454,0.575239095285193,0,0.449402560370917,0.449402560370917,1,5,5,4,5.41618767206091,"weak",5,"BQ_046",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0076","no_burst_evidence",0.528440651955995,"eligible"
"TPL_016","TPL_016_EVENT_002","TPL_016_RUN_003","none","Burst","none","standalone_burst","TPL_016_PULSE_002",0.98301390629095,1.76054638783978,0.777532481548825,0.991744402966405,1.66553514678518,0.673790743818778,6,11,6,5,7.82645042939112,"moderate",6,"BQ_047",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0077","no_burst_evidence",-0.142738654589641,"eligible"
"TPL_016","TPL_016_EVENT_003","TPL_016_RUN_005","none","Burst","none","standalone_burst","TPL_016_PULSE_003",5.34015319667633,5.745961364437,0.405808167760675,5.38216299397219,5.74445214606845,0.362289152096265,32,38,7,6,11.7361283721402,"strong",7,"BQ_048",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0078","clear_burst_like",4.13653553437864,"eligible"
"TPL_016","TPL_016_EVENT_004","TPL_016_RUN_008","none","Pause","canonical","canonical","none",,,,9.45555695051792,13.8753775684023,4.4198206178844,48,49,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_016","TPL_016_EVENT_005","TPL_016_RUN_010","TPL_016_STATE_003","Burst","none","burst_in_hfs","TPL_016_PULSE_004",18.5939759259387,18.9157243400719,0.321748414133221,18.5960014043941,18.8432688135622,0.247267409168057,63,66,4,3,4.11056206305511,"weak",4,"BQ_091",TRUE,"none","first_to_last_pulse_exposed_spike","PHENO_0079","no_burst_evidence",2.24386612403911,"eligible"
"TPL_016","TPL_016_EVENT_006","TPL_016_RUN_011","none","Pause","canonical","canonical","none",,,,23.5467565194514,28.3724934051089,4.82573688565753,83,84,2,1,,"none",,"none",FALSE,"TPL_016_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_016","TPL_016_EVENT_007","TPL_016_RUN_012","TPL_016_STATE_004","Burst","none","burst_in_hfs","TPL_016_PULSE_005",31.6473883607197,32.0545535013631,0.407165140643396,31.6616837944492,32.0157711471587,0.354087352709467,98,106,9,8,8.89601049944758,"strong",9,"BQ_092",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0080","clear_burst_like",5.43969885356289,"eligible"
"TPL_016","TPL_016_EVENT_008","TPL_016_RUN_014","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,44.5832154806139,50.4055542297097,5.8223387490958,129,131,3,2,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_017","TPL_017_EVENT_001","TPL_017_RUN_002","none","Burst","none","standalone_burst","TPL_017_PULSE_001",2.57975111222047,3.47975111222047,0.9,2.60040453604072,3.34885074072604,0.748446204685323,9,17,9,8,6.24325149587821,"moderate",9,"BQ_050",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0081","no_burst_evidence",3.0237189141015,"eligible"
"TPL_017","TPL_017_EVENT_002","TPL_017_RUN_004","none","Burst","none","standalone_burst","TPL_017_PULSE_002",3.89718609900271,4.22241225212647,0.325226153123768,3.93144609783863,4.18280939148969,0.251363293651061,18,22,5,4,11.9293146338314,"strong",5,"BQ_051",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0082","no_burst_evidence",3.06316591044074,"eligible"
"TPL_017","TPL_017_EVENT_003","TPL_017_RUN_005","none","Pause","canonical","canonical","none",,,,4.18280939148969,7.22320380156158,3.0403944100719,22,23,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_017","TPL_017_EVENT_004","TPL_017_RUN_007","TPL_017_STATE_002","Burst","none","burst_in_hfs","TPL_017_PULSE_003",11.1095573511911,11.2870603434082,0.177502992217141,11.1219511378355,11.2602893601703,0.138338222334799,43,47,5,4,8.56396338250488,"strong",5,"BQ_093",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0083","ambiguous_burst_like",3.97302847765336,"exclude_primary_include_sensitivity"
"TPL_017","TPL_017_EVENT_005","TPL_017_RUN_010","none","Pause","canonical","canonical","none",,,,22.1518413561237,25.5414331090943,3.38959175297059,72,73,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_017","TPL_017_EVENT_006","TPL_017_RUN_012","TPL_017_STATE_004","Burst","none","burst_in_hfs","TPL_017_PULSE_004",27.8231485582063,28.1179294446499,0.294780886443561,27.847025829603,28.0823669086885,0.235341079085536,84,89,6,5,7.25623798917513,"moderate",6,"BQ_094",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0084","no_burst_evidence",2.69736314193232,"eligible"
"TPL_017","TPL_017_EVENT_007","TPL_017_RUN_013","none","Burst","none","standalone_burst","TPL_017_PULSE_005",31.4046274921069,32.3046274921069,0.899999999999999,31.4433852933381,32.2068558479158,0.763470554577715,104,111,8,7,5.1613329333486,"weak",8,"BQ_049",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0085","no_burst_evidence",2.01204952870701,"eligible"
"TPL_018","TPL_018_EVENT_001","TPL_018_RUN_002","none","Burst","none","standalone_burst","TPL_018_PULSE_001",3.91992546137033,4.27881843385217,0.358892972481848,3.96782248484295,4.257781590801,0.289959105958045,26,29,4,3,6.72410509851761,"moderate",4,"BQ_053",TRUE,"none","first_to_last_pulse_exposed_spike","PHENO_0086","no_burst_evidence",1.82280116191476,"eligible"
"TPL_018","TPL_018_EVENT_002","TPL_018_RUN_005","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,12.1963756509067,18.1818783249648,5.98550267405808,41,43,3,2,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_018","TPL_018_EVENT_003","TPL_018_RUN_006","none","Burst","none","standalone_burst","TPL_018_PULSE_002",18.16991092948,18.7459922718562,0.576081342376181,18.1818783249648,18.7337206882789,0.551842363314108,43,49,7,6,11.2954390626401,"strong",7,"BQ_054",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0087","clear_burst_like",4.50061984867264,"eligible"
"TPL_018","TPL_018_EVENT_004","TPL_018_RUN_008","none","Burst","none","standalone_burst","TPL_018_PULSE_003",19.294188688966,20.194188688966,0.899999999999999,19.362418274711,20.1912024263068,0.828784151595777,50,55,6,5,4.70787359820679,"weak",6,"BQ_052",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0088","no_burst_evidence",2.03934829096866,"eligible"
"TPL_018","TPL_018_EVENT_005","TPL_018_RUN_009","TPL_018_STATE_003","Burst","none","burst_in_hfs","TPL_018_PULSE_004",22.9231085443866,23.2347163016617,0.311607757275112,22.9258101804932,23.2133742594557,0.287564078962529,65,71,7,6,6.69704700191505,"moderate",7,"BQ_095",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0089","ambiguous_burst_like",3.80996620459378,"exclude_primary_include_sensitivity"
"TPL_018","TPL_018_EVENT_006","TPL_018_RUN_010","none","Pause","canonical","canonical","none",,,,26.7856271890809,29.7443593822306,2.95873219314963,86,87,2,1,,"none",,"none",FALSE,"TPL_018_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_018","TPL_018_EVENT_007","TPL_018_RUN_011","TPL_018_STATE_004","Burst","none","burst_in_hfs","TPL_018_PULSE_005",31.9722988447974,32.2779613717941,0.305662526996635,31.9822853554979,32.2725219338678,0.290236578369875,98,105,8,7,8.52081177476794,"strong",8,"BQ_096",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0090","clear_burst_like",4.50211067671179,"eligible"
"TPL_018","TPL_018_EVENT_008","TPL_018_RUN_013","none","Pause","canonical","canonical","none",,,,38.0430893822075,42.6530544570615,4.60996507485397,129,130,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_019","TPL_019_EVENT_001","TPL_019_RUN_001","none","Burst","none","standalone_burst","TPL_019_PULSE_001",-0.0641056041687749,0.468100893353282,0.532206497522057,0,0.379075145433936,0.379075145433936,1,5,5,4,8.46849925350398,"strong",5,"BQ_057",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0091","no_burst_evidence",2.51966705956881,"eligible"
"TPL_019","TPL_019_EVENT_002","TPL_019_RUN_003","none","Pause","canonical","canonical","none",,,,5.53508137498762,8.4360279762816,2.90094660129398,27,28,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_019","TPL_019_EVENT_003","TPL_019_RUN_005","TPL_019_STATE_002","Burst","none","burst_in_hfs","TPL_019_PULSE_002",14.3881088695196,14.925254106578,0.537145237058379,14.4296372853002,14.9015989007335,0.471961615433221,40,48,9,8,5.2278580913553,"weak",9,"BQ_097",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0092","clear_burst_like",4.67551725602997,"eligible"
"TPL_019","TPL_019_EVENT_004","TPL_019_RUN_007","none","Burst","none","standalone_burst","TPL_019_PULSE_003",22.2975090889491,23.1975090889491,0.900000000000002,22.4634093571967,23.134303210656,0.670893853459344,67,74,8,7,4.706699116854,"weak",8,"BQ_055",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0093","ambiguous_burst_like",3.92997342534877,"exclude_primary_include_sensitivity"
"TPL_019","TPL_019_EVENT_005","TPL_019_RUN_009","none","Burst","none","standalone_burst","TPL_019_PULSE_004",23.5726981303658,24.4726981303658,0.899999999999999,23.6445173053805,24.4366329514446,0.792115646064026,75,83,9,8,6.62730164139066,"moderate",9,"BQ_056",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0094","no_burst_evidence",3.23824467906475,"eligible"
"TPL_019","TPL_019_EVENT_006","TPL_019_RUN_014","none","Pause","canonical","canonical","none",,,,38.0149293515369,42.1117743921004,4.09684504056349,108,109,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_019","TPL_019_EVENT_007","TPL_019_RUN_016","TPL_019_STATE_005","Burst","none","burst_in_hfs","TPL_019_PULSE_005",44.9411890930777,45.1451049447398,0.20391585166206,44.9477944260603,45.1070086607927,0.159214234732396,119,123,5,4,10.9056648910046,"strong",5,"BQ_098",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0095","clear_burst_like",4.28707358410033,"eligible"
"TPL_020","TPL_020_EVENT_001","TPL_020_RUN_001","none","Burst","none","standalone_burst","TPL_020_PULSE_001",-0.0198838445900574,0.596693409851651,0.616577254441708,0,0.537344407600089,0.537344407600089,1,7,7,6,6.32576429645997,"moderate",7,"BQ_059",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0096","no_burst_evidence",-0.973903876980596,"eligible"
"TPL_020","TPL_020_EVENT_002","TPL_020_RUN_003","none","Burst","none","standalone_burst","TPL_020_PULSE_002",1.02146463925192,1.52867881803164,0.507214178779714,1.08212154580533,1.49613475405707,0.414013208251736,8,15,8,7,11.7710827216506,"strong",8,"BQ_060",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0097","clear_burst_like",6.74980253753943,"eligible"
"TPL_020","TPL_020_EVENT_003","TPL_020_RUN_005","none","Pause","complex_multi_gap","complex_multi_gap","none",,,,6.11819777404314,12.8084039497132,6.69020617567003,23,26,4,3,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_020","TPL_020_EVENT_004","TPL_020_RUN_007","none","Pause","canonical","canonical","none",,,,14.8847509597501,17.958657498665,3.07390653891489,34,35,2,1,,"none",,"none",FALSE,"none","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_020","TPL_020_EVENT_005","TPL_020_RUN_009","none","Burst","none","standalone_burst","TPL_020_PULSE_003",22.7057593195669,23.5297724107629,0.824013091195923,22.7563351577603,23.4935190557834,0.737183898023016,56,61,6,5,4.16814018483274,"weak",6,"BQ_058",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0098","no_burst_evidence",0.587968709589715,"eligible"
"TPL_020","TPL_020_EVENT_006","TPL_020_RUN_010","TPL_020_STATE_004","Burst","none","burst_in_hfs","TPL_020_PULSE_004",26.0598248689651,26.3797575926852,0.319932723720065,26.0645309910373,26.3612345365322,0.296703545494839,72,77,6,5,5.1992655742215,"weak",6,"BQ_099",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0099","ambiguous_burst_like",3.49764942329303,"exclude_primary_include_sensitivity"
"TPL_020","TPL_020_EVENT_007","TPL_020_RUN_011","none","Pause","canonical","canonical","none",,,,30.3060010488114,34.5400422063625,4.23404115755111,95,96,2,1,,"none",,"none",FALSE,"TPL_020_REGIME_01","observed_first_to_last_pause_boundary_spike","none","not_applicable",,"not_applicable"
"TPL_020","TPL_020_EVENT_008","TPL_020_RUN_012","TPL_020_STATE_005","Burst","none","burst_in_hfs","TPL_020_PULSE_005",37.2941319199074,37.6208818563548,0.326749936447385,37.2985042916926,37.61596964383,0.317465352137432,108,114,7,6,6.52033270348329,"moderate",7,"BQ_100",FALSE,"none","first_to_last_pulse_exposed_spike","PHENO_0100","ambiguous_burst_like",3.73951169121386,"exclude_primary_include_sensitivity"
