"Template_ID","State_Envelope_ID","Run_ID","State_Label","Tonic_Subtype","Start_u","End_u","Duration_u","N_Boundary_Spikes","N_ISIs","Renewal_Family","Regularity_Regime","Mean_ISI_Parameter_u","Gamma_Shape","Refractory_u","Observed_Mean_ISI_u","CV","CV2","LV","Contains_Injected_Burst","Burst_Strength_Stratum","Tonic_Intended_Stratum","Composite_HFS_Regime_ID","Boundary_Observability","Start_Boundary_Observability","End_Boundary_Observability","Start_Boundary_Contrast","End_Boundary_Contrast","Start_Hard_Cut_Reason","End_Hard_Cut_Reason","Tonic_Phenotype_Evidence_Score","Tonic_Phenotype","Eligibility_Reason"
"TPL_013","TPL_013_STATE_002","TPL_013_RUN_006","Broad_HFS","none",16.3371094058191,22.5379702771596,6.20086087134052,34,33,"shifted_gamma","irregular",0.199610546384938,1.7236885964172,0.02,0.187904874889107,0.908796142699563,0.538367456927201,0.369595927768269,TRUE,"strong","not_applicable","none","clear_or_hard_cut","clear","clear",3.46120646613066,2.23991930988531,"none","none",,"not_applicable","not_applicable"
"TPL_013","TPL_013_STATE_003","TPL_013_RUN_009","Broad_HFS","none",25.232327939528,31.3095335243441,6.07720558481605,25,24,"shifted_gamma","intermediate",0.293555970289744,4.59225828358904,0.02,0.253216899367336,0.440481861286079,0.462630881516168,0.258718401270198,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","no_evidence","no_evidence",0.325136782219599,1.13155829849087,"none","none",,"not_applicable","not_applicable"
"TPL_013","TPL_013_STATE_004","TPL_013_RUN_010","Tonic","stn_like_empirical",31.3095335243441,33.7663980069107,2.45686448256658,9,8,"shifted_gamma","stn_like_empirical",0.346053648348898,9.0689149859827,0.02,0.307108060320823,0.21850179542657,0.248215217309727,0.0575467498614682,FALSE,"none","ambiguous","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.497832953907086,"ambiguous","short_state;outside_subtype_rate_band"
"TPL_013","TPL_013_STATE_005","TPL_013_RUN_013","Broad_HFS","none",39.5288796670176,48.7699013975907,9.24102173057305,34,33,"shifted_gamma","regular",0.309453657274134,8.72109963325784,0.02,0.280030961532517,0.469934088996907,0.356201113628862,0.16382746936517,TRUE,"moderate","not_applicable","none","ambiguous_or_edge","clear","recording_edge_unobservable",2.43047625632202,,"none","none",,"not_applicable","not_applicable"
"TPL_014","TPL_014_STATE_001","TPL_014_RUN_001","Broad_HFS","none",0,7.51965237711059,7.51965237711059,35,34,"shifted_gamma","regular",0.278141765561886,6.46096270764247,0.02,0.221166246385606,0.391365173583981,0.351866396234273,0.154469050357935,TRUE,"strong","not_applicable","TPL_014_REGIME_01","ambiguous_or_edge","recording_edge_unobservable","hard_cut_canonical_pause",,1.25260281550909,"none","canonical_pause",,"not_applicable","not_applicable"
"TPL_014","TPL_014_STATE_002","TPL_014_RUN_003","Broad_HFS","none",10.3729829007244,16.0871843279651,5.71420142724066,32,31,"shifted_gamma","intermediate",0.234756364291534,4.90988084576093,0.02,0.184329078298086,0.526537934420979,0.352317711152874,0.148069247002545,TRUE,"weak","not_applicable","TPL_014_REGIME_01","clear_or_hard_cut","hard_cut_canonical_pause","clear",2.033069247715,2.15459014689586,"canonical_pause","none",,"not_applicable","not_applicable"
"TPL_014","TPL_014_STATE_003","TPL_014_RUN_005","Tonic","generic_stress",16.9916198418363,24.2455816746078,7.25396183277154,11,10,"shifted_gamma","generic_stress",0.640417362004518,4.44390545645729,0.02,0.725396183277154,0.345083267229454,0.416359259694429,0.196018885535317,FALSE,"none","ambiguous","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.560850240167179,"ambiguous","low_regularity_evidence"
"TPL_014","TPL_014_STATE_004","TPL_014_RUN_007","Tonic","stn_like_empirical",30.542616127836,33.4756696185812,2.9330534907452,11,10,"shifted_gamma","stn_like_empirical",0.243690270432271,14.6857103446964,0.02,0.29330534907452,0.252581136498006,0.267754019696692,0.0867201727965494,FALSE,"none","ambiguous","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.579697640754345,"ambiguous","outside_subtype_rate_band"
"TPL_014","TPL_014_STATE_005","TPL_014_RUN_010","Broad_HFS","none",41.1350547234057,46.4603622465914,5.32530752318566,22,21,"shifted_gamma","irregular",0.282274929382838,1.54293114126194,0.02,0.253586072532651,0.535715396549389,0.540125475380909,0.333382578225801,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","clear","no_evidence",4.23226195853799,0.329194458505373,"none","none",,"not_applicable","not_applicable"
"TPL_015","TPL_015_STATE_001","TPL_015_RUN_001","Broad_HFS","none",0,5.51595379608031,5.51595379608031,35,34,"shifted_gamma","irregular",0.20399398194626,1.48955081154127,0.02,0.162233935178833,0.737637110624203,0.617608188897336,0.446092826229474,TRUE,"moderate","not_applicable","none","ambiguous_or_edge","recording_edge_unobservable","clear",,1.96358393797418,"none","none",,"not_applicable","not_applicable"
"TPL_015","TPL_015_STATE_002","TPL_015_RUN_004","Broad_HFS","none",7.23377505402718,13.9862510605266,6.75247600649944,31,30,"shifted_gamma","intermediate",0.227329181330279,3.50614529279992,0.02,0.225082533549981,0.451688822671952,0.417168863594066,0.255703723266074,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","no_evidence","clear",0.462460667486227,4.13705248488731,"none","none",,"not_applicable","not_applicable"
"TPL_015","TPL_015_STATE_003","TPL_015_RUN_006","Broad_HFS","none",16.1545637892247,22.5246368039704,6.37007301474573,34,33,"shifted_gamma","regular",0.243682983410545,7.62579974206164,0.02,0.193032515598355,0.466015664661248,0.358276773685631,0.131354406793232,TRUE,"weak","not_applicable","none","clear_or_hard_cut","clear","clear",3.9692591365672,2.2899879082316,"none","none",,"not_applicable","not_applicable"
"TPL_015","TPL_015_STATE_004","TPL_015_RUN_009","Tonic","generic_stress",27.8302725683783,32.4262777362275,4.59600516784915,9,8,"shifted_gamma","generic_stress",0.612679602159187,6.98579055350274,0.02,0.574500645981143,0.313444124504323,0.352941391248175,0.135352990179706,FALSE,"none","ambiguous","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.284878927406207,"no_evidence","low_regularity_evidence;short_state;weak_local_boundary_contrast;outside_subtype_rate_band"
"TPL_015","TPL_015_STATE_005","TPL_015_RUN_016","Tonic","stn_like_empirical",41.1432588875103,43.6001458850028,2.45688699749248,9,8,"shifted_gamma","stn_like_empirical",0.291360504855402,9.43312525656074,0.02,0.30711087468656,0.312467960914642,0.495833595012607,0.25236583015316,FALSE,"none","ambiguous","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.319717399323116,"no_evidence","low_regularity_evidence;short_state;weak_local_boundary_contrast"
"TPL_016","TPL_016_STATE_001","TPL_016_RUN_004","Broad_HFS","none",1.66553514678518,5.38216299397219,3.71662784718701,22,21,"shifted_gamma","irregular",0.190998525372706,1.67615891285241,0.02,0.176982278437476,0.645271580647106,0.70297383735485,0.504580549819232,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","ambiguous","no_evidence",1.17669739881874,0.515471617584303,"none","none",,"not_applicable","not_applicable"
"TPL_016","TPL_016_STATE_002","TPL_016_RUN_007","Tonic","stn_like_empirical",6.81511430443994,9.45555695051792,2.64044264607799,9,8,"shifted_gamma","stn_like_empirical",0.338926592632197,14.8320113371592,0.02,0.330055330759748,0.174191269021988,0.14485196270993,0.0291900688483178,FALSE,"none","ambiguous","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.576688148444819,"ambiguous","short_state"
"TPL_016","TPL_016_STATE_003","TPL_016_RUN_010","Broad_HFS","none",14.940953501598,23.5467565194514,8.60580301785337,33,32,"shifted_gamma","regular",0.304534091395326,10.1503339880146,0.02,0.268931344307918,0.364063490571927,0.324767014205516,0.127717190943951,TRUE,"weak","not_applicable","TPL_016_REGIME_01","clear_or_hard_cut","clear","hard_cut_canonical_pause",3.16736710619677,0.907419295626924,"none","canonical_pause",,"not_applicable","not_applicable"
"TPL_016","TPL_016_STATE_004","TPL_016_RUN_012","Broad_HFS","none",28.3724934051089,35.9245453587153,7.5520519536064,35,34,"shifted_gamma","intermediate",0.250160420360044,4.48068136149086,0.02,0.222119175106071,0.672446020267722,0.40220521639978,0.211847658286178,TRUE,"strong","not_applicable","TPL_016_REGIME_01","clear_or_hard_cut","hard_cut_canonical_pause","clear",1.15676105584295,2.13366057920789,"canonical_pause","none",,"not_applicable","not_applicable"
"TPL_016","TPL_016_STATE_005","TPL_016_RUN_013","Tonic","generic_stress",35.9245453587153,44.5832154806139,8.6586701218986,12,11,"shifted_gamma","generic_stress",0.821710266475566,7.69683759054169,0.02,0.787151829263509,0.328080281628003,0.313369369656541,0.0965177486581614,FALSE,"none","ambiguous","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.667146831716704,"eligible","pre_frozen_timestamp_evidence_contract_met"
"TPL_017","TPL_017_STATE_001","TPL_017_RUN_001","Tonic","stn_like_empirical",0,2.60040453604072,2.60040453604072,9,8,"shifted_gamma","stn_like_empirical",0.363573359390721,23.5592389462981,0.02,0.32505056700509,0.181467807106761,0.21134469602825,0.0379180787658116,FALSE,"none","ambiguous","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.653099676496074,"eligible","pre_frozen_timestamp_evidence_contract_met"
"TPL_017","TPL_017_STATE_002","TPL_017_RUN_007","Broad_HFS","none",8.03549670126326,13.4921836019417,5.45668690067845,35,34,"shifted_gamma","irregular",0.209035715232603,1.55019593664911,0.02,0.160490791196425,0.708374213860034,0.67884460496032,0.533516453580618,TRUE,"strong","not_applicable","none","clear_or_hard_cut","clear","clear",7.22866316930527,3.49921175451502,"none","none",,"not_applicable","not_applicable"
"TPL_017","TPL_017_STATE_003","TPL_017_RUN_009","Tonic","generic_stress",14.8025687801805,22.1518413561237,7.34927257594321,12,11,"shifted_gamma","generic_stress",0.712862627697177,7.43159647099674,0.02,0.66811568872211,0.255461338301458,0.364115709389904,0.122208127787004,FALSE,"none","ambiguous","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.572984175204749,"ambiguous","borderline_continuous_evidence_score"
"TPL_017","TPL_017_STATE_004","TPL_017_RUN_012","Broad_HFS","none",26.1476325418417,31.4433852933381,5.29575275149645,31,30,"shifted_gamma","intermediate",0.188337628049776,4.09453086387366,0.02,0.176525091716548,0.560555593287746,0.324672270823498,0.155705420558839,TRUE,"moderate","not_applicable","none","no_evidence_at_one_or_more_boundaries","clear","no_evidence",8.68673997684832,0.702457309240402,"none","none",,"not_applicable","not_applicable"
"TPL_017","TPL_017_STATE_005","TPL_017_RUN_014","Broad_HFS","none",32.2068558479158,38.8445189004995,6.6376630525837,23,22,"shifted_gamma","regular",0.28939136988949,8.08345812465996,0.02,0.301711956935623,0.356621517461762,0.441829627173596,0.20290182405329,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","no_evidence","recording_edge_unobservable",0.208875113278267,,"none","none",,"not_applicable","not_applicable"
"TPL_018","TPL_018_STATE_001","TPL_018_RUN_001","Broad_HFS","none",0,3.96782248484295,3.96782248484295,26,25,"shifted_gamma","irregular",0.19578457410913,1.73674606641289,0.02,0.158712899393718,0.517562752041534,0.632496492267867,0.427651759982019,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","recording_edge_unobservable","no_evidence",,0.781699646292551,"none","none",,"not_applicable","not_applicable"
"TPL_018","TPL_018_STATE_002","TPL_018_RUN_004","Tonic","generic_stress",7.34057213677138,12.1963756509067,4.85580351413533,10,9,"shifted_gamma","generic_stress",0.596876664389856,4.02218278695364,0.02,0.539533723792815,0.571653248468684,0.671135036987223,0.386640546430365,FALSE,"none","no_evidence","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.26636772932616,"no_evidence","low_regularity_evidence;short_state;outside_subtype_rate_band"
"TPL_018","TPL_018_STATE_003","TPL_018_RUN_009","Broad_HFS","none",20.1912024263068,26.7856271890809,6.59442476277416,32,31,"shifted_gamma","regular",0.230656983689405,7.88538500899449,0.02,0.212723379444328,0.555688077777924,0.425685803907372,0.235666162651603,TRUE,"moderate","not_applicable","TPL_018_REGIME_01","no_evidence_at_one_or_more_boundaries","no_evidence","hard_cut_canonical_pause",0.134596109165251,1.20272482917656,"none","canonical_pause",,"not_applicable","not_applicable"
"TPL_018","TPL_018_STATE_004","TPL_018_RUN_011","Broad_HFS","none",29.7443593822306,35.8188421263809,6.07448274415033,35,34,"shifted_gamma","intermediate",0.200440496401861,3.53851550053805,0.02,0.178661257180892,0.660061315017304,0.558108896898812,0.381235877699138,TRUE,"strong","not_applicable","TPL_018_REGIME_01","no_evidence_at_one_or_more_boundaries","hard_cut_canonical_pause","no_evidence",1.36599653745003,0.983011389124979,"canonical_pause","none",,"not_applicable","not_applicable"
"TPL_018","TPL_018_STATE_005","TPL_018_RUN_012","Tonic","stn_like_empirical",35.8188421263809,38.0430893822075,2.22424725582661,9,8,"shifted_gamma","stn_like_empirical",0.29766310502775,9.9300527649466,0.02,0.278030906978327,0.324254571015581,0.424332223940964,0.168537108375551,FALSE,"none","no_evidence","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.369776812600841,"no_evidence","low_regularity_evidence;short_state;outside_subtype_rate_band"
"TPL_019","TPL_019_STATE_001","TPL_019_RUN_002","Broad_HFS","none",0.379075145433936,5.53508137498762,5.15600622955368,23,22,"shifted_gamma","irregular",0.257026779293083,1.5553221803857,0.02,0.234363919525167,0.577210340966964,0.91882710924721,0.792144860583958,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","no_evidence","clear",0.29847593861626,5.68507652379593,"none","none",,"not_applicable","not_applicable"
"TPL_019","TPL_019_STATE_002","TPL_019_RUN_005","Broad_HFS","none",12.2683620055675,20.0291711629772,7.76080915740971,35,34,"shifted_gamma","intermediate",0.26010495851282,2.97660335344262,0.02,0.228259092864992,0.536010518638597,0.397079023341905,0.16917485405653,TRUE,"weak","not_applicable","none","clear_or_hard_cut","clear","clear",4.31669956010799,1.8003383166939,"none","none",,"not_applicable","not_applicable"
"TPL_019","TPL_019_STATE_003","TPL_019_RUN_011","Tonic","stn_like_empirical",25.5568064846498,28.329364513854,2.77255802920421,12,11,"shifted_gamma","stn_like_empirical",0.271927807619795,12.7693462455645,0.02,0.252050729927656,0.261125215833285,0.264629996835284,0.0896829927752365,FALSE,"none","no_evidence","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.491774202497565,"ambiguous","outside_subtype_rate_band"
"TPL_019","TPL_019_STATE_004","TPL_019_RUN_013","Tonic","generic_stress",28.5423657785029,38.0149293515369,9.47256357303405,12,11,"shifted_gamma","generic_stress",0.723236366477795,5.40451442881022,0.02,0.861142143003096,0.283721838374956,0.373188470834824,0.126018593900664,FALSE,"none","no_evidence","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.657910821303097,"eligible","pre_frozen_timestamp_evidence_contract_met"
"TPL_019","TPL_019_STATE_005","TPL_019_RUN_016","Broad_HFS","none",42.5234016190327,49.823676394752,7.3002747757193,31,30,"shifted_gamma","regular",0.273607328436337,10.6662489851005,0.02,0.243342492523977,0.446259728275859,0.392734626358942,0.197735473533857,TRUE,"strong","not_applicable","none","ambiguous_or_edge","clear","recording_edge_unobservable",2.57188558143909,,"none","none",,"not_applicable","not_applicable"
"TPL_020","TPL_020_STATE_001","TPL_020_RUN_004","Tonic","generic_stress",1.49613475405707,6.11819777404314,4.62206301998607,9,8,"shifted_gamma","generic_stress",0.613961716776248,2.80570183193777,0.02,0.577757877498259,0.391428997903421,0.444185456980117,0.35611837920563,FALSE,"none","no_evidence","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.424224862277763,"no_evidence","low_regularity_evidence;short_state"
"TPL_020","TPL_020_STATE_002","TPL_020_RUN_006","Tonic","stn_like_empirical",12.8084039497132,14.8847509597501,2.07634701003691,9,8,"shifted_gamma","stn_like_empirical",0.251078718481585,8.48881279514171,0.02,0.259543376254614,0.300560143650214,0.406609255317172,0.168752681951615,FALSE,"none","no_evidence","none","not_applicable","not_applicable","not_applicable",,,"none","none",0.39002431461821,"no_evidence","low_regularity_evidence;short_state;outside_subtype_rate_band"
"TPL_020","TPL_020_STATE_003","TPL_020_RUN_008","Broad_HFS","none",17.958657498665,22.7563351577603,4.79767765909538,22,21,"shifted_gamma","intermediate",0.243261541216634,2.51944991038181,0.02,0.228460840909304,0.601593535656221,0.560227402093276,0.348559559980198,FALSE,"none","not_applicable","none","no_evidence_at_one_or_more_boundaries","clear","no_evidence",2.47524377952351,0.59526327337637,"none","none",,"not_applicable","not_applicable"
"TPL_020","TPL_020_STATE_004","TPL_020_RUN_010","Broad_HFS","none",23.4935190557834,30.3060010488114,6.81248199302802,35,34,"shifted_gamma","irregular",0.182592828837223,1.775195136806,0.02,0.200367117442001,0.766277116444418,0.646463802473757,0.459421260847139,TRUE,"weak","not_applicable","TPL_020_REGIME_01","clear_or_hard_cut","clear","hard_cut_canonical_pause",1.83614848814717,1.00637913731808,"none","canonical_pause",,"not_applicable","not_applicable"
"TPL_020","TPL_020_STATE_005","TPL_020_RUN_012","Broad_HFS","none",34.5400422063625,40.4204263956155,5.88038418925302,30,29,"shifted_gamma","regular",0.21206723625306,8.3116439608857,0.02,0.202771868594932,0.525284488579442,0.381368615213183,0.180484466324502,TRUE,"moderate","not_applicable","TPL_020_REGIME_01","ambiguous_or_edge","hard_cut_canonical_pause","recording_edge_unobservable",2.32973242208687,,"canonical_pause","none",,"not_applicable","not_applicable"
